gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2930958459	444	10	438	6.3e-124	408.1	TIGR01887	dipeptidase, putative
2930958464	410	5	410	0.0e+00	540.2	TIGR01078	arginine deiminase
2930958465	343	13	336	2.3e-115	378.6	TIGR00658	ornithine carbamoyltransferase
2930958466	470	5	470	0.0e+00	701.7	TIGR03810	arginine-ornithine antiporter
2930958468	314	4	314	1.0e-130	428.9	TIGR00746	carbamate kinase
2930958473	408	9	407	2.7e-71	234.4	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930958475	463	3	463	0.0e+00	595.4	TIGR00457	asparaginyl-tRNA synthetase
2930958491	262	2	251	5.7e-86	281.7	TIGR00500	methionine aminopeptidase, type I
2930958492	99	4	97	7.9e-16	52.4	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
2930958493	169	7	137	4.4e-13	43.4	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
2930958494	391	10	387	3.6e-66	217.8	TIGR00710	drug resistance transporter, Bcr/CflA subfamily
2930958495	250	3	226	9.3e-32	104.2	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930958506	204	2	204	3.2e-78	256.2	TIGR00504	pyroglutamyl-peptidase I
2930958507	216	6	208	2.2e-51	168.4	TIGR00861	MIP family channel proteins
2930958509	574	440	471	8.0e-11	35.3	TIGR02601	autotransporter-associated beta strand repeat
2930958510	136	1	136	1.4e-25	83.4	TIGR00079	peptide deformylase
2930958511	488	8	464	8.6e-63	206.1	TIGR00148	UbiD family decarboxylase
2930958512	187	3	184	1.7e-73	239.9	TIGR00421	polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases
2930958534	186	3	182	3.8e-65	212.6	TIGR00624	DNA-3-methyladenine glycosylase I
2930958535	377	1	242	6.1e-49	160.7	TIGR00619	exonuclease SbcD
2930958536	1049	1	1043	9.4e-69	226	TIGR00618	exonuclease SbcC
2930958541	182	10	182	2.0e-33	109.2	TIGR00624	DNA-3-methyladenine glycosylase I
2930958542	267	15	267	3.4e-57	187.6	TIGR00363	lipoprotein, YaeC family
2930958549	346	4	321	4.5e-51	167.5	TIGR00545	lipoyltransferase and lipoate-protein ligase
2930958552	1111	13	35	6.3e-11	35.4	TIGR03715	KxYKxGKxW signal peptide
2930958554	379	11	283	6.0e-89	291.9	TIGR01084	A/G-specific adenine glycosylase
2930958566	271	8	264	1.3e-84	277.1	TIGR00097	hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
2930958573	526	37	489	2.1e-106	350	TIGR00842	choline/carnitine/betaine transport
2930958575	230	6	194	1.1e-55	182.1	TIGR01990	beta-phosphoglucomutase
2930958577	210	3	192	1.8e-43	142	TIGR00567	DNA-3-methyladenine glycosylase
2930958579	238	12	236	1.4e-74	243.8	TIGR01934	ubiquinone/menaquinone biosynthesis methyltransferases
2930958580	265	2	254	8.9e-82	267.9	TIGR00500	methionine aminopeptidase, type I
2930958582	470	15	452	4.8e-65	213.8	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930958595	474	5	464	2.8e-129	425.2	TIGR00792	sugar (Glycoside-Pentoside-Hexuronide) transporter
2930958596	387	4	387	3.5e-117	385.2	TIGR00131	galactokinase
2930958597	334	2	327	0.0e+00	448.7	TIGR01179	UDP-glucose-4-epimerase GalE
2930958598	487	5	487	0.0e+00	693.1	TIGR01239	galactose-1-phosphate uridylyltransferase, family 2
2930958601	750	21	750	0.0e+00	842.5	TIGR02505	ribonucleoside-triphosphate reductase, adenosylcobalamin-dependent
2930958602	177	4	175	1.0e-54	178.3	TIGR00636	ATP:cob(I)alamin adenosyltransferase
2930958631	296	1	280	3.3e-86	282.6	TIGR02136	phosphate binding protein
2930958632	317	32	312	1.2e-88	290.5	TIGR02138	phosphate ABC transporter, permease protein PstC
2930958633	296	7	289	2.4e-78	256.6	TIGR00974	phosphate ABC transporter, permease protein PstA
2930958634	267	22	267	4.3e-112	367	TIGR00972	phosphate ABC transporter, ATP-binding protein
2930958638	370	36	326	1.5e-112	369.4	TIGR01187	spermidine/putrescine ABC transporter ATP-binding subunit
2930958643	327	41	311	2.9e-97	319	TIGR00802	high-affinity nickel-transporter, HoxN/HupN/NixA family
2930958644	240	11	235	1.5e-54	178.7	TIGR00861	MIP family channel proteins
2930958645	278	7	262	1.5e-60	198.4	TIGR00268	TIGR00268 family protein
2930958646	410	3	396	1.6e-86	284.3	TIGR00299	TIGR00299 family protein
2930958650	468	18	449	0.0e+00	631.4	TIGR01788	glutamate decarboxylase
2930958651	120	1	120	7.7e-62	200.8	TIGR02328	conserved hypothetical protein
2930958654	288	2	282	3.7e-76	249.5	TIGR00762	EDD domain protein, DegV family
2930958659	457	26	433	0.0e+00	523.5	TIGR03173	xanthine permease
2930958667	217	10	211	1.8e-45	148.7	TIGR04306	thiaminase II
2930958678	271	4	262	6.4e-57	186.6	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930958691	478	18	466	2.3e-69	227.9	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930958695	253	3	253	9.1e-107	349.7	TIGR02415	acetoin reductases
2930958700	249	30	242	1.6e-78	256.8	TIGR03716	integral membrane protein, YkoY family
2930958706	296	3	283	1.5e-49	162.2	TIGR00762	EDD domain protein, DegV family
2930958714	303	2	294	6.7e-118	386.9	TIGR01250	proline-specific peptidase, Bacillus coagulans-type subfamily
2930958724	212	9	106	5.6e-25	81.4	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930958725	218	13	111	7.3e-27	87.5	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930958726	425	8	366	3.3e-123	404.6	TIGR03156	GTP-binding protein HflX
2930958731	366	235	321	1.9e-20	66.4	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
2930958737	307	5	306	1.2e-112	369.8	TIGR00554	pantothenate kinase, bacterial type
2930958739	518	12	201	1.6e-78	256	TIGR00888	GMP synthase (glutamine-hydrolyzing), N-terminal domain or A subunit
2930958739	518	208	518	0.0e+00	500.1	TIGR00884	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit
2930958743	480	12	480	0.0e+00	627	TIGR03810	arginine-ornithine antiporter
2930958747	591	6	587	0.0e+00	784.3	TIGR01389	ATP-dependent DNA helicase RecQ
2930958749	429	8	400	4.6e-103	338.7	TIGR00882	oligosaccharide:H+ symporter
2930958755	465	2	448	2.5e-110	363	TIGR00879	MFS transporter, sugar porter (SP) family
2930958757	242	1	230	1.1e-102	335.6	TIGR00760	L-ribulose-5-phosphate 4-epimerase
2930958763	294	11	292	4.9e-61	200.1	TIGR00005	pseudouridine synthase, RluA family
2930958770	425	19	418	4.1e-130	428	TIGR00801	uracil-xanthine permease
2930958772	213	1	208	2.0e-17	57.7	TIGR00346	4-azaleucine resistance probable transporter AzlC
2930958776	498	16	438	5.3e-108	355.3	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930958779	298	7	282	4.0e-84	275.8	TIGR01297	cation diffusion facilitator family transporter
2930958788	423	1	415	0.0e+00	533.7	TIGR00414	seryl-tRNA synthetase
2930958802	1215	9	1185	0.0e+00	1832	TIGR02386	DNA-directed RNA polymerase, beta' subunit, predominant form
2930958804	137	1	137	1.7e-67	218.5	TIGR00981	ribosomal protein S12, bacterial/organelle
2930958805	156	3	156	3.0e-69	225.5	TIGR01029	ribosomal protein S7, bacterial/organelle
2930958806	699	2	694	0.0e+00	1187.3	TIGR00484	translation elongation factor EF-G
2930958807	443	20	434	9.5e-55	179.6	TIGR00797	putative efflux protein, MATE family
2930958808	102	4	102	2.8e-49	159.1	TIGR01049	ribosomal protein S10, bacterial/organelle
2930958809	216	5	203	2.1e-80	262.9	TIGR03625	50S ribosomal protein uL3, bacterial form
2930958810	207	17	204	1.3e-79	259.5	TIGR03953	50S ribosomal protein L4, bacterial/organelle
2930958812	282	3	279	6.7e-130	425.9	TIGR01171	ribosomal protein L2, bacterial/organellar
2930958813	91	1	91	6.5e-46	148.2	TIGR01050	ribosomal protein S19, bacterial/organelle
2930958814	118	10	112	8.8e-49	157.7	TIGR01044	ribosomal protein L22, bacterial type
2930958815	219	1	210	3.2e-91	298.4	TIGR01009	ribosomal protein S3, bacterial type
2930958816	144	2	127	8.4e-59	190.8	TIGR01164	ribosomal protein L16, bacterial/organelle
2930958817	64	5	60	1.7e-22	72.9	TIGR00012	ribosomal protein L29
2930958818	88	8	79	2.9e-33	107.4	TIGR03635	ribosomal protein uS17, bacterial form
2930958819	122	1	122	7.7e-58	187.3	TIGR01067	ribosomal protein L14, bacterial/organelle
2930958820	103	1	101	9.3e-41	132.2	TIGR01079	ribosomal protein L24, bacterial/organelle
2930958823	178	2	176	4.2e-73	238.4	TIGR03654	ribosomal protein L6, bacterial type
2930958824	118	7	118	2.3e-48	157	TIGR00060	ribosomal protein L18, bacterial type
2930958825	167	9	164	2.6e-68	222.4	TIGR01021	ribosomal protein S5, bacterial/organelle type
2930958826	60	4	58	1.1e-19	63.6	TIGR01308	ribosomal protein L30, bacterial/organelle
2930958827	144	2	142	4.1e-56	182.5	TIGR01071	ribosomal protein L15, bacterial/organelle
2930958828	436	15	426	0.0e+00	448.5	TIGR00967	preprotein translocase, SecY subunit
2930958829	219	5	217	4.0e-78	255.4	TIGR01351	adenylate kinase
2930958830	72	3	71	2.7e-41	133.1	TIGR00008	translation initiation factor IF-1
2930958831	39	1	38	1.4e-24	79.6	TIGR01022	ribosomal protein L36, bacterial type
2930958832	121	3	114	1.1e-50	164.5	TIGR03631	ribosomal protein uS13, bacterial form
2930958833	129	10	126	2.0e-58	189.5	TIGR03632	ribosomal protein uS11, bacterial form
2930958834	316	18	315	5.4e-125	410	TIGR02027	DNA-directed RNA polymerase, alpha subunit, bacterial and chloroplast-type
2930958835	127	2	127	1.3e-45	148	TIGR00059	ribosomal protein L17
2930958836	279	6	273	2.9e-116	381.2	TIGR04520	energy-coupling factor transporter ATPase
2930958837	290	3	280	4.5e-124	406.6	TIGR04521	energy-coupling factor transporter ATPase
2930958839	265	2	244	1.4e-61	201.7	TIGR00071	tRNA pseudouridine(38-40) synthase
2930958840	147	3	143	8.4e-62	200.8	TIGR01066	ribosomal protein L13, bacterial type
2930958843	450	31	420	3.7e-99	326	TIGR00933	potassium uptake protein, TrkH family
2930958845	355	6	341	9.3e-85	278.4	TIGR00326	riboflavin biosynthesis protein RibD
2930958846	201	1	199	3.8e-63	205.9	TIGR00187	riboflavin synthase, alpha subunit
2930958847	399	1	197	2.5e-65	213.4	TIGR00506	3,4-dihydroxy-2-butanone 4-phosphate synthase
2930958847	399	204	392	2.2e-71	232.9	TIGR00505	GTP cyclohydrolase II
2930958848	157	13	150	9.3e-46	149	TIGR00114	6,7-dimethyl-8-ribityllumazine synthase
2930958849	335	12	332	2.7e-110	362.3	TIGR00669	aspartate--ammonia ligase, AsnA-type
2930958850	470	23	457	0.0e+00	432.8	TIGR00909	amino acid transporter
2930958851	339	1	328	2.7e-93	306.2	TIGR00545	lipoyltransferase and lipoate-protein ligase
2930958852	351	89	237	6.6e-43	140.2	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2930958858	577	12	543	0.0e+00	537.7	TIGR02857	thiol reductant ABC exporter, CydD subunit
2930958859	579	11	536	0.0e+00	498.5	TIGR02868	thiol reductant ABC exporter, CydC subunit
2930958862	191	1	191	4.4e-83	271.2	TIGR01744	xanthine phosphoribosyltransferase
2930958864	750	6	747	0.0e+00	1076.4	TIGR01073	ATP-dependent DNA helicase PcrA
2930958865	676	21	668	0.0e+00	824.1	TIGR00575	DNA ligase, NAD-dependent
2930958867	103	5	97	3.8e-29	94.5	TIGR00135	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit
2930958868	489	11	478	0.0e+00	615	TIGR00132	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit
2930958869	473	1	472	0.0e+00	556.2	TIGR00133	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
2930958870	339	2	298	3.1e-83	272.7	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930958871	457	20	447	0.0e+00	475.3	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2930958876	143	2	143	1.1e-51	168.5	TIGR02528	ethanolamine utilization protein, EutP
2930958877	235	6	230	1.5e-55	182	TIGR00861	MIP family channel proteins
2930958880	238	12	237	6.7e-113	369.3	TIGR04501	microcompartment protein PduB
2930958884	616	3	602	0.0e+00	997.6	TIGR04491	diol dehydratase reactivase alpha subunit
2930958889	173	8	161	3.2e-44	144.1	TIGR04493	microcompartment protein PduM
2930958891	191	4	180	2.8e-53	173.7	TIGR00636	ATP:cob(I)alamin adenosyltransferase
2930958895	395	1	393	0.0e+00	481.7	TIGR00016	acetate kinase
2930958902	229	7	219	8.5e-82	267.2	TIGR00126	deoxyribose-phosphate aldolase
2930958903	395	5	389	0.0e+00	525.8	TIGR01696	phosphopentomutase
2930958904	235	4	235	2.1e-90	295.8	TIGR00107	purine-nucleoside phosphorylase, family 1 (deoD)
2930958906	432	3	418	0.0e+00	579	TIGR02644	pyrimidine-nucleoside phosphorylase
2930958909	449	23	434	1.1e-93	308.1	TIGR00885	L-fucose:H+ symporter permease
2930958911	452	1	451	0.0e+00	563.1	TIGR00791	gluconate transporter
2930958912	515	3	507	0.0e+00	755.5	TIGR01314	gluconate kinase, FGGY type
2930958921	451	1	450	0.0e+00	524.4	TIGR00791	gluconate transporter
2930958923	376	4	369	0.0e+00	515.3	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2930958925	303	15	277	1.3e-35	117	TIGR00765	YihY family inner membrane protein
2930958926	149	4	144	1.9e-33	109.5	TIGR01753	flavodoxin, short chain
2930958932	138	4	126	1.6e-61	199.6	TIGR01518	glycerol-3-phosphate cytidylyltransferase
2930958936	525	3	524	0.0e+00	670.1	TIGR00503	peptide chain release factor 3
2930958941	868	3	854	9.0e-123	404.7	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2930958945	88	1	82	1.3e-33	108.5	TIGR01003	Phosphotransferase System HPr (HPr) Family
2930958946	578	5	568	0.0e+00	653.9	TIGR01417	phosphoenolpyruvate-protein phosphotransferase
2930958949	344	7	341	8.8e-22	71.5	TIGR00374	conserved hypothetical protein
2930958974	395	6	394	0.0e+00	612	TIGR01034	S-adenosylmethionine synthetase
2930958975	491	10	480	3.0e-75	247.3	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930958978	256	5	249	1.5e-44	146.1	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930958979	223	7	195	3.8e-75	245.6	TIGR01990	beta-phosphoglucomutase
2930958989	836	134	814	0.0e+00	648.1	TIGR00630	excinuclease ABC, A subunit
2930958996	627	2	544	0.0e+00	498.3	TIGR01536	asparagine synthase (glutamine-hydrolyzing)
2930958998	237	1	237	1.5e-72	237.6	TIGR00035	aspartate racemase
2930959004	563	3	563	0.0e+00	487.5	TIGR00456	arginyl-tRNA synthetase
2930959005	155	4	149	1.9e-40	131.9	TIGR01529	arginine repressor
2930959006	698	83	636	0.0e+00	597.6	TIGR02074	penicillin-binding protein, 1A family
2930959017	215	24	211	8.6e-55	178.7	TIGR00091	tRNA (guanine-N(7)-)-methyltransferase
2930959019	601	7	596	0.0e+00	604.4	TIGR00181	oligoendopeptidase F
2930959020	287	3	280	7.0e-84	274.8	TIGR00762	EDD domain protein, DegV family
2930959024	299	22	296	7.2e-66	216	TIGR00005	pseudouridine synthase, RluA family
2930959036	170	2	159	1.3e-53	174.6	TIGR00185	tRNA (cytidine(34)-2'-O)-methyltransferase
2930959040	143	1	143	8.0e-54	175.1	TIGR00242	division/cell wall cluster transcriptional repressor MraZ
2930959041	314	1	313	3.3e-121	398.1	TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase
2930959042	131	48	131	3.1e-13	43.3	TIGR02209	cell division protein FtsL
2930959044	323	15	322	1.6e-93	307.4	TIGR00445	phospho-N-acetylmuramoyl-pentapeptide-transferase
2930959045	467	19	459	9.2e-128	420.7	TIGR01087	UDP-N-acetylmuramoylalanine--D-glutamate ligase
2930959046	364	1	358	7.5e-90	295.1	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2930959048	442	6	370	7.3e-96	315.1	TIGR01174	cell division protein FtsA
2930959049	419	2	349	0.0e+00	441.5	TIGR00065	cell division protein FtsZ
2930959053	236	3	36	6.8e-18	57.9	TIGR03544	DivIVA domain
2930959054	937	13	841	0.0e+00	942.7	TIGR00392	isoleucyl-tRNA synthetase
2930959058	230	2	228	1.5e-72	237.5	TIGR01704	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
2930959061	375	7	362	0.0e+00	461.3	TIGR00420	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
2930959064	841	20	758	0.0e+00	804.7	TIGR01448	helicase, putative, RecD/TraA family
2930959065	328	10	320	5.0e-108	354.3	TIGR01251	ribose-phosphate pyrophosphokinase
2930959067	229	19	112	3.5e-23	75.8	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930959071	302	6	296	5.2e-107	350.9	TIGR00274	N-acetylmuramic acid 6-phosphate etherase
2930959074	306	5	302	1.3e-109	359.8	TIGR02152	ribokinase
2930959075	674	18	674	0.0e+00	862.2	TIGR00232	transketolase, bacterial and yeast
2930959080	319	2	309	9.5e-40	130	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930959081	559	11	556	0.0e+00	669.2	TIGR00649	beta-CASP ribonuclease, RNase J family
2930959084	186	4	184	2.6e-39	128.1	TIGR00079	peptide deformylase
2930959085	371	24	365	6.2e-128	420.1	TIGR03181	pyruvate dehydrogenase E1 component, alpha subunit
2930959088	475	6	475	0.0e+00	498.4	TIGR01350	dihydrolipoamide dehydrogenase
2930959092	614	7	603	0.0e+00	919.5	TIGR01394	GTP-binding protein TypA/BipA
2930959095	187	1	182	2.5e-52	171.1	TIGR00095	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
2930959096	161	3	157	6.6e-60	195.4	TIGR01510	pantetheine-phosphate adenylyltransferase, bacterial
2930959098	231	100	231	1.4e-34	112.5	TIGR01259	comEA protein
2930959099	159	4	154	2.6e-81	264.7	TIGR02571	ComE operon protein 2
2930959100	747	91	724	4.2e-63	207.2	TIGR00361	DNA internalization-related competence protein ComEC/Rec2
2930959101	342	16	338	9.1e-81	265.2	TIGR01128	DNA polymerase III, delta subunit
2930959102	84	1	84	5.5e-20	65.5	TIGR00029	ribosomal protein S20
2930959103	89	4	89	3.0e-37	120.6	TIGR00952	ribosomal protein S15, bacterial/organelle
2930959104	610	5	550	0.0e+00	522.4	TIGR00649	beta-CASP ribonuclease, RNase J family
2930959106	396	1	396	0.0e+00	719.4	TIGR00485	translation elongation factor TU
2930959107	436	11	421	0.0e+00	445.8	TIGR00115	trigger factor
2930959108	418	3	411	0.0e+00	648.9	TIGR00382	endopeptidase Clp ATP-binding regulatory subunit (clpX)
2930959109	197	6	190	9.4e-73	237.6	TIGR03598	ribosome biogenesis GTP-binding protein YsxC/EngB
2930959112	605	6	571	0.0e+00	588.8	TIGR00194	excinuclease ABC, C subunit
2930959113	431	2	335	0.0e+00	464.8	TIGR02729	Obg family GTPase CgtA
2930959113	431	361	430	2.2e-25	82.1	TIGR03595	Obg family GTPase CgtA, C-terminal extension
2930959116	317	2	305	2.8e-115	378.2	TIGR02651	ribonuclease Z
2930959118	773	29	562	0.0e+00	581.8	TIGR00644	single-stranded-DNA-specific exonuclease RecJ
2930959119	172	5	172	3.7e-68	222.6	TIGR01090	adenine phosphoribosyltransferase
2930959123	296	1	296	4.9e-42	137.6	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930959131	293	4	281	9.6e-108	353	TIGR03709	polyphosphate:nucleotide phosphotransferase, PPK2 family
2930959132	389	5	386	0.0e+00	494	TIGR01835	3-hydroxy-3-methylglutaryl CoA synthase, prokaryotic clade
2930959135	209	1	207	5.5e-67	219	TIGR00498	SOS regulatory protein LexA
2930959140	213	20	142	1.6e-24	79.9	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2930959144	239	2	208	3.9e-22	72.9	TIGR01428	2-haloalkanoic acid dehalogenase, type II
