gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2930958208	311	98.69	4	309	4	305	6.3e-92	301.6	COG1131	ABC-type multidrug transport system, ATPase component	293
2930958209	176	78.2	18	169	22	125	8.3e-20	64.4	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930958210	436	98.87	1	434	4	441	0.0e+00	500.9	COG2252	Xanthine/uracil/vitamin C permease, AzgA family	436
2930958211	327	96.88	3	317	4	313	8.8e-93	304	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	316
2930958212	199	64.49	4	196	12	189	2.2e-11	37	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2930958214	337	73.88	79	320	61	258	8.4e-50	162.8	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	267
2930958215	380	96.89	1	380	12	416	6.1e-76	249.5	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2930958216	1201	99.82	1	1195	1	1106	0.0e+00	769.3	COG3857	ATP-dependent helicase/DNAse subunit B	1108
2930958217	1262	99.48	1	1253	4	1149	0.0e+00	720.2	COG1074	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)	1139
2930958219	253	75	127	253	27	125	2.8e-19	62.1	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2930958223	177	39.32	1	56	9	54	6.1e-19	22	COG2963	Transposase and inactivated derivatives	116
2930958223	177	80.34	51	174	4	97	6.1e-19	40.1	COG2963	Transposase and inactivated derivatives	116
2930958224	205	69.37	4	205	79	275	1.5e-32	106.6	COG2801	Transposase InsO and inactivated derivatives	232
2930958225	285	97.1	1	271	1	268	2.6e-43	141.7	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2930958226	144	91.33	1	144	1	137	1.0e-25	84	COG1959	DNA-binding transcriptional regulator, IscR family	150
2930958227	628	67.34	28	627	5	569	0.0e+00	441.5	COG3250	Beta-galactosidase/beta-glucuronidase	808
2930958229	379	99.71	1	371	1	349	0.0e+00	444.4	COG3839	ABC-type sugar transport system, ATPase component	338
2930958230	432	94.58	5	425	3	421	6.9e-46	150.9	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component	433
2930958231	284	94.63	2	284	13	294	2.9e-73	240.2	COG1175	ABC-type sugar transport system, permease component	295
2930958232	271	96.82	1	271	10	283	6.9e-65	212.7	COG0395	ABC-type glycerol-3-phosphate transport system, permease component	281
2930958233	329	98.15	1	329	4	322	1.2e-95	313.9	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930958234	306	96	2	305	7	318	1.6e-76	250.9	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930958235	199	92.93	3	195	2	172	1.5e-31	103	COG0431	NAD(P)H-dependent FMN reductase	184
2930958238	67	95.65	1	67	2	67	3.6e-23	74.7	COG1476	DNA-binding transcriptional regulator, XRE-family HTH domain	68
2930958239	387	90.58	215	387	15	187	1.2e-34	112.7	COG3410	Uncharacterized protein, DUF2075 family	191
2930958240	212	78.8	9	207	52	248	1.9e-41	135.4	COG3338	Carbonic anhydrase	250
2930958243	205	91.58	12	194	8	181	2.3e-49	161.1	COG0110	Acetyltransferase (isoleucine patch superfamily)	190
2930958244	386	48.83	209	386	8	194	2.2e-12	10.9	COG0477	MFS family permease	338
2930958244	386	67.36	3	265	10	267	2.2e-12	33.4	COG0477	MFS family permease	338
2930958245	138	64.58	28	97	3	64	1.7e-03	11.5	COG0762	Uncharacterized conserved protein YggT, Ycf19 family	96
2930958246	178	32.54	1	142	14	81	7.5e-08	27	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930958247	255	99.25	4	253	2	267	1.8e-68	224.5	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2930958248	403	81.36	4	398	83	453	6.8e-115	377.8	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	459
2930958249	651	20.03	1	160	13	158	1.2e-97	170.9	COG0480	Translation elongation factor EF-G, a GTPase	697
2930958249	651	56.1	154	619	315	723	1.2e-97	146.9	COG0480	Translation elongation factor EF-G, a GTPase	697
2930958250	224	94.95	1	195	2	189	5.3e-39	127.5	COG0518	GMP synthase - Glutamine amidotransferase domain	198
2930958251	293	42.51	1	76	93	163	4.1e-55	10.8	COG4335	3-methyladenine DNA glycosylase AlkC	167
2930958251	293	97.6	90	256	1	163	4.1e-55	167.1	COG4335	3-methyladenine DNA glycosylase AlkC	167
2930958252	230	94.98	4	229	10	236	3.3e-38	121.6	COG2188	DNA-binding transcriptional regulator, GntR family	236
2930958253	334	97.77	1	329	1	307	1.0e-81	267.8	COG1397	ADP-ribosylglycohydrolase	314
2930958254	457	93.97	2	455	15	435	5.5e-44	143.6	COG1457	Purine-cytosine permease or related protein	442
2930958255	292	93.99	3	292	3	299	6.1e-43	140.5	COG0524	Sugar or nucleoside kinase, ribokinase family	311
2930958256	299	97.63	5	293	7	294	7.6e-33	107.8	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2930958258	407	47.52	221	405	5	186	2.3e-39	33.2	COG0477	MFS family permease	338
2930958258	407	75.98	12	264	4	294	2.3e-39	100.5	COG0477	MFS family permease	338
2930958259	239	95	1	239	11	238	2.6e-64	210.3	COG0284	Orotidine-5'-phosphate decarboxylase	240
2930958260	210	96.55	3	204	5	200	2.3e-52	171	COG0461	Orotate phosphoribosyltransferase	201
2930958261	248	98.81	1	248	1	250	2.6e-61	200.8	COG3022	Cytoplasmic iron level regulating protein YaaA, DUF328/UPF0246 family	253
2930958262	510	92.38	17	479	27	426	9.4e-51	166	COG5520	O-Glycosyl hydrolase	433
2930958263	287	75.76	97	284	27	126	8.0e-19	60.9	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2930958266	83	96.34	2	81	2	80	2.9e-23	75.3	COG2261	Uncharacterized membrane protein YeaQ/YmgE, transglycosylase-associated protein family	82
2930958267	88	79.1	24	87	5	57	2.0e-06	21	COG3237	Uncharacterized conserved protein YjbJ, UPF0337 family	67
2930958268	501	99.02	1	500	5	510	0.0e+00	564.6	COG3534	Alpha-L-arabinofuranosidase	501
2930958269	296	95.68	2	294	8	295	1.3e-24	80.4	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2930958271	389	99.24	2	389	2	392	0.0e+00	436.8	COG0183	Acetyl-CoA acetyltransferase	392
2930958272	52	28.57	3	29	22	35	6.2e-06	7.7	COG1996	DNA-directed RNA polymerase, subunit RPC12/RpoP, contains C4-type Zn-finger	49
2930958272	52	51.02	15	44	9	33	6.2e-06	17.9	COG1996	DNA-directed RNA polymerase, subunit RPC12/RpoP, contains C4-type Zn-finger	49
2930958275	418	98.76	1	417	5	403	0.0e+00	466.5	COG0162	Tyrosyl-tRNA synthetase	401
2930958276	626	25.27	33	190	26	142	1.0e-57	40.2	COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	460
2930958276	626	50.54	212	540	146	379	1.0e-57	147.4	COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	460
2930958277	473	89.84	1	470	24	465	7.5e-41	133.5	COG0531	Amino acid transporter	466
2930958278	476	92.84	3	472	17	470	8.2e-91	297.9	COG1757	Na+/H+ antiporter NhaC	485
2930958279	347	98.71	1	312	4	310	2.3e-112	368.8	COG0078	Ornithine carbamoyltransferase	310
2930958280	461	92.48	2	459	10	464	1.9e-60	198	COG0531	Amino acid transporter	466
2930958281	364	98.84	1	364	4	345	0.0e+00	467.1	COG2957	Agmatine/peptidylarginine deiminase	346
2930958282	314	99.68	4	314	1	311	5.3e-121	396.8	COG0549	Carbamate kinase	312
2930958283	370	96.82	1	362	7	341	4.7e-113	371.2	COG2957	Agmatine/peptidylarginine deiminase	346
2930958284	269	92.55	1	267	3	263	1.7e-43	142	COG1737	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains	281
2930958285	295	98.34	1	294	1	296	1.9e-42	139.4	COG0583	DNA-binding transcriptional regulator, LysR family	297
2930958286	543	99.32	38	543	1	439	5.1e-123	404.6	COG0281	Malic enzyme	432
2930958287	323	98.4	3	322	2	309	9.5e-44	143.1	COG0679	Predicted permease	311
2930958288	165	87.01	2	165	11	164	3.6e-39	128.2	COG4732	Predicted membrane protein	177
2930958289	396	94.18	2	389	11	382	2.1e-28	92.3	COG2814	Predicted arabinose efflux permease, MFS family	394
2930958290	173	50.72	4	171	13	118	5.0e-09	30.5	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930958291	352	97.65	12	352	10	507	2.6e-16	51.3	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2930958292	227	96.46	3	227	3	220	6.2e-75	244.8	COG1136	ABC-type lipoprotein export system, ATPase component	226
2930958293	453	45.69	272	448	31	205	3.2e-44	27.9	COG0477	MFS family permease	338
2930958293	453	75.72	5	296	6	295	3.2e-44	121.8	COG0477	MFS family permease	338
2930958294	178	73.18	11	178	48	178	5.6e-21	68.4	COG1881	Uncharacterized conserved protein, phosphatidylethanolamine-binding protein (PEBP) family	174
2930958295	130	89.05	1	129	10	131	1.3e-16	54.3	COG5562	Uncharacterized conserved protein YbcV, DUF1398 family	137
2930958296	210	99.03	1	206	3	207	5.9e-56	182.8	COG4832	Uncharacterized protein	207
2930958297	230	96.97	14	230	5	228	3.9e-34	111.9	COG1011	FMN phosphatase YigB, HAD superfamily	229
2930958298	390	99.21	6	387	4	379	1.5e-127	418.9	COG1454	Alcohol dehydrogenase, class IV	377
2930958299	325	21.31	19	90	4	68	3.0e-59	37.2	COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	304
2930958299	325	69.51	112	325	80	291	3.0e-59	158.6	COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	304
2930958300	226	96.33	5	212	7	216	1.8e-21	70	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2930958301	310	98.72	2	310	2	310	8.1e-115	376.8	COG1957	Inosine-uridine nucleoside N-ribohydrolase	311
2930958302	360	98.72	1	357	2	310	9.9e-71	231.7	COG1619	Muramoyltetrapeptide carboxypeptidase LdcA (peptidoglycan recycling)	313
2930958303	128	85	1	120	9	110	1.1e-32	105.6	COG1733	DNA-binding transcriptional regulator, HxlR family	120
2930958304	95	73.33	2	94	13	100	5.9e-06	19.2	COG1733	DNA-binding transcriptional regulator, HxlR family	120
2930958305	396	95.87	1	362	6	353	3.1e-96	316.2	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	363
2930958306	65	12.27	1	55	51	97	9.8e-06	19	COG0477	MFS family permease	338
2930958307	140	95.45	3	124	1	126	3.7e-30	98.3	COG0789	DNA-binding transcriptional regulator, MerR family	124
2930958309	557	96.32	9	535	1	498	0.0e+00	533.8	COG0366	Glycosidase	505
2930958310	460	48.56	261	459	4	189	1.6e-13	16.5	COG0477	MFS family permease	338
2930958310	460	85.64	20	333	3	330	1.6e-13	29.6	COG0477	MFS family permease	338
2930958311	332	99.1	3	330	1	331	3.7e-88	289.3	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2930958312	162	26.58	18	160	229	312	7.4e-04	12.2	COG4743	Uncharacterized membrane protein	316
2930958314	547	98.26	1	547	11	574	4.3e-119	392.2	COG4166	ABC-type oligopeptide transport system, periplasmic component	562
2930958316	307	97.23	1	307	5	320	1.0e-77	255	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930958317	459	93.76	1	459	11	446	4.7e-104	342	COG2211	Na+/melibiose symporter or related transporter	467
2930958318	350	77.36	39	350	64	309	7.6e-38	124.1	COG0657	Acetyl esterase/lipase	312
2930958319	159	18.63	1	152	8	151	2.5e-18	58.8	COG1554	Trehalose and maltose hydrolase (possible phosphorylase)	772
2930958320	591	61.84	95	591	286	763	0.0e+00	455.8	COG1554	Trehalose and maltose hydrolase (possible phosphorylase)	772
2930958322	277	96.65	37	274	3	204	8.7e-39	122.7	COG0406	Broad specificity phosphatase PhoE	208
2930958323	176	82.35	1	176	32	185	4.9e-23	75.6	COG1670	Protein N-acetyltransferase, RimJ/RimL family	187
2930958324	104	97.17	1	104	2	104	6.1e-30	97.3	COG2076	Multidrug transporter EmrE and related cation transporters	106
2930958325	109	98.11	3	105	2	105	2.0e-24	79.5	COG2076	Multidrug transporter EmrE and related cation transporters	106
2930958327	369	99.44	1	361	2	356	9.0e-99	324	COG0371	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	360
2930958329	291	95.16	1	291	10	304	1.6e-37	122.5	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	314
2930958330	333	98.58	1	332	1	348	3.4e-79	259.5	COG1063	Threonine dehydrogenase or related Zn-dependent dehydrogenase	350
2930958331	260	87.14	21	259	11	193	2.1e-06	20.2	COG2364	Uncharacterized membrane protein YczE	210
2930958332	130	99.32	8	127	2	146	3.8e-10	33.3	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	138
2930958333	53	39.67	1	53	8	55	4.7e-05	16.9	COG2456	Uncharacterized protein	121
2930958335	403	94.76	3	397	14	375	1.1e-87	287.5	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2930958337	290	40.15	31	279	5	214	2.2e-56	184.9	COG4986	ABC-type anion transport system, duplicated permease component	523
2930958338	269	45.51	7	269	284	521	2.2e-53	175.1	COG4986	ABC-type anion transport system, duplicated permease component	523
2930958339	259	97.21	4	259	3	246	4.8e-83	272	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	248
2930958340	386	88.02	9	314	8	301	5.4e-55	180.4	COG1316	Anionic cell wall polymer biosynthesis enzyme,  LytR-Cps2A-Psr (LCP) family	307
2930958341	465	97.15	10	465	4	446	1.5e-94	310.7	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	459
2930958342	264	96.96	1	260	4	258	2.0e-79	259.9	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	263
2930958343	166	90.4	1	162	1	160	1.1e-33	110.3	COG4720	Uncharacterized membrane protein	177
2930958344	186	98.33	4	184	2	178	9.1e-79	256.7	COG4475	Uncharacterized protein YwlG, UPF0340 family	180
2930958345	210	68.13	9	210	44	214	4.8e-23	75	COG1357	Uncharacterized protein YjbI, contains pentapeptide repeats	238
2930958346	325	97.9	5	325	1	327	1.1e-82	271.5	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2930958348	310	99.04	1	310	2	311	2.3e-116	381.9	COG1957	Inosine-uridine nucleoside N-ribohydrolase	311
2930958349	226	90.71	4	226	7	211	1.3e-36	119.6	COG3619	Uncharacterized membrane protein YoaK, UPF0700 family	226
2930958351	525	94.89	1	492	26	526	1.9e-105	346.9	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	517
2930958352	692	96.56	1	552	7	427	5.7e-98	321.6	COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	429
2930958353	132	99.15	1	116	2	117	1.3e-37	122	COG1393	Arsenate reductase and related proteins, glutaredoxin family	117
2930958355	309	98.71	1	309	1	305	1.2e-85	280.8	COG1893	Ketopantoate reductase	307
2930958356	656	99.11	2	652	3	668	6.6e-98	321.7	COG1506	Dipeptidyl aminopeptidase/acylaminoacyl peptidase	620
2930958357	120	61.54	4	114	5	84	7.8e-18	59	COG1396	Transcriptional regulator, contains XRE-family HTH domain	120
2930958358	534	96.89	1	523	6	472	1.3e-57	188.6	COG2244	Membrane protein involved in the export of O-antigen and teichoic acid	480
2930958359	420	98.05	4	408	5	406	4.4e-66	216.9	COG3464	Transposase	402
2930958360	157	50.2	11	153	117	241	3.9e-36	118.9	COG0791	Cell wall-associated hydrolase, NlpC family	197
2930958361	318	87.82	1	317	23	332	5.5e-59	193.6	COG3049	Penicillin V acylase or related amidase, Ntn superfamily	353
2930958363	187	82.46	2	182	31	204	1.4e-42	139	COG2173	D-alanyl-D-alanine dipeptidase	211
2930958364	215	96.59	1	201	3	200	5.8e-49	159.9	COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	203
2930958365	150	95.49	8	147	4	130	1.3e-16	54.3	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930958366	108	26.83	17	106	8	62	1.6e-04	14.3	COG0307	Riboflavin synthase alpha chain	204
2930958370	303	65.83	145	239	14	92	4.8e-04	12.3	COG1334	Uncharacterized conserved protein, FlaG/YvyC family	120
2930958371	456	97.68	8	446	6	426	1.3e-111	366.8	COG1114	Branched-chain amino acid permeases	431
2930958372	453	94.31	1	446	6	469	2.6e-62	204.3	COG0531	Amino acid transporter	466
2930958373	297	95.48	4	297	8	303	2.2e-43	141.8	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	314
2930958374	460	96.29	10	446	6	420	2.3e-106	349.4	COG1114	Branched-chain amino acid permeases	431
2930958375	357	92.21	54	357	6	218	1.9e-27	85.1	COG1434	Uncharacterized SAM-binding protein YcdF, DUF218 family	223
2930958377	139	60	1	136	1	78	5.2e-14	46.6	COG1396	Transcriptional regulator, contains XRE-family HTH domain	120
2930958378	602	98.33	1	599	9	597	6.4e-119	391.8	COG1164	Oligoendopeptidase F	598
2930958379	314	74.35	35	314	78	306	1.2e-33	109.9	COG1073	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family	299
2930958380	229	86.28	7	226	17	211	2.5e-27	89.2	COG3619	Uncharacterized membrane protein YoaK, UPF0700 family	226
2930958381	535	97.76	298	518	4	221	6.6e-60	196.2	COG1418	HD superfamily phosphodieaserase, includes HD domain of RNase Y	222
2930958382	439	97.94	2	439	7	434	0.0e+00	573.5	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)	436
2930958383	281	94.68	1	274	3	269	7.2e-100	326.9	COG0656	Aldo/keto reductase, related to diketogulonate reductase	280
2930958384	397	88.06	79	380	2	274	5.5e-43	140.7	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	314
2930958385	241	18.03	173	214	24	34	3.7e-03	7.4	COG2888	Predicted RNA-binding protein involved in translation, contains  Zn-ribbon domain, DUF1610 family	61
2930958385	241	18.03	211	241	27	37	3.7e-03	5.7	COG2888	Predicted RNA-binding protein involved in translation, contains  Zn-ribbon domain, DUF1610 family	61
2930958385	241	81.82	4	142	1	108	1.1e-28	93.3	COG0789	DNA-binding transcriptional regulator, MerR family	124
2930958386	284	98.57	5	284	4	278	6.0e-64	209.7	COG2035	Uncharacterized membrane protein	276
2930958388	164	91.67	3	162	1	121	4.4e-30	97.8	COG0789	DNA-binding transcriptional regulator, MerR family	124
2930958390	487	99.54	36	479	3	436	0.0e+00	461.8	COG2265	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	432
2930958391	216	94.17	1	215	3	212	1.3e-74	243.7	COG4619	ABC-type iron transport system FetAB, ATPase component	223
2930958392	252	96.88	1	252	6	253	7.4e-86	281.3	COG0390	ABC-type iron transport system FetAB, permease component	256
2930958393	278	95.9	1	257	3	259	1.4e-59	195.3	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2930958394	262	96.6	1	262	5	260	1.1e-81	267.5	COG2145	Hydroxyethylthiazole kinase, sugar kinase family	265
2930958395	271	98.86	3	267	3	262	5.9e-94	307.6	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	263
2930958396	217	95.26	6	217	6	206	3.5e-59	192.9	COG0352	Thiamine monophosphate synthase	211
2930958397	641	96.46	3	235	2	219	1.1e-82	269	COG1136	ABC-type lipoprotein export system, ATPase component	226
2930958397	641	99.8	260	641	2	510	2.1e-41	135.8	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2930958399	432	98.66	10	375	3	371	1.2e-66	218.8	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	354
2930958401	127	15.84	2	108	393	469	4.3e-04	12.9	COG1785	Alkaline phosphatase	482
2930958403	184	76.88	7	182	35	177	8.7e-05	13.9	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2930958406	302	96.35	4	292	7	296	2.4e-54	178.4	COG0583	DNA-binding transcriptional regulator, LysR family	297
2930958407	405	81.36	4	398	83	453	1.7e-112	370	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	459
2930958409	470	20.12	60	127	37	70	1.1e-03	3.1	COG1247	L-amino acid N-acyltransferase YncA	169
2930958409	470	20.12	160	230	43	76	1.1e-03	7.7	COG1247	L-amino acid N-acyltransferase YncA	169
2930958414	126	71.43	12	123	4	98	5.2e-14	45.8	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930958418	213	68.84	2	196	2	191	1.3e-14	45.8	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2930958419	274	22.92	3	97	2	92	1.1e-48	58.6	COG1015	Phosphopentomutase	397
2930958419	274	45.09	85	273	218	396	1.1e-48	100.1	COG1015	Phosphopentomutase	397
2930958420	419	99.51	1	419	3	405	5.6e-113	371.4	COG1972	Nucleoside permease NupC	404
2930958421	437	96.61	7	435	14	441	7.2e-120	394.5	COG2252	Xanthine/uracil/vitamin C permease, AzgA family	436
2930958422	304	99.04	1	303	2	311	2.5e-91	299.7	COG1957	Inosine-uridine nucleoside N-ribohydrolase	311
2930958424	283	84.3	4	276	1	333	1.5e-09	29.1	COG1409	3',5'-cyclic AMP phosphodiesterase CpdA	301
2930958425	242	97.67	3	223	5	214	2.5e-67	219.8	COG0357	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	215
2930958426	278	77.65	22	263	3	207	5.3e-57	187.2	COG1475	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain	240
2930958427	255	97.35	1	255	1	257	4.1e-88	289.2	COG1192	Cellulose biosynthesis protein BcsQ	259
2930958428	294	99.62	26	285	2	264	9.6e-70	229	COG1475	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain	240
2930958429	67	93.33	1	57	4	59	1.5e-38	124.1	COG4481	Uncharacterized protein	60
2930958430	366	100	1	366	1	372	0.0e+00	491.8	COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	372
2930958431	243	91.59	19	241	13	219	4.7e-26	84.8	COG4858	Uncharacterized membrane-anchored protein	226
2930958432	195	23.26	1	187	87	163	1.6e-03	11	COG0530	Ca2+/Na+ antiporter	320
2930958433	379	42.2	1	123	4	95	2.4e-99	127.2	COG0516	IMP dehydrogenase/GMP reductase	170
2930958433	379	100	150	370	1	218	2.4e-99	200.8	COG0516	IMP dehydrogenase/GMP reductase	170
2930958434	229	99.14	1	229	1	230	5.6e-79	258.2	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2930958435	388	82.23	10	379	68	391	7.1e-62	203.6	COG0642	Signal transduction histidine kinase	336
2930958436	439	95.93	2	439	12	388	7.2e-90	295.5	COG1686	D-alanyl-D-alanine carboxypeptidase	389
2930958437	1025	15.96	199	337	180	314	0.0e+00	59.5	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2930958437	1025	37	1	304	2	314	0.0e+00	273	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2930958437	1025	77.66	307	1003	177	833	0.0e+00	247.5	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2930958438	91	8.56	14	91	216	263	1.1e-04	14.7	COG0532	Translation initiation factor IF-2, a GTPase	509
2930958439	82	17.17	1	81	313	380	2.2e-15	49.6	COG3328	Transposase (or an inactivated derivative)	379
2930958440	295	73.23	1	295	5	294	1.3e-84	277.8	COG3328	Transposase (or an inactivated derivative)	379
