gene_oid	gene_length	superfam_id	db_name	percent_identity	query_start	query_end	evalue	bit_score	align_length
2930936813	394	SM00116	SMART	82.98	238	281	3.4e-13	42.8	44
2930936813	394	SM01091	SMART	98.18	302	382	2.3e-15	50.1	81
2930936824	191	SM00257	SMART	97.78	33	76	3.4e-18	59.2	44
2930936825	993	SM00369	SMART	75	293	311	1.0e-05	19	19
2930936825	993	SM00369	SMART	66.67	316	333	1.0e-05	19	18
2930936825	993	SM00841	SMART	21.05	636	652	2.8e-02	7.2	17
2930936825	993	SM00841	SMART	19.3	700	716	2.8e-02	7.2	17
2930936825	993	SM00841	SMART	19.3	764	775	2.8e-02	7.2	12
2930936826	216	SM00257	SMART	97.78	33	77	2.3e-15	50	45
2930936836	297	SM00382	SMART	83.7	31	229	4.5e-15	49.5	199
2930936837	218	SM00471	SMART	93.22	21	138	4.0e-11	36.1	118
2930936845	220	SM00855	SMART	95.89	5	177	3.2e-23	76	173
2930936849	231	SM00345	SMART	98.33	11	69	5.8e-20	64.7	59
2930936849	231	SM00895	SMART	96.26	80	204	1.7e-14	48.5	125
2930936851	335	SM00354	SMART	88.89	3	73	1.9e-24	79.2	71
2930936859	62	SM00530	SMART	100	3	58	3.9e-20	65.4	56
2930936863	241	SM00345	SMART	96.67	9	67	4.2e-16	52.2	59
2930936863	241	SM00866	SMART	97.21	93	230	6.8e-36	117.9	138
2930936867	251	SM00448	SMART	96	3	124	4.8e-14	46	122
2930936867	251	SM00850	SMART	98.26	152	246	2.4e-18	60	95
2930936880	324	SM00382	SMART	76.09	39	246	3.3e-14	46.7	208
2930936881	337	SM00382	SMART	92.39	36	242	1.9e-18	60.4	207
2930936905	530	SM00091	SMART	52.94	217	266	4.5e-07	23.2	50
2930936905	530	SM00387	SMART	90.77	420	526	1.1e-18	61	107
2930936906	238	SM00448	SMART	99.33	1	116	2.4e-25	83	116
2930936920	150	SM00347	SMART	97.03	22	121	1.6e-24	79.7	100
2930936924	216	SM00529	SMART	98.02	22	121	8.8e-30	96.8	100
2930936928	328	SM01240	SMART	13.74	5	76	2.6e-124	409.1	72
2930936928	328	SM01240	SMART	53.54	84	325	2.6e-124	409.1	242
2930936929	428	SM00788	SMART	99.76	3	421	0.0e+00	962.9	419
2930936930	432	SM00998	SMART	100	349	429	6.4e-41	133.4	81
2930936936	264	SM00404	SMART	23.91	114	186	3.8e-04	13.7	73
2930936938	613	SM00944	SMART	98.64	40	180	1.9e-36	119.2	141
2930936942	215	SM00478	SMART	98.32	39	196	6.5e-23	74.8	158
2930936947	289	SM00342	SMART	98.81	200	283	4.1e-24	78.5	84
2930936966	138	SM00344	SMART	73.21	3	86	1.3e-22	73.5	84
2930936967	309	SM00382	SMART	95.65	26	221	1.1e-20	67.7	196
2930936971	164	SM00347	SMART	85.15	48	140	6.8e-16	51.6	93
2930936972	915	SM00831	SMART	98.67	26	99	2.2e-30	98.7	74
2930936975	191	SM01266	SMART	100	5	59	3.8e-19	62.5	55
2930936994	181	SM00347	SMART	72.28	37	132	3.6e-19	62.3	96
2930936997	758	SM00382	SMART	18.48	29	48	3.6e-12	40.1	20
2930936997	758	SM00382	SMART	31.52	253	414	3.6e-12	40.1	162
2930936997	758	SM00382	SMART	66.3	477	719	3.6e-12	40.1	243
2930937004	401	SM00382	SMART	86.96	28	214	1.4e-18	60.8	187
2930937004	401	SM00116	SMART	93.62	259	307	5.3e-18	58.2	49
2930937004	401	SM00116	SMART	93.62	319	367	5.3e-18	58.2	49
2930937016	219	SM00382	SMART	77.17	28	211	9.0e-15	48.5	184
2930937017	545	SM00642	SMART	100	14	407	1.3e-125	414.4	394
2930937018	153	SM00347	SMART	82.18	28	123	2.8e-13	43.1	96
2930937024	454	SM00304	SMART	83.02	176	225	8.2e-04	13.4	50
2930937024	454	SM00388	SMART	96.63	232	299	4.3e-20	66.2	68
2930937024	454	SM00387	SMART	98.46	340	452	5.0e-36	117.8	113
2930937025	233	SM00448	SMART	99.33	3	115	1.8e-42	139.2	113
2930937032	252	SM00346	SMART	97.8	9	98	3.0e-17	55.7	90
2930937047	87	SM01049	SMART	25.96	1	46	8.4e-03	9.2	46
2930937047	87	SM01049	SMART	19.23	65	86	8.4e-03	9.2	22
2930937061	223	SM00954	SMART	97.73	62	185	9.9e-45	146.7	124
2930937066	230	SM00448	SMART	98.67	5	115	1.1e-34	113.6	111
2930937067	446	SM00388	SMART	97.75	210	277	7.6e-18	58.8	68
2930937067	446	SM00387	SMART	98.46	322	434	4.9e-36	117.8	113
2930937068	321	SM00354	SMART	94.44	1	70	1.5e-28	92.6	70
2930937076	127	SM00347	SMART	72.28	29	112	8.3e-14	44.8	84
2930937077	604	SM00710	SMART	68.18	183	210	3.3e+00	2.5	28
2930937086	271	SM00530	SMART	51.79	180	225	1.3e-03	12.3	46
2930937089	146	SM00419	SMART	70	19	61	3.3e-03	10.6	43
2930937092	120	SM00418	SMART	51.9	15	71	6.0e-07	22.3	57
2930937095	252	SM00382	SMART	77.17	36	245	3.2e-14	46.7	210
2930937097	123	SM00345	SMART	100	15	74	3.8e-13	42.6	60
2930937103	112	SM00418	SMART	97.47	21	99	1.2e-29	96.3	79
2930937108	286	SM00342	SMART	100	193	276	9.1e-29	93.6	84
2930937109	543	SM00382	SMART	82.61	26	230	2.0e-21	70.1	205
2930937109	543	SM00382	SMART	77.17	359	518	2.0e-21	70.1	160
2930937112	380	SM01274	SMART	93.99	15	147	2.0e-62	204.7	133
2930937112	380	SM00919	SMART	98	159	375	1.4e-79	261.1	217
2930937114	317	SM00764	SMART	100	117	297	1.5e-110	362.9	181
2930937126	124	SM00345	SMART	93.33	16	74	3.8e-22	71.8	59
2930937127	297	SM00382	SMART	77.17	27	289	2.3e-15	50.4	263
2930937141	122	SM00347	SMART	60.4	43	118	3.5e-07	23.2	76
2930937145	419	SM00363	SMART	42.86	361	416	1.3e-07	25	56
2930937153	294	SM00530	SMART	98.21	7	61	9.8e-10	32	55
2930937163	207	SM00934	SMART	99.63	2	201	2.3e-21	69.3	200
2930937164	180	SM00382	SMART	32.61	78	159	1.6e-03	12.1	82
2930937165	328	SM00354	SMART	98.61	8	79	5.5e-32	103.8	72
2930937169	52	SM01207	SMART	31.25	5	41	3.9e-02	5.8	37
2930937180	296	SM00650	SMART	100	39	215	1.2e-83	274.1	177
2930937183	192	SM00986	SMART	95.2	28	184	1.2e-20	67.3	157
2930937186	386	SM00419	SMART	70	24	62	2.2e-05	17.6	39
2930937192	283	SM00382	SMART	76.09	30	252	2.7e-19	63.1	223
2930937193	326	SM00850	SMART	99.13	226	325	2.0e-32	106	100
2930937196	232	SM00382	SMART	85.87	31	213	1.6e-16	54.1	183
2930937202	326	SM01400	SMART	100	10	126	2.0e-86	283	117
2930937204	138	SM00422	SMART	91.67	1	69	9.0e-19	60.7	69
2930937205	242	SM00345	SMART	100	9	67	4.5e-15	48.9	59
2930937205	242	SM00866	SMART	96.09	94	232	3.3e-35	115.6	139
2930937208	452	SM00471	SMART	93.22	57	194	7.5e-16	51.2	138
2930937215	140	SM00347	SMART	93.07	24	120	1.6e-10	34	97
2930937235	156	SM00226	SMART	99.35	3	150	6.6e-45	146.9	148
2930937240	523	SM00487	SMART	100	20	217	5.9e-71	232.3	198
2930937240	523	SM00487	SMART	19.18	251	315	5.9e-71	232.3	65
2930937243	373	SM01005	SMART	100	247	372	1.7e-71	233.9	126
2930937246	213	SM00116	SMART	65.96	12	54	9.4e-09	28.6	43
2930937251	1180	SM01058	SMART	100	495	592	1.4e-53	175.3	98
2930937251	1180	SM00487	SMART	95.89	616	806	1.7e-38	125.7	191
2930937251	1180	SM00487	SMART	20.55	842	895	1.7e-38	125.7	54
2930937251	1180	SM00982	SMART	85.58	1019	1117	3.3e-39	127.9	99
2930937253	90	SM00363	SMART	84.13	1	64	2.9e-14	46.4	64
2930937255	181	SM00316	SMART	100	4	74	1.9e-28	92.3	71
2930937256	450	SM00977	SMART	81.4	375	445	1.7e-18	59.9	71
2930937258	699	SM00382	SMART	97.83	221	359	9.1e-26	84.1	139
2930937275	233	SM00345	SMART	96.67	9	68	2.5e-26	85.4	60
2930937275	233	SM00866	SMART	99.44	89	228	4.3e-47	154.6	140
2930937282	731	SM00732	SMART	100	327	427	3.1e-37	121.5	101
2930937282	731	SM00316	SMART	100	655	726	1.1e-27	89.8	72
2930937283	159	SM00731	SMART	98.35	4	147	1.8e-49	161.7	144
2930937288	183	SM00530	SMART	39.29	20	61	2.3e-03	11.5	42
2930937290	115	SM00347	SMART	79.21	4	88	1.0e-16	54.3	85
2930937292	245	SM00382	SMART	93.48	100	235	1.1e-12	41.8	136
2930937301	376	SM00267	SMART	96.02	205	376	3.1e-45	147.6	172
2930937302	215	SM00052	SMART	7.45	5	28	5.5e-16	50.8	24
2930937302	215	SM00052	SMART	33.33	60	143	5.5e-16	50.8	84
2930937302	215	SM00052	SMART	14.9	172	215	5.5e-16	50.8	44
2930937309	223	SM00855	SMART	100	3	184	3.2e-30	98.7	182
2930937316	458	SM00382	SMART	96.74	90	244	9.6e-15	48.4	155
2930937317	394	SM00670	SMART	100	171	278	5.8e-17	56.2	108
2930937319	470	SM00840	SMART	78.69	356	419	1.7e-12	41.2	64
2930937320	135	SM00535	SMART	72.86	3	126	3.3e-10	32.9	124
2930937321	255	SM00967	SMART	100	13	88	2.2e-21	70.4	76
2930937324	49	SM00249	SMART	41.03	9	45	1.6e-03	12	37
2930937326	182	SM00738	SMART	99.16	6	117	3.0e-52	170.7	112
2930937326	182	SM00739	SMART	92.86	127	154	2.3e-09	30.4	28
2930937327	141	SM00649	SMART	100	9	140	4.3e-89	291.9	132
2930937341	576	SM00382	SMART	85.87	38	179	2.1e-15	50.5	142
2930937343	199	SM00278	SMART	75	15	31	1.4e-04	15.8	17
2930937345	214	SM00382	SMART	59.78	2	211	8.3e-05	16.2	210
2930937355	98	SM00418	SMART	93.67	16	96	7.9e-23	74.1	81
2930937356	650	SM00382	SMART	76.09	28	234	8.5e-34	110.1	207
2930937356	650	SM00382	SMART	77.17	355	526	8.5e-34	110.1	172
2930937357	212	SM00420	SMART	64.15	27	64	1.4e-04	14.8	38
2930937357	212	SM00881	SMART	96.8	79	179	2.3e-24	79.7	101
2930937358	94	SM00883	SMART	99.03	1	93	1.9e-52	171.2	93
2930937365	439	SM00487	SMART	89.04	93	274	1.9e-16	53.3	182
2930937365	439	SM00490	SMART	74.42	333	400	5.3e-12	39.1	68
2930937368	787	SM00957	SMART	100	5	382	0.0e+00	922.6	378
2930937368	787	SM00490	SMART	90.7	443	530	7.5e-03	9.3	88
2930937369	343	SM00937	SMART	100	56	166	3.6e-55	180.5	111
2930937370	384	SM00228	SMART	57.5	268	351	1.2e-06	22.3	84
2930937371	235	SM00448	SMART	98.67	2	113	4.4e-51	167.4	112
2930937372	447	SM00388	SMART	96.63	224	291	4.4e-23	75.9	68
2930937372	447	SM00387	SMART	97.69	335	447	5.5e-39	127.5	113
2930937376	274	SM00382	SMART	77.17	54	259	1.5e-17	57.5	206
2930937377	252	SM00382	SMART	76.09	30	224	3.5e-15	49.8	195
2930937387	213	SM00471	SMART	81.36	26	142	4.5e-08	26.2	117
2930937389	668	SM00487	SMART	84.93	14	426	5.0e-38	124.2	413
2930937389	668	SM00487	SMART	34.7	456	524	5.0e-38	124.2	69
2930937390	951	SM00382	SMART	19.57	25	43	2.1e-13	44.1	19
2930937390	951	SM00382	SMART	70.65	631	906	2.1e-13	44.1	276
2930937391	181	SM00906	SMART	44.07	70	162	2.5e-03	11.3	93
2930937396	148	SM00850	SMART	97.39	49	145	1.5e-30	99.9	97
2930937402	336	SM00846	SMART	100	3	153	6.9e-82	268.3	151
2930937405	439	SM01193	SMART	100	4	134	9.6e-102	333.8	131
2930937405	439	SM01192	SMART	99.69	139	427	0.0e+00	722.9	289
2930937410	797	SM00357	SMART	80	77	137	2.9e-04	14.2	61
2930937410	797	SM00316	SMART	94.44	635	716	2.0e-21	69.7	82
2930937412	156	SM00382	SMART	51.09	29	155	3.5e-13	43.3	127
2930937413	85	SM00382	SMART	20.65	1	62	1.4e-03	12.2	62
2930937415	239	SM00986	SMART	97.6	50	212	1.6e-38	125.8	163
2930937420	178	SM00479	SMART	97.96	2	166	3.0e-31	102.2	165
2930937429	40	SM00490	SMART	19.77	5	33	1.8e-03	11.3	29
2930937431	477	SM00047	SMART	91.3	30	186	6.5e-44	143.9	157
2930937431	477	SM00287	SMART	40.58	362	390	4.9e-01	3.8	29
2930937431	477	SM00287	SMART	36.23	437	474	4.9e-01	3.8	38
2930937436	361	SM00382	SMART	77.17	52	227	2.5e-14	47	176
2930937440	256	SM00725	SMART	45.86	24	145	7.8e-13	42	122
2930937443	252	SM00382	SMART	71.74	26	239	1.3e-18	60.9	214
2930937446	512	SM00471	SMART	72.88	338	452	2.5e-04	14.2	115
2930937449	147	SM00347	SMART	86.14	31	127	3.5e-20	65.5	97
2930937461	314	SM00342	SMART	100	199	282	9.4e-28	90.3	84
2930937464	245	SM00382	SMART	93.48	100	235	1.1e-12	41.8	136
2930937468	244	SM00448	SMART	100	1	114	5.6e-40	131	114
2930937469	489	SM00304	SMART	92.45	195	247	2.0e-13	44.2	53
2930937469	489	SM00388	SMART	97.75	255	321	1.6e-20	67.6	67
2930937469	489	SM00387	SMART	99.23	366	478	2.4e-36	118.8	113
2930937482	220	SM00052	SMART	13.33	3	41	1.2e-19	62.9	39
2930937482	220	SM00052	SMART	29.41	59	142	1.2e-19	62.9	84
2930937482	220	SM00052	SMART	13.73	176	216	1.2e-19	62.9	41
2930937483	374	SM00267	SMART	96.59	200	373	1.0e-36	119.7	174
2930937486	586	SM00382	SMART	83.7	366	558	2.0e-16	53.9	193
2930937487	613	SM00382	SMART	95.65	396	600	2.0e-17	57.1	205
2930937491	194	SM00382	SMART	60.87	8	158	4.3e-03	10.7	151
2930937492	361	SM00937	SMART	100	66	180	1.8e-63	207.8	115
2930937499	171	SM00150	SMART	34.62	32	80	5.2e-02	7	49
2930937499	171	SM00150	SMART	47.12	90	144	5.2e-02	7	55
2930937503	471	SM00382	SMART	69.57	145	356	1.0e-10	35.3	212
2930937508	99	SM01234	SMART	98.67	1	68	3.0e-47	153.9	68
2930937512	234	SM00244	SMART	97.77	49	214	1.1e-12	41.2	166
2930937516	294	SM00530	SMART	96.43	7	61	7.5e-14	45.2	55
2930937516	294	SM00028	SMART	85.29	194	226	3.2e-07	23.9	33
2930937520	379	SM00382	SMART	91.3	40	151	4.6e-15	49.4	112
2930937524	201	SM00363	SMART	85.71	93	154	3.0e-24	78.6	62
2930937525	155	SM00065	SMART	72.54	23	148	6.5e-13	42.3	126
2930937526	576	SM01408	SMART	42.53	107	189	6.3e-01	3.3	83
2930937528	405	SM00981	SMART	98.29	74	165	7.1e-25	81.3	92
2930937535	283	SM00340	SMART	50	74	101	3.0e-04	14.2	28
2930937535	283	SM00340	SMART	31.82	92	113	3.0e-04	14.2	22
2930937538	268	SM00382	SMART	68.48	9	243	1.0e-06	22.4	235
2930937541	211	SM00382	SMART	84.78	26	209	7.1e-20	65	184
2930937542	280	SM00062	SMART	99.59	45	273	8.6e-69	225.5	229
2930937547	416	SM00852	SMART	98.51	4	171	2.5e-47	155.3	168
2930937547	416	SM00091	SMART	42.65	177	210	2.1e-03	11.5	34
2930937547	416	SM00091	SMART	33.82	214	245	2.1e-03	11.5	32
2930937548	377	SM00382	SMART	98.91	57	228	2.5e-12	40.5	172
2930937550	519	SM00322	SMART	95.24	207	274	2.8e-11	36.9	68
2930937550	519	SM00471	SMART	94.92	331	437	5.6e-14	45.2	107
2930937552	892	SM00533	SMART	99.7	274	583	7.8e-110	361.6	310
2930937552	892	SM00534	SMART	98.99	600	787	1.1e-118	390.3	188
2930937553	672	SM01340	SMART	99.38	207	325	1.6e-51	168.6	119
2930937553	672	SM00853	SMART	100	474	616	3.2e-55	181.2	143
2930937554	202	SM00278	SMART	90	71	90	5.3e-11	35.5	20
2930937554	202	SM00278	SMART	85	106	125	5.3e-11	35.5	20
2930937555	338	SM00382	SMART	90.22	55	185	4.9e-19	62.3	131
2930937558	141	SM01323	SMART	98.85	13	96	3.0e-40	131.3	84
2930937561	452	SM00487	SMART	93.15	22	218	3.2e-55	180.7	197
2930937561	452	SM00487	SMART	47.95	232	320	3.2e-55	180.7	89
2930937564	145	SM00732	SMART	99.15	1	103	9.5e-37	120	103
2930937568	787	SM00534	SMART	96.98	328	510	3.4e-77	253.3	183
2930937568	787	SM00463	SMART	98.94	709	787	4.1e-20	65.8	79
2930937574	162	SM00116	SMART	76.6	24	71	1.6e-08	27.9	48
2930937574	162	SM00116	SMART	42.55	116	138	1.6e-08	27.9	23
2930937576	98	SM00418	SMART	86.08	14	92	1.7e-22	73	79
2930937578	59	SM00793	SMART	21.13	8	55	1.2e-01	4.3	48
2930937580	134	SM01088	SMART	66.04	5	43	2.0e-03	11.6	39
2930937582	365	SM00248	SMART	86.67	8	38	4.7e-04	14.2	31
2930937582	365	SM00248	SMART	56.67	94	112	4.7e-04	14.2	19
2930937583	333	SM00354	SMART	100	5	75	4.8e-40	130.2	71
2930937585	246	SM00382	SMART	77.17	30	220	2.5e-19	63.3	191
2930937586	492	SM00062	SMART	93.85	43	266	2.0e-38	125.5	224
2930937588	321	SM00382	SMART	36.96	131	279	2.5e-07	24.5	149
2930937610	117	SM00422	SMART	79.17	13	69	1.3e-17	57	57
2930937610	117	SM00446	SMART	84.21	84	102	1.7e-02	9.6	19
2930937614	129	SM00316	SMART	100	4	75	2.3e-24	79.2	72
2930937636	398	SM00382	SMART	72.83	38	189	2.8e-09	30.8	152
2930937646	213	SM00014	SMART	95.65	88	202	1.3e-28	93.6	115
2930937649	224	SM00382	SMART	75	28	202	5.5e-11	36.3	175
2930937653	229	SM00363	SMART	60.32	5	60	7.7e-08	25.8	56
2930937657	369	SM01003	SMART	100	4	135	3.4e-71	233.1	132
2930937657	369	SM01002	SMART	100	147	296	2.8e-79	260.5	150
2930937662	869	SM00382	SMART	73.91	535	722	1.4e-08	28.5	188
2930937662	869	SM00843	SMART	100	786	851	3.3e-33	108.1	66
2930937668	886	SM00475	SMART	98.91	4	267	6.5e-130	427.7	264
2930937668	886	SM00474	SMART	83.66	330	477	7.8e-14	45.1	148
2930937668	886	SM00482	SMART	100	644	850	1.8e-112	369.7	207
2930937669	286	SM01232	SMART	99.16	134	226	1.2e-39	129.7	93
2930937671	166	SM00355	SMART	56.52	29	46	2.1e-02	9.4	18
2930937673	308	SM00382	SMART	63.04	156	294	1.3e-07	25.4	139
2930937674	647	SM00863	SMART	94.2	170	218	1.6e-16	54.4	49
2930937682	102	SM01103	SMART	100	2	85	2.0e-37	121.9	84
2930937684	197	SM00471	SMART	86.44	26	153	1.9e-12	40.4	128
2930937689	62	SM00834	SMART	20	23	38	2.9e-02	7.7	16
2930937689	62	SM00834	SMART	15.56	35	55	2.9e-02	7.7	21
2930937691	104	SM00418	SMART	94.94	13	91	1.2e-21	70.2	79
2930937694	228	SM00448	SMART	99.33	2	112	1.3e-44	146.2	111
2930937695	536	SM00304	SMART	92.45	218	272	3.3e-08	27.5	55
2930937695	536	SM00388	SMART	98.88	273	340	2.2e-20	67.1	68
2930937695	536	SM00387	SMART	96.92	385	497	3.1e-35	115.3	113
2930937699	256	SM00967	SMART	97.92	32	102	1.5e-12	41.8	71
2930937700	165	SM00471	SMART	79.66	35	143	2.5e-07	23.9	109
2930937703	802	SM00873	SMART	99.1	219	392	1.6e-87	287.3	174
2930937703	802	SM00896	SMART	100	709	802	9.3e-44	143.3	94
2930937705	223	SM00382	SMART	57.61	6	160	5.4e-08	26.6	155
2930937713	226	SM01160	SMART	58.88	59	134	3.4e+00	.8	76
2930937713	226	SM01160	SMART	15.89	155	191	3.4e+00	.8	37
2930937716	138	SM00450	SMART	90.43	40	132	3.3e-18	59.2	93
2930937719	307	SM00382	SMART	31.52	3	147	4.2e-04	14	145
2930937720	128	SM00422	SMART	93.06	13	81	2.9e-25	81.9	69
2930937721	446	SM01230	SMART	99.7	107	356	0.0e+00	468.9	250
2930937731	186	SM01185	SMART	100	68	122	4.0e-29	94.8	55
2930937731	186	SM00841	SMART	100	130	185	6.3e-36	116.9	56
2930937736	81	SM01358	SMART	13.7	7	76	9.1e-03	9	70
2930937740	566	SM00382	SMART	36.96	21	201	9.4e-05	16.1	181
2930937744	204	SM00072	SMART	99.51	4	187	5.9e-72	235.8	184
2930937745	71	SM01409	SMART	94.87	9	62	2.4e-17	56.2	54
2930937747	805	SM00487	SMART	88.58	265	464	4.3e-29	94.9	200
2930937750	248	SM00331	SMART	92.4	9	240	3.1e-51	168	232
2930937751	669	SM00220	SMART	93.07	11	266	4.2e-69	226.6	256
2930937751	669	SM00740	SMART	97.01	363	430	4.5e-38	123.3	68
2930937751	669	SM00740	SMART	100	431	498	4.5e-38	123.3	68
2930937751	669	SM00740	SMART	98.51	499	565	4.5e-38	123.3	67
2930937754	224	SM00983	SMART	97.3	147	210	3.1e-21	69.2	64
2930937757	565	SM01120	SMART	98.92	36	201	1.2e-65	215.3	166
2930937757	565	SM01121	SMART	100	242	565	0.0e+00	625.2	324
2930937758	677	SM00487	SMART	95.43	249	438	1.8e-38	125.7	190
2930937758	677	SM00487	SMART	24.66	483	539	1.8e-38	125.7	57
2930937761	229	SM00535	SMART	98.57	21	156	1.7e-53	175	136
2930937761	229	SM00358	SMART	98.53	163	229	6.6e-22	71.6	67
2930937762	1183	SM00382	SMART	18.48	23	83	5.8e-08	26.5	61
2930937762	1183	SM00968	SMART	98.1	519	638	2.0e-37	122.3	120
2930937762	1183	SM00382	SMART	40.22	993	1160	5.8e-08	26.5	168
2930937763	486	SM00963	SMART	97.89	175	256	2.7e-24	79.6	82
2930937763	486	SM00962	SMART	100	274	475	2.7e-124	408.9	202
2930937765	481	SM00963	SMART	98.95	3	87	9.4e-34	110.5	85
2930937765	481	SM00962	SMART	100	101	297	1.5e-116	383.2	197
2930937766	882	SM00831	SMART	100	5	78	1.2e-28	93	74
2930937767	390	SM00382	SMART	88.04	18	184	3.0e-06	21	167
2930937777	155	SM00347	SMART	96.04	35	135	3.4e-19	62.4	101
2930937785	466	SM00878	SMART	100	336	443	4.6e-56	183.6	108
2930937794	134	SM00422	SMART	98.61	3	72	1.1e-21	70.3	70
2930937795	161	SM00347	SMART	85.15	50	144	4.4e-10	32.7	95
2930937799	148	SM00850	SMART	95.65	50	147	1.0e-22	74.3	98
2930937800	150	SM00422	SMART	72.22	27	86	3.7e-06	19.7	60
2930937803	117	SM00422	SMART	95.83	1	69	4.0e-18	58.7	69
2930937807	488	SM01060	SMART	99.74	6	389	0.0e+00	903.3	384
2930937812	274	SM00530	SMART	98.21	8	62	6.5e-14	45.5	55
2930937812	274	SM00028	SMART	94.12	112	144	1.0e-01	6.6	33
2930937819	67	SM00530	SMART	89.29	5	61	7.7e-10	32.3	57
2930937825	667	SM00382	SMART	85.87	32	224	4.8e-15	49.4	193
2930937827	132	SM00226	SMART	96.77	2	131	9.0e-50	163	130
2930937832	241	SM00382	SMART	83.7	30	217	1.4e-13	44.6	188
2930937842	148	SM00422	SMART	95.83	3	70	2.8e-26	85.2	68
2930937843	144	SM00347	SMART	90.1	26	120	1.0e-17	57.5	95
2930937857	946	SM00479	SMART	97.96	6	173	1.4e-42	139.5	168
2930937857	946	SM00491	SMART	82.5	768	900	4.7e-29	95.1	133
2930937861	173	SM00347	SMART	97.03	49	150	2.6e-23	75.8	102
2930937862	120	SM00450	SMART	89.36	22	116	1.0e-13	44.5	95
2930937866	117	SM00338	SMART	33.85	43	69	3.6e-06	20.6	27
2930937866	117	SM00338	SMART	23.08	86	104	3.6e-06	20.6	19
2930937868	380	SM00981	SMART	94.02	59	155	3.2e-09	30.4	97
2930937882	307	SM00363	SMART	80.95	12	76	6.0e-12	39	65
2930937884	358	SM01097	SMART	99.34	2	133	3.0e-64	210.2	132
2930937885	858	SM01096	SMART	98.39	420	540	1.2e-44	145.9	121
2930937887	142	SM00347	SMART	97.03	21	120	1.6e-13	43.9	100
2930937895	216	SM00478	SMART	99.44	39	187	8.3e-48	156.7	149
2930937896	267	SM00422	SMART	95.83	2	70	3.4e-20	65.4	69
2930937906	325	SM00342	SMART	98.81	237	319	2.8e-26	85.6	83
2930937908	245	SM00382	SMART	93.48	100	235	1.1e-12	41.8	136
2930937923	344	SM00354	SMART	98.61	4	74	5.6e-24	77.7	71
2930937933	309	SM01131	SMART	98.57	181	307	6.9e-62	202.7	127
2930937935	815	SM00434	SMART	100	10	463	0.0e+00	828.7	454
2930937936	655	SM00433	SMART	99.84	37	636	0.0e+00	1154.7	600
2930937937	207	SM01207	SMART	100	8	188	6.4e-82	268.9	181
2930937939	470	SM01086	SMART	95.1	362	460	5.7e-28	91.2	99
2930937942	703	SM00493	SMART	97.12	19	118	1.4e-30	100.5	100
