gene_oid	gene_length	superfam_id	db_name	percent_identity	query_start	query_end	evalue	bit_score	align_length
2930936739	143	46785	SuperFamily	86.42	2	143	1.4e-34	112.3	142
2930936740	317	53474	SuperFamily	78.21	16	314	6.2e-62	203.8	299
2930936741	314	101478	SuperFamily	96.35	3	311	1.8e-48	159.1	309
2930936742	198	51161	SuperFamily	92.5	3	192	8.8e-46	149.1	190
2930936743	104	51735	SuperFamily	44.94	21	101	2.4e-03	12.2	81
2930936745	143	55729	SuperFamily	96.15	1	143	7.0e-21	68.7	143
2930936746	170	54611	SuperFamily	50	1	96	7.1e-03	10.5	96
2930936747	546	53850	SuperFamily	96.13	29	543	3.8e-112	368.9	515
2930936748	211	46689	SuperFamily	70.45	1	79	2.3e-13	43.3	79
2930936750	282	117892	SuperFamily	99.3	33	165	1.9e-28	92.4	133
2930936751	109	47598	SuperFamily	77.27	3	66	2.9e-13	42.8	64
2930936752	245	88645	SuperFamily	22.3	43	232	8.1e-03	9	190
2930936754	167	103473	SuperFamily	34.9	7	150	2.8e-02	6.8	144
2930936755	121	54637	SuperFamily	89.68	1	119	6.5e-24	78	119
2930936756	273	52096	SuperFamily	94.95	1	273	4.7e-77	252.2	273
2930936757	477	56801	SuperFamily	84.29	1	476	1.6e-119	393.6	476
2930936758	180	53756	SuperFamily	26.75	5	175	2.1e-02	7.8	171
2930936759	314	158622	SuperFamily	56.1	73	167	1.1e-03	12.9	95
2930936760	504	53623	SuperFamily	95.95	69	357	2.7e-41	135.3	289
2930936760	504	53244	SuperFamily	94.38	342	501	1.3e-34	112.9	160
2930936761	502	50249	SuperFamily	99.31	10	153	6.6e-45	145.4	144
2930936761	502	55681	SuperFamily	99.71	160	500	2.4e-116	382.1	341
2930936762	393	103473	SuperFamily	94.96	2	391	6.8e-36	117.6	390
2930936765	250	51735	SuperFamily	79.93	2	249	4.3e-53	173.7	248
2930936766	185	46689	SuperFamily	88.89	4	73	6.4e-10	32.4	70
2930936767	211	51735	SuperFamily	97.56	1	211	8.2e-24	78.4	211
2930936768	196	46689	SuperFamily	87.32	2	68	6.2e-12	38.8	67
2930936770	479	53383	SuperFamily	96.67	10	461	2.2e-106	349.8	452
2930936771	292	52374	SuperFamily	88.2	10	292	1.5e-95	313.3	283
2930936772	186	48163	SuperFamily	99.39	9	184	1.1e-23	78.2	176
2930936773	304	46894	SuperFamily	48.45	107	173	1.4e-04	15.7	67
2930936773	304	46894	SuperFamily	44.33	186	235	1.4e-04	15.7	50
2930936777	428	118215	SuperFamily	100	11	407	3.2e-120	395.2	397
2930936780	187	52833	SuperFamily	88.58	1	187	1.4e-60	197.7	187
2930936782	213	51735	SuperFamily	91.74	1	208	7.4e-36	117.4	208
2930936784	213	47413	SuperFamily	83.33	1	71	2.8e-18	58.7	71
2930936786	62	54001	SuperFamily	25.27	3	62	5.7e-03	10.1	60
2930936787	480	51735	SuperFamily	93.75	4	180	2.6e-52	170.3	177
2930936787	480	48179	SuperFamily	98.99	180	480	1.6e-123	405	301
2930936788	142	46785	SuperFamily	94.44	2	142	3.0e-27	88.4	141
2930936789	97	55729	SuperFamily	60.91	1	96	1.0e-19	65	96
2930936790	494	49384	SuperFamily	45.61	161	290	6.1e-02	6.7	130
2930936791	495	51735	SuperFamily	93.88	2	199	1.7e-60	197.6	198
2930936791	495	55347	SuperFamily	99.31	187	493	4.5e-104	341.1	307
2930936792	273	110710	SuperFamily	96.3	2	270	7.6e-76	248.1	269
2930936793	191	46689	SuperFamily	86.42	1	76	4.0e-14	45.8	76
2930936794	201	53720	SuperFamily	40.87	1	201	8.6e-34	110.9	201
2930936795	267	53720	SuperFamily	45.16	1	238	2.2e-59	195.3	238
2930936796	280	51430	SuperFamily	97.55	1	280	5.5e-79	258.8	280
2930936797	271	50814	SuperFamily	40.51	32	152	6.3e-03	10.7	121
2930936797	271	49384	SuperFamily	40.71	145	260	2.9e+00	1.8	116
2930936798	388	103473	SuperFamily	95.2	1	388	9.4e-50	163.2	388
2930936799	448	103473	SuperFamily	92.84	6	443	1.9e-61	201.5	438
2930936800	204	51735	SuperFamily	96.1	1	203	2.6e-25	83.3	203
2930936801	223	103473	SuperFamily	40.05	1	221	1.9e-14	47.1	221
2930936802	247	103473	SuperFamily	47.72	1	241	3.3e-47	154.8	241
2930936803	219	46689	SuperFamily	81.01	3	78	1.8e-13	43.7	76
2930936803	219	48498	SuperFamily	68.29	85	192	3.5e-08	27.3	108
2930936804	248	55469	SuperFamily	99.58	1	248	1.5e-55	181.6	248
2930936805	157	52218	SuperFamily	86.67	1	156	6.4e-18	58.3	156
2930936806	506	52540	SuperFamily	79.36	2	195	5.8e-70	228.7	194
2930936806	506	52540	SuperFamily	78.29	237	485	5.8e-70	228.7	249
2930936807	477	103473	SuperFamily	92.39	2	477	2.7e-53	174.7	476
2930936808	59	81490	SuperFamily	64.86	28	58	1.8e-02	9.2	31
2930936809	257	51735	SuperFamily	98.18	12	257	2.9e-75	246.7	246
2930936810	322	47413	SuperFamily	96.77	1	63	5.3e-16	50.9	63
2930936810	322	53822	SuperFamily	97.25	61	315	4.3e-40	131.4	255
2930936811	183	46689	SuperFamily	87.32	3	71	2.4e-14	46.4	69
2930936811	183	47413	SuperFamily	66.1	85	126	2.2e-03	11.9	42
2930936812	269	51735	SuperFamily	73.18	1	268	1.2e-55	182.2	268
2930936813	394	54631	SuperFamily	98.22	155	299	1.6e-31	102.9	145
2930936813	394	56176	SuperFamily	96.55	299	382	4.1e-15	49	84
2930936815	141	49764	SuperFamily	84.67	1	140	5.1e-32	103.6	140
2930936818	282	51430	SuperFamily	90.74	6	277	3.1e-89	292.3	272
2930936819	52	82866	SuperFamily	20.63	3	52	2.4e-04	14.2	50
2930936820	778	81665	SuperFamily	94.94	1	774	6.1e-60	197.1	774
2930936821	174	46997	SuperFamily	84.29	82	145	4.3e-03	11.4	64
2930936822	597	53800	SuperFamily	28	133	240	9.0e-04	13.1	108
2930936822	597	51695	SuperFamily	98.78	340	571	7.3e-47	154.3	232
2930936823	872	53720	SuperFamily	99.08	21	467	8.7e-79	258.8	447
2930936823	872	56796	SuperFamily	97.99	457	872	8.2e-115	376.6	416
2930936824	191	54106	SuperFamily	87.5	32	78	5.2e-12	38.4	47
2930936824	191	53955	SuperFamily	82.56	117	190	8.2e-03	10.2	74
2930936825	993	52058	SuperFamily	70	221	357	9.8e-11	35	137
2930936825	993	142019	SuperFamily	24.28	643	710	2.8e-03	10.7	68
2930936825	993	142019	SuperFamily	28.4	706	813	2.8e-03	10.7	108
2930936826	216	54106	SuperFamily	87.5	32	79	1.5e-10	33.9	48
2930936826	216	53955	SuperFamily	80.23	141	216	2.7e-03	11.8	76
2930936828	116	53955	SuperFamily	79.07	43	114	1.7e-05	18.8	72
2930936829	82	55469	SuperFamily	29.29	4	82	5.3e-03	10	79
2930936830	183	46689	SuperFamily	88.73	4	73	3.6e-14	45.8	70
2930936831	281	51182	SuperFamily	100	5	265	6.1e-98	320.9	261
2930936832	326	53613	SuperFamily	98.5	6	320	8.3e-75	245.3	315
2930936833	395	53067	SuperFamily	99.36	2	155	2.4e-47	154.1	154
2930936833	395	53067	SuperFamily	98.76	156	395	8.6e-86	279.9	240
2930936834	165	141322	SuperFamily	59.72	62	131	1.5e-03	12.1	70
2930936835	540	53383	SuperFamily	28.35	32	170	1.5e-02	8.3	139
2930936835	540	53383	SuperFamily	19.07	333	468	1.5e-02	8.3	136
2930936836	297	52540	SuperFamily	92.52	3	226	4.1e-57	186.8	224
2930936837	218	109604	SuperFamily	97.69	1	218	3.1e-66	216.1	218
2930936838	445	81324	SuperFamily	65	101	381	9.8e-02	6.6	281
2930936839	475	51556	SuperFamily	100	1	470	0.0e+00	557.1	470
2930936840	472	103473	SuperFamily	95.2	14	465	1.8e-31	103	452
2930936841	831	74650	SuperFamily	86.64	1	243	3.8e-46	151.1	243
2930936841	831	51445	SuperFamily	99.7	244	596	8.7e-77	252.5	353
2930936841	831	51011	SuperFamily	98.75	597	678	8.0e-23	73.5	82
2930936842	603	49785	SuperFamily	97.06	1	181	6.7e-50	162.9	181
2930936842	603	49303	SuperFamily	99.03	182	277	4.5e-19	61.9	96
2930936842	603	51445	SuperFamily	99.01	278	597	3.0e-80	263.5	320
2930936843	545	51735	SuperFamily	98.6	7	316	5.0e-60	196.6	310
2930936843	545	48179	SuperFamily	92.72	319	539	6.0e-38	124.1	221
2930936844	292	74650	SuperFamily	92.73	1	292	4.0e-49	161.4	292
2930936845	220	53254	SuperFamily	89.3	1	217	4.6e-46	150.9	217
2930936846	330	51735	SuperFamily	98.49	107	296	2.6e-49	160.9	190
2930936847	522	53067	SuperFamily	99.6	10	256	6.6e-68	222.6	247
2930936847	522	53067	SuperFamily	98.78	258	509	3.5e-68	222.7	252
2930936848	300	51735	SuperFamily	91.48	1	165	5.2e-42	136.9	165
2930936848	300	48179	SuperFamily	94.7	166	298	2.4e-18	60.1	133
2930936849	231	46785	SuperFamily	94.2	5	73	1.5e-15	49.6	69
2930936849	231	48008	SuperFamily	87.68	75	210	5.9e-20	65.4	136
2930936850	356	51658	SuperFamily	99.15	1	356	1.3e-81	268.3	356
2930936851	335	47413	SuperFamily	95.16	1	62	7.5e-20	62.8	62
2930936851	335	53822	SuperFamily	88.3	63	334	1.4e-57	188.5	272
2930936852	492	103473	SuperFamily	94.96	23	479	1.0e-36	120.3	457
2930936854	486	51556	SuperFamily	100	1	469	0.0e+00	561.3	469
2930936855	413	52777	SuperFamily	75.86	8	152	1.0e-12	42.2	145
2930936855	413	52777	SuperFamily	85.29	151	403	1.1e-14	48.5	253
2930936857	464	103473	SuperFamily	92.39	2	464	5.4e-55	180.3	463
2930936858	175	81452	SuperFamily	43.4	5	146	1.9e-02	8.3	142
2930936859	62	47413	SuperFamily	89.39	1	62	4.3e-19	60.8	62
2930936861	267	81324	SuperFamily	50.52	170	261	1.9e+00	2.4	92
2930936862	167	55826	SuperFamily	96.82	13	167	7.2e-36	116.5	155
2930936863	241	64288	SuperFamily	97.78	55	239	2.6e-43	141	185
2930936864	225	55486	SuperFamily	95.27	76	225	4.8e-21	69.3	150
2930936865	160	46557	SuperFamily	96.15	6	82	9.1e-20	63.5	77
2930936865	160	54534	SuperFamily	93.67	80	158	2.7e-21	68.1	79
2930936866	140	53850	SuperFamily	27.94	5	123	7.8e-04	12.9	119
2930936867	251	52172	SuperFamily	62.11	2	168	9.1e-13	41.6	167
2930936868	441	55874	SuperFamily	89.73	294	434	1.8e-15	50.4	141
2930936870	246	51735	SuperFamily	98.48	5	246	4.9e-79	259.1	242
2930936872	295	55120	SuperFamily	88.49	77	295	5.6e-58	189.4	219
2930936873	151	52402	SuperFamily	93.57	5	151	2.3e-34	112.3	147
2930936874	216	161111	SuperFamily	71.08	19	195	3.5e-17	56.6	177
2930936875	571	103473	SuperFamily	85.91	1	568	7.0e-57	186.5	568
2930936876	177	46689	SuperFamily	80.28	5	74	5.1e-12	39.1	70
2930936877	607	53850	SuperFamily	90.28	53	603	1.3e-82	271.7	551
2930936878	316	161098	SuperFamily	95.57	100	305	2.5e-21	70.1	206
2930936879	319	161098	SuperFamily	95.57	88	317	2.3e-19	63.6	230
2930936880	324	52540	SuperFamily	100	3	253	8.8e-74	241	251
2930936881	337	52540	SuperFamily	99.58	7	257	1.3e-69	227.3	251
2930936882	154	46785	SuperFamily	94.93	1	143	9.9e-21	67.5	143
2930936883	337	55681	SuperFamily	99.19	1	249	4.5e-75	245.9	249
2930936883	337	82649	SuperFamily	95.6	250	337	2.6e-26	84.6	88
2930936884	139	82866	SuperFamily	46.5	10	138	1.4e-02	9	129
2930936885	159	109998	SuperFamily	36.78	2	155	1.5e-03	12.5	154
2930936888	449	51658	SuperFamily	99.54	4	447	0.0e+00	527.6	444
2930936889	502	53067	SuperFamily	99.6	3	250	7.6e-76	248.5	248
2930936889	502	53067	SuperFamily	98.78	249	492	3.6e-68	222.7	244
2930936890	457	103473	SuperFamily	93.74	2	450	4.6e-81	266.1	449
2930936891	259	51735	SuperFamily	98.18	4	259	3.9e-79	259.4	256
2930936892	124	159888	SuperFamily	98.35	3	124	1.4e-40	131.6	122
2930936893	853	51045	SuperFamily	54.35	649	685	4.4e-03	10.7	37
2930936894	173	52402	SuperFamily	93.57	6	159	1.2e-29	97	154
2930936895	169	49777	SuperFamily	89.09	1	166	4.9e-32	104.3	166
2930936896	393	53187	SuperFamily	93.41	1	383	2.4e-57	187.8	383
2930936897	251	81324	SuperFamily	95.52	4	220	1.6e-36	119.9	217
2930936899	287	51430	SuperFamily	90.74	7	280	6.9e-93	304.3	274
2930936900	129	103473	SuperFamily	19.46	4	114	2.7e-03	10.2	111
2930936901	177	55729	SuperFamily	45.23	2	165	5.2e-17	56.1	164
2930936904	333	51735	SuperFamily	99.5	101	302	1.6e-47	155.2	202
2930936905	530	103190	SuperFamily	94.85	39	174	4.0e-31	101.1	136
2930936905	530	55785	SuperFamily	32.73	217	305	2.6e-07	24.3	89
2930936905	530	55874	SuperFamily	80.54	386	524	1.7e-20	66.7	139
2930936906	238	52172	SuperFamily	80.53	1	188	4.8e-29	94.4	188
2930936907	321	103473	SuperFamily	40.49	64	313	4.2e-02	6.3	250
2930936909	192	46689	SuperFamily	85.92	7	76	7.1e-15	48	70
2930936909	192	48498	SuperFamily	84.75	78	186	2.7e-04	14.9	109
2930936910	218	141868	SuperFamily	86.21	2	218	3.6e-33	108.2	217
2930936911	174	55729	SuperFamily	92.59	1	171	4.0e-21	69.7	171
2930936912	55	103473	SuperFamily	9.83	2	53	4.4e-03	9.7	52
2930936913	154	55811	SuperFamily	81.63	9	151	6.4e-29	94.2	143
2930936914	64	81338	SuperFamily	16.17	4	64	7.9e-04	12.8	61
2930936915	178	50814	SuperFamily	98.31	1	178	7.1e-81	263.4	178
2930936916	166	46785	SuperFamily	92.7	1	166	1.7e-41	135.2	166
2930936917	188	46689	SuperFamily	81.69	9	77	6.3e-13	41.9	69
2930936917	188	47943	SuperFamily	47.33	77	170	3.3e-03	11.4	94
2930936918	345	51735	SuperFamily	97.37	1	339	5.4e-61	200.3	339
2930936919	147	55729	SuperFamily	82.38	1	147	2.4e-32	106.4	147
2930936920	150	46785	SuperFamily	93.06	2	144	4.9e-31	100.6	143
2930936923	188	118215	SuperFamily	45.19	3	180	1.3e+00	2.2	178
2930936924	216	46785	SuperFamily	93.44	2	60	4.0e-13	41.9	59
2930936924	216	47979	SuperFamily	90.79	61	133	4.5e-16	52.1	73
2930936925	145	52402	SuperFamily	92.4	7	145	7.0e-27	88.1	139
2930936927	711	49899	SuperFamily	88.26	45	341	1.8e-18	60.8	297
2930936928	328	51412	SuperFamily	89.71	1	324	1.5e-89	293.9	324
2930936929	428	52540	SuperFamily	99.54	1	428	0.0e+00	576.9	428
2930936930	432	48557	SuperFamily	99.07	2	428	7.6e-128	420.3	427
2930936931	191	51735	SuperFamily	59.29	1	191	7.8e-25	81.9	191
2930936932	470	53720	SuperFamily	90.85	2	460	0.0e+00	447.6	459
2930936933	304	51735	SuperFamily	92.2	1	205	8.2e-29	94.7	205
2930936934	187	46689	SuperFamily	73.42	2	66	7.1e-14	44.9	65
2930936934	187	48498	SuperFamily	94.07	78	187	3.6e-07	23.9	110
2930936935	310	53474	SuperFamily	71.11	10	310	2.4e-42	139.2	301
2930936936	264	52799	SuperFamily	100	7	263	7.0e-56	183.6	257
2930936937	294	53474	SuperFamily	86.59	7	289	1.6e-41	136.3	283
2930936938	613	54897	SuperFamily	88.27	29	204	4.6e-33	108	176
2930936938	613	52743	SuperFamily	96.75	200	613	2.5e-50	165.3	414
2930936939	219	81321	SuperFamily	42.67	5	141	2.3e+00	1.5	137
2930936939	219	81321	SuperFamily	14.22	145	207	2.3e+00	1.5	63
2930936940	244	52317	SuperFamily	91.6	18	237	8.5e-39	126.9	220
2930936941	83	52833	SuperFamily	41	1	62	5.8e-03	10.3	62
2930936942	215	48150	SuperFamily	88.02	1	207	1.5e-42	139.3	207
2930936943	504	53067	SuperFamily	99.21	8	259	6.2e-93	304.4	252
2930936943	504	53067	SuperFamily	97.15	258	499	7.8e-77	251	242
2930936944	344	47090	SuperFamily	42.17	119	186	2.1e-10	33.8	68
2930936944	344	54001	SuperFamily	87.84	199	344	4.9e-24	78.1	146
2930936945	290	82057	SuperFamily	88.37	42	130	1.1e-09	32.2	89
2930936946	740	51445	SuperFamily	95.62	5	315	8.1e-83	272.1	311
2930936946	740	52279	SuperFamily	99.53	316	549	9.9e-50	163	234
2930936947	289	51215	SuperFamily	95.65	1	159	6.3e-20	65.1	159
2930936947	289	46689	SuperFamily	46.15	200	237	3.4e-19	61.1	38
2930936947	289	46689	SuperFamily	73.85	236	287	3.4e-19	61.1	52
2930936948	663	51445	SuperFamily	99.49	5	380	7.8e-70	229.8	376
2930936948	663	52317	SuperFamily	98.48	386	597	5.1e-41	134	212
2930936949	422	103473	SuperFamily	91.5	5	422	1.6e-46	152.4	418
2930936950	444	51445	SuperFamily	99.72	39	380	4.0e-69	227.3	342
2930936951	183	52499	SuperFamily	70.36	1	183	8.5e-56	182.8	183
2930936952	105	46785	SuperFamily	54.49	7	104	5.5e-25	81.7	98
2930936953	212	103473	SuperFamily	44.07	47	198	4.0e-04	12.9	152
2930936954	324	51126	SuperFamily	28.57	48	324	4.1e-03	10.4	277
2930936955	331	51395	SuperFamily	97.38	20	327	1.5e-54	179	308
2930936956	399	51735	SuperFamily	30.35	43	275	2.8e-06	20.9	233
2930936957	147	52218	SuperFamily	89.6	2	147	6.5e-30	97.7	146
2930936958	174	55729	SuperFamily	91.72	1	173	1.6e-22	74.1	173
2930936960	220	46689	SuperFamily	54.39	154	208	6.3e-03	10.3	55
2930936961	87	88633	SuperFamily	14.48	15	85	7.5e-03	9.7	71
2930936962	114	49265	SuperFamily	35.29	39	111	5.2e-04	13.9	73
2930936963	673	49899	SuperFamily	63.72	30	293	1.0e-18	61.6	264
2930936963	673	81296	SuperFamily	51.69	435	532	5.8e+00	1.2	98
2930936964	411	53187	SuperFamily	94.51	1	411	2.3e-57	187.8	411
2930936965	336	50129	SuperFamily	95.48	1	180	3.2e-53	173.8	180
2930936965	336	51735	SuperFamily	58.48	165	334	1.5e-05	19.1	170
2930936966	138	46785	SuperFamily	95.24	1	62	2.3e-16	52	62
2930936966	138	54909	SuperFamily	84.42	64	138	1.9e-06	21.4	75
2930936967	309	52540	SuperFamily	95.42	1	246	1.2e-77	253.4	246
2930936968	506	161098	SuperFamily	98.03	12	207	2.5e-38	125.3	196
2930936968	506	53850	SuperFamily	98.89	234	506	8.6e-70	229	273
2930936969	374	51726	SuperFamily	91.37	11	374	2.1e-80	264.2	364
2930936970	184	52218	SuperFamily	98.92	1	174	9.2e-38	123.5	174
2930936971	164	46785	SuperFamily	69.19	9	156	9.5e-22	71	148
2930936972	915	81665	SuperFamily	98.73	24	906	6.4e-104	341.9	883
2930936974	331	82057	SuperFamily	60.26	31	92	1.5e-08	28.6	62
