gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2930936652	188	12	58	1	47	3.6e-11	36.6	pfam00440	TetR_N	47
2930936653	244	2	238	3	235	2.6e-31	102.8	pfam01925	TauE	236
2930936654	671	350	509	1	103	3.2e-23	75.7	pfam01368	DHH	103
2930936654	671	599	658	3	67	1.2e-06	22.3	pfam02272	DHHA1	70
2930936655	152	1	47	1	47	1.2e-20	66.7	pfam01281	Ribosomal_L9_N	47
2930936655	152	63	149	1	86	1.4e-30	99.4	pfam03948	Ribosomal_L9_C	86
2930936658	462	10	112	2	103	5.8e-38	123	pfam00772	DnaB	103
2930936658	462	186	454	1	255	9.9e-112	366.1	pfam03796	DnaB_C	256
2930936659	176	1	152	1	145	1.2e-21	70.9	pfam03358	FMN_red	155
2930936660	391	239	389	34	176	1.4e-16	54.1	pfam07690	MFS_1	353
2930936663	536	72	458	2	375	4.1e-68	223.8	pfam00496	SBP_bac_5	377
2930936665	333	22	203	66	170	1.6e-08	28.7	pfam13688	Reprolysin_5	196
2930936667	238	5	114	1	112	2.1e-34	111.9	pfam00072	Response_reg	112
2930936667	238	154	230	2	77	9.8e-29	93.1	pfam00486	Trans_reg_C	77
2930936668	618	186	254	4	67	1.1e-17	57.9	pfam00672	HAMP	69
2930936668	618	264	368	2	63	2.4e-10	34.2	pfam00989	PAS	113
2930936668	618	377	444	2	64	4.2e-21	68.6	pfam00512	HisKA	64
2930936668	618	495	607	2	109	3.0e-30	98.9	pfam02518	HATPase_c	111
2930936669	433	3	433	6	428	1.9e-37	123	pfam07435	YycH	438
2930936670	284	33	262	4	230	9.5e-64	208.9	pfam09648	YycI	230
2930936671	275	34	229	2	192	3.7e-20	66	pfam12706	Lactamase_B_2	201
2930936672	447	144	290	1	150	2.1e-31	103.6	pfam13365	Trypsin_2	150
2930936672	447	332	429	1	82	9.5e-21	67.8	pfam13180	PDZ_2	82
2930936673	159	1	158	1	154	3.7e-58	189.7	pfam02590	SPOUT_MTase	154
2930936674	120	1	109	1	130	2.6e-39	128	pfam03013	Pyr_excise	130
2930936677	85	2	85	18	95	1.1e-13	44.9	pfam08765	Mor	108
2930936682	182	26	163	1	134	1.8e-18	60.9	pfam07799	DUF1643	134
2930936687	625	17	298	1	284	1.6e-41	136.4	pfam06048	DUF927	286
2930936689	439	7	155	1	145	1.1e-33	110.1	pfam00239	Resolvase	146
2930936689	439	260	314	1	57	3.5e-09	30.9	pfam13408	Zn_ribbon_recom	58
2930936690	543	11	160	1	144	1.6e-40	132.3	pfam00239	Resolvase	146
2930936690	543	184	287	1	103	1.4e-25	83.6	pfam07508	Recombinase	104
2930936690	543	306	361	1	45	6.4e-17	55.1	pfam04606	Ogr_Delta	47
2930936691	1577	41	165	2	126	1.7e-36	118.8	pfam13156	Mrr_cat_2	127
2930936691	1577	171	381	2	170	4.2e-26	85.7	pfam04851	ResIII	171
2930936691	1577	484	605	33	110	2.0e-09	31.7	pfam00271	Helicase_C	111
2930936691	1577	846	1114	9	202	1.6e-09	31.2	pfam02384	N6_Mtase	312
2930936693	309	2	42	5	43	5.6e-11	35.9	pfam13936	HTH_38	44
2930936693	309	153	260	9	116	3.7e-18	59.7	pfam00665	rve	119
2930936695	122	12	121	1	114	9.6e-21	68.1	pfam08349	DUF1722	117
2930936697	568	12	235	2	220	1.3e-39	130.4	pfam03235	DUF262	221
2930936697	568	418	546	10	133	2.7e-16	53.5	pfam07510	DUF1524	139
2930936698	120	1	109	1	130	1.1e-38	126	pfam03013	Pyr_excise	130
2930936701	182	26	163	1	134	2.6e-18	60.3	pfam07799	DUF1643	134
2930936706	262	104	261	2	149	5.2e-21	69	pfam02486	Rep_trans	200
2930936707	440	7	155	1	145	5.2e-34	111.2	pfam00239	Resolvase	146
2930936707	440	260	314	1	57	3.7e-08	27.6	pfam13408	Zn_ribbon_recom	58
2930936708	543	11	160	1	144	1.2e-39	129.5	pfam00239	Resolvase	146
2930936708	543	184	287	1	103	4.2e-26	85.2	pfam07508	Recombinase	104
2930936708	543	306	361	1	45	6.4e-16	52	pfam04606	Ogr_Delta	47
2930936709	990	1	205	4	192	2.0e-19	64.1	pfam04313	HSDR_N	194
2930936709	990	255	425	2	170	7.0e-38	124.1	pfam04851	ResIII	171
2930936710	530	8	154	3	136	5.7e-16	53.2	pfam12161	HsdM_N	137
2930936710	530	161	477	2	311	1.1e-116	383.2	pfam02384	N6_Mtase	312
2930936711	425	15	201	17	167	2.2e-17	57.5	pfam01420	Methylase_S	168
2930936711	425	227	414	22	166	1.5e-12	41.8	pfam01420	Methylase_S	168
2930936712	122	12	121	1	113	6.2e-18	59	pfam08349	DUF1722	117
2930936713	606	63	322	3	204	4.1e-10	34.3	pfam00149	Metallophos	204
2930936713	606	399	563	3	157	1.7e-33	109.8	pfam02872	5_nucleotid_C	158
2930936714	150	7	86	1	62	6.1e-07	23.6	pfam13271	DUF4062	83
2930936715	341	11	54	2	44	2.6e-16	53	pfam13936	HTH_38	44
2930936715	341	189	299	3	117	4.3e-13	43.3	pfam00665	rve	119
2930936717	407	116	247	2	117	4.1e-19	62.8	pfam00665	rve	119
2930936718	245	55	232	4	178	9.1e-61	198.5	pfam01695	IstB_IS21	178
2930936720	614	126	252	16	103	9.1e-15	48.3	pfam03382	DUF285	121
2930936720	614	368	431	1	63	3.9e-16	53.7	pfam06458	MucBP	63
2930936725	627	67	328	2	204	4.0e-10	34.3	pfam00149	Metallophos	204
2930936725	627	405	569	2	157	1.0e-36	120.3	pfam02872	5_nucleotid_C	158
2930936726	162	20	156	23	113	2.6e-18	60	pfam13673	Acetyltransf_10	127
2930936728	303	122	238	13	113	1.6e-18	61.2	pfam13616	Rotamase_3	116
2930936730	690	334	431	12	96	1.9e-22	73.1	pfam03382	DUF285	121
2930936731	97	6	96	27	102	1.2e-12	41.6	pfam08765	Mor	108
2930936732	330	35	102	6	75	7.8e-03	10.7	pfam13457	SH3_8	76
2930936732	330	107	182	5	74	3.0e-12	40.8	pfam13457	SH3_8	76
2930936732	330	207	326	3	103	1.9e-23	76.4	pfam00877	NLPC_P60	105
2930936733	445	15	400	1	352	3.0e-52	171.4	pfam07690	MFS_1	353
2930936734	200	8	187	1	183	1.1e-42	139.8	pfam13460	NAD_binding_10	184
2930936735	497	20	144	2	137	3.7e-15	50.5	pfam00005	ABC_tran	137
2930936735	497	327	452	2	137	2.2e-23	77.1	pfam00005	ABC_tran	137
2930936736	200	15	53	1	39	4.7e-09	29.8	pfam00440	TetR_N	47
2930936737	491	17	413	3	352	1.9e-45	149.1	pfam07690	MFS_1	353
2930936738	205	13	200	2	191	3.3e-27	88.9	pfam01810	LysE	193
2930936739	143	37	95	1	59	1.5e-20	66.7	pfam01047	MarR	59
2930936740	317	81	290	1	210	3.0e-68	223.6	pfam07859	Abhydrolase_3	211
2930936741	314	9	288	5	280	1.1e-49	163.4	pfam03747	ADP_ribosyl_GH	291
2930936742	198	9	58	2	53	3.5e-10	33.8	pfam12464	Mac	53
2930936742	198	130	165	2	36	3.6e-11	36.3	pfam00132	Hexapep	36
2930936744	190	13	190	2	181	2.9e-25	83.1	pfam03596	Cad	192
2930936745	143	11	135	20	111	2.2e-12	40.8	pfam13673	Acetyltransf_10	127
2930936746	170	47	162	1	117	8.0e-24	78	pfam04138	GtrA	117
2930936747	546	80	466	3	375	1.8e-76	251.3	pfam00496	SBP_bac_5	377
2930936748	211	12	58	1	45	1.5e-15	50.6	pfam00440	TetR_N	47
2930936749	424	16	413	4	341	1.8e-14	47.4	pfam12698	ABC2_membrane_3	345
2930936750	282	5	176	2	178	4.3e-29	95.6	pfam01145	Band_7	178
2930936751	109	2	40	15	51	8.3e-08	25.8	pfam05534	HicB	51
2930936753	187	22	184	3	158	1.6e-49	161.6	pfam06042	NTP_transf_6	159
2930936754	167	14	72	2	57	8.2e-14	45.2	pfam11391	DUF2798	59
2930936754	167	91	150	1	57	4.2e-07	23.8	pfam11391	DUF2798	59
2930936755	121	34	111	1	76	9.9e-15	48.5	pfam03061	4HBT	79
2930936756	273	18	269	3	250	3.8e-79	259.3	pfam00378	ECH_1	251
2930936757	477	5	380	3	422	7.4e-74	242.5	pfam00501	AMP-binding	423
2930936757	477	388	461	2	74	1.6e-16	54.9	pfam13193	AMP-binding_C	74
2930936758	180	11	158	1	145	2.7e-23	76.5	pfam06496	DUF1097	147
2930936760	504	109	323	2	191	3.5e-33	109	pfam08245	Mur_ligase_M	192
2930936760	504	342	429	1	90	3.8e-18	59.4	pfam02875	Mur_ligase_C	91
2930936761	502	67	144	1	75	2.0e-15	50.4	pfam01336	tRNA_anti-codon	76
2930936761	502	160	499	3	313	7.2e-79	258.8	pfam00152	tRNA-synt_2	314
2930936762	393	11	297	1	297	3.8e-15	49.4	pfam07690	MFS_1	353
2930936765	250	5	213	2	190	1.6e-46	152	pfam00106	adh_short	195
2930936767	211	7	199	1	184	8.9e-19	61.9	pfam13460	NAD_binding_10	184
2930936769	501	18	460	3	425	5.3e-63	207	pfam13520	AA_permease_2	425
2930936770	479	37	394	26	373	1.0e-57	189.3	pfam00282	Pyridoxal_deC	375
2930936771	292	10	291	1	272	6.6e-98	321.2	pfam00749	tRNA-synt_1c	314
2930936777	428	11	406	1	389	2.0e-119	392.8	pfam00375	SDF	390
2930936780	187	4	134	1	122	7.2e-36	116.6	pfam00578	AhpC-TSA	124
2930936780	187	154	185	2	28	3.9e-08	26.9	pfam10417	1-cysPrx_C	40
2930936782	213	7	190	1	184	3.3e-40	131.7	pfam13460	NAD_binding_10	184
2930936784	213	7	61	1	55	1.2e-12	41.6	pfam01381	HTH_3	55
2930936787	480	7	177	1	158	1.3e-52	171.9	pfam03446	NAD_binding_2	158
2930936787	480	182	476	1	289	1.9e-126	415.1	pfam00393	6PGD	289
2930936788	142	26	85	3	62	7.4e-12	38.8	pfam12802	MarR_2	62
2930936789	97	1	95	37	125	1.0e-18	61.3	pfam13673	Acetyltransf_10	127
2930936791	495	10	192	2	177	5.2e-62	203.4	pfam00479	G6PD_N	177
2930936791	495	194	490	2	288	2.2e-101	332.6	pfam02781	G6PD_C	289
2930936792	273	34	265	1	220	8.6e-65	212.4	pfam02522	Antibiotic_NAT	221
2930936793	191	12	58	11	47	2.0e-12	40.6	pfam00440	TetR_N	47
2930936794	201	1	201	29	220	3.1e-26	85.6	pfam00171	Aldedh	462
2930936795	267	1	235	230	462	4.2e-48	157.7	pfam00171	Aldedh	462
2930936796	280	15	280	1	290	2.1e-61	201.3	pfam00248	Aldo_ket_red	292
2930936798	388	209	388	2	175	1.8e-20	66.9	pfam07690	MFS_1	353
2930936799	448	31	396	2	347	6.6e-37	121	pfam07690	MFS_1	353
2930936800	204	7	192	1	184	1.3e-24	80.9	pfam13460	NAD_binding_10	184
2930936802	247	13	241	1	182	1.5e-41	136.2	pfam07690	MFS_1	353
2930936803	219	12	57	8	44	3.6e-08	27	pfam00440	TetR_N	47
2930936804	248	8	163	4	170	8.7e-19	62	pfam00881	Nitroreductase	170
2930936805	157	6	144	1	119	2.7e-40	131.1	pfam07972	Flavodoxin_NdrI	120
2930936806	506	20	74	6	43	7.8e-08	26.7	pfam00005	ABC_tran	137
2930936806	506	284	410	1	137	1.4e-20	68	pfam00005	ABC_tran	137
2930936807	477	29	421	2	352	6.8e-35	114.3	pfam07690	MFS_1	353
2930936809	257	14	208	1	193	4.3e-58	189.8	pfam00106	adh_short	195
2930936810	322	5	51	1	45	1.0e-16	54.3	pfam00356	LacI	46
2930936810	322	62	213	3	140	8.2e-12	38.8	pfam00532	Peripla_BP_1	279
2930936811	183	12	58	4	40	1.1e-07	25.4	pfam00440	TetR_N	47
2930936811	183	77	151	1	77	4.1e-09	30.5	pfam14278	TetR_C_8	77
2930936812	269	3	189	1	187	1.2e-45	149.1	pfam00106	adh_short	195
2930936813	394	1	151	46	174	1.1e-30	100.4	pfam01595	DUF21	176
2930936813	394	165	225	2	53	2.4e-09	31.4	pfam00571	CBS	57
2930936813	394	230	287	7	55	5.1e-09	30.3	pfam00571	CBS	57
2930936813	394	302	382	2	80	1.2e-11	38.4	pfam03471	CorC_HlyC	81
2930936815	141	39	141	1	100	1.7e-23	76.6	pfam00011	HSP20	101
2930936816	492	8	483	2	418	4.6e-28	91.9	pfam13520	AA_permease_2	425
2930936818	282	20	264	2	290	7.8e-53	173.2	pfam00248	Aldo_ket_red	292
2930936820	778	69	290	2	221	1.1e-54	178.9	pfam00122	E1-E2_ATPase	221
2930936820	778	295	545	1	210	5.8e-28	92.4	pfam00702	Hydrolase	210
2930936821	174	20	116	1	105	6.2e-31	100.4	pfam08876	DUF1836	105
2930936822	597	7	325	2	319	6.8e-96	314.5	pfam10110	GPDPase_memb	320
2930936822	597	347	565	1	254	9.3e-18	58.6	pfam03009	GDPD	259
2930936823	872	4	300	28	292	4.5e-24	78.5	pfam00171	Aldedh	462
2930936823	872	469	857	3	362	4.1e-115	378.2	pfam00465	Fe-ADH	364
2930936824	191	34	76	2	44	2.4e-14	47	pfam01476	LysM	44
2930936825	993	450	523	1	60	3.1e-05	18.8	pfam06458	MucBP	63
2930936825	993	530	600	3	63	2.8e-10	34.9	pfam06458	MucBP	63
2930936825	993	605	664	3	63	1.3e-07	26.4	pfam06458	MucBP	63
2930936825	993	669	728	3	61	1.5e-07	26.2	pfam06458	MucBP	63
2930936825	993	733	795	3	63	4.0e-09	31.2	pfam06458	MucBP	63
2930936825	993	809	871	1	62	9.1e-14	46.1	pfam06458	MucBP	63
2930936826	216	34	77	2	44	2.8e-13	43.6	pfam01476	LysM	44
2930936830	183	16	60	7	44	1.4e-09	31.5	pfam00440	TetR_N	47
2930936831	281	29	279	32	257	1.0e-27	90.8	pfam04962	KduI	261
2930936832	326	8	312	3	301	7.0e-59	193.3	pfam00294	PfkB	302
2930936833	395	3	388	1	390	0.0e+00	444.4	pfam00871	Acetate_kinase	390
2930936836	297	22	161	1	137	3.8e-27	89.3	pfam00005	ABC_tran	137
2930936837	218	25	129	2	121	2.2e-08	28.2	pfam01966	HD	122
2930936838	445	21	182	1	160	1.9e-28	92.9	pfam01554	MatE	161
2930936838	445	243	396	1	140	6.1e-17	55.5	pfam01554	MatE	161
2930936839	475	1	469	3	464	0.0e+00	678.4	pfam02614	UxaC	464
2930936840	472	22	449	1	427	1.9e-85	280.7	pfam13347	MFS_2	427
2930936841	831	12	120	4	93	5.8e-16	52.5	pfam16338	DUF4968	94
2930936841	831	142	211	2	66	2.7e-20	66.3	pfam13802	Gal_mutarotas_2	66
2930936841	831	236	682	1	435	5.5e-124	408.4	pfam01055	Glyco_hydro_31	435
2930936841	831	698	765	4	63	4.7e-13	43.1	pfam17137	DUF5110	72
2930936842	603	12	180	3	169	1.8e-21	70.5	pfam02837	Glyco_hydro_2_N	169
2930936842	603	182	276	2	110	5.1e-13	43.5	pfam00703	Glyco_hydro_2	110
2930936842	603	278	597	1	300	5.6e-76	249.2	pfam02836	Glyco_hydro_2_C	302
2930936843	545	38	203	2	150	1.4e-12	41.8	pfam01232	Mannitol_dh	151
2930936843	545	239	510	1	242	7.9e-31	101.1	pfam08125	Mannitol_dh_C	246
2930936844	292	1	267	3	280	5.9e-29	95	pfam01263	Aldose_epim	301
2930936845	220	6	213	3	159	3.0e-35	115.4	pfam00300	His_Phos_1	194
2930936846	330	6	325	11	129	5.4e-20	65.2	pfam00389	2-Hacid_dh	134
2930936846	330	116	294	3	177	5.1e-52	169.6	pfam02826	2-Hacid_dh_C	178
2930936847	522	12	256	1	245	4.5e-67	219.9	pfam00370	FGGY_N	245
2930936847	522	265	461	2	196	1.6e-36	119.7	pfam02782	FGGY_C	198
2930936848	300	2	167	1	151	1.1e-39	130	pfam03446	NAD_binding_2	158
2930936848	300	169	299	1	117	5.7e-25	82	pfam00393	6PGD	289
2930936849	231	7	69	3	64	2.9e-18	59.2	pfam00392	GntR	64
2930936849	231	81	204	5	124	7.6e-23	75.1	pfam07729	FCD	125
2930936850	356	1	354	1	350	0.0e+00	506.1	pfam03786	UxuA	350
2930936851	335	5	50	1	46	4.9e-17	55.3	pfam00356	LacI	46
2930936851	335	169	330	2	164	1.3e-33	110.4	pfam13377	Peripla_BP_3	164
2930936852	492	37	467	1	427	1.2e-93	307.7	pfam13347	MFS_2	427
2930936853	526	29	506	1	476	0.0e+00	614.3	pfam16257	UxaE	476
2930936854	486	1	468	2	464	0.0e+00	703.9	pfam02614	UxaC	464
2930936855	413	86	307	127	283	8.4e-08	25	pfam00668	Condensation	457
2930936857	464	18	410	1	352	1.4e-44	146.2	pfam07690	MFS_1	353
2930936858	175	1	129	1	128	2.3e-49	160.6	pfam11683	DUF3278	130
2930936859	62	4	58	1	53	1.2e-16	54.3	pfam01381	HTH_3	55
2930936862	167	33	157	12	121	4.1e-22	72.4	pfam04073	tRNA_edit	123
2930936863	241	5	67	2	64	1.2e-17	57.2	pfam00392	GntR	64
2930936863	241	93	230	2	136	3.7e-31	101.7	pfam07702	UTRA	141
2930936864	225	35	225	82	157	2.9e-13	43.7	pfam00413	Peptidase_M10	158
2930936865	160	8	77	2	71	7.1e-22	71.2	pfam03449	GreA_GreB_N	71
2930936865	160	80	157	4	75	1.9e-23	76	pfam01272	GreA_GreB	77
2930936867	251	4	125	1	111	6.1e-13	42.8	pfam00072	Response_reg	112
2930936867	251	152	246	2	97	3.7e-16	53.1	pfam04397	LytTR	98
2930936868	441	329	435	1	98	7.8e-13	42	pfam14501	HATPase_c_5	101
2930936870	246	11	244	4	234	5.2e-68	222.8	pfam13561	adh_short_C2	234
2930936872	295	92	241	1	161	3.5e-27	89.3	pfam00849	PseudoU_synth_2	161
2930936873	151	4	146	2	141	1.3e-32	107.1	pfam00582	Usp	141
2930936874	216	27	209	1	140	2.0e-20	67.1	pfam01545	Cation_efflux	199
2930936875	571	11	403	2	352	4.8e-44	144.4	pfam07690	MFS_1	353
2930936877	607	111	525	5	367	8.4e-60	196.4	pfam00496	SBP_bac_5	377
2930936878	316	30	84	4	42	2.2e-07	24.7	pfam12911	OppC_N	51
2930936878	316	125	308	1	181	4.2e-28	92.1	pfam00528	BPD_transp_1	185
2930936879	319	113	318	2	184	4.7e-44	144.1	pfam00528	BPD_transp_1	185
2930936880	324	30	182	2	136	5.6e-33	108.2	pfam00005	ABC_tran	137
2930936880	324	233	288	1	36	4.2e-08	27.5	pfam08352	oligo_HPY	65
2930936881	337	27	186	2	136	8.0e-32	104.4	pfam00005	ABC_tran	137
2930936881	337	237	298	1	57	6.7e-15	49.2	pfam08352	oligo_HPY	65
2930936882	154	1	80	6	81	5.3e-20	65.4	pfam02082	Rrf2	83
2930936883	337	38	155	9	131	7.4e-12	39.1	pfam03099	BPL_LplA_LipB	131
2930936883	337	251	335	1	85	4.1e-29	94.3	pfam10437	Lip_prot_lig_C	85
2930936889	502	4	247	1	245	1.6e-68	224.6	pfam00370	FGGY_N	245
2930936889	502	256	443	3	196	1.3e-34	113.4	pfam02782	FGGY_C	198
2930936890	457	9	442	3	450	1.9e-120	396.5	pfam00083	Sugar_tr	452
2930936891	259	10	257	4	233	6.2e-58	189.9	pfam13561	adh_short_C2	234
2930936892	124	17	112	2	83	2.2e-14	47.6	pfam08818	DUF1801	84
2930936893	853	17	837	2	838	0.0e+00	685	pfam09586	YfhO	839
2930936894	173	5	149	1	141	1.0e-27	91.2	pfam00582	Usp	141
2930936895	169	11	166	7	130	5.3e-29	95	pfam01161	PBP	132
2930936896	393	70	381	2	205	2.7e-39	128.8	pfam01546	Peptidase_M20	207
2930936896	393	176	284	2	105	7.7e-16	51.8	pfam07687	M20_dimer	109
2930936897	251	131	206	3	78	2.0e-18	60	pfam07885	Ion_trans_2	79
2930936899	287	18	263	2	290	6.4e-51	167	pfam00248	Aldo_ket_red	292
2930936901	177	13	128	24	97	2.6e-08	27.9	pfam00583	Acetyltransf_1	117
2930936902	480	164	457	1	303	2.3e-47	155.5	pfam03553	Na_H_antiporter	303
2930936903	357	15	169	2	150	5.2e-18	58.3	pfam03547	Mem_trans	387
2930936904	333	2	332	6	133	2.7e-27	88.8	pfam00389	2-Hacid_dh	134
2930936904	333	110	300	3	178	3.7e-46	150.5	pfam02826	2-Hacid_dh_C	178
2930936905	530	37	176	7	137	4.8e-21	69.2	pfam17203	sCache_3_2	140
2930936905	530	218	280	8	48	1.5e-06	21.9	pfam13188	PAS_8	67
2930936905	530	318	375	6	54	1.1e-14	47.7	pfam14689	SPOB_a	62
2930936905	530	419	528	8	108	8.0e-16	52.4	pfam02518	HATPase_c	111
2930936906	238	3	117	1	110	1.7e-22	73.5	pfam00072	Response_reg	112
2930936906	238	131	162	1	30	3.5e-07	24.4	pfam12431	CitT	30
2930936909	192	17	63	2	45	2.4e-10	33.9	pfam00440	TetR_N	47
2930936909	192	85	163	3	77	9.3e-11	35.8	pfam14278	TetR_C_8	77
2930936910	218	2	213	15	238	3.8e-24	79.3	pfam00563	EAL	238
2930936913	154	19	145	6	128	4.0e-19	62.8	pfam00293	NUDIX	131
2930936915	178	8	166	1	157	1.2e-78	255.9	pfam05870	PA_decarbox	158
2930936916	166	1	74	2	73	9.4e-20	64.2	pfam03551	PadR	75
2930936916	166	86	166	1	73	6.9e-20	65.4	pfam10400	Vir_act_alpha_C	77
2930936917	188	18	64	4	44	5.7e-08	26.3	pfam00440	TetR_N	47
2930936918	345	7	251	1	232	2.3e-24	79.9	pfam01370	Epimerase	241
2930936919	147	7	144	29	126	4.6e-17	56	pfam13673	Acetyltransf_10	127
2930936920	150	28	86	1	58	5.1e-14	45.8	pfam01047	MarR	59
2930936923	188	10	186	3	190	1.5e-17	57.9	pfam03596	Cad	192
2930936924	216	2	58	9	60	9.1e-09	29.3	pfam01325	Fe_dep_repress	60
2930936924	216	61	130	1	67	2.6e-16	53.3	pfam02742	Fe_dep_repr_C	70
2930936925	145	7	145	3	141	6.3e-24	78.9	pfam00582	Usp	141
2930936926	524	59	443	1	356	9.8e-115	377.1	pfam01566	Nramp	358
2930936928	328	6	324	3	327	1.5e-68	225.1	pfam00478	IMPDH	345
2930936929	428	4	420	1	418	0.0e+00	598.6	pfam00709	Adenylsucc_synt	419
2930936930	432	3	286	6	311	3.6e-62	204.3	pfam00206	Lyase_1	312
2930936930	432	350	428	1	72	5.1e-24	78.5	pfam10397	ADSL_C	73
2930936931	191	7	99	1	72	2.3e-12	41	pfam13460	NAD_binding_10	184
2930936932	470	1	452	9	461	4.4e-130	428	pfam00171	Aldedh	462
2930936933	304	8	192	1	182	5.1e-16	52.9	pfam13460	NAD_binding_10	184
2930936934	187	7	53	3	46	7.0e-10	32.4	pfam00440	TetR_N	47
2930936935	310	86	214	2	106	7.5e-14	45.3	pfam12146	Hydrolase_4	239
2930936936	264	7	264	2	231	4.5e-66	216.9	pfam13350	Y_phosphatase3	232
2930936937	294	69	271	1	210	1.7e-40	132.9	pfam07859	Abhydrolase_3	211
2930936938	613	41	180	4	141	6.2e-24	78.7	pfam09286	Pro-kuma_activ	142
2930936938	613	257	589	84	276	2.6e-07	23.9	pfam00082	Peptidase_S8	298
2930936940	244	3	217	3	216	5.1e-62	203.2	pfam07722	Peptidase_C26	216
2930936942	215	35	177	2	96	1.8e-12	41.5	pfam00730	HhH-GPD	108
2930936943	504	9	256	1	245	8.7e-83	271.4	pfam00370	FGGY_N	245
2930936943	504	265	455	2	197	6.6e-59	192.7	pfam02782	FGGY_C	198
2930936944	344	130	180	24	57	5.0e-09	30.1	pfam01471	PG_binding_1	57
2930936944	344	221	341	1	94	6.9e-14	45.6	pfam00877	NLPC_P60	105
2930936945	290	47	128	2	74	1.4e-14	48.3	pfam13457	SH3_8	76
2930936945	290	134	264	1	144	3.8e-34	112.1	pfam13529	Peptidase_C39_2	144
2930936946	740	32	286	73	318	1.3e-51	169.6	pfam00933	Glyco_hydro_3	319
2930936946	740	316	546	2	198	2.6e-49	161.6	pfam01915	Glyco_hydro_3_C	198
2930936946	740	579	649	1	71	5.2e-20	65.2	pfam14310	Fn3-like	71
2930936947	289	21	153	11	117	2.9e-14	46.9	pfam02311	AraC_binding	136
2930936947	289	206	285	4	80	3.5e-23	75.5	pfam12833	HTH_18	81
2930936948	663	9	378	2	374	7.2e-76	249.7	pfam02449	Glyco_hydro_42	374
2930936948	663	389	597	1	206	1.2e-41	136.3	pfam08532	Glyco_hydro_42M	207
2930936948	663	612	662	12	57	1.6e-06	21.6	pfam08533	Glyco_hydro_42C	58
2930936949	422	239	421	4	167	1.3e-18	60.8	pfam07690	MFS_1	353
2930936950	444	39	376	2	348	8.2e-47	153.6	pfam02055	Glyco_hydro_30	348
2930936950	444	379	441	18	67	2.7e-09	31	pfam17189	Glyco_hydro_30C	67
2930936951	183	4	183	2	165	4.4e-43	141.2	pfam00857	Isochorismatase	175
2930936952	105	14	83	1	75	5.7e-21	68.1	pfam03551	PadR	75
2930936953	212	1	196	4	153	3.8e-12	39.9	pfam08006	DUF1700	181
2930936954	324	55	323	2	250	3.0e-51	167.9	pfam13349	DUF4097	251
2930936955	331	23	331	2	302	6.0e-47	154	pfam01207	Dus	310
2930936956	399	5	82	3	78	9.7e-25	80	pfam12242	Eno-Rase_NADH_b	79
2930936956	399	84	321	2	236	4.9e-89	291.5	pfam12241	Enoyl_reductase	236
2930936956	399	327	389	1	58	5.5e-17	55.8	pfam07055	Eno-Rase_FAD_bd	64
