gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2930942102	260	98.31	1	260	5	294	5.6e-37	121.3	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2930942103	317	97.81	1	315	6	318	6.1e-66	216.1	COG2390	DNA-binding transcriptional regulator LsrR, DeoR family	321
2930942104	380	87.33	1	379	20	405	4.7e-121	398.2	COG0281	Malic enzyme	432
2930942105	326	98.4	3	326	3	310	2.5e-35	115.5	COG0679	Predicted permease	311
2930942106	317	88.92	2	315	34	346	1.8e-106	349.2	COG3053	Citrate lyase synthetase	352
2930942107	97	96.94	1	97	1	95	6.4e-36	116.3	COG3052	Citrate lyase, gamma subunit	98
2930942108	304	97.89	11	296	2	280	2.2e-99	325.6	COG2301	Citrate lyase beta subunit	283
2930942109	512	99.61	1	512	3	513	0.0e+00	780.5	COG3051	Citrate lyase, alpha subunit	513
2930942110	180	93.99	1	180	6	177	7.2e-45	146.2	COG3697	Phosphoribosyl-dephospho-CoA transferase (holo-ACP synthetase)	182
2930942111	286	96.9	3	282	6	286	1.6e-58	191.6	COG1767	Triphosphoribosyl-dephospho-CoA synthetase	288
2930942112	309	93.38	1	147	5	145	4.3e-75	134.9	COG3238	Uncharacterized membrane protein YdcZ, DUF606 family	150
2930942112	309	94.04	161	309	6	147	4.3e-75	115.7	COG3238	Uncharacterized membrane protein YdcZ, DUF606 family	150
2930942113	313	97.44	1	311	2	306	4.6e-63	206.8	COG1957	Inosine-uridine nucleoside N-ribohydrolase	311
2930942114	71	27.04	1	56	11	53	7.9e-04	12.7	COG1580	Flagellar basal body-associated protein FliL	159
2930942116	237	98.25	2	230	3	227	4.6e-63	205.9	COG3382	B3/B4 domain (DNA/RNA-binding domain of Phe-tRNA-synthetase)	229
2930942117	239	21.32	150	236	172	229	1.8e-18	41.6	COG5523	Uncharacterized membrane protein	271
2930942117	239	30.88	6	159	48	131	1.8e-18	25.3	COG5523	Uncharacterized membrane protein	271
2930942118	124	97.6	1	124	2	123	4.6e-35	114	COG1725	DNA-binding transcriptional regulator YhcF, GntR family	125
2930942119	297	76.14	1	245	4	236	2.1e-55	179.3	COG1131	ABC-type multidrug transport system, ATPase component	293
2930942121	346	36.97	194	345	234	372	1.9e-75	79.9	COG3835	Sugar diacid utilization regulator	376
2930942121	346	44.15	1	173	1	166	1.9e-75	168.8	COG3835	Sugar diacid utilization regulator	376
2930942122	434	98.66	2	434	4	446	1.3e-63	208.6	COG2610	H+/gluconate symporter or related permease	442
2930942123	378	98.94	1	378	1	374	0.0e+00	481.8	COG1929	Glycerate kinase	378
2930942124	480	99.39	1	480	1	492	8.6e-73	239.2	COG3428	Uncharacterized membrane protein YdbT, contains bPH2 (bacterial pleckstrin homology) domain	494
2930942125	159	97.52	1	158	4	160	4.1e-36	117.9	COG3402	Uncharacterized membrane protein YdbS, contains bPH2 (bacterial pleckstrin homology) domain	161
2930942127	146	70.35	1	139	5	125	1.7e-23	76.9	COG3613	Nucleoside 2-deoxyribosyltransferase	172
2930942128	467	91.29	5	461	9	417	1.3e-53	175.4	COG1457	Purine-cytosine permease or related protein	442
2930942131	457	92.93	55	455	20	400	1.7e-38	124	COG4320	Uncharacterized conserved protein, DUF2252 family	410
2930942132	122	78.95	4	119	8	112	3.3e-13	43.2	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930942134	455	98.57	24	455	5	418	0.0e+00	440.7	COG1914	Mn2+ and Fe2+ transporters of the NRAMP family	416
2930942136	419	98.51	1	418	5	402	0.0e+00	453.8	COG0162	Tyrosyl-tRNA synthetase	401
2930942141	172	45.7	12	144	17	101	2.4e-14	46.6	COG1443	Isopentenyldiphosphate isomerase	185
2930942142	212	98.21	1	212	3	222	1.4e-60	197.8	COG2323	Uncharacterized membrane protein YcaP, DUF421 family	224
2930942143	148	31.86	3	114	85	156	2.7e-04	13.7	COG3619	Uncharacterized membrane protein YoaK, UPF0700 family	226
2930942144	294	60.77	4	132	6	84	2.5e-07	24.6	COG1396	Transcriptional regulator, contains XRE-family HTH domain	120
2930942145	420	47.52	220	414	8	189	1.3e-06	10.4	COG0477	MFS family permease	338
2930942145	420	56.14	10	235	10	224	1.3e-06	15.7	COG0477	MFS family permease	338
2930942146	445	98.9	1	444	3	452	2.3e-110	362.8	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2930942148	341	97.23	8	341	3	318	2.8e-75	247	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930942149	393	97.5	1	393	6	395	5.5e-92	302.1	COG0475	Kef-type K+ transport system, membrane component KefB	397
2930942151	249	81.65	4	247	15	241	2.8e-10	29.5	COG1082	Sugar phosphate isomerase/epimerase	274
2930942152	447	70.82	20	402	3	320	7.6e-09	25.5	COG2610	H+/gluconate symporter or related permease	442
2930942153	320	98.73	3	315	2	313	5.4e-62	203	COG0524	Sugar or nucleoside kinase, ribokinase family	311
2930942154	207	96.77	1	207	4	213	1.3e-41	135.9	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase	217
2930942155	180	95.54	1	179	9	201	2.0e-46	151.3	COG0794	D-arabinose 5-phosphate isomerase GutQ	202
2930942156	328	97.01	9	328	1	324	2.8e-71	234	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2930942157	306	96	2	305	7	318	1.9e-75	247.4	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930942160	768	99.07	2	745	7	748	0.0e+00	489.3	COG3973	DNA helicase IV	747
2930942161	338	98.74	1	316	4	316	3.3e-99	325.6	COG0180	Tryptophanyl-tRNA synthetase	314
2930942162	306	61.82	1	306	3	308	1.4e-85	281.4	COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	492
2930942163	420	95	2	415	23	440	4.1e-105	345.1	COG1257	Hydroxymethylglutaryl-CoA reductase	436
2930942165	232	94.16	1	231	4	245	3.6e-56	183.5	COG0846	NAD-dependent protein deacetylase, SIR2 family	250
2930942167	281	98.5	1	281	2	263	7.1e-52	170.1	COG1801	Uncharacterized conserved protein YecE, DUF72 family	263
2930942168	677	77.46	557	676	6	115	3.0e-35	113.8	COG0073	tRNA-binding EMAP/Myf domain	123
2930942168	677	98.57	1	535	5	555	0.0e+00	642.7	COG0143	Methionyl-tRNA synthetase	558
2930942169	258	99.61	1	255	1	256	1.0e-84	277.3	COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	256
2930942170	190	90.55	1	119	8	122	2.8e-37	120.5	COG1658	5S rRNA maturation endonuclease (Ribonuclease M5), contains TOPRIM domain	127
2930942171	296	97.69	22	295	4	257	1.4e-92	303	COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	259
2930942172	78	92.5	1	78	6	79	3.9e-31	100.5	COG4466	Uncharacterized protein Veg	80
2930942173	284	94.14	1	284	6	278	4.4e-86	282.1	COG1947	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	289
2930942174	192	95.05	1	190	9	200	1.8e-38	125.4	COG1573	Uracil-DNA glycosylase	202
2930942175	762	96.3	8	761	1	755	0.0e+00	663.1	COG1501	Alpha-glucosidase, glycosyl hydrolase family GH31	772
2930942176	466	96.99	9	466	7	457	8.7e-130	426.8	COG2211	Na+/melibiose symporter or related transporter	467
2930942177	386	84.84	78	378	6	268	5.1e-37	120.9	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	314
2930942178	491	99.14	3	480	2	460	0.0e+00	578.7	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	460
2930942179	304	95.16	7	296	9	303	1.8e-55	181.6	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	314
2930942182	248	35.24	44	241	185	332	8.8e-02	7.5	COG1668	ABC-type Na+ efflux pump, permease component	407
2930942183	283	99.02	2	280	3	305	2.1e-84	277	COG1131	ABC-type multidrug transport system, ATPase component	293
2930942184	326	42.74	153	326	140	245	3.3e-28	92.4	COG3279	DNA-binding response regulator, LytR/AlgR family	244
2930942185	310	74.03	49	310	79	306	9.6e-24	77.5	COG1073	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family	299
2930942186	308	90.16	12	306	3	277	2.1e-42	138.6	COG0803	ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA	303
2930942187	232	89.76	3	230	2	229	7.4e-61	199.1	COG1121	ABC-type Mn2+/Zn2+ transport system, ATPase component	254
2930942188	265	96.01	1	264	8	272	5.4e-60	196.5	COG1108	ABC-type Mn2+/Zn2+ transport system, permease component	274
2930942189	61	7.37	2	61	257	293	3.3e-05	16	COG1953	Cytosine/uracil/thiamine/allantoin permease	497
2930942191	279	89.39	80	256	3	162	1.3e-39	128.6	COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	179
2930942192	459	98.47	2	457	3	454	0.0e+00	612.7	COG1207	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase	460
2930942193	326	98.74	6	318	5	318	1.2e-129	425.3	COG0462	Phosphoribosylpyrophosphate synthetase	314
2930942194	119	13.39	7	115	159	203	3.8e-04	13.3	COG1808	Uncharacterized membrane protein	334
2930942195	138	75.76	1	136	1	100	9.2e-20	64.7	COG0789	DNA-binding transcriptional regulator, MerR family	124
2930942196	242	93.72	3	237	13	236	4.7e-50	163.7	COG2188	DNA-binding transcriptional regulator, GntR family	236
2930942197	819	97.98	1	816	16	792	0.0e+00	1071.3	COG3957	Phosphoketolase	793
2930942198	271	99.63	1	270	1	271	8.2e-71	232.4	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	264
2930942199	452	94.85	10	440	3	407	1.7e-122	403	COG1078	HD superfamily phosphohydrolase	421
2930942200	279	81.67	4	255	13	217	1.7e-34	112.6	COG0095	Lipoate-protein ligase A	248
2930942201	146	91.61	4	146	8	138	1.6e-25	83.3	COG4506	Uncharacterized beta-barrel protein YwiB, DUF1934 family	143
2930942202	222	97.71	1	180	1	171	1.8e-43	142.2	COG3343	DNA-directed RNA polymerase, delta subunit	175
2930942203	535	99.25	2	535	1	531	0.0e+00	843.8	COG0504	CTP synthase (UTP-ammonia lyase)	533
2930942206	140	78.95	9	124	3	107	1.4e-09	31.4	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930942207	558	97.3	4	556	2	541	0.0e+00	498.1	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	550
2930942208	237	99.57	3	236	2	234	2.0e-63	207.3	COG3527	Alpha-acetolactate decarboxylase	234
2930942210	428	99.76	1	421	1	420	0.0e+00	503	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2930942211	83	93.33	1	83	1	70	1.7e-30	98.6	COG0254	Ribosomal protein L31	75
2930942212	237	96.67	16	224	4	206	4.3e-41	133.9	COG3764	Sortase (surface protein transpeptidase)	210
2930942215	340	96.62	8	338	3	316	1.9e-76	250.7	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930942219	156	98.65	1	152	2	147	8.4e-41	133	COG0394	Protein-tyrosine-phosphatase	139
2930942220	191	98.92	1	182	3	185	4.1e-68	221.9	COG1704	Uncharacterized conserved protein	185
2930942221	298	85.26	3	298	41	306	2.6e-70	230.7	COG0501	Zn-dependent protease with chaperone function	302
2930942223	461	99.78	1	458	1	453	0.0e+00	450.9	COG0770	UDP-N-acetylmuramyl pentapeptide synthase	451
2930942224	523	93.27	1	513	30	514	0.0e+00	536.1	COG0513	Superfamily II DNA and RNA helicase	513
2930942226	122	98.43	1	119	1	125	9.1e-34	109.7	COG0736	Phosphopantetheinyl transferase (holo-ACP synthase)	127
2930942227	373	99.45	5	373	2	363	8.3e-114	373.7	COG0787	Alanine racemase	360
2930942229	126	98.2	4	116	3	111	1.9e-35	114.9	COG2337	mRNA-degrading endonuclease, toxin component of the MazEF toxin-antitoxin module	112
2930942230	213	53.99	1	119	11	98	1.4e-07	22.7	COG0517	CBS domain	117
2930942233	318	98.1	7	318	2	310	2.9e-112	368.3	COG0039	Malate/lactate dehydrogenase	313
2930942234	185	97.88	1	185	2	186	3.9e-68	222.2	COG0193	Peptidyl-tRNA hydrolase	190
2930942235	1180	98.95	14	1168	9	1136	0.0e+00	1304.3	COG1197	Transcription-repair coupling factor (superfamily II helicase)	1139
2930942236	526	97.51	2	494	5	474	3.4e-62	203.8	COG2244	Membrane protein involved in the export of O-antigen and teichoic acid	480
2930942237	90	84	1	89	9	92	1.2e-29	96.3	COG1188	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain	100
2930942238	136	86.44	8	131	13	114	1.1e-18	60.5	COG2919	Cell division protein FtsB	117
2930942239	181	28.68	117	178	91	127	1.1e-43	16.5	COG1098	Predicted RNA-binding protein, contains ribosomal protein S1 (RPS1) domain	129
2930942239	181	72.09	1	105	1	93	1.1e-43	126.7	COG1098	Predicted RNA-binding protein, contains ribosomal protein S1 (RPS1) domain	129
2930942240	450	76.95	2	289	16	252	5.1e-56	183.2	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	298
2930942241	180	96.65	1	176	6	178	3.4e-74	241.6	COG0634	Hypoxanthine-guanine phosphoribosyltransferase	178
2930942242	699	99.67	13	635	2	600	0.0e+00	867.6	COG0465	ATP-dependent Zn proteases	596
2930942243	295	98.95	1	288	3	286	4.9e-101	331.3	COG1281	Redox-regulated molecular chaperone, HSP33 family	286
2930942244	340	98.46	6	328	2	321	2.1e-95	313.1	COG0042	tRNA-dihydrouridine synthase	323
2930942252	106	96.08	1	99	1	98	3.9e-08	26.8	COG1440	Phosphotransferase system cellobiose-specific component IIB	102
2930942253	493	98.8	1	493	5	497	0.0e+00	520.8	COG3104	Dipeptide/tripeptide permease	498
2930942254	258	68.7	15	227	46	203	1.3e-05	13.9	COG1768	Predicted phosphohydrolase	230
2930942257	267	97.39	1	264	2	262	1.6e-76	250.7	COG0345	Pyrroline-5-carboxylate reductase	266
2930942258	380	98.43	2	377	3	377	2.8e-122	401.6	COG1820	N-acetylglucosamine-6-phosphate deacetylase	380
2930942259	233	96.65	1	233	8	238	6.6e-82	268	COG2188	DNA-binding transcriptional regulator, GntR family	236
2930942260	168	55.03	7	143	59	162	1.4e-15	50.9	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2930942261	246	96.05	1	244	6	248	1.6e-77	253.4	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase, WecB/TagA/CpsF family	253
2930942262	488	98.05	1	440	8	409	0.0e+00	458.4	COG1488	Nicotinic acid phosphoribosyltransferase	405
2930942263	276	97.45	16	276	2	268	3.4e-79	259.4	COG0171	NH3-dependent NAD+ synthetase	268
2930942265	731	92.71	3	731	7	731	0.0e+00	921.4	COG2183	Transcriptional accessory protein Tex/SPT6	780
2930942266	159	96.15	1	150	4	153	5.2e-44	142.9	COG3091	Predicted Zn-dependent metalloprotease, SprT family	156
2930942267	293	98.34	1	292	4	299	1.7e-70	230.9	COG0083	Homoserine kinase	299
2930942269	75	24.34	1	75	228	301	2.4e-09	30.7	COG2159	Predicted metal-dependent hydrolase, TIM-barrel fold	293
2930942271	195	84.76	1	195	20	197	8.2e-31	100.6	COG2364	Uncharacterized membrane protein YczE	210
2930942272	145	87.22	7	140	8	123	8.3e-17	54.8	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930942273	468	96.09	1	445	11	452	1.7e-95	313.6	COG0534	Na+-driven multidrug efflux pump	455
2930942274	203	96.85	1	203	4	218	4.8e-38	124.8	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2930942275	139	90.91	1	137	1	130	1.0e-37	122.5	COG2893	Phosphotransferase system, mannose/fructose-specific component IIA	143
2930942276	167	98.74	3	163	1	157	2.7e-47	154.3	COG3444	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB	159
2930942277	261	89.81	1	260	10	247	1.6e-66	217.6	COG3715	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIC	265
2930942278	275	98.15	5	274	6	271	1.1e-92	303.4	COG3716	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IID	269
2930942279	347	90.83	3	345	17	343	2.4e-54	178	COG0628	Predicted PurR-regulated permease PerM	355
2930942280	376	93.44	193	376	12	182	2.3e-44	144.7	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2930942281	215	86.77	1	215	18	240	1.8e-28	92.4	COG2200	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	256
2930942282	189	45.93	1	179	12	107	1.1e-12	42.8	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930942283	931	36.64	603	913	520	829	0.0e+00	169.8	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2930942283	931	72.58	1	621	3	616	0.0e+00	296.6	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2930942284	304	98.03	5	300	2	300	1.4e-47	155.6	COG0803	ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA	303
2930942285	371	96.11	40	362	7	327	3.4e-85	279.7	COG1316	Anionic cell wall polymer biosynthesis enzyme,  LytR-Cps2A-Psr (LCP) family	307
2930942286	315	97.76	3	314	5	310	7.2e-48	156.6	COG0679	Predicted permease	311
2930942287	343	96.01	1	312	8	296	9.4e-39	126.2	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2930942288	223	98.7	1	223	1	227	8.3e-82	267.8	COG0588	Phosphoglycerate mutase (BPG-dependent)	230
2930942289	410	85.15	38	398	30	373	1.1e-38	126.9	COG1680	CubicO group peptidase, beta-lactamase class C family	390
2930942290	444	99.55	2	444	2	443	0.0e+00	672.3	COG3579	Aminopeptidase C	444
2930942291	56	3.36	8	48	16	41	2.1e-03	9.5	COG4993	Glucose dehydrogenase	773
2930942292	228	96.93	1	226	1	221	3.2e-86	281.7	COG0120	Ribose 5-phosphate isomerase	227
2930942294	179	27.52	2	53	6	46	5.0e-36	15.5	COG0756	dUTPase	148
2930942294	179	67.79	52	179	46	146	5.0e-36	100.1	COG0756	dUTPase	148
2930942295	426	91.89	1	426	35	453	0.0e+00	588.3	COG1066	Predicted ATP-dependent serine protease	456
2930942296	394	98.88	1	366	3	354	2.5e-126	415	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains	356
2930942297	496	97.92	1	493	9	478	0.0e+00	490.8	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	472
2930942298	470	99.78	1	469	1	464	0.0e+00	590.5	COG0215	Cysteinyl-tRNA synthetase	464
2930942299	135	94.7	1	130	7	131	2.6e-48	156.6	COG1939	23S rRNA maturation mini-RNase III	132
2930942300	255	92.02	1	252	17	258	5.2e-80	262	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	260
2930942301	181	98.84	1	172	1	171	4.1e-55	179.6	COG3688	Predicted RNA-binding protein containing a PIN domain	173
2930942302	189	91.4	5	189	10	179	8.2e-13	41.8	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2930942303	49	96.08	1	49	3	51	1.6e-21	70	COG0267	Ribosomal protein L33	50
2930942304	58	72.6	1	56	20	72	1.5e-16	53.4	COG0690	Preprotein translocase subunit SecE	73
2930942305	182	98.36	5	181	2	181	4.4e-62	202.5	COG0250	Transcription antitermination factor NusG	178
2930942306	141	99.29	2	141	1	140	7.0e-65	210.9	COG0080	Ribosomal protein L11	141
2930942307	232	99.13	1	228	2	229	4.2e-88	288.3	COG0081	Ribosomal protein L1	228
2930942309	168	90.91	2	167	3	162	1.4e-55	181	COG0244	Ribosomal protein L10	175
2930942310	122	100	1	122	1	125	5.4e-43	140	COG0222	Ribosomal protein L7/L12	124
2930942311	306	96	2	305	7	318	1.5e-76	251.1	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930942312	870	91.67	3	309	15	311	3.2e-35	115.7	COG0392	Uncharacterized membrane protein YbhN, UPF0104 family	322
2930942312	870	95.56	300	847	17	533	3.8e-128	421.1	COG2898	Lysylphosphatidylglycerol synthetase, C-terminal domain, DUF2156 family	538
2930942313	192	89.27	1	191	15	197	1.4e-51	168.5	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
2930942314	304	87.23	1	303	1	287	3.1e-76	250.2	COG1250	3-hydroxyacyl-CoA dehydrogenase	307
2930942316	331	92.4	1	318	22	337	2.2e-90	296.7	COG0208	Ribonucleotide reductase beta subunit, ferritin-like domain	348
2930942317	721	98.03	15	720	16	763	0.0e+00	606.4	COG0209	Ribonucleotide reductase alpha subunit	696
2930942318	75	91.25	1	74	1	73	3.1e-16	53	COG0695	Glutaredoxin	80
2930942319	201	54.97	1	181	106	271	6.2e-57	186.5	COG2813	16S rRNA G1207 methylase RsmC	300
2930942320	183	95.42	4	153	7	152	3.9e-52	169.6	COG0590	tRNA(Arg) A34 adenosine deaminase TadA	152
2930942322	576	80.85	1	570	1	473	0.0e+00	532.7	COG2812	DNA polymerase III, gamma/tau subunits	515
2930942323	105	99.05	1	105	1	104	7.5e-34	109.6	COG0718	Conserved DNA-binding protein YbaB (function unknown)	105
2930942324	199	99.49	1	199	1	197	1.9e-79	259.1	COG0353	Recombinational DNA repair protein RecR	198
2930942326	214	97.12	2	211	3	204	1.4e-66	217.5	COG0125	Thymidylate kinase	208
2930942327	109	100	1	109	1	109	2.5e-45	146.9	COG3870	Uncharacterized protein YaaQ	109
2930942328	337	13.85	216	337	282	362	1.3e-44	3.8	COG2812	DNA polymerase III, gamma/tau subunits	515
2930942328	337	28.72	14	186	23	190	1.3e-44	142.3	COG2812	DNA polymerase III, gamma/tau subunits	515
2930942329	113	99.13	2	112	1	114	8.2e-32	103.6	COG4467	Regulator of replication initiation timing	114
2930942330	293	98.16	10	291	4	270	1.4e-102	335.9	COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	275
2930942331	246	92.4	4	246	10	240	1.1e-49	162.5	COG3884	Acyl-ACP thioesterase	250
2930942332	240	100	1	224	1	221	9.2e-52	169.7	COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB	220
2930942333	202	91.01	31	190	13	184	3.2e-26	85.7	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2930942334	326	93.9	1	325	15	337	5.3e-118	387.3	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD	342
2930942335	392	95.96	1	392	12	391	7.2e-91	298.5	COG2807	Cyanate permease	395
2930942336	98	65.25	3	96	12	88	1.8e-14	47.7	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2930942337	650	14.58	545	647	52	129	0.0e+00	8.7	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930942337	650	99.44	1	539	3	534	0.0e+00	604.6	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930942338	212	98.1	1	210	4	210	6.0e-87	284.4	COG2344	NADH/NAD ratio-sensing transcriptional regulator Rex	211
2930942339	94	95.83	1	94	3	94	5.9e-35	113	COG0234	Co-chaperonin GroES (HSP10)	96
2930942340	541	98.55	1	536	2	543	0.0e+00	600.8	COG0459	Chaperonin GroEL (HSP60 family)	524
2930942341	611	96.95	15	474	8	484	2.3e-32	105.5	COG0531	Amino acid transporter	466
2930942342	268	96.96	28	266	6	228	4.3e-57	186.2	COG1346	Putative effector of murein hydrolase	230
2930942343	146	83.59	16	142	6	112	8.2e-27	86.8	COG1380	Putative effector of murein hydrolase LrgA, UPF0299 family	128
2930942344	364	95.4	1	317	8	318	2.9e-79	259.9	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
2930942345	219	93.56	2	198	3	191	2.1e-59	193.6	COG1739	Putative translation regulator, IMPACT (imprinted ancient) protein family	203
2930942346	439	92.52	6	437	29	436	0.0e+00	433.6	COG4098	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)	441
2930942347	224	91.07	3	224	19	222	1.4e-42	139.1	COG1040	Predicted amidophosphoribosyltransferases	225
2930942348	186	94.55	2	112	2	105	4.3e-36	117	COG1544	Ribosome-associated translation inhibitor RaiA	110
2930942349	787	94.17	1	787	2	792	0.0e+00	1196.7	COG0653	Preprotein translocase subunit SecA (ATPase, RNA helicase)	822
2930942350	332	99.58	88	326	1	238	2.4e-111	364.2	COG1186	Protein chain release factor B	239
2930942352	235	98.71	2	235	2	230	2.3e-89	292.2	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2930942353	447	70.81	30	447	109	387	2.5e-67	221.4	COG0642	Signal transduction histidine kinase	336
2930942354	328	97.54	1	326	3	319	9.4e-97	317.6	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930942355	293	92.31	1	278	20	319	9.2e-65	212.4	COG0226	ABC-type phosphate transport system, periplasmic component	318
2930942356	308	97.45	1	308	6	311	8.0e-96	314.2	COG0573	ABC-type phosphate transport system, permease component	310
