gene_oid	gene_length	superfam_id	db_name	percent_identity	query_start	query_end	evalue	bit_score	align_length
2930942346	439	SM00490	SMART	73.26	333	400	1.2e-11	37.9	68
2930942349	787	SM00957	SMART	100	5	382	0.0e+00	922.6	378
2930942349	787	SM00490	SMART	90.7	443	530	7.5e-03	9.3	88
2930942350	332	SM00937	SMART	100	45	155	3.3e-54	177.4	111
2930942351	384	SM00228	SMART	57.5	268	351	1.2e-06	22.3	84
2930942352	235	SM00448	SMART	98.67	2	113	4.4e-51	167.4	112
2930942353	447	SM00388	SMART	96.63	224	291	4.4e-23	75.9	68
2930942353	447	SM00387	SMART	97.69	335	447	5.5e-39	127.5	113
2930942354	328	SM00421	SMART	52.63	3	44	6.1e-05	15.8	42
2930942358	274	SM00382	SMART	77.17	54	259	1.5e-17	57.5	206
2930942359	252	SM00382	SMART	76.09	30	224	3.5e-15	49.8	195
2930942369	213	SM00471	SMART	81.36	26	142	4.5e-08	26.2	117
2930942371	668	SM00487	SMART	84.93	14	423	5.2e-38	124.1	410
2930942371	668	SM00487	SMART	34.7	456	524	5.2e-38	124.1	69
2930942372	951	SM00382	SMART	19.57	25	43	2.1e-13	44.1	19
2930942372	951	SM00382	SMART	70.65	631	906	2.1e-13	44.1	276
2930942373	181	SM00906	SMART	44.07	70	162	2.5e-03	11.3	93
2930942378	148	SM00850	SMART	97.39	49	145	1.8e-30	99.6	97
2930942384	336	SM00846	SMART	100	3	153	6.9e-82	268.3	151
2930942387	439	SM01193	SMART	100	4	134	9.6e-102	333.8	131
2930942387	439	SM01192	SMART	99.69	139	427	0.0e+00	722.9	289
2930942392	797	SM00357	SMART	80	77	137	2.9e-04	14.2	61
2930942392	797	SM00316	SMART	94.44	635	716	2.0e-21	69.7	82
2930942394	245	SM00382	SMART	75	29	219	1.2e-19	64.2	191
2930942397	239	SM00986	SMART	97.6	50	212	1.6e-38	125.8	163
2930942402	178	SM00479	SMART	97.96	2	166	3.0e-31	102.2	165
2930942411	40	SM00490	SMART	19.77	5	33	1.8e-03	11.3	29
2930942413	477	SM00047	SMART	91.3	30	186	6.5e-44	143.9	157
2930942413	477	SM00287	SMART	40.58	362	388	1.0e+00	2.8	27
2930942413	477	SM00287	SMART	36.23	437	474	1.0e+00	2.8	38
2930942417	361	SM00382	SMART	77.17	52	227	1.2e-14	48.1	176
2930942421	256	SM00725	SMART	45.86	24	145	7.8e-13	42	122
2930942424	252	SM00382	SMART	68.48	26	232	2.4e-18	60.1	207
2930942427	512	SM00471	SMART	71.19	336	452	4.2e-04	13.5	117
2930942430	147	SM00347	SMART	86.14	31	127	3.5e-20	65.5	97
2930942439	339	SM00354	SMART	97.22	3	73	1.5e-25	82.8	71
2930942448	244	SM00448	SMART	100	1	114	4.7e-41	134.5	114
2930942449	489	SM00304	SMART	92.45	195	247	2.2e-13	44	53
2930942449	489	SM00388	SMART	97.75	255	321	1.6e-20	67.5	67
2930942449	489	SM00387	SMART	99.23	366	478	2.1e-35	115.7	113
2930942463	266	SM00943	SMART	100	10	167	4.8e-41	134.7	158
2930942463	266	SM00942	SMART	98.59	198	263	2.6e-24	79.3	66
2930942468	129	SM00507	SMART	97.3	60	114	2.0e-07	25.1	55
2930942476	66	SM00357	SMART	95.71	3	66	8.7e-35	113.3	64
2930942480	220	SM00052	SMART	13.33	3	41	1.1e-19	63.1	39
2930942480	220	SM00052	SMART	29.41	59	142	1.1e-19	63.1	84
2930942480	220	SM00052	SMART	13.73	176	216	1.1e-19	63.1	41
2930942481	374	SM00267	SMART	96.59	200	373	9.6e-37	119.7	174
2930942486	577	SM00382	SMART	83.7	357	549	1.9e-16	53.9	193
2930942487	613	SM00382	SMART	95.65	396	600	2.0e-17	57.1	205
2930942491	194	SM00382	SMART	60.87	8	158	4.3e-03	10.7	151
2930942492	361	SM00937	SMART	100	66	180	1.3e-63	208.3	115
2930942499	171	SM00935	SMART	52.87	40	153	5.1e-02	6.1	114
2930942503	471	SM00382	SMART	69.57	145	386	9.9e-11	35.4	242
2930942508	99	SM01234	SMART	98.67	1	68	3.0e-47	153.9	68
2930942512	281	SM00244	SMART	97.21	49	214	1.3e-12	41	166
2930942516	294	SM00530	SMART	96.43	7	61	7.5e-14	45.2	55
2930942516	294	SM00028	SMART	85.29	194	226	3.2e-07	23.9	33
2930942519	425	SM00382	SMART	91.3	40	151	6.0e-15	49.1	112
2930942523	201	SM00363	SMART	85.71	93	154	3.0e-24	78.6	62
2930942524	155	SM00065	SMART	72.54	23	148	1.4e-13	44.5	126
2930942525	576	SM01408	SMART	42.53	116	189	7.8e-02	6.3	74
2930942525	576	SM01408	SMART	13.79	194	331	7.8e-02	6.3	138
2930942527	405	SM00981	SMART	98.29	74	165	7.1e-25	81.3	92
2930942534	283	SM00340	SMART	50	74	101	3.0e-04	14.2	28
2930942534	283	SM00340	SMART	31.82	92	113	3.0e-04	14.2	22
2930942537	268	SM00382	SMART	68.48	9	243	1.0e-06	22.4	235
2930942540	211	SM00382	SMART	84.78	26	209	7.2e-20	65	184
2930942541	280	SM00062	SMART	99.59	45	273	2.5e-69	227.3	229
2930942546	416	SM00852	SMART	98.51	4	171	2.5e-47	155.3	168
2930942546	416	SM00091	SMART	42.65	177	210	2.1e-03	11.5	34
2930942546	416	SM00091	SMART	33.82	214	245	2.1e-03	11.5	32
2930942547	377	SM00382	SMART	98.91	57	228	2.6e-12	40.5	172
2930942550	519	SM00322	SMART	95.24	207	274	2.8e-11	36.9	68
2930942550	519	SM00471	SMART	94.92	331	437	5.6e-14	45.2	107
2930942552	892	SM00533	SMART	99.7	274	583	4.8e-110	362.3	310
2930942552	892	SM00534	SMART	98.99	600	787	2.2e-118	389.3	188
2930942553	672	SM01340	SMART	99.38	207	325	3.2e-52	170.9	119
2930942553	672	SM00853	SMART	100	474	616	3.3e-55	181.2	143
2930942554	202	SM00278	SMART	90	71	90	4.9e-11	35.6	20
2930942554	202	SM00278	SMART	85	106	125	4.9e-11	35.6	20
2930942555	338	SM00382	SMART	90.22	55	185	5.0e-19	62.3	131
2930942558	134	SM01323	SMART	98.85	13	96	2.7e-40	131.5	84
2930942561	452	SM00487	SMART	93.15	22	218	3.1e-55	180.7	197
2930942561	452	SM00487	SMART	47.95	232	320	3.1e-55	180.7	89
2930942564	145	SM00732	SMART	99.15	1	103	9.1e-37	120	103
2930942568	787	SM00534	SMART	96.98	328	510	3.3e-77	253.3	183
2930942568	787	SM00463	SMART	98.94	709	787	3.9e-20	65.8	79
2930942574	162	SM00116	SMART	76.6	24	71	1.6e-08	27.9	48
2930942574	162	SM00116	SMART	42.55	116	138	1.6e-08	27.9	23
2930942575	98	SM00418	SMART	91.14	14	90	1.0e-22	73.7	77
2930942578	134	SM01088	SMART	66.04	5	43	1.9e-03	11.6	39
2930942580	365	SM00248	SMART	86.67	8	38	4.5e-04	14.2	31
2930942580	365	SM00248	SMART	56.67	94	112	4.5e-04	14.2	19
2930942581	333	SM00354	SMART	100	5	75	4.6e-40	130.2	71
2930942583	246	SM00382	SMART	77.17	30	220	2.1e-19	63.5	191
2930942584	480	SM00062	SMART	93.85	31	254	1.5e-38	125.8	224
2930942586	321	SM00382	SMART	36.96	131	279	2.4e-07	24.5	149
2930942610	129	SM00316	SMART	100	4	75	2.2e-24	79.2	72
2930942632	400	SM00382	SMART	65.22	38	197	4.5e-09	30	160
2930942638	265	SM00052	SMART	12.16	40	83	2.0e-06	19.3	44
2930942638	265	SM00052	SMART	25.1	88	187	2.0e-06	19.3	100
2930942638	265	SM00052	SMART	11.76	223	264	2.0e-06	19.3	42
2930942643	213	SM00014	SMART	95.65	88	202	1.2e-28	93.7	115
2930942645	224	SM00382	SMART	80.43	26	202	9.1e-12	38.8	177
2930942649	229	SM00363	SMART	60.32	5	60	2.1e-07	24.4	56
2930942653	369	SM01003	SMART	100	4	135	1.8e-72	237.3	132
2930942653	369	SM01002	SMART	100	147	296	6.8e-78	255.8	150
2930942658	803	SM00382	SMART	73.91	469	656	1.3e-08	28.5	188
2930942658	803	SM00843	SMART	100	720	785	1.1e-32	106.4	66
2930942667	886	SM00475	SMART	98.91	4	267	6.2e-130	427.7	264
2930942667	886	SM00474	SMART	83.66	330	477	7.5e-14	45.1	148
2930942667	886	SM00482	SMART	100	644	850	1.7e-112	369.7	207
2930942668	286	SM01232	SMART	99.16	134	226	1.2e-39	129.7	93
2930942670	166	SM00355	SMART	56.52	29	46	2.1e-02	9.4	18
2930942672	308	SM00382	SMART	63.04	156	294	1.3e-07	25.3	139
2930942673	647	SM00863	SMART	94.2	170	218	1.5e-16	54.4	49
2930942680	102	SM01103	SMART	100	2	85	2.0e-37	121.9	84
2930942682	197	SM00471	SMART	86.44	26	161	1.2e-12	40.9	136
2930942687	62	SM00834	SMART	20	23	38	2.8e-02	7.7	16
2930942687	62	SM00834	SMART	15.56	35	55	2.8e-02	7.7	21
2930942689	104	SM00418	SMART	94.94	13	91	5.6e-23	74.5	79
2930942692	228	SM00448	SMART	99.33	2	112	1.3e-44	146.2	111
2930942693	536	SM00304	SMART	92.45	218	272	3.1e-08	27.5	55
2930942693	536	SM00388	SMART	98.88	273	340	2.1e-20	67.1	68
2930942693	536	SM00387	SMART	96.92	385	497	4.0e-35	114.8	113
2930942697	256	SM00967	SMART	97.92	32	102	7.3e-13	42.8	71
2930942698	165	SM00471	SMART	79.66	35	143	2.4e-07	23.9	109
2930942701	802	SM00873	SMART	99.1	219	392	1.1e-86	284.5	174
2930942701	802	SM00896	SMART	100	709	802	9.0e-44	143.3	94
2930942703	223	SM00382	SMART	57.61	6	160	5.2e-08	26.6	155
2930942714	138	SM00450	SMART	90.43	40	132	3.2e-18	59.2	93
2930942717	307	SM00382	SMART	31.52	3	147	2.8e-04	14.5	145
2930942718	128	SM00422	SMART	93.06	13	81	2.8e-25	81.9	69
2930942719	446	SM01230	SMART	99.7	107	356	0.0e+00	466.3	250
2930942729	186	SM01185	SMART	100	68	122	3.8e-29	94.8	55
2930942729	186	SM00841	SMART	100	130	185	6.1e-36	116.9	56
2930942734	81	SM01358	SMART	13.7	7	76	8.8e-03	9	70
2930942738	564	SM00382	SMART	31.52	21	139	1.0e-04	15.9	119
2930942741	204	SM00072	SMART	99.51	4	187	5.7e-72	235.8	184
2930942742	71	SM01409	SMART	94.87	9	62	2.3e-17	56.2	54
2930942745	805	SM00487	SMART	88.58	265	464	1.2e-29	96.7	200
2930942748	248	SM00331	SMART	92.4	9	240	1.5e-47	155.8	232
2930942749	669	SM00220	SMART	93.07	11	259	3.3e-69	226.9	249
2930942749	669	SM00740	SMART	97.01	363	430	7.9e-38	122.5	68
2930942749	669	SM00740	SMART	100	431	498	7.9e-38	122.5	68
2930942749	669	SM00740	SMART	98.51	499	565	7.9e-38	122.5	67
2930942752	224	SM00983	SMART	97.3	147	210	2.9e-21	69.2	64
2930942755	565	SM01120	SMART	98.92	36	201	1.2e-65	215.3	166
2930942755	565	SM01121	SMART	100	242	565	0.0e+00	624.5	324
2930942756	677	SM00487	SMART	95.43	249	438	1.8e-38	125.7	190
2930942756	677	SM00487	SMART	24.66	483	539	1.8e-38	125.7	57
2930942759	229	SM00535	SMART	98.57	21	156	1.6e-53	175	136
2930942759	229	SM00358	SMART	98.53	163	229	6.3e-22	71.6	67
2930942760	1183	SM00382	SMART	18.48	23	83	5.3e-08	26.6	61
2930942760	1183	SM00968	SMART	98.1	519	638	1.9e-37	122.3	120
2930942760	1183	SM00382	SMART	40.22	984	1160	5.3e-08	26.6	177
2930942761	484	SM00963	SMART	97.89	173	254	2.7e-24	79.6	82
2930942761	484	SM00962	SMART	100	272	473	6.2e-123	404.3	202
2930942763	482	SM00963	SMART	98.95	3	87	9.1e-34	110.4	85
2930942763	482	SM00962	SMART	100	101	297	1.5e-116	383.2	197
2930942764	882	SM00831	SMART	100	5	78	1.2e-28	93	74
2930942765	390	SM00382	SMART	88.04	18	184	5.3e-06	20.1	167
2930942775	155	SM00347	SMART	96.04	35	135	3.3e-19	62.4	101
2930942783	466	SM00878	SMART	100	336	443	3.3e-55	180.7	108
2930942792	146	SM00850	SMART	95.65	50	145	3.4e-21	69.3	96
2930942797	126	SM00422	SMART	95.83	1	69	5.1e-18	58.3	69
2930942799	354	SM00382	SMART	27.17	194	346	7.4e-05	16.4	153
2930942800	130	SM01060	SMART	30.36	6	127	3.5e-85	279.8	122
2930942802	365	SM01060	SMART	69.9	1	266	0.0e+00	611	266
2930942808	174	SM00530	SMART	98.21	8	62	3.2e-14	46.4	55
2930942814	328	SM00421	SMART	52.63	3	44	6.3e-05	15.8	42
2930942817	67	SM00530	SMART	89.29	5	61	3.9e-10	33.3	57
2930942823	667	SM00382	SMART	85.87	32	224	3.7e-14	46.6	193
2930942825	132	SM00226	SMART	96.77	2	131	2.6e-50	164.8	130
2930942830	241	SM00382	SMART	82.61	30	217	6.4e-13	42.5	188
2930942842	148	SM00422	SMART	95.83	3	70	3.0e-26	85.1	68
2930942843	144	SM00347	SMART	90.1	26	120	1.1e-17	57.5	95
2930942858	948	SM00479	SMART	97.96	6	173	1.4e-42	139.5	168
2930942858	948	SM00487	SMART	33.33	253	350	8.5e-14	44.6	98
2930942858	948	SM00487	SMART	8.68	418	482	8.5e-14	44.6	65
2930942858	948	SM00491	SMART	82.5	768	900	3.0e-29	95.8	133
2930942862	173	SM00347	SMART	97.03	49	150	2.1e-22	72.9	102
2930942863	120	SM00450	SMART	89.36	22	116	8.4e-13	41.6	95
2930942867	117	SM00340	SMART	36.36	39	74	2.2e-02	8.3	36
2930942869	380	SM00981	SMART	94.02	59	155	3.7e-09	30.2	97
2930942883	307	SM00363	SMART	80.95	12	76	7.9e-12	38.7	65
2930942885	358	SM01097	SMART	99.34	2	133	3.0e-64	210.2	132
2930942886	858	SM01096	SMART	98.39	420	540	2.8e-44	144.8	121
2930942888	142	SM00347	SMART	97.03	21	120	1.6e-13	43.9	100
2930942896	216	SM00478	SMART	99.44	39	187	6.6e-48	157	149
2930942897	267	SM00422	SMART	95.83	2	70	5.1e-19	61.5	69
2930942911	309	SM01131	SMART	98.57	181	307	7.0e-62	202.7	127
2930942913	815	SM00434	SMART	100	10	463	0.0e+00	829.5	454
2930942914	655	SM00433	SMART	99.84	37	636	0.0e+00	1154.7	600
2930942915	207	SM01207	SMART	100	8	188	1.9e-81	267.4	181
2930942917	470	SM01086	SMART	95.1	362	460	5.8e-28	91.2	99
2930942920	703	SM00493	SMART	97.12	19	118	1.4e-30	100.5	100
2930942920	703	SM00436	SMART	97.83	120	208	8.3e-55	178.7	89
2930942920	703	SM00437	SMART	99.35	259	521	5.9e-119	391.7	263
2930942938	630	SM00382	SMART	77.17	28	230	6.6e-28	91.1	203
2930942938	630	SM00382	SMART	86.96	344	520	6.6e-28	91.1	177
2930942941	419	SM00028	SMART	91.18	33	65	1.2e-14	47.2	33
2930942941	419	SM00028	SMART	70.59	67	93	1.2e-14	47.2	27
2930942941	419	SM00028	SMART	61.76	136	163	1.2e-14	47.2	28
2930942941	419	SM00028	SMART	61.76	175	198	1.2e-14	47.2	24
2930942941	419	SM00028	SMART	55.88	205	232	1.2e-14	47.2	28
2930942941	419	SM00028	SMART	76.47	243	271	1.2e-14	47.2	29
2930942941	419	SM00028	SMART	94.12	272	305	1.2e-14	47.2	34
2930942941	419	SM00028	SMART	76.47	340	367	1.2e-14	47.2	28
2930942942	91	SM00411	SMART	98.97	2	91	1.3e-54	178.6	90
2930942943	435	SM00382	SMART	56.52	2	132	3.0e-10	33.9	131
2930942943	435	SM00382	SMART	33.7	176	362	3.0e-10	33.9	187
2930942944	434	SM00316	SMART	81.94	26	86	1.3e-82	267.4	61
2930942944	434	SM00316	SMART	100	118	185	1.3e-82	267.4	68
2930942944	434	SM00316	SMART	98.61	204	274	1.3e-82	267.4	71
2930942944	434	SM00316	SMART	97.22	289	360	1.3e-82	267.4	72
2930942945	226	SM00382	SMART	35.87	5	167	2.0e-04	15	163
2930942946	204	SM00257	SMART	93.33	160	204	4.9e-11	36.2	45
2930942947	473	SM00487	SMART	95.89	14	209	1.8e-30	99.4	196
2930942950	240	SM00363	SMART	80.95	2	60	9.5e-17	54.5	59
2930942955	293	SM00316	SMART	40.28	75	118	8.2e-07	22.5	44
2930942955	293	SM00316	SMART	62.5	174	214	8.2e-07	22.5	41
2930942958	1121	SM00481	SMART	88	3	69	6.2e-19	61.8	67
2930942959	870	SM00382	SMART	94.57	200	344	3.9e-30	98.3	145
2930942959	870	SM00382	SMART	81.52	599	740	3.9e-30	98.3	142
2930942959	870	SM01086	SMART	100	770	859	1.3e-33	109.7	90
2930942966	612	SM00400	SMART	98.18	35	89	8.7e-35	113.1	55
2930942967	691	SM00914	SMART	64.86	661	686	5.9e-02	7	26
2930942970	301	SM00382	SMART	67.39	7	122	2.5e-06	21.2	116
2930942973	328	SM00382	SMART	56.52	137	300	1.1e-03	12.7	164
2930942979	309	SM00518	SMART	99.33	5	288	6.7e-102	334.8	284
2930942988	283	SM00287	SMART	92.75	33	93	1.7e-14	47.4	61
2930942988	283	SM00646	SMART	96.32	167	282	8.5e-26	84.4	116
2930942992	744	SM00471	SMART	94.92	46	158	3.7e-14	45.9	113
2930942992	744	SM00954	SMART	99.24	240	350	5.0e-71	233.2	111
2930942999	35	SM00756	SMART	12.35	2	27	1.1e-03	11.4	26
2930943029	419	SM00257	SMART	64.44	375	418	5.4e-13	42.5	44
2930943038	94	SM00635	SMART	16.28	13	50	2.2e+00	1.7	38
2930943038	94	SM00635	SMART	26.74	56	92	2.2e+00	1.7	37
2930943051	328	SM00421	SMART	36.84	3	44	6.9e-05	15.6	42
2930943078	75	SM00530	SMART	96.43	4	59	2.9e-19	62.6	56
2930943080	122	SM00530	SMART	100	6	61	5.5e-21	68.1	56
2930943085	610	SM00838	SMART	85.23	410	488	5.6e-10	32	79
2930943091	382	SM00271	SMART	98.61	4	61	2.1e-31	102.1	58
2930943095	315	SM00904	SMART	99.27	186	311	7.3e-58	189.2	126
2930943101	401	SM00316	SMART	88.89	134	199	5.2e-11	36	66
2930943101	401	SM00322	SMART	38.1	245	298	3.6e-10	33.4	54
2930943101	401	SM00322	SMART	53.97	301	363	3.6e-10	33.4	63
2930943104	1451	SM00481	SMART	100	339	406	6.2e-30	97.6	68
2930943104	1451	SM00479	SMART	93.37	424	580	9.0e-42	136.9	157
2930943118	213	SM00563	SMART	99.26	34	144	4.0e-31	101.7	111
2930943119	597	SM00382	SMART	82.61	381	571	3.4e-15	49.9	191
2930943120	586	SM00382	SMART	77.17	362	554	4.8e-16	52.6	193
2930943122	82	SM01139	SMART	21.79	3	79	1.5e-03	10.8	77
2930943128	220	SM00855	SMART	97.26	5	179	1.6e-25	83.5	175
2930943130	154	SM00562	SMART	96.48	4	144	7.2e-57	186	141
2930943135	296	SM00046	SMART	85.99	3	118	9.9e-12	37.9	116
2930943142	129	SM00338	SMART	30.77	73	103	1.1e-03	12.5	31
2930943142	129	SM00338	SMART	27.69	102	128	1.1e-03	12.5	27
2930943147	605	SM00465	SMART	98.04	16	96	8.0e-23	75.3	81
2930943147	605	SM00278	SMART	85	538	557	2.1e-05	18.4	20
2930943150	197	SM00382	SMART	25	26	124	4.4e-03	10.7	99
2930943151	418	SM00994	SMART	95.35	10	49	5.1e-25	81.2	40
2930943151	418	SM00382	SMART	90.22	111	270	3.6e-16	53	160
2930943151	418	SM01086	SMART	99.02	316	412	3.2e-35	114.9	97
2930943155	610	SM00849	SMART	90.24	17	208	1.9e-28	93.6	192
2930943156	89	SM01387	SMART	100	7	88	5.7e-51	166.6	82
2930943159	738	SM00849	SMART	98.37	482	686	2.8e-13	43.8	205
2930943161	231	SM00278	SMART	95	179	198	9.1e-12	37.9	20
2930943161	231	SM00278	SMART	85	209	225	9.1e-12	37.9	17
2930943162	349	SM00228	SMART	90	98	191	3.0e-11	37.2	94
2930943167	614	SM00838	SMART	87.5	402	483	3.2e-11	36.1	82
2930943178	559	SM00849	SMART	93.5	23	217	1.3e-28	94.2	195
2930943181	530	SM00257	SMART	97.78	33	78	6.4e-34	109.8	46
2930943181	530	SM00257	SMART	100	85	128	6.4e-34	109.8	44
2930943186	335	SM00354	SMART	97.22	4	75	1.3e-24	79.8	72
2930943191	292	SM00062	SMART	100	42	270	7.2e-56	183	229
2930943194	328	SM01400	SMART	100	10	126	2.4e-73	240	117
2930943194	328	SM01400	SMART	7.84	240	255	2.4e-73	240	16
2930943195	841	SM00278	SMART	80	109	125	4.7e-06	20.4	17
2930943195	841	SM00382	SMART	67.39	360	555	1.0e-09	32.1	196
2930943196	226	SM00028	SMART	88.24	33	65	2.9e-20	64.9	33
2930943196	226	SM00028	SMART	67.65	72	96	2.9e-20	64.9	25
2930943196	226	SM00028	SMART	94.12	103	136	2.9e-20	64.9	34
2930943196	226	SM00028	SMART	70.59	142	170	2.9e-20	64.9	29
2930943196	226	SM00028	SMART	38.24	189	202	2.9e-20	64.9	14
2930943197	218	SM00855	SMART	98.63	2	162	8.4e-24	77.9	161
2930943204	74	SM00357	SMART	98.57	3	66	2.2e-23	76.3	64
2930943207	259	SM00363	SMART	80.95	182	241	2.3e-12	40.4	60
2930943210	419	SM00864	SMART	100	14	206	2.7e-117	385.8	193
2930943211	442	SM00842	SMART	98.97	7	194	4.0e-89	292.3	188
2930943216	719	SM00740	SMART	97.01	600	660	7.5e-20	64.4	61
2930943216	719	SM00740	SMART	88.06	661	717	7.5e-20	64.4	57
2930943219	143	SM00966	SMART	38.3	9	30	3.8e-07	23.8	22
2930943219	143	SM00966	SMART	34.04	81	101	3.8e-07	23.8	21
2930943221	40	SM00831	SMART	25.33	2	32	5.0e-03	9.6	31
2930943222	781	SM00382	SMART	84.78	449	630	1.8e-06	21.6	182
2930943222	781	SM00843	SMART	100	708	773	5.7e-43	140	66
2930943238	219	SM00954	SMART	98.48	44	165	4.3e-47	154.5	122
2930943246	244	SM00382	SMART	83.7	27	211	1.0e-12	41.9	185
2930943250	324	SM00471	SMART	72.88	163	287	3.1e-06	20.4	125
2930943256	563	SM01016	SMART	98.97	1	84	4.2e-29	95.7	84
2930943256	563	SM00836	SMART	100	450	563	2.8e-40	131.4	114
2930943259	419	SM00644	SMART	97.79	53	186	1.1e-34	113.7	134
2930943259	419	SM00287	SMART	50.72	292	336	8.3e-03	9.5	45
2930943259	419	SM00287	SMART	52.17	372	417	8.3e-03	9.5	46
