gene_oid	gene_length	superfam_id	db_name	percent_identity	query_start	query_end	evalue	bit_score	align_length
2930942202	222	69047	SuperFamily	43.48	7	66	6.7e-03	10.6	60
2930942202	222	69047	SuperFamily	55.07	137	186	6.7e-03	10.6	50
2930942203	535	52540	SuperFamily	99.26	1	272	9.8e-128	417.7	272
2930942203	535	52317	SuperFamily	96.9	288	535	4.7e-79	258.9	248
2930942204	707	49899	SuperFamily	91.3	38	322	2.9e-12	40.4	285
2930942204	707	49452	SuperFamily	83.91	478	564	3.2e+00	1.7	87
2930942205	566	69360	SuperFamily	42.92	343	559	6.5e-02	6.3	217
2930942206	140	46785	SuperFamily	67.44	1	135	9.8e-19	61.2	135
2930942207	558	52518	SuperFamily	94.09	5	193	5.0e-79	257.3	189
2930942207	558	52467	SuperFamily	83.8	186	375	1.8e-31	102.5	190
2930942207	558	52518	SuperFamily	85.48	373	551	5.0e-79	257.3	179
2930942208	237	117856	SuperFamily	99.57	5	236	3.1e-70	229.3	232
2930942209	1519	54556	SuperFamily	75	769	829	2.4e-02	9.2	61
2930942209	1519	50249	SuperFamily	49.66	1019	1128	1.9e-03	12	110
2930942210	428	55205	SuperFamily	99.76	1	421	7.2e-121	396.7	421
2930942211	83	143800	SuperFamily	94.29	1	82	7.0e-25	79.6	82
2930942212	237	63817	SuperFamily	98.64	27	216	4.4e-41	134.3	190
2930942213	191	56935	SuperFamily	11.2	14	189	5.3e-03	9.7	176
2930942214	191	51445	SuperFamily	36.52	8	168	3.8e-03	10.9	161
2930942215	340	46689	SuperFamily	34.96	4	97	3.5e-08	27	94
2930942215	340	53098	SuperFamily	88.68	189	339	4.4e-26	85.3	151
2930942216	210	51274	SuperFamily	59.22	129	207	2.8e-03	11.2	79
2930942217	711	49899	SuperFamily	93.75	46	316	2.0e-18	60.7	271
2930942217	711	82693	SuperFamily	56.19	376	512	4.7e-04	13.8	137
2930942218	716	49899	SuperFamily	85.83	46	324	8.9e-17	55.3	279
2930942218	716	49785	SuperFamily	34.5	451	579	1.6e-04	15.1	129
2930942219	156	52788	SuperFamily	96.86	1	152	1.5e-46	151.8	152
2930942220	191	140478	SuperFamily	100	24	174	1.5e-54	176.9	151
2930942221	298	161111	SuperFamily	39.22	8	106	8.9e-03	9.7	99
2930942221	298	161111	SuperFamily	31.37	123	230	8.9e-03	9.7	108
2930942223	461	63418	SuperFamily	96.94	1	102	4.6e-24	77.3	102
2930942223	461	53623	SuperFamily	99.07	103	312	2.4e-53	174.3	210
2930942223	461	53244	SuperFamily	98.52	314	456	1.9e-32	105.3	143
2930942224	523	52540	SuperFamily	94.34	1	204	1.7e-91	298.3	204
2930942224	523	52540	SuperFamily	65.57	212	353	1.7e-91	298.3	142
2930942226	122	56214	SuperFamily	98.29	1	118	1.4e-32	105.2	118
2930942227	373	51419	SuperFamily	100	13	248	4.2e-63	206.3	236
2930942227	373	50621	SuperFamily	92.47	238	373	3.3e-48	155.8	136
2930942229	126	50118	SuperFamily	95.69	4	118	2.3e-38	123.6	115
2930942230	213	54631	SuperFamily	96.97	1	126	8.0e-21	67.9	126
2930942230	213	55021	SuperFamily	83.33	123	204	1.3e-03	12.6	82
2930942232	462	143985	SuperFamily	58.2	54	205	5.4e-34	110.1	152
2930942232	462	143985	SuperFamily	98.36	210	331	5.4e-34	110.1	122
2930942232	462	141523	SuperFamily	98.44	333	462	1.5e-35	115.4	130
2930942233	318	51735	SuperFamily	97.32	1	147	1.7e-57	186.3	147
2930942233	318	56327	SuperFamily	98.22	146	313	2.4e-54	176.6	168
2930942234	185	53178	SuperFamily	97.38	1	185	9.9e-65	211	185
2930942235	1180	52540	SuperFamily	83.82	6	360	0.0e+00	431	355
2930942235	1180	52540	SuperFamily	98.29	374	486	1.2e-24	79.7	113
2930942235	1180	141259	SuperFamily	97.5	485	564	1.7e-26	84.3	80
2930942235	1180	52540	SuperFamily	100	612	795	0.0e+00	431	184
2930942235	1180	52540	SuperFamily	87.99	796	953	0.0e+00	431	158
2930942235	1180	143517	SuperFamily	96.2	1004	1167	1.4e-33	109.5	164
2930942237	90	55174	SuperFamily	75	1	89	4.9e-20	64.9	89
2930942238	136	58100	SuperFamily	17.06	7	111	5.5e-03	9.8	105
2930942239	181	50249	SuperFamily	90.57	3	88	8.4e-26	83.3	86
2930942240	450	52402	SuperFamily	92.07	9	235	1.1e-55	181.7	227
2930942240	450	56037	SuperFamily	61.02	328	444	1.4e-11	37.5	117
2930942241	180	53271	SuperFamily	77.83	1	178	9.2e-60	195	178
2930942242	699	52540	SuperFamily	97.23	177	429	5.4e-74	241.8	253
2930942242	699	140990	SuperFamily	98.02	438	638	1.2e-71	233.5	201
2930942243	295	64397	SuperFamily	99.57	2	242	4.5e-78	255.2	241
2930942243	295	118352	SuperFamily	92.98	238	295	3.7e-17	54.9	58
2930942244	340	51395	SuperFamily	99.02	15	327	1.0e-83	274.6	313
2930942252	106	52794	SuperFamily	94.17	1	100	1.3e-10	34.7	100
2930942253	493	103473	SuperFamily	94.85	2	490	1.2e-31	103.4	489
2930942254	258	56300	SuperFamily	76.75	2	257	1.2e-22	74.4	256
2930942257	267	51735	SuperFamily	98.03	1	159	1.5e-33	109.5	159
2930942257	267	48179	SuperFamily	91.89	160	265	1.1e-30	99	106
2930942258	380	51556	SuperFamily	99	56	346	3.6e-94	308.9	291
2930942259	233	64288	SuperFamily	96.67	56	233	9.3e-52	168.4	178
2930942260	168	55729	SuperFamily	49.68	1	146	1.3e-31	104.4	146
2930942261	246	56300	SuperFamily	5.45	29	78	4.0e-03	10.2	50
2930942261	246	56300	SuperFamily	16.03	86	239	4.0e-03	10.2	154
2930942262	488	54675	SuperFamily	99.27	4	140	2.9e-51	166.1	137
2930942262	488	51690	SuperFamily	99.13	141	485	0.0e+00	442	345
2930942263	276	52402	SuperFamily	98.54	3	276	2.5e-81	266	274
2930942264	144	111384	SuperFamily	48.25	4	94	3.7e-03	11.5	91
2930942264	144	111384	SuperFamily	27.97	84	143	3.7e-03	11.5	60
2930942265	731	158832	SuperFamily	96.6	5	322	1.1e-105	346.4	318
2930942265	731	53098	SuperFamily	100	323	472	5.6e-48	156	150
2930942265	731	47781	SuperFamily	96.67	473	561	8.9e-28	89	89
2930942265	731	47781	SuperFamily	97.26	563	638	9.8e-18	57	76
2930942265	731	50249	SuperFamily	75.63	640	731	4.7e-28	90.6	92
2930942266	159	57783	SuperFamily	67.74	108	156	1.3e-03	12.3	49
2930942267	293	54211	SuperFamily	95.09	2	152	1.7e-25	83.3	151
2930942267	293	55060	SuperFamily	84.21	154	274	2.0e-27	89	121
2930942269	75	51556	SuperFamily	23.53	1	75	6.8e-17	55.8	75
2930942270	89	48371	SuperFamily	7.29	6	87	3.9e-03	9.7	82
2930942271	195	53474	SuperFamily	27.44	50	194	9.1e-04	12.5	145
2930942272	145	46785	SuperFamily	77.33	1	140	1.4e-27	89.8	140
2930942273	468	103506	SuperFamily	19.86	53	159	2.9e-01	3.9	107
2930942273	468	103506	SuperFamily	26.71	225	372	2.9e-01	3.9	148
2930942274	203	56784	SuperFamily	64.47	1	203	1.2e-43	143.9	203
2930942275	139	53062	SuperFamily	96.21	1	132	6.0e-35	113.2	132
2930942276	167	52728	SuperFamily	98.16	3	167	1.3e-46	151.6	165
2930942277	261	103441	SuperFamily	61.76	205	240	1.6e+00	3.3	36
2930942278	275	82861	SuperFamily	83.72	186	267	1.9e+00	3.4	82
2930942280	376	55073	SuperFamily	97.53	217	376	1.5e-41	134.9	160
2930942281	215	141868	SuperFamily	85.06	2	215	2.1e-34	112.2	214
2930942282	189	46689	SuperFamily	97.18	3	73	5.7e-16	51.4	71
2930942283	931	101967	SuperFamily	89.95	49	441	4.6e-14	46.5	393
2930942283	931	101967	SuperFamily	59.79	498	645	4.6e-14	46.5	148
2930942283	931	101967	SuperFamily	47.09	599	712	4.6e-14	46.5	114
2930942284	304	53807	SuperFamily	97.85	32	302	1.3e-61	201.6	271
2930942285	371	81415	SuperFamily	71.23	27	89	1.6e-03	12.4	63
2930942287	343	103481	SuperFamily	94.34	37	146	8.4e-28	89.9	110
2930942287	343	103481	SuperFamily	89.62	149	310	8.4e-28	89.9	162
2930942288	223	53254	SuperFamily	89.07	1	221	9.8e-64	208.6	221
2930942289	410	56601	SuperFamily	93.13	74	403	2.7e-54	178.2	330
2930942290	444	54001	SuperFamily	98.03	1	444	0.0e+00	448.5	444
2930942291	56	103436	SuperFamily	78.12	24	56	5.2e-03	10.8	33
2930942292	228	100950	SuperFamily	98.65	1	151	6.2e-47	152	151
2930942293	113	55729	SuperFamily	86.32	1	89	5.4e-09	29.6	89
2930942294	179	51283	SuperFamily	96.05	1	179	7.6e-35	113.1	179
2930942295	426	52540	SuperFamily	97.52	34	262	4.8e-53	173.5	229
2930942295	426	54211	SuperFamily	96.15	260	425	7.2e-41	133.3	166
2930942296	394	82861	SuperFamily	61.63	41	111	9.9e-01	4.3	71
2930942296	394	88723	SuperFamily	96.8	169	300	2.5e-28	92.2	132
2930942297	496	52374	SuperFamily	99.67	5	323	3.2e-105	345	319
2930942297	496	48163	SuperFamily	98.16	324	491	3.0e-39	128.5	168
2930942298	470	52374	SuperFamily	99.68	1	320	5.7e-99	324.4	320
2930942298	470	47323	SuperFamily	98.63	321	469	8.5e-32	103.4	149
2930942299	135	69065	SuperFamily	97.64	4	130	8.6e-42	135	127
2930942300	255	75217	SuperFamily	87.43	76	254	6.7e-48	155.7	179
2930942301	181	46785	SuperFamily	67.74	118	169	1.2e-03	12.4	52
2930942302	189	88946	SuperFamily	90.27	1	111	2.7e-14	46.6	111
2930942302	189	88659	SuperFamily	80.95	106	189	6.8e-07	22.5	84
2930942303	49	57829	SuperFamily	90.38	2	49	3.8e-16	51.5	48
2930942305	182	82679	SuperFamily	96.64	6	119	3.9e-40	130.1	114
2930942305	182	50104	SuperFamily	94.83	124	181	1.6e-17	55.4	58
2930942306	141	54747	SuperFamily	98.59	2	72	4.7e-31	98.3	71
2930942306	141	46906	SuperFamily	100	67	140	1.5e-28	90.9	74
2930942307	232	56808	SuperFamily	98.66	7	228	6.7e-79	257.3	222
2930942309	168	160369	SuperFamily	91.53	3	162	9.2e-55	178.1	160
2930942310	122	48300	SuperFamily	94.12	2	52	4.3e-14	44.3	51
2930942310	122	54736	SuperFamily	98.53	55	122	1.9e-23	74.4	68
2930942311	306	46689	SuperFamily	40.4	11	61	7.9e-07	23	51
2930942311	306	46689	SuperFamily	65.66	52	124	7.9e-07	23	73
2930942311	306	53098	SuperFamily	89.94	153	304	6.2e-28	91.3	152
2930942312	870	55729	SuperFamily	85.79	637	832	3.8e-10	33.7	196
2930942313	192	102405	SuperFamily	96.2	1	183	3.1e-55	179.9	183
2930942314	304	51735	SuperFamily	98.96	1	186	1.5e-46	152.4	186
2930942314	304	48179	SuperFamily	83.2	187	303	6.9e-20	65	117
2930942315	452	53098	SuperFamily	78.69	21	437	5.2e-46	151.4	417
2930942316	331	47240	SuperFamily	95.43	3	320	1.2e-95	313.8	318
2930942317	721	48168	SuperFamily	94.44	8	168	6.7e-40	129.6	161
2930942317	721	51998	SuperFamily	99.43	169	705	0.0e+00	568.5	537
2930942318	75	52833	SuperFamily	94.74	1	75	5.5e-19	61.2	75
2930942319	201	53335	SuperFamily	82.99	6	185	6.0e-34	110.7	180
2930942320	183	53927	SuperFamily	86.77	2	164	3.5e-52	169.7	163
2930942322	576	52540	SuperFamily	85.86	26	238	4.8e-60	195.5	213
2930942322	576	48019	SuperFamily	92.06	243	368	3.3e-20	66	126
2930942323	105	82607	SuperFamily	100	11	105	2.1e-30	97.9	95
2930942324	199	111304	SuperFamily	98.49	1	199	3.1e-74	241.7	199
2930942325	83	63411	SuperFamily	27.73	11	81	3.8e-03	10.7	71
2930942326	214	52540	SuperFamily	70.21	2	213	1.6e-49	162.8	212
2930942327	109	54913	SuperFamily	89.29	1	109	7.2e-14	45.9	109
2930942328	337	52540	SuperFamily	90.82	11	220	1.5e-42	138.8	210
2930942328	337	48019	SuperFamily	67.46	217	336	3.3e-05	17.9	120
2930942329	113	90257	SuperFamily	65.08	1	107	2.0e-06	21.8	107
2930942330	293	53790	SuperFamily	99.14	12	232	2.3e-83	272.2	221
2930942331	246	54637	SuperFamily	95.24	2	144	1.1e-60	197.1	143
2930942331	246	54637	SuperFamily	71.43	154	246	1.1e-60	197.1	93
2930942332	240	53067	SuperFamily	97.09	1	105	1.7e-29	94.9	105
2930942332	240	53067	SuperFamily	98.18	107	214	3.9e-12	40.3	108
2930942333	202	55729	SuperFamily	93.87	30	191	3.4e-30	98.6	162
2930942334	326	53067	SuperFamily	98.11	86	296	3.8e-41	134.6	211
2930942335	392	103473	SuperFamily	91.95	1	390	3.4e-45	148	390
2930942336	98	46785	SuperFamily	78.7	2	97	2.3e-21	68.8	96
2930942337	650	52540	SuperFamily	82.92	2	284	8.6e-96	313.2	283
2930942337	650	52540	SuperFamily	83.27	298	553	8.6e-96	313.2	256
2930942337	650	47661	SuperFamily	56.18	551	637	3.5e-03	11.7	87
2930942338	212	46785	SuperFamily	98.65	7	80	1.6e-26	84.5	74
2930942338	212	51735	SuperFamily	98.41	81	208	1.9e-31	102.5	128
2930942339	94	50129	SuperFamily	95.83	1	94	2.3e-31	100.6	94
2930942340	541	48592	SuperFamily	99.6	1	229	5.8e-102	333.1	229
2930942340	541	48592	SuperFamily	83	302	522	5.8e-102	333.1	221
2930942342	268	161093	SuperFamily	54.91	57	163	1.0e+00	3.2	107
2930942342	268	161093	SuperFamily	52.6	156	267	1.0e+00	3.2	112
2930942344	364	81343	SuperFamily	73.95	228	315	2.3e+00	2.3	88
2930942345	219	54211	SuperFamily	97.04	1	133	3.8e-45	146	133
2930942345	219	54980	SuperFamily	87.32	134	202	1.9e-09	30.8	69
2930942346	439	82919	SuperFamily	51.76	24	90	1.2e-04	15.6	67
2930942346	439	52540	SuperFamily	97.38	107	422	1.1e-38	126.8	316
2930942347	224	53271	SuperFamily	75.46	46	224	3.0e-21	69.6	179
2930942348	186	69754	SuperFamily	92.86	3	116	8.3e-35	112.5	114
2930942349	787	52540	SuperFamily	98.91	1	395	2.4e-83	272.7	395
2930942349	787	52540	SuperFamily	97.72	396	570	5.5e-55	179.4	175
2930942349	787	81886	SuperFamily	91.81	572	787	1.0e-70	231.3	216
2930942350	332	75620	SuperFamily	95.64	1	330	0.0e+00	432.2	330
2930942351	384	50156	SuperFamily	75.73	297	382	1.3e-11	37.9	86
2930942352	235	52172	SuperFamily	87.89	1	194	8.2e-45	145.6	194
2930942353	447	55785	SuperFamily	98.46	96	216	4.6e-08	27	121
2930942353	447	55874	SuperFamily	92.63	280	446	9.9e-42	135.7	167
2930942354	328	46894	SuperFamily	61.19	2	53	4.8e-06	19.9	52
2930942354	328	46785	SuperFamily	37.31	72	176	8.5e-04	13	105
2930942354	328	53098	SuperFamily	93.08	174	328	6.6e-30	97.8	155
2930942355	293	53850	SuperFamily	93.09	34	290	2.6e-71	234.1	257
2930942356	308	161098	SuperFamily	98.02	19	303	9.2e-39	126.9	285
2930942357	294	161098	SuperFamily	97.98	13	281	3.6e-37	121.7	269
2930942358	274	52540	SuperFamily	94.09	26	266	1.3e-58	191.7	241
2930942359	252	52540	SuperFamily	98.75	3	247	5.1e-60	196.1	245
2930942360	226	109755	SuperFamily	96.89	2	225	1.8e-57	187.5	224
2930942362	123	56918	SuperFamily	54.72	46	99	9.7e-03	9.9	54
2930942363	311	75138	SuperFamily	99.24	2	132	5.5e-42	135.7	131
2930942363	311	53795	SuperFamily	98.82	133	301	3.1e-42	137.9	169
2930942364	287	161111	SuperFamily	51.96	7	154	7.8e-01	3.4	148
2930942364	287	161111	SuperFamily	29.9	165	278	7.8e-01	3.4	114
2930942365	337	51735	SuperFamily	98.89	3	184	8.9e-58	188	182
2930942365	337	48179	SuperFamily	95	184	337	6.4e-56	181.7	154
2930942366	301	53448	SuperFamily	90.55	1	273	5.3e-67	219.8	273
2930942367	313	51905	SuperFamily	91.64	1	304	4.5e-58	191.5	304
2930942369	213	109604	SuperFamily	98.39	2	189	3.4e-35	115	188
2930942370	174	55729	SuperFamily	92.36	15	172	2.1e-05	18.6	158
2930942371	668	52540	SuperFamily	99.27	8	419	0.0e+00	478.3	412
2930942371	668	52540	SuperFamily	20.82	438	559	0.0e+00	478.3	122
2930942371	668	46600	SuperFamily	82.14	616	668	4.3e-12	38.5	53
2930942372	951	52540	SuperFamily	96.25	6	571	1.4e-91	300.4	566
2930942372	951	52540	SuperFamily	97.61	610	921	1.4e-91	300.4	312
2930942373	181	81321	SuperFamily	65.77	33	181	1.1e+00	2.8	149
2930942374	294	52540	SuperFamily	91.33	5	169	6.0e-17	56.1	165
2930942375	336	142338	SuperFamily	99.36	7	323	1.5e-102	336.1	317
2930942376	312	55608	SuperFamily	100	112	220	8.7e-23	74.1	109
2930942377	198	52096	SuperFamily	96.32	10	198	1.5e-72	236.2	189
2930942378	148	143631	SuperFamily	11.69	13	53	1.3e-03	12	41
2930942378	148	143631	SuperFamily	20.56	40	117	1.3e-03	12	78
2930942383	342	46785	SuperFamily	92.75	18	86	1.3e-10	34.3	69
2930942383	342	100950	SuperFamily	99.19	95	341	5.7e-62	202.4	247
2930942384	336	51735	SuperFamily	100	2	154	4.3e-48	156.6	153
2930942384	336	55347	SuperFamily	100	152	316	1.3e-60	197.7	165
2930942385	400	53748	SuperFamily	99.04	1	400	0.0e+00	495.9	400
2930942386	252	51351	SuperFamily	98.81	1	251	1.9e-83	272.9	251
2930942387	439	54826	SuperFamily	98.56	2	140	4.7e-61	197.6	139
2930942387	439	51604	SuperFamily	98.64	138	430	2.4e-129	423.5	293
2930942389	518	81340	SuperFamily	95.78	1	433	1.7e-102	337.1	433
2930942389	518	116726	SuperFamily	80.85	429	510	1.8e-13	43.6	82
2930942390	78	81665	SuperFamily	14.98	2	78	6.3e-04	12.6	77
2930942391	252	53474	SuperFamily	75.83	4	251	2.5e-37	122.6	248
2930942392	797	50249	SuperFamily	96.2	54	140	6.3e-17	54.5	87
2930942392	797	50249	SuperFamily	100	218	635	0.0e+00	481.1	418
