gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2930942207	558	98.75	1	558	1	558	0.0e+00	1240	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	
2930942208	237	100	1	237	1	237	0.0e+00	544	KO:K01575	acetolactate decarboxylase [EC:4.1.1.5]	EC:4.1.1.5	
2930942210	428	100	1	428	1	428	0.0e+00	950	KO:K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	EC:2.5.1.7	
2930942211	83	100	1	83	1	83	7.3e-57	199	KO:K02909	large subunit ribosomal protein L31		
2930942212	237	100	1	237	1	237	0.0e+00	546	KO:K07284	sortase A [EC:3.4.22.70]	EC:3.4.22.70	
2930942219	156	100	1	156	1	156	4.6e-114	369	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	EC:3.1.3.48	
2930942220	191	100	1	191	1	191	0.0e+00	424	KO:K03744	LemA protein		
2930942221	298	100	1	298	1	298	0.0e+00	672	KO:K03799	heat shock protein HtpX [EC:3.4.24.-]	EC:3.4.24.-	
2930942223	461	100	1	461	1	461	0.0e+00	1030	KO:K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	EC:6.3.2.10	
2930942224	523	100	1	523	1	523	0.0e+00	1200	KO:K05592	ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	EC:3.6.4.13	
2930942226	122	100	1	122	1	122	1.7e-83	279	KO:K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	EC:2.7.8.7	
2930942227	373	100	1	373	1	373	0.0e+00	861	KO:K01775	alanine racemase [EC:5.1.1.1]	EC:5.1.1.1	
2930942229	126	100	1	126	1	126	1.4e-82	276	KO:K07171	mRNA interferase MazF [EC:3.1.-.-]	EC:3.1.-	
2930942233	318	100	1	318	1	318	0.0e+00	713	KO:K00016	L-lactate dehydrogenase [EC:1.1.1.27]	EC:1.1.1.27	
2930942234	185	100	1	185	1	185	0.0e+00	431	KO:K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	EC:3.1.1.29	
2930942235	1180	99.83	1	1180	1	1180	0.0e+00	2640	KO:K03723	transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]	EC:3.6.4.-	
2930942236	526	100	1	526	1	526	0.0e+00	1190	KO:K03328	polysaccharide transporter, PST family		
2930942238	136	100	1	136	1	136	2.7e-92	305	KO:K13052	cell division protein DivIC		
2930942239	181	100	1	181	1	181	0.0e+00	435	KO:K07571	S1 RNA binding domain protein		
2930942240	450	100	1	450	1	450	0.0e+00	1040	KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	EC:6.3.4.19	
2930942241	180	100	1	180	1	180	5.8e-127	408	KO:K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	EC:2.4.2.8	
2930942242	699	99.86	1	699	1	699	0.0e+00	1540	KO:K03798	cell division protease FtsH [EC:3.4.24.-]	EC:3.4.24.-	
2930942243	295	100	1	295	1	295	0.0e+00	665	KO:K04083	molecular chaperone Hsp33		
2930942244	340	99.12	1	340	1	340	0.0e+00	776	KO:K05540	tRNA-dihydrouridine synthase B [EC:1.-.-.-]	EC:1.-	
2930942252	106	100	1	106	1	106	8.2e-70	238	KO:K02760	PTS system, cellobiose-specific IIB component [EC:2.7.1.69]	EC:2.7.1.69	
2930942253	493	99.8	1	493	43	535	0.0e+00	1110	KO:K03305	proton-dependent oligopeptide transporter, POT family		
2930942257	267	100	1	267	1	267	0.0e+00	578	KO:K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	EC:1.5.1.2	
2930942258	380	100	1	380	1	380	0.0e+00	869	KO:K01443	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	EC:3.5.1.25	
2930942259	233	100	1	233	10	242	0.0e+00	519	KO:K03710	GntR family transcriptional regulator		
2930942261	246	100	1	246	1	246	0.0e+00	575	KO:K05946	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]	EC:2.4.1.187	
2930942262	488	100	1	488	1	488	0.0e+00	1130	KO:K00763	nicotinate phosphoribosyltransferase [EC:6.3.4.21]	EC:6.3.4.21	
2930942263	276	100	1	276	1	276	0.0e+00	632	KO:K01916	NAD+ synthase [EC:6.3.1.5]	EC:6.3.1.5	
2930942265	731	100	1	731	1	731	0.0e+00	1640	KO:K06959	protein Tex		
2930942266	159	100	1	159	1	159	1.9e-118	382	KO:K03095	SprT-like protein		
2930942267	293	99.66	1	293	1	293	0.0e+00	642	KO:K00872	homoserine kinase [EC:2.7.1.39]	EC:2.7.1.39	
2930942277	261	100	1	261	1	261	0.0e+00	588	KO:K02795	PTS system, mannose-specific IIC component		
2930942278	275	100	1	275	1	275	0.0e+00	641	KO:K02796	PTS system, mannose-specific IID component		
2930942280	376	100	1	376	1	376	0.0e+00	880	KO:K18967	diguanylate cyclase [EC:2.7.7.65]	EC:2.7.7.65	
2930942283	931	99.79	1	931	1	931	0.0e+00	2040	KO:K01421	putative membrane protein		
2930942284	304	100	1	304	1	304	0.0e+00	692	KO:K02077	zinc/manganese transport system substrate-binding protein		
2930942286	315	100	1	315	1	315	0.0e+00	695	KO:K07088	uncharacterized protein		
2930942288	223	100	1	223	1	223	0.0e+00	508	KO:K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	EC:5.4.2.11	
2930942290	444	100	1	444	1	444	0.0e+00	1030	KO:K01372	bleomycin hydrolase [EC:3.4.22.40]	EC:3.4.22.40	
2930942292	228	100	1	228	1	228	0.0e+00	524	KO:K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]	EC:5.3.1.6	
2930942294	179	100	1	179	1	179	2.9e-130	418	KO:K01520	dUTP pyrophosphatase [EC:3.6.1.23]	EC:3.6.1.23	
2930942295	426	100	1	426	33	458	0.0e+00	938	KO:K04485	DNA repair protein RadA/Sms		
2930942297	496	99.8	1	496	1	496	0.0e+00	1140	KO:K09698	nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]	EC:6.1.1.24	
2930942298	470	100	1	470	1	470	0.0e+00	1100	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	
2930942299	135	100	1	135	1	135	6.0e-93	307	KO:K11145	ribonuclease III family protein [EC:3.1.26.-]	EC:3.1.26.-	
2930942300	255	100	1	255	1	255	0.0e+00	570	KO:K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	EC:2.1.1.185	
2930942301	181	100	1	181	1	181	8.6e-129	414	KO:K06962	uncharacterized protein		
2930942302	189	100	1	189	1	189	0.0e+00	423	KO:K03091	RNA polymerase sporulation-specific sigma factor		
2930942303	49	100	1	49	1	49	1.6e-29	118	KO:K02913	large subunit ribosomal protein L33		
2930942304	58	100	1	58	1	58	1.4e-35	136	KO:K03073	preprotein translocase subunit SecE		
2930942305	182	100	1	182	1	182	3.8e-130	418	KO:K02601	transcriptional antiterminator NusG		
2930942306	141	100	1	141	1	141	3.3e-95	314	KO:K02867	large subunit ribosomal protein L11		
2930942307	232	100	1	232	1	232	0.0e+00	517	KO:K02863	large subunit ribosomal protein L1		
2930942309	168	100	1	168	1	168	1.7e-112	366	KO:K02864	large subunit ribosomal protein L10		
2930942310	122	100	1	122	1	122	2.8e-77	261	KO:K02935	large subunit ribosomal protein L7/L12		
2930942311	306	99.35	1	306	1	306	0.0e+00	706	KO:K07482	transposase, IS30 family		
2930942312	870	99.89	1	870	1	870	0.0e+00	2000	KO:K14205	phosphatidylglycerol lysyltransferase [EC:2.3.2.3]	EC:2.3.2.3	
2930942313	192	99.48	1	192	1	192	0.0e+00	453	KO:K06966	uncharacterized protein		
2930942314	304	100	1	304	1	304	0.0e+00	694	KO:K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	EC:1.1.1.157	
2930942316	331	100	1	331	1	331	0.0e+00	785	KO:K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	EC:1.17.4.1	
2930942317	721	100	1	721	1	721	0.0e+00	1670	KO:K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	EC:1.17.4.1	
2930942318	75	100	1	75	1	75	6.0e-51	181	KO:K06191	glutaredoxin-like protein NrdH		
2930942319	201	100	1	168	1	168	1.7e-119	389	KO:K00564	16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	EC:2.1.1.172	
2930942320	183	99.45	1	183	1	183	3.5e-129	415	KO:K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	EC:3.5.4.33	
2930942322	576	99.83	1	576	1	576	0.0e+00	1290	KO:K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	EC:2.7.7.7	
2930942323	105	100	1	105	1	105	1.3e-70	240	KO:K09747	uncharacterized protein		
2930942324	199	100	1	199	1	199	0.0e+00	456	KO:K06187	recombination protein RecR		
2930942326	214	100	1	214	6	219	0.0e+00	474	KO:K00943	dTMP kinase [EC:2.7.4.9]	EC:2.7.4.9	
2930942328	337	100	1	337	1	337	0.0e+00	743	KO:K02341	DNA polymerase III subunit delta' [EC:2.7.7.7]	EC:2.7.7.7	
2930942330	293	100	1	293	1	293	0.0e+00	668	KO:K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	EC:2.1.1.198	
2930942331	246	100	1	246	1	246	0.0e+00	579	KO:K01071	medium-chain acyl-[acyl-carrier-protein] hydrolase [EC:3.1.2.21]	EC:3.1.2.21	
2930942333	202	100	1	202	1	202	0.0e+00	462	KO:K03789	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	
2930942334	326	100	1	326	24	349	0.0e+00	744	KO:K01409	N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	EC:2.3.1.234	
2930942335	392	99.74	1	392	1	392	0.0e+00	885	KO:K03449	MFS transporter, CP family, cyanate transporter		
2930942337	650	100	1	650	1	650	0.0e+00	1470	KO:K06158	ATP-binding cassette, subfamily F, member 3		
2930942338	212	100	1	212	1	212	0.0e+00	473	KO:K01926	redox-sensing transcriptional repressor		
2930942339	94	100	1	94	1	94	8.7e-61	211	KO:K04078	chaperonin GroES		
2930942340	541	100	1	541	1	541	0.0e+00	1180	KO:K04077	chaperonin GroEL		
2930942342	268	100	1	268	1	268	0.0e+00	602	KO:K05339	holin-like protein LrgB		
2930942343	146	100	1	146	1	146	4.2e-96	317	KO:K05338	holin-like protein		
2930942344	364	100	1	364	1	364	0.0e+00	819	KO:K02851	UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33]	EC:2.7.8.33	
2930942346	439	100	1	439	1	439	0.0e+00	1030	KO:K02240	competence protein ComFA		
2930942347	224	100	1	224	1	224	0.0e+00	538	KO:K02242	competence protein ComFC		
2930942349	787	100	1	787	1	787	0.0e+00	1780	KO:K03070	preprotein translocase subunit SecA		
2930942350	332	99.7	1	332	1	332	0.0e+00	758	KO:K02836	peptide chain release factor 2		
2930942352	235	100	1	235	1	235	0.0e+00	535	KO:K07658	two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP		
2930942353	447	100	1	447	1	447	0.0e+00	999	KO:K07636	two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	EC:2.7.13.3	
2930942355	293	100	1	293	1	293	0.0e+00	662	KO:K02040	phosphate transport system substrate-binding protein		
2930942356	308	100	1	308	1	308	0.0e+00	673	KO:K02037	phosphate transport system permease protein		
2930942357	294	100	1	294	1	294	0.0e+00	647	KO:K02038	phosphate transport system permease protein		
2930942358	274	99.64	1	274	1	274	0.0e+00	614	KO:K02036	phosphate transport system ATP-binding protein [EC:3.6.3.27]	EC:3.6.3.27	
2930942359	252	100	1	252	1	252	0.0e+00	571	KO:K02036	phosphate transport system ATP-binding protein [EC:3.6.3.27]	EC:3.6.3.27	
2930942360	226	100	1	226	1	226	0.0e+00	502	KO:K02039	phosphate transport system protein		
2930942362	123	100	1	123	1	123	3.4e-80	269	KO:K08972	putative membrane protein		
2930942363	311	99.68	1	311	1	311	0.0e+00	692	KO:K06023	HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	EC:2.7.11.-	
2930942363	311	99.68	1	311	1	311	0.0e+00	692	KO:K06023	HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	EC:2.7.4.-	
2930942364	287	100	1	287	1	287	0.0e+00	668	KO:K13292	phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]	EC:2.-	
2930942365	337	100	1	337	1	337	0.0e+00	749	KO:K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	EC:1.1.1.94	
2930942366	301	100	1	301	1	301	0.0e+00	686	KO:K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	EC:2.7.7.9	
2930942367	313	100	1	313	1	313	0.0e+00	714	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	
2930942369	213	100	1	213	1	213	0.0e+00	482	KO:K07023	putative hydrolases of HD superfamily		
2930942371	668	100	1	668	1	668	0.0e+00	1510	KO:K03702	excinuclease ABC subunit B		
2930942372	951	100	1	951	1	951	0.0e+00	2170	KO:K03701	excinuclease ABC subunit A		
2930942374	294	100	1	294	1	294	0.0e+00	670	KO:K06958	RNase adapter protein RapZ		
2930942376	312	100	1	312	1	312	0.0e+00	691	KO:K09762	uncharacterized protein		
2930942377	198	100	1	198	1	198	0.0e+00	435	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	EC:3.4.21.92	
2930942383	342	100	1	342	1	342	0.0e+00	761	KO:K05311	central glycolytic genes regulator		
2930942384	336	100	1	336	1	336	0.0e+00	772	KO:K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	EC:1.2.1.12	
2930942385	400	100	1	400	1	400	0.0e+00	901	KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	EC:2.7.2.3	
2930942386	252	100	1	252	3	254	0.0e+00	573	KO:K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	EC:5.3.1.1	
2930942387	439	100	1	439	1	439	0.0e+00	991	KO:K01689	enolase [EC:4.2.1.11]	EC:4.2.1.11	
2930942390	78	100	1	78	1	78	1.5e-47	172	KO:K03075	preprotein translocase subunit SecG		
2930942391	252	100	1	252	1	252	0.0e+00	578	KO:K03928	carboxylesterase [EC:3.1.1.1]	EC:3.1.1.1	
2930942392	797	100	1	797	1	797	0.0e+00	1860	KO:K12573	ribonuclease R [EC:3.1.-.-]	EC:3.1.-	
2930942393	157	100	1	157	1	157	5.6e-110	358	KO:K03664	SsrA-binding protein		
2930942394	245	99.59	1	245	1	245	0.0e+00	546	KO:K02028	polar amino acid transport system ATP-binding protein [EC:3.6.3.21]	EC:3.6.3.21	
2930942395	306	100	1	306	1	306	0.0e+00	712	KO:K07482	transposase, IS30 family		
2930942397	239	100	1	239	1	239	0.0e+00	575	KO:K03648	uracil-DNA glycosylase [EC:3.2.2.27]	EC:3.2.2.27	
2930942398	324	100	1	324	1	324	0.0e+00	723	KO:K00625	phosphate acetyltransferase [EC:2.3.1.8]	EC:2.3.1.8	
2930942399	157	100	1	157	1	157	6.5e-111	360	KO:K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		
2930942401	340	100	1	340	1	340	0.0e+00	781	KO:K19265	L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	EC:1.1.1.-	
2930942402	178	100	1	178	1	178	0.0e+00	425	KO:K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	EC:2.7.7.7	
2930942403	254	100	1	254	1	254	0.0e+00	614	KO:K01142	exodeoxyribonuclease III [EC:3.1.11.2]	EC:3.1.11.2	
2930942404	304	100	1	304	1	304	0.0e+00	681	KO:K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	EC:1.3.1.98	
2930942405	710	100	1	710	1	710	0.0e+00	1570	KO:K03316	monovalent cation:H+ antiporter, CPA1 family		
2930942407	283	100	1	283	1	283	0.0e+00	631	KO:K18672	diadenylate cyclase [EC:2.7.7.85]	EC:2.7.7.85	
2930942409	451	100	1	451	1	451	0.0e+00	1010	KO:K03431	phosphoglucosamine mutase [EC:5.4.2.10]	EC:5.4.2.10	
2930942410	605	100	1	605	1	605	0.0e+00	1360	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	
2930942412	240	100	1	240	1	240	0.0e+00	541	KO:K02564	glucosamine-6-phosphate deaminase [EC:3.5.99.6]	EC:3.5.99.6	
2930942414	633	100	1	633	1	633	0.0e+00	1400	KO:K01534	Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]	EC:3.6.3.3	
2930942414	633	100	1	633	1	633	0.0e+00	1400	KO:K01534	Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]	EC:3.6.3.5	
2930942417	361	99.45	1	361	1	361	0.0e+00	816	KO:K09693	teichoic acid transport system ATP-binding protein [EC:3.6.3.40]	EC:3.6.3.40	
2930942422	297	100	1	297	1	297	0.0e+00	675	KO:K02016	iron complex transport system substrate-binding protein		
2930942423	322	99.69	1	322	1	322	0.0e+00	712	KO:K02015	iron complex transport system permease protein		
2930942424	252	100	1	252	1	252	0.0e+00	580	KO:K02013	iron complex transport system ATP-binding protein [EC:3.6.3.34]	EC:3.6.3.34	
2930942425	311	100	1	311	1	311	0.0e+00	687	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.11	
2930942425	311	100	1	311	1	311	0.0e+00	687	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.40	
2930942426	719	99.86	1	719	1	720	0.0e+00	1640	KO:K00937	polyphosphate kinase [EC:2.7.4.1]	EC:2.7.4.1	
2930942427	512	100	1	512	1	512	0.0e+00	1150	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.11	
2930942427	512	100	1	512	1	512	0.0e+00	1150	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.40	
2930942428	273	100	1	273	1	273	0.0e+00	623	KO:K07271	lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]	EC:2.7.8.-	
2930942435	123	100	1	123	1	123	1.2e-80	271	KO:K08987	putative membrane protein		
2930942437	461	100	1	461	1	461	0.0e+00	1030	KO:K01679	fumarate hydratase, class II [EC:4.2.1.2]	EC:4.2.1.2	
2930942439	339	100	1	339	1	339	0.0e+00	752	KO:K02529	LacI family transcriptional regulator		
2930942441	331	100	1	331	1	331	0.0e+00	727	KO:K09936	bacterial/archaeal transporter family-2 protein		
