gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2930942168	677	534	677	1.0e-40	132.4	TIGR00399	methionyl-tRNA synthetase C-terminal region/beta chain
2930942168	677	7	522	0.0e+00	558.7	TIGR00398	methionine--tRNA ligase
2930942169	258	3	255	1.4e-80	264	TIGR00010	hydrolase, TatD family
2930942170	190	3	179	8.2e-56	182.5	TIGR00334	ribonuclease M5
2930942171	296	23	290	3.0e-85	279.2	TIGR00755	ribosomal RNA small subunit methyltransferase A
2930942173	284	1	284	4.1e-87	286	TIGR00154	4-diphosphocytidyl-2C-methyl-D-erythritol kinase
2930942176	466	21	456	0.0e+00	474.4	TIGR00792	sugar (Glycoside-Pentoside-Hexuronide) transporter
2930942191	279	3	267	5.3e-109	356.9	TIGR01743	pur operon repressor, Bacillus subtilis type
2930942192	459	4	454	0.0e+00	580	TIGR01173	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
2930942193	326	10	318	5.3e-124	406.7	TIGR01251	ribose-phosphate pyrophosphokinase
2930942198	271	5	263	1.4e-64	211.8	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930942202	222	12	94	1.1e-34	112.2	TIGR04567	DNA-directed RNA polymerase delta subunit
2930942203	535	1	528	0.0e+00	827.4	TIGR00337	CTP synthase
2930942207	558	7	550	0.0e+00	778.3	TIGR02418	acetolactate synthase, catabolic
2930942208	237	5	236	2.9e-65	213.5	TIGR01252	alpha-acetolactate decarboxylase
2930942209	1519	13	35	1.4e-11	37.4	TIGR03715	KxYKxGKxW signal peptide
2930942210	428	1	417	0.0e+00	465.2	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2930942211	83	1	81	4.8e-20	65.2	TIGR00105	ribosomal protein L31
2930942212	237	91	221	1.7e-15	50.7	TIGR01076	LPXTG-site transpeptidase (sortase) family protein
2930942223	461	31	455	9.5e-122	400.5	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2930942226	122	1	120	5.1e-30	98	TIGR00516	holo-[acyl-carrier-protein] synthase
2930942227	373	7	372	6.5e-111	364.4	TIGR00492	alanine racemase
2930942233	318	11	307	0.0e+00	430.2	TIGR01771	L-lactate dehydrogenase
2930942234	185	1	185	7.4e-66	215	TIGR00447	aminoacyl-tRNA hydrolase
2930942235	1180	155	1093	0.0e+00	1134.8	TIGR00580	transcription-repair coupling factor (mfd)
2930942240	450	22	206	5.6e-60	196.1	TIGR02432	tRNA(Ile)-lysidine synthetase, N-terminal domain
2930942240	450	375	420	4.8e-11	35.7	TIGR02433	tRNA(Ile)-lysidine synthetase, C-terminal domain
2930942241	180	8	173	7.8e-67	217.8	TIGR01203	hypoxanthine phosphoribosyltransferase
2930942242	699	133	628	0.0e+00	772.4	TIGR01241	ATP-dependent metalloprotease FtsH
2930942244	340	8	327	4.9e-113	371.1	TIGR00737	putative TIM-barrel protein, nifR3 family
2930942253	493	10	489	0.0e+00	452	TIGR00924	amino acid/peptide transporter (Peptide:H+ symporter), bacterial
2930942254	258	1	231	7.3e-80	261.4	TIGR03729	putative phosphoesterase
2930942257	267	3	264	3.2e-72	236.9	TIGR00112	pyrroline-5-carboxylate reductase
2930942258	380	1	373	5.8e-93	305.4	TIGR00221	N-acetylglucosamine-6-phosphate deacetylase
2930942261	246	58	232	6.4e-50	163	TIGR00696	bacterial polymer biosynthesis proteins, WecB/TagA/CpsF family
2930942262	488	11	468	0.0e+00	615.5	TIGR01513	putative nicotinate phosphoribosyltransferase
2930942263	276	16	276	1.1e-71	234.6	TIGR00552	NAD+ synthetase
2930942267	293	4	292	2.1e-64	210.8	TIGR00191	homoserine kinase
2930942273	468	19	341	3.9e-59	194.1	TIGR00797	putative efflux protein, MATE family
2930942275	139	1	116	2.9e-33	108.2	TIGR00824	PTS system, mannose/fructose/sorbose family, IIA component
2930942278	275	8	274	4.1e-90	295.4	TIGR00828	PTS system, mannose/fructose/sorbose family, IID component
2930942280	376	208	376	3.9e-38	124.4	TIGR00254	diguanylate cyclase (GGDEF) domain
2930942283	931	226	253	1.9e-04	15.3	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930942283	931	289	316	4.7e-04	14.1	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930942283	931	345	372	2.6e-04	14.9	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930942283	931	4	167	9.9e-60	194.5	TIGR03061	YhgE/Pip N-terminal domain
2930942283	931	540	567	7.6e-07	22.9	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930942283	931	568	595	2.1e-06	21.5	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930942283	931	603	630	1.1e-05	19.2	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930942283	931	710	913	1.0e-70	231.2	TIGR03062	YhgE/Pip C-terminal domain
2930942285	371	114	262	7.1e-47	153.1	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2930942288	223	2	223	4.9e-82	268.6	TIGR01258	phosphoglycerate mutase, BPG-dependent, family 1
2930942292	228	6	222	2.5e-87	285.4	TIGR00021	ribose 5-phosphate isomerase
2930942294	179	60	178	4.1e-22	72.1	TIGR00576	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut)
2930942295	426	1	420	0.0e+00	588.5	TIGR00416	DNA repair protein RadA
2930942297	496	5	493	0.0e+00	569.2	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2930942298	470	2	469	0.0e+00	567.6	TIGR00435	cysteinyl-tRNA synthetase
2930942300	255	10	250	3.3e-76	249.5	TIGR00186	rRNA methylase, putative, group 3
2930942302	189	20	187	2.0e-16	53.7	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2930942303	49	1	49	1.8e-15	50.7	TIGR01023	ribosomal protein L33, bacterial type
2930942304	58	3	58	1.5e-16	53.7	TIGR00964	preprotein translocase, SecE subunit, bacterial
2930942305	182	9	181	2.2e-58	190.5	TIGR00922	transcription termination/antitermination factor NusG
2930942306	141	3	141	1.0e-64	210.3	TIGR01632	50S ribosomal protein uL11, bacterial form
2930942307	232	4	230	2.2e-100	328.3	TIGR01169	ribosomal protein L1, bacterial/chloroplast
2930942310	122	1	122	4.4e-42	137.1	TIGR00855	ribosomal protein L7/L12
2930942313	192	5	182	2.8e-53	174	TIGR00730	TIGR00730 family protein
2930942316	331	7	320	0.0e+00	487.6	TIGR04171	ribonucleoside-diphosphate reductase, class 1b, beta subunit
2930942317	721	10	721	0.0e+00	1110.2	TIGR04170	ribonucleoside-diphosphate reductase, class 1b, alpha subunit
2930942318	75	3	74	1.5e-34	111.8	TIGR02194	Glutaredoxin-like protein NrdH
2930942322	576	3	358	0.0e+00	468.7	TIGR02397	DNA polymerase III, subunit gamma and tau
2930942323	105	1	105	4.3e-26	84.8	TIGR00103	DNA-binding protein, YbaB/EbfC family
2930942324	199	1	197	1.5e-79	259.7	TIGR00615	recombination protein RecR
2930942326	214	1	201	5.5e-57	186.3	TIGR00041	dTMP kinase
2930942328	337	18	205	3.3e-60	196.6	TIGR00678	DNA polymerase III, delta' subunit
2930942330	293	14	292	1.8e-87	286.9	TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
2930942332	240	3	216	9.5e-51	166.4	TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ
2930942333	202	48	183	5.2e-34	111	TIGR01575	ribosomal-protein-alanine acetyltransferase
2930942334	326	1	301	4.6e-120	394.1	TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD
2930942340	541	2	524	0.0e+00	824	TIGR02348	chaperonin GroL
2930942345	219	1	200	9.3e-58	188.7	TIGR00257	uncharacterized protein, YigZ family
2930942347	224	32	224	2.7e-26	86.4	TIGR00201	comF family protein
2930942348	186	2	103	6.8e-32	103.8	TIGR00741	ribosomal subunit interface protein
2930942350	332	1	326	0.0e+00	504.2	TIGR00020	peptide chain release factor 2
2930942355	293	3	274	2.5e-78	256.9	TIGR02136	phosphate binding protein
2930942356	308	20	306	1.3e-87	287.2	TIGR02138	phosphate ABC transporter, permease protein PstC
2930942357	294	7	289	3.9e-79	259.3	TIGR00974	phosphate ABC transporter, permease protein PstA
2930942358	274	29	274	1.5e-115	378.4	TIGR00972	phosphate ABC transporter, ATP-binding protein
2930942359	252	5	252	1.5e-121	398	TIGR00972	phosphate ABC transporter, ATP-binding protein
2930942360	226	3	214	5.5e-60	196.3	TIGR02135	phosphate transport system regulatory protein PhoU
2930942363	311	5	304	3.1e-115	378.2	TIGR00679	Hpr(Ser) kinase/phosphatase
2930942364	287	5	272	4.9e-75	246.1	TIGR00544	prolipoprotein diacylglyceryl transferase
2930942366	301	4	264	2.5e-109	358.5	TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
2930942367	313	4	302	1.5e-114	375.5	TIGR01292	thioredoxin-disulfide reductase
2930942371	668	9	663	0.0e+00	1092.7	TIGR00631	excinuclease ABC, B subunit
2930942372	951	5	923	0.0e+00	1452.8	TIGR00630	excinuclease ABC, A subunit
2930942375	336	11	326	1.5e-114	376.2	TIGR01826	conserved hypothetical protein, cofD-related
2930942376	312	4	304	5.7e-121	397.1	TIGR00647	DNA-binding protein WhiA
2930942377	198	1	192	8.6e-96	312.9	TIGR00493	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
2930942384	336	4	328	3.4e-127	417.8	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
2930942386	252	5	241	2.6e-54	178.1	TIGR00419	triosephosphate isomerase
2930942387	439	4	428	0.0e+00	711.3	TIGR01060	phosphopyruvate hydratase
2930942390	78	2	76	2.4e-23	75.7	TIGR00810	protein translocase, SecG subunit
2930942392	797	4	718	0.0e+00	843.9	TIGR02063	ribonuclease R
2930942393	157	13	155	1.1e-58	191	TIGR00086	SsrA-binding protein
2930942397	239	6	217	1.9e-74	243.8	TIGR00628	uracil-DNA glycosylase
2930942398	324	18	320	5.4e-118	387.5	TIGR00651	phosphate acetyltransferase
2930942399	157	6	139	1.2e-40	132.2	TIGR00150	tRNA threonylcarbamoyl adenosine modification protein YjeE
2930942402	178	1	172	5.2e-23	75.4	TIGR00573	exonuclease, DNA polymerase III, epsilon subunit family
2930942403	254	1	250	2.1e-96	316	TIGR00633	exodeoxyribonuclease III (xth)
2930942404	304	21	297	1.3e-72	238.1	TIGR00179	UDP-N-acetylenolpyruvoylglucosamine reductase
2930942405	710	3	554	1.1e-76	252.1	TIGR00831	Na+/H+ antiporter, bacterial form
2930942407	283	5	258	8.5e-92	300.7	TIGR00159	TIGR00159 family protein
2930942409	451	4	446	0.0e+00	590.2	TIGR01455	phosphoglucosamine mutase
2930942410	605	2	605	0.0e+00	683.4	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
2930942412	240	1	240	1.7e-69	227.7	TIGR00502	glucosamine-6-phosphate isomerase
2930942414	633	68	612	0.0e+00	556.7	TIGR01525	heavy metal translocating P-type ATPase
2930942422	297	5	291	6.3e-116	380.3	TIGR03659	heme ABC transporter, heme-binding protein isdE
2930942425	311	3	304	5.6e-95	311.7	TIGR03706	exopolyphosphatase
2930942426	719	10	679	0.0e+00	887.9	TIGR03705	polyphosphate kinase 1
2930942437	461	3	456	0.0e+00	614.9	TIGR00979	fumarate hydratase, class II
2930942443	410	5	410	0.0e+00	540.2	TIGR01078	arginine deiminase
2930942460	59	8	56	5.5e-08	26.8	TIGR01764	DNA binding domain, excisionase family
2930942467	114	8	112	1.8e-13	44.2	TIGR01563	phage head-tail adaptor, putative, SPP1 family
2930942469	157	39	155	1.1e-26	86.8	TIGR01558	phage terminase, small subunit, putative, P27 family
2930942472	366	34	351	1.0e-69	228.9	TIGR01537	phage portal protein, HK97 family
2930942473	511	122	504	5.6e-65	213.6	TIGR01554	phage major capsid protein, HK97 family
2930942474	91	4	88	3.0e-13	43.7	TIGR01560	uncharacterized phage protein (possible DNA packaging)
2930942481	374	206	374	1.1e-36	119.7	TIGR00254	diguanylate cyclase (GGDEF) domain
2930942492	361	1	360	0.0e+00	536.4	TIGR00019	peptide chain release factor 1
2930942493	283	26	276	5.7e-86	281.7	TIGR03534	protein-(glutamine-N5) methyltransferase, release factor-specific
2930942494	338	1	205	5.0e-61	199.1	TIGR00057	tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family
2930942496	209	3	209	3.2e-92	301.5	TIGR01091	uracil phosphoribosyltransferase
2930942497	239	5	235	2.4e-38	126	TIGR01131	ATP synthase subunit 6 (eukaryotes),also subunit A (prokaryotes)
2930942498	70	13	69	7.2e-27	87	TIGR01260	ATP synthase, F0 subunit c
2930942499	171	19	165	6.1e-38	123.7	TIGR01144	ATP synthase, F0 subunit b
2930942500	180	8	178	1.7e-40	132.8	TIGR01145	ATP synthase, F1 delta subunit
2930942501	513	2	502	0.0e+00	788.2	TIGR00962	proton translocating ATP synthase, F1 alpha subunit
2930942502	299	2	297	1.1e-91	301.2	TIGR01146	ATP synthase, F1 gamma subunit
2930942503	471	2	464	0.0e+00	818.7	TIGR01039	ATP synthase, F1 beta subunit
2930942504	139	7	138	8.4e-31	100.4	TIGR01216	ATP synthase, F1 epsilon subunit (delta in mitochondria)
2930942505	76	9	75	3.6e-19	62.7	TIGR02327	conserved hypothetical integral membrane protein
2930942506	435	1	417	0.0e+00	559.9	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2930942507	335	1	330	0.0e+00	431.4	TIGR00904	cell shape determining protein, MreB/Mrl family
2930942508	99	5	79	3.7e-31	100.6	TIGR00278	putative membrane protein insertion efficiency factor
2930942514	380	8	351	2.1e-95	313	TIGR01205	D-alanine--D-alanine ligase
2930942523	201	3	201	2.2e-79	259.5	TIGR01017	ribosomal protein S4, bacterial/organelle type
2930942527	405	6	377	4.5e-117	384.9	TIGR00342	tRNA sulfurtransferase ThiI
2930942530	888	8	868	0.0e+00	1187.3	TIGR00422	valyl-tRNA synthetase
2930942531	440	24	434	4.9e-130	428.1	TIGR01499	folylpolyglutamate synthase/dihydrofolate synthase
2930942532	220	31	206	7.5e-40	130.7	TIGR00608	DNA repair protein radc
2930942533	334	5	333	0.0e+00	470	TIGR00904	cell shape determining protein, MreB/Mrl family
2930942534	283	1	283	7.2e-49	160.1	TIGR00219	rod shape-determining protein MreC
2930942535	175	11	168	1.0e-18	61.4	TIGR03426	rod shape-determining protein MreD
2930942537	268	2	265	3.6e-117	384	TIGR01968	septum site-determining protein MinD
2930942539	213	7	105	3.8e-28	91.7	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930942545	195	1	192	2.4e-53	175.1	TIGR00560	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
2930942546	416	1	415	0.0e+00	432.1	TIGR00200	competence/damage-inducible protein CinA N-terminal domain
2930942547	377	4	324	0.0e+00	564.2	TIGR02012	protein RecA
2930942550	519	6	519	0.0e+00	723.2	TIGR03319	ribonuclease Y
2930942551	264	1	264	6.3e-88	288.2	TIGR00282	metallophosphoesterase, MG_246/BB_0505 family
2930942552	892	6	826	0.0e+00	1119.7	TIGR01070	DNA mismatch repair protein MutS
2930942553	672	2	305	5.0e-93	305.9	TIGR00585	DNA mismatch repair protein MutL
2930942554	202	1	202	3.1e-46	151	TIGR00084	Holliday junction DNA helicase, RuvA subunit
2930942555	338	27	332	0.0e+00	452.2	TIGR00635	Holliday junction DNA helicase, RuvB subunit
2930942556	344	2	344	0.0e+00	451.1	TIGR00113	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
2930942557	381	7	376	0.0e+00	550.6	TIGR00430	tRNA-guanine transglycosylase
2930942558	134	13	97	1.5e-23	76.4	TIGR00739	preprotein translocase, YajC subunit
2930942562	879	8	858	0.0e+00	951.9	TIGR00344	alanine--tRNA ligase
2930942564	145	4	136	8.5e-41	132.8	TIGR00250	putative transcription antitermination factor YqgF
2930942568	787	1	787	0.0e+00	767.8	TIGR01069	MutS2 family protein
2930942569	105	7	105	4.0e-34	110.6	TIGR01068	thioredoxin
2930942571	276	6	256	1.9e-77	253.8	TIGR00067	glutamate racemase
2930942572	199	4	197	1.5e-57	187.7	TIGR00042	non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family
2930942573	172	2	152	7.8e-27	88	TIGR00040	phosphoesterase, MJ0936 family
2930942576	463	18	439	6.1e-69	226.6	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930942581	333	4	333	0.0e+00	554.4	TIGR01481	catabolite control protein A
2930942584	480	271	372	3.5e-26	85.4	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930942585	245	1	238	5.5e-91	298.2	TIGR01033	DNA-binding regulatory protein, YebC/PmpR family
2930942588	103	5	28	8.3e-09	28.8	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2930942591	140	3	26	4.7e-05	16.9	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2930942593	396	1	396	0.0e+00	502	TIGR00016	acetate kinase
2930942599	264	4	256	1.4e-97	319.8	TIGR01457	HAD-superfamily subfamily IIA hydrolase, TIGR01457
2930942600	209	4	205	4.8e-45	147.6	TIGR01906	integral membrane protein TIGR01906
2930942636	135	3	116	4.1e-36	117.5	TIGR01617	transcriptional regulator, Spx/MgsR family
2930942640	424	22	414	2.0e-88	290.8	TIGR03937	poly-beta-1,6 N-acetyl-D-glucosamine synthase
2930942644	809	3	809	0.0e+00	1116.5	TIGR00396	leucyl-tRNA synthetase, eubacterial and mitochondrial family
2930942650	277	2	271	9.6e-55	179.5	TIGR00196	yjeF C-terminal region, hydroxyethylthiazole kinase-related
2930942651	466	2	466	0.0e+00	566.9	TIGR01886	dipeptidase PepV
2930942653	369	1	368	0.0e+00	497.5	TIGR00518	alanine dehydrogenase
2930942659	443	6	435	1.7e-129	426.4	TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
2930942665	449	15	434	1.2e-67	222.3	TIGR00801	uracil-xanthine permease
2930942666	448	16	437	1.5e-114	376.7	TIGR02967	guanine deaminase
2930942667	886	6	886	0.0e+00	1047.5	TIGR00593	DNA polymerase I
2930942668	286	1	273	1.6e-97	319.8	TIGR00577	DNA-formamidopyrimidine glycosylase
2930942669	209	4	191	3.4e-56	183.7	TIGR00152	dephospho-CoA kinase
2930942670	166	1	147	6.5e-63	204.9	TIGR00244	transcriptional regulator NrdR
2930942673	647	74	639	0.0e+00	648.3	TIGR00418	threonyl-tRNA synthetase
2930942675	155	1	153	8.7e-65	211.1	TIGR00168	translation initiation factor IF-3
2930942676	64	2	64	2.7e-21	69.4	TIGR00001	ribosomal protein L35
2930942677	119	1	114	3.2e-50	162.9	TIGR01032	ribosomal protein L20
2930942678	180	3	169	2.2e-37	121.9	TIGR01668	HAD superfamily (subfamily IIIA) phosphatase, TIGR01668
2930942679	380	17	380	0.0e+00	506.2	TIGR03597	ribosome biogenesis GTPase YqeH
2930942680	102	2	98	2.1e-23	76.5	TIGR00253	putative RNA-binding protein, YhbY family
2930942681	210	27	208	3.4e-51	167.7	TIGR00482	nicotinate (nicotinamide) nucleotide adenylyltransferase
2930942682	197	22	194	3.5e-52	170.5	TIGR00488	putative HD superfamily hydrolase of NAD metabolism
2930942683	118	6	104	5.9e-38	122.8	TIGR00090	ribosome silencing factor RsfS/YbeB/iojap
2930942687	62	2	56	2.4e-28	91.9	TIGR01031	ribosomal protein L32
2930942688	271	5	264	1.3e-42	139.9	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930942694	134	3	131	2.8e-12	41	TIGR01655	conserved hypothetical protein TIGR01655
2930942695	298	57	247	8.1e-48	156.7	TIGR03592	membrane protein insertase, YidC/Oxa1 family, C-terminal domain
2930942700	348	40	346	1.0e-105	347.2	TIGR00468	phenylalanyl-tRNA synthetase, alpha subunit
2930942701	802	1	802	0.0e+00	870.3	TIGR00472	phenylalanyl-tRNA synthetase, beta subunit, non-spirochete bacterial
2930942702	377	21	374	5.3e-74	243	TIGR00247	conserved hypothetical protein, YceG family
2930942703	223	2	208	7.7e-91	297	TIGR00235	uridine kinase
2930942704	157	8	157	2.1e-56	183.9	TIGR01462	transcription elongation factor GreA
2930942709	49	1	49	3.7e-22	72.2	TIGR01023	ribosomal protein L33, bacterial type
2930942710	182	4	180	2.8e-41	135.1	TIGR02727	5,10-methenyltetrahydrofolate synthetase
2930942713	323	6	322	1.1e-98	324	TIGR00744	ROK family protein (putative glucokinase)
2930942717	307	4	288	1.9e-88	290.1	TIGR00174	tRNA dimethylallyltransferase
2930942719	446	9	444	0.0e+00	571.1	TIGR00653	glutamine synthetase, type I
2930942725	102	2	101	1.8e-36	118.4	TIGR00061	ribosomal protein L21
2930942727	99	10	93	3.1e-35	113.9	TIGR00062	ribosomal protein L27
2930942729	186	3	186	3.0e-81	265.2	TIGR00038	translation elongation factor P
2930942731	142	4	137	2.2e-40	131.7	TIGR01951	transcription antitermination factor NusB
2930942733	451	8	367	0.0e+00	454.7	TIGR00237	exodeoxyribonuclease VII, large subunit
2930942734	81	7	63	1.2e-23	76.7	TIGR01280	exodeoxyribonuclease VII, small subunit
2930942736	271	5	238	9.5e-80	260.9	TIGR00478	TlyA family rRNA methyltransferase/putative hemolysin
2930942737	151	4	149	3.7e-37	121.3	TIGR01529	arginine repressor
2930942738	564	1	556	0.0e+00	601.4	TIGR00634	DNA repair protein RecN
2930942741	204	5	185	4.1e-74	241.8	TIGR03263	guanylate kinase
2930942742	71	2	61	3.3e-16	52.9	TIGR00690	DNA-directed RNA polymerase, omega subunit
2930942744	403	2	397	1.3e-126	416.4	TIGR00521	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase
2930942745	805	293	802	0.0e+00	684.6	TIGR00595	primosomal protein N'
2930942746	314	2	313	2.5e-92	303	TIGR00460	methionyl-tRNA formyltransferase
2930942747	447	8	447	9.1e-121	397.6	TIGR00563	16S rRNA (cytosine(967)-C(5))-methyltransferase
2930942750	298	38	285	6.2e-72	235.7	TIGR00157	ribosome small subunit-dependent GTPase A
2930942751	217	3	213	3.3e-83	271.9	TIGR01163	ribulose-phosphate 3-epimerase
2930942752	224	7	213	7.9e-53	172.6	TIGR01378	thiamine pyrophosphokinase
2930942753	61	1	55	4.6e-20	65.7	TIGR00009	ribosomal protein L28
2930942755	565	11	565	0.0e+00	665.7	TIGR03599	DAK2 domain fusion protein YloV
2930942756	677	25	644	0.0e+00	769.9	TIGR00643	ATP-dependent DNA helicase RecG
2930942757	345	1	337	5.0e-110	361.5	TIGR00182	fatty acid/phospholipid synthesis protein PlsX
2930942758	83	3	79	5.7e-25	80.8	TIGR00517	acyl carrier protein
2930942759	229	9	228	2.3e-75	246.6	TIGR02191	ribonuclease III, bacterial
2930942760	1183	2	1173	0.0e+00	1100.3	TIGR02168	chromosome segregation protein SMC, common bacterial type
2930942761	484	197	472	1.3e-114	375.8	TIGR00064	signal recognition particle-docking protein FtsY
2930942763	482	3	429	0.0e+00	619.3	TIGR00959	signal recognition particle protein
2930942764	882	6	878	0.0e+00	477.2	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2930942768	91	3	80	1.8e-38	124.2	TIGR00002	ribosomal protein S16
2930942770	172	3	171	3.2e-47	153.7	TIGR02273	16S rRNA processing protein RimM
2930942771	254	1	238	1.2e-90	296.5	TIGR00088	tRNA (guanine-N1)-methyltransferase
2930942772	118	4	116	7.3e-52	168.1	TIGR01024	ribosomal protein L19, bacterial type
2930942774	148	4	141	1.6e-52	170.8	TIGR01750	beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ
2930942776	327	4	327	5.4e-96	315.1	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2930942777	82	4	80	2.4e-20	66	TIGR00517	acyl carrier protein
2930942780	408	3	406	0.0e+00	556.8	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2930942781	141	1	140	2.3e-32	106.3	TIGR00531	acetyl-CoA carboxylase, biotin carboxyl carrier protein
2930942783	466	1	450	0.0e+00	620.7	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2930942784	277	3	277	1.8e-92	303.4	TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
2930942785	255	2	255	2.3e-84	277.2	TIGR00513	acetyl-CoA carboxylase, carboxyl transferase, alpha subunit
2930942787	263	24	254	4.0e-36	118.5	TIGR00121	birA, biotin-[acetyl-CoA-carboxylase] ligase region
2930942799	354	66	319	3.7e-47	154.6	TIGR00157	ribosome small subunit-dependent GTPase A
2930942812	62	1	62	8.1e-17	54.9	TIGR00013	4-oxalocrotonate tautomerase family enzyme
2930942813	500	5	497	0.0e+00	721.1	TIGR01311	glycerol kinase
2930942818	406	351	395	4.8e-21	68.3	TIGR04145	Firmicu-CTERM domain
2930942819	199	3	189	3.1e-79	259	TIGR03110	exosortase family protein XrtG
2930942820	372	6	372	0.0e+00	572	TIGR03111	putative glycosyltransferase, exosortase G-associated
2930942822	290	1	268	5.3e-97	319.4	TIGR03766	conserved hypothetical integral membrane protein
2930942825	132	4	132	4.9e-65	211.4	TIGR02691	arsenate reductase (thioredoxin)
2930942831	392	177	390	8.7e-32	104.3	TIGR00025	ABC transporter efflux protein, DrrB family
2930942833	367	6	367	0.0e+00	454.3	TIGR02708	L-lactate oxidase
2930942851	386	10	371	7.1e-107	351.5	TIGR01910	acetylornithine deacetylase or succinyl-diaminopimelate desuccinylase
2930942852	270	5	262	2.9e-50	164.9	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930942853	452	57	293	3.0e-62	204	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
