gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2930961315	288	2	282	4.3e-75	246.2	TIGR00762	EDD domain protein, DegV family
2930961320	457	26	433	0.0e+00	523	TIGR03173	xanthine permease
2930961328	217	10	211	1.8e-45	149	TIGR04306	thiaminase II
2930961339	273	5	268	4.9e-34	111.8	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930961342	271	4	262	7.5e-57	186.6	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930961357	471	29	461	6.4e-101	331.9	TIGR00792	sugar (Glycoside-Pentoside-Hexuronide) transporter
2930961359	478	18	466	2.8e-70	231.2	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930961362	253	3	253	6.8e-107	350.4	TIGR02415	acetoin reductases
2930961367	249	30	242	1.3e-78	257.3	TIGR03716	integral membrane protein, YkoY family
2930961374	210	1	197	7.8e-33	107.6	TIGR00762	EDD domain protein, DegV family
2930961384	303	2	294	1.5e-118	389.3	TIGR01250	proline-specific peptidase, Bacillus coagulans-type subfamily
2930961394	212	9	106	6.5e-25	81.4	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930961395	218	13	111	9.4e-27	87.3	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930961396	425	8	366	3.6e-123	404.7	TIGR03156	GTP-binding protein HflX
2930961402	366	235	321	3.1e-20	65.9	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
2930961408	307	5	306	7.9e-113	370.6	TIGR00554	pantothenate kinase, bacterial type
2930961410	513	203	513	0.0e+00	500.1	TIGR00884	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit
2930961410	513	7	196	4.7e-78	254.7	TIGR00888	GMP synthase (glutamine-hydrolyzing), N-terminal domain or A subunit
2930961411	744	10	32	9.6e-11	35	TIGR03715	KxYKxGKxW signal peptide
2930961411	744	711	744	2.8e-05	18.6	TIGR01167	LPXTG-motif cell wall anchor domain
2930961419	442	1	442	0.0e+00	479.7	TIGR00905	transporter, basic amino acid/polyamine antiporter (APA) family
2930961423	591	6	587	0.0e+00	791	TIGR01389	ATP-dependent DNA helicase RecQ
2930961425	429	8	400	4.8e-104	342.1	TIGR00882	oligosaccharide:H+ symporter
2930961430	465	2	448	7.5e-110	361.6	TIGR00879	MFS transporter, sugar porter (SP) family
2930961432	242	1	230	1.3e-102	335.6	TIGR00760	L-ribulose-5-phosphate 4-epimerase
2930961438	294	12	292	4.1e-61	200.6	TIGR00005	pseudouridine synthase, RluA family
2930961445	425	19	418	1.2e-130	430	TIGR00801	uracil-xanthine permease
2930961447	236	6	230	1.6e-19	64.8	TIGR00346	4-azaleucine resistance probable transporter AzlC
2930961450	498	16	432	7.0e-108	355.2	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930961454	298	7	282	3.6e-84	276.1	TIGR01297	cation diffusion facilitator family transporter
2930961463	423	1	415	0.0e+00	533.4	TIGR00414	seryl-tRNA synthetase
2930961477	1206	1	1176	0.0e+00	1831.2	TIGR02386	DNA-directed RNA polymerase, beta' subunit, predominant form
2930961479	137	1	137	2.1e-67	218.5	TIGR00981	ribosomal protein S12, bacterial/organelle
2930961480	156	3	156	1.6e-68	223.4	TIGR01029	ribosomal protein S7, bacterial/organelle
2930961481	699	2	694	0.0e+00	1187.3	TIGR00484	translation elongation factor EF-G
2930961483	339	1	335	1.1e-41	136.9	TIGR00797	putative efflux protein, MATE family
2930961484	102	4	102	3.4e-49	159.1	TIGR01049	ribosomal protein S10, bacterial/organelle
2930961485	216	5	203	2.5e-80	262.9	TIGR03625	50S ribosomal protein uL3, bacterial form
2930961486	207	17	204	1.5e-79	259.5	TIGR03953	50S ribosomal protein L4, bacterial/organelle
2930961488	282	3	279	7.4e-130	426	TIGR01171	ribosomal protein L2, bacterial/organellar
2930961489	91	1	91	7.8e-46	148.2	TIGR01050	ribosomal protein S19, bacterial/organelle
2930961490	118	10	112	1.0e-48	157.7	TIGR01044	ribosomal protein L22, bacterial type
2930961491	219	1	210	6.4e-91	297.6	TIGR01009	ribosomal protein S3, bacterial type
2930961492	144	2	127	9.9e-59	190.8	TIGR01164	ribosomal protein L16, bacterial/organelle
2930961493	64	5	60	1.9e-22	72.9	TIGR00012	ribosomal protein L29
2930961494	88	8	79	3.4e-33	107.4	TIGR03635	ribosomal protein uS17, bacterial form
2930961495	122	1	122	9.1e-58	187.3	TIGR01067	ribosomal protein L14, bacterial/organelle
2930961496	103	1	101	1.1e-40	132.2	TIGR01079	ribosomal protein L24, bacterial/organelle
2930961499	178	2	176	2.0e-73	239.7	TIGR03654	ribosomal protein L6, bacterial type
2930961500	118	7	118	2.8e-48	157	TIGR00060	ribosomal protein L18, bacterial type
2930961501	167	9	164	3.1e-68	222.4	TIGR01021	ribosomal protein S5, bacterial/organelle type
2930961502	60	4	58	1.2e-19	63.6	TIGR01308	ribosomal protein L30, bacterial/organelle
2930961503	144	2	142	4.8e-56	182.5	TIGR01071	ribosomal protein L15, bacterial/organelle
2930961504	432	11	422	0.0e+00	448.5	TIGR00967	preprotein translocase, SecY subunit
2930961505	219	5	217	2.3e-78	256.5	TIGR01351	adenylate kinase
2930961506	72	3	71	3.2e-41	133.1	TIGR00008	translation initiation factor IF-1
2930961507	39	1	38	1.6e-24	79.6	TIGR01022	ribosomal protein L36, bacterial type
2930961508	121	3	114	1.3e-50	164.5	TIGR03631	ribosomal protein uS13, bacterial form
2930961509	129	10	126	2.4e-58	189.5	TIGR03632	ribosomal protein uS11, bacterial form
2930961510	316	18	315	6.4e-125	410	TIGR02027	DNA-directed RNA polymerase, alpha subunit, bacterial and chloroplast-type
2930961511	127	2	127	1.6e-45	148	TIGR00059	ribosomal protein L17
2930961512	279	6	273	1.4e-115	379.2	TIGR04520	energy-coupling factor transporter ATPase
2930961513	488	3	280	1.1e-123	405.5	TIGR04521	energy-coupling factor transporter ATPase
2930961515	265	2	244	2.8e-61	200.9	TIGR00071	tRNA pseudouridine(38-40) synthase
2930961516	147	3	143	9.9e-62	200.8	TIGR01066	ribosomal protein L13, bacterial type
2930961518	217	1	211	1.4e-36	120.2	TIGR00218	mannose-6-phosphate isomerase, class I
2930961519	90	4	90	4.8e-20	65.8	TIGR00218	mannose-6-phosphate isomerase, class I
2930961520	450	31	420	6.9e-99	325.3	TIGR00933	potassium uptake protein, TrkH family
2930961522	335	12	332	2.5e-110	362.6	TIGR00669	aspartate--ammonia ligase, AsnA-type
2930961525	339	1	328	3.4e-93	306.2	TIGR00545	lipoyltransferase and lipoate-protein ligase
2930961526	351	89	237	6.0e-42	137.3	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2930961528	256	37	242	1.6e-70	230.6	TIGR01007	capsular exopolysaccharide family
2930961530	222	4	222	5.2e-90	296.6	TIGR03025	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
2930961531	254	56	233	1.8e-48	158.5	TIGR00696	bacterial polymer biosynthesis proteins, WecB/TagA/CpsF family
2930961541	327	54	202	2.5e-43	141.8	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2930961542	381	13	378	0.0e+00	508.3	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2930961543	336	3	323	0.0e+00	455.4	TIGR01181	dTDP-glucose 4,6-dehydratase
2930961547	577	12	543	0.0e+00	539	TIGR02857	thiol reductant ABC exporter, CydD subunit
2930961548	579	11	536	0.0e+00	500.6	TIGR02868	thiol reductant ABC exporter, CydC subunit
2930961552	191	1	191	5.2e-83	271.2	TIGR01744	xanthine phosphoribosyltransferase
2930961554	750	6	747	0.0e+00	1071.8	TIGR01073	ATP-dependent DNA helicase PcrA
2930961555	676	21	668	0.0e+00	825.2	TIGR00575	DNA ligase, NAD-dependent
2930961557	103	5	97	4.5e-29	94.5	TIGR00135	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit
2930961558	489	11	478	0.0e+00	614.9	TIGR00132	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit
2930961559	473	1	472	0.0e+00	556.2	TIGR00133	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
2930961560	339	2	298	6.5e-83	271.9	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930961561	455	20	447	0.0e+00	476	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2930961562	143	2	143	7.6e-52	169.2	TIGR02528	ethanolamine utilization protein, EutP
2930961563	235	6	230	3.7e-55	180.9	TIGR00861	MIP family channel proteins
2930961566	238	12	237	6.7e-113	369.5	TIGR04501	microcompartment protein PduB
2930961570	616	3	602	0.0e+00	997.4	TIGR04491	diol dehydratase reactivase alpha subunit
2930961575	173	8	161	4.9e-44	143.7	TIGR04493	microcompartment protein PduM
2930961577	191	4	180	3.3e-53	173.7	TIGR00636	ATP:cob(I)alamin adenosyltransferase
2930961581	395	1	393	0.0e+00	483	TIGR00016	acetate kinase
2930961587	229	7	219	1.0e-81	267.2	TIGR00126	deoxyribose-phosphate aldolase
2930961588	395	5	389	0.0e+00	526.5	TIGR01696	phosphopentomutase
2930961589	235	4	235	2.5e-90	295.8	TIGR00107	purine-nucleoside phosphorylase, family 1 (deoD)
2930961591	432	3	418	0.0e+00	579.9	TIGR02644	pyrimidine-nucleoside phosphorylase
2930961594	449	23	434	5.3e-93	306.2	TIGR00885	L-fucose:H+ symporter permease
2930961597	452	1	451	0.0e+00	563.4	TIGR00791	gluconate transporter
2930961600	329	3	313	1.3e-130	430	TIGR01314	gluconate kinase, FGGY type
2930961609	451	1	450	0.0e+00	524.4	TIGR00791	gluconate transporter
2930961613	376	4	369	0.0e+00	520.1	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2930961615	303	15	277	1.6e-35	117	TIGR00765	YihY family inner membrane protein
2930961616	149	4	144	2.3e-33	109.5	TIGR01753	flavodoxin, short chain
2930961622	138	4	126	1.9e-61	199.6	TIGR01518	glycerol-3-phosphate cytidylyltransferase
2930961626	525	3	524	0.0e+00	670.6	TIGR00503	peptide chain release factor 3
2930961631	868	3	854	5.4e-123	405.7	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2930961635	88	1	82	1.5e-33	108.5	TIGR01003	Phosphotransferase System HPr (HPr) Family
2930961636	578	5	568	0.0e+00	652.1	TIGR01417	phosphoenolpyruvate-protein phosphotransferase
2930961679	295	15	167	3.4e-37	121.7	TIGR03033	putative phage-type endonuclease
2930961680	317	1	244	1.1e-71	235.3	TIGR00616	recombinase, phage RecT family
2930961682	233	1	103	8.8e-25	80.8	TIGR02681	phage regulatory protein, rha family
2930961692	157	4	140	2.8e-19	63.5	TIGR01637	phage transcriptional regulator, ArpU family
2930961701	445	28	437	5.7e-41	135	TIGR01547	phage terminase, large subunit, PBSX family
2930961702	453	25	424	5.3e-122	401.4	TIGR01555	phage-related protein, HI1409 family
2930961703	275	161	266	8.4e-24	78	TIGR01641	phage putative head morphogenesis protein, SPP1 gp7 family
2930961717	1907	215	580	1.4e-48	159.5	TIGR01760	phage tail tape measure protein, TP901 family, core region
2930961759	295	15	167	3.3e-37	121.7	TIGR03033	putative phage-type endonuclease
2930961760	152	1	149	1.3e-37	123.6	TIGR00616	recombinase, phage RecT family
2930961763	233	1	103	8.4e-25	80.8	TIGR02681	phage regulatory protein, rha family
2930961773	157	4	140	2.7e-19	63.5	TIGR01637	phage transcriptional regulator, ArpU family
2930961807	1907	215	580	1.3e-48	159.5	TIGR01760	phage tail tape measure protein, TP901 family, core region
2930961835	395	6	394	0.0e+00	611.8	TIGR01034	S-adenosylmethionine synthetase
2930961836	491	10	480	7.4e-76	249.5	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930961839	256	5	249	2.3e-44	145.6	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930961840	223	7	195	1.0e-74	244.3	TIGR01990	beta-phosphoglucomutase
2930961849	836	134	814	0.0e+00	646.9	TIGR00630	excinuclease ABC, A subunit
2930961858	627	2	544	0.0e+00	498.3	TIGR01536	asparagine synthase (glutamine-hydrolyzing)
2930961860	237	1	237	3.4e-72	236.6	TIGR00035	aspartate racemase
2930961866	563	3	563	0.0e+00	489.4	TIGR00456	arginyl-tRNA synthetase
2930961867	155	4	149	2.0e-40	132	TIGR01529	arginine repressor
2930961868	698	83	636	0.0e+00	597.6	TIGR02074	penicillin-binding protein, 1A family
2930961879	215	24	211	1.4e-54	178.2	TIGR00091	tRNA (guanine-N(7)-)-methyltransferase
2930961881	601	7	596	0.0e+00	606.9	TIGR00181	oligoendopeptidase F
2930961882	287	3	280	7.9e-84	274.8	TIGR00762	EDD domain protein, DegV family
2930961886	299	22	296	8.1e-66	216	TIGR00005	pseudouridine synthase, RluA family
2930961887	488	11	33	9.0e-10	31.9	TIGR03715	KxYKxGKxW signal peptide
2930961888	2120	2083	2117	7.3e-06	20.4	TIGR01167	LPXTG-motif cell wall anchor domain
2930961901	141	14	36	2.9e-10	33.4	TIGR03715	KxYKxGKxW signal peptide
2930961910	170	2	159	1.9e-53	174.2	TIGR00185	tRNA (cytidine(34)-2'-O)-methyltransferase
2930961914	143	1	143	9.0e-54	175.1	TIGR00242	division/cell wall cluster transcriptional repressor MraZ
2930961915	314	1	313	1.8e-122	402.3	TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase
2930961916	131	48	131	3.2e-13	43.3	TIGR02209	cell division protein FtsL
2930961918	327	19	326	2.2e-93	307	TIGR00445	phospho-N-acetylmuramoyl-pentapeptide-transferase
2930961919	474	26	466	9.4e-129	424	TIGR01087	UDP-N-acetylmuramoylalanine--D-glutamate ligase
2930961920	364	1	358	2.6e-90	296.7	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2930961922	442	6	370	7.5e-96	315.1	TIGR01174	cell division protein FtsA
2930961923	419	2	349	0.0e+00	441.5	TIGR00065	cell division protein FtsZ
2930961927	236	3	36	7.0e-18	57.9	TIGR03544	DivIVA domain
2930961928	937	13	841	0.0e+00	940.4	TIGR00392	isoleucyl-tRNA synthetase
2930961932	230	2	228	1.7e-72	237.4	TIGR01704	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
2930961936	375	7	362	0.0e+00	462.1	TIGR00420	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
2930961939	841	20	758	0.0e+00	804.1	TIGR01448	helicase, putative, RecD/TraA family
2930961940	328	10	320	5.1e-108	354.3	TIGR01251	ribose-phosphate pyrophosphokinase
2930961942	229	19	112	3.6e-23	75.8	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930961946	302	6	296	4.6e-107	351.1	TIGR00274	N-acetylmuramic acid 6-phosphate etherase
2930961950	306	5	302	1.1e-109	360	TIGR02152	ribokinase
2930961951	626	1	626	0.0e+00	808.7	TIGR00232	transketolase, bacterial and yeast
2930961956	319	2	309	3.5e-40	131.5	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930961957	559	11	556	0.0e+00	669.2	TIGR00649	beta-CASP ribonuclease, RNase J family
