gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2930960814	546	99.45	1	546	1	546	0.0e+00	1230	KO:K15580	oligopeptide transport system substrate-binding protein		
2930960821	187	100	1	187	2	188	0.0e+00	435	KO:K09962	uncharacterized protein		
2930960824	273	100	1	273	1	273	0.0e+00	638	KO:K01661	naphthoate synthase [EC:4.1.3.36]	EC:4.1.3.36	
2930960825	477	99.58	1	477	1	477	0.0e+00	1080	KO:K01911	O-succinylbenzoic acid--CoA ligase [EC:6.2.1.26]	EC:6.2.1.26	
2930960828	369	100	1	369	136	504	0.0e+00	846	KO:K01928	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	EC:6.3.2.13	
2930960830	502	100	1	502	1	502	0.0e+00	1170	KO:K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	EC:6.1.1.6	
2930960839	479	99.79	1	479	2	480	0.0e+00	1120	KO:K01580	glutamate decarboxylase [EC:4.1.1.15]	EC:4.1.1.15	
2930960840	503	99.4	1	503	1	503	0.0e+00	1170	KO:K09698	nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]	EC:6.1.1.24	
2930960845	428	100	1	428	17	444	0.0e+00	939	KO:K03309	dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family		
2930960845	428	100	1	428	17	444	0.0e+00	939	KO:K11102	proton glutamate symport protein		
2930960855	480	100	1	480	1	480	0.0e+00	1100	KO:K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	EC:1.1.1.343	
2930960855	480	100	1	480	1	480	0.0e+00	1100	KO:K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	EC:1.1.1.44	
2930960857	145	99.31	1	145	1	145	2.0e-101	332	KO:K02348	ElaA protein		
2930960859	495	99.8	1	495	1	495	0.0e+00	1140	KO:K00036	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	EC:1.1.1.363	
2930960859	495	99.8	1	495	1	495	0.0e+00	1140	KO:K00036	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	EC:1.1.1.49	
2930960860	273	93.75	1	272	1	272	0.0e+00	611	KO:K00662	aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81]	EC:2.3.1.81	
2930960863	67	100	1	67	1	67	8.6e-39	146	KO:K07729	putative transcriptional regulator		
2930960864	388	100	1	388	1	388	0.0e+00	904	KO:K09384	uncharacterized protein		
2930960865	212	100	1	212	1	212	0.0e+00	495	KO:K01674	carbonic anhydrase [EC:4.2.1.1]	EC:4.2.1.1	
2930960868	205	97.56	1	205	1	205	0.0e+00	494	KO:K00633	galactoside O-acetyltransferase [EC:2.3.1.18]	EC:2.3.1.18	
2930960878	403	99.26	1	403	1	403	0.0e+00	922	KO:K00837			
2930960882	230	99.57	1	230	1	230	0.0e+00	505	KO:K03710	GntR family transcriptional regulator		
2930960884	457	99.78	1	457	1	457	0.0e+00	1040	KO:K03457	nucleobase:cation symporter-1, NCS1 family		
2930960886	299	97.99	1	299	1	299	0.0e+00	701	KO:K01259	proline iminopeptidase [EC:3.4.11.5]	EC:3.4.11.5	
2930960889	239	98.74	1	239	1	239	0.0e+00	512	KO:K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	EC:4.1.1.23	
2930960890	210	98.57	1	210	3	212	0.0e+00	465	KO:K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	EC:2.4.2.10	
2930960891	248	99.19	3	248	1	246	0.0e+00	563	KO:K09861	uncharacterized protein		
2930960892	510	99.22	1	510	1	510	0.0e+00	1210	KO:K01201	glucosylceramidase [EC:3.2.1.45]	EC:3.2.1.45	
2930960900	501	100	1	501	1	501	0.0e+00	1190	KO:K01209	alpha-N-arabinofuranosidase [EC:3.2.1.55]	EC:3.2.1.55	
2930960903	389	99.74	1	389	1	389	0.0e+00	847	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	
2930960904	347	99.71	1	347	1	347	0.0e+00	792	KO:K13252	putrescine carbamoyltransferase [EC:2.1.3.6]	EC:2.1.3.6	
2930960906	364	99.73	1	364	1	364	0.0e+00	857	KO:K10536	agmatine deiminase [EC:3.5.3.12]	EC:3.5.3.12	
2930960907	313	99.36	1	313	1	313	0.0e+00	688	KO:K00926	carbamate kinase [EC:2.7.2.2]	EC:2.7.2.2	
2930960908	370	100	1	370	1	370	0.0e+00	864	KO:K10536	agmatine deiminase [EC:3.5.3.12]	EC:3.5.3.12	
2930960909	269	99.63	1	269	1	269	0.0e+00	610	KO:K03481	RpiR family transcriptional regulator, glv operon transcriptional regulator		
2930960911	543	99.63	1	543	1	543	0.0e+00	1220	KO:K00027	malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]	EC:1.1.1.38	
2930960912	320	100	1	320	4	323	0.0e+00	706	KO:K07088	uncharacterized protein		
2930960916	352	99.43	1	352	1	352	0.0e+00	762	KO:K02004	putative ABC transport system permease protein		
2930960917	227	100	1	227	1	227	0.0e+00	509	KO:K02003	putative ABC transport system ATP-binding protein		
2930960921	217	99.54	1	217	1	217	0.0e+00	521	KO:K01560	2-haloacid dehalogenase [EC:3.8.1.2]	EC:3.8.1.2	
2930960922	390	99.74	1	390	1	390	0.0e+00	882	KO:K00086	1,3-propanediol dehydrogenase [EC:1.1.1.202]	EC:1.1.1.202	
2930960924	226	100	1	226	1	226	0.0e+00	518	KO:K16326	CRP/FNR family transcriptional regulator, putaive post-exponential-phase nitrogen-starvation regulator		
2930960925	310	99.68	1	310	2	311	0.0e+00	714	KO:K10213	ribosylpyrimidine nucleosidase [EC:3.2.2.8]	EC:3.2.2.8	
2930960931	89	78.82	1	85	25	105	1.8e-37	145	KO:K08217	MFS transporter, DHA3 family, macrolide efflux protein		
2930960935	557	99.64	1	557	1	557	0.0e+00	1340	KO:K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	EC:3.2.1.10	
2930960936	460	100	1	460	1	460	0.0e+00	1060	KO:K16211	maltose/moltooligosaccharide transporter		
2930960937	332	100	1	332	1	332	0.0e+00	736	KO:K02529	LacI family transcriptional regulator		
2930960940	547	99.82	1	547	1	547	0.0e+00	1240	KO:K02035	peptide/nickel transport system substrate-binding protein		
2930960940	547	99.82	1	547	1	547	0.0e+00	1240	KO:K15580	oligopeptide transport system substrate-binding protein		
2930960942	1351	98.3	1	1351	1	1351	0.0e+00	3020	KO:K09952	CRISPR-associated endonuclease Csn1 [EC:3.1.-.-]	EC:3.1.-	
2930960944	101	100	1	101	1	101	4.7e-67	230	KO:K09951	CRISPR-associated protein Cas2		
2930960948	735	100	1	735	2	736	0.0e+00	1710	KO:K05342	alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]	EC:2.4.1.64	
2930960951	277	100	1	277	1	277	0.0e+00	615	KO:K15634	probable phosphoglycerate mutase [EC:5.4.2.12]	EC:5.4.2.12	
2930960953	104	100	1	104	1	104	2.2e-72	245	KO:K18925	paired small multidrug resistance pump		
2930960954	109	100	1	109	1	109	6.4e-76	256	KO:K18924	paired small multidrug resistance pump		
2930960957	291	100	1	291	1	291	0.0e+00	688	KO:K00847	fructokinase [EC:2.7.1.4]	EC:2.7.1.4	
2930960960	130	100	1	130	1	130	9.1e-94	309	KO:K01759	lactoylglutathione lyase [EC:4.4.1.5]	EC:4.4.1.5	
2930960962	264	99.62	1	264	1	264	0.0e+00	585	KO:K00868	pyridoxine kinase [EC:2.7.1.35]	EC:2.7.1.35	
2930960966	325	99.69	1	325	1	325	0.0e+00	724	KO:K03435	LacI family transcriptional regulator, fructose operon transcriptional repressor		
2930960968	346	100	1	346	17	362	0.0e+00	775	KO:K16328	pseudouridine kinase [EC:2.7.1.83]	EC:2.7.1.83	
2930960969	318	100	1	318	1	318	0.0e+00	722	KO:K16328	pseudouridine kinase [EC:2.7.1.83]	EC:2.7.1.83	
2930960970	230	100	1	230	1	230	0.0e+00	522	KO:K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]	EC:5.3.1.24	
2930960971	208	98.56	1	208	1	208	0.0e+00	462	KO:K07149	uncharacterized protein		
2930960974	394	100	1	394	1	394	0.0e+00	867	KO:K11535	nucleoside transport protein		
2930960976	310	100	1	310	1	310	0.0e+00	720	KO:K01250	pyrimidine-specific ribonucleoside hydrolase [EC:3.2.-.-]	EC:3.2.-	
2930960979	426	99.05	1	423	1	423	0.0e+00	956	KO:K01023	arylsulfate sulfotransferase [EC:2.8.2.22]	EC:2.8.2.22	
2930960984	328	98.78	1	328	1	328	0.0e+00	730	KO:K15553	sulfonate transport system substrate-binding protein		
2930960985	525	99.81	1	525	1	525	0.0e+00	1220	KO:K01119	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	EC:3.1.3.6	
2930960985	525	99.81	1	525	1	525	0.0e+00	1220	KO:K01119	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	EC:3.1.4.16	
2930960986	692	100	1	692	2	693	0.0e+00	1530	KO:K03316	monovalent cation:H+ antiporter, CPA1 family		
2930960987	157	100	26	157	1	132	2.7e-87	293	KO:K16509	regulatory protein spx		
2930960989	309	100	1	309	1	309	0.0e+00	701	KO:K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	EC:1.1.1.169	
2930960990	656	99.39	1	655	1	655	0.0e+00	1520	KO:K01303	acylaminoacyl-peptidase [EC:3.4.19.1]	EC:3.4.19.1	
2930961002	187	97.86	1	187	1	187	0.0e+00	435	KO:K08641	D-alanyl-D-alanine dipeptidase [EC:3.4.13.22]	EC:3.4.13.22	
2930961004	150	100	1	150	1	150	3.5e-104	340	KO:K06075	MarR family transcriptional regulator, transcriptional regulator for hemolysin		
2930961007	430	100	1	430	1	430	0.0e+00	987	KO:K15051	DNA-entry nuclease		
2930961011	297	98.65	1	297	1	297	0.0e+00	657	KO:K00845	glucokinase [EC:2.7.1.2]	EC:2.7.1.2	
2930961012	341	99.71	1	341	1	341	0.0e+00	755	KO:K03311	branched-chain amino acid:cation transporter, LIVCS family		
2930961018	282	98.58	1	282	33	314	0.0e+00	645	KO:K06889	uncharacterized protein		
2930961020	535	99.81	1	535	1	535	0.0e+00	1180	KO:K18682	ribonucrease Y [EC:3.1.-.-]	EC:3.1.-	
2930961021	439	100	1	439	1	439	0.0e+00	987	KO:K07478	putative ATPase		
2930961022	281	100	1	281	1	281	0.0e+00	643	KO:K06221	2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	EC:1.1.1.346	
2930961026	284	98.94	1	284	1	284	0.0e+00	645	KO:K08974	putative membrane protein		
2930961037	216	99.54	1	216	1	216	0.0e+00	485	KO:K02068	putative ABC transport system ATP-binding protein		
2930961038	252	100	1	252	1	252	0.0e+00	550	KO:K02069	putative ABC transport system permease protein		
2930961040	262	100	1	262	1	262	0.0e+00	581	KO:K00878	hydroxyethylthiazole kinase [EC:2.7.1.50]	EC:2.7.1.50	
2930961041	271	99.63	1	271	1	271	0.0e+00	607	KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.1.49	
2930961041	271	99.63	1	271	1	271	0.0e+00	607	KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.4.7	
2930961042	217	98.62	1	217	1	217	0.0e+00	469	KO:K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	EC:2.5.1.3	
2930961045	432	99.77	1	432	1	432	0.0e+00	989	KO:K03502	DNA polymerase V		
2930961053	405	95.05	1	404	1	404	0.0e+00	889	KO:K00837			
2930961067	196	98.47	1	196	79	274	0.0e+00	443	KO:K01839	phosphopentomutase [EC:5.4.2.7]	EC:5.4.2.7	
2930961068	419	100	1	419	1	419	0.0e+00	935	KO:K16323	purine nucleoside transport protein		
2930961069	437	100	1	437	1	437	0.0e+00	954	KO:K06901	putative MFS transporter, AGZA family, xanthine/uracil permease		
2930961070	304	100	1	304	1	304	0.0e+00	691	KO:K01239	purine nucleosidase [EC:3.2.2.1]	EC:3.2.2.1	
2930961070	304	100	1	304	1	304	0.0e+00	691	KO:K12700	non-specific riboncleoside hydrolase [EC:3.2.-.-]	EC:3.2.-	
2930961072	283	95.05	1	283	1	283	0.0e+00	634	KO:K01120	3',5'-cyclic-nucleotide phosphodiesterase [EC:3.1.4.17]	EC:3.1.4.17	
2930961073	242	100	1	242	1	242	0.0e+00	545	KO:K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	EC:2.1.1.170	
2930961074	278	99.64	1	278	1	278	0.0e+00	614	KO:K03497	chromosome partitioning protein, ParB family		
2930961075	255	100	1	255	1	255	0.0e+00	566	KO:K03496	chromosome partitioning protein		
2930961076	294	100	1	294	1	294	0.0e+00	645	KO:K03497	chromosome partitioning protein, ParB family		
2930961078	366	100	1	366	1	366	0.0e+00	813	KO:K06942	ribosome-binding ATPase		
2930961081	379	100	1	379	1	379	0.0e+00	849	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	
2930961084	439	98.41	1	439	1	439	0.0e+00	967	KO:K07258	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	EC:3.4.16.4	
2930961085	1030	99.22	1	1030	1	1030	0.0e+00	2240	KO:K01421	putative membrane protein		
2930961087	444	99.55	1	444	1	444	0.0e+00	1010	KO:K00383	glutathione reductase (NADPH) [EC:1.8.1.7]	EC:1.8.1.7	
2930961088	165	98.79	1	165	1	165	1.3e-117	380	KO:K03823	phosphinothricin acetyltransferase [EC:2.3.1.183]	EC:2.3.1.183	
2930961091	396	99.75	1	396	1	396	0.0e+00	943	KO:K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	EC:2.1.1.79	
2930961096	230	100	1	230	1	230	0.0e+00	537	KO:K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	EC:5.4.2.11	
2930961097	73	95.83	2	73	1	72	1.6e-41	154	KO:K09806	uncharacterized protein		
2930961115	60	100	1	60	21	80	2.9e-36	138	KO:K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	EC:5.4.2.11	
2930961116	162	98.77	1	162	1	162	1.3e-114	371	KO:K03830	putative acetyltransferase [EC:2.3.1.-]	EC:2.3.1.-	
2930961123	317	99.68	1	317	1	317	0.0e+00	713	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	EC:3.1.3.48	
2930961124	670	98.96	1	670	1	670	0.0e+00	1450	KO:K03316	monovalent cation:H+ antiporter, CPA1 family		
2930961125	200	98.5	1	200	1	200	0.0e+00	452	KO:K03152	4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis		
2930961130	276	100	1	276	1	276	0.0e+00	617	KO:K07719	two-component system, response regulator YcbB		
2930961131	432	100	1	432	1	432	0.0e+00	984	KO:K07717	two-component system, sensor histidine kinase YcbA [EC:2.7.13.3]	EC:2.7.13.3	
2930961133	410	100	1	410	1	410	0.0e+00	944	KO:K01478	arginine deiminase [EC:3.5.3.6]	EC:3.5.3.6	
2930961134	343	100	1	343	1	343	0.0e+00	788	KO:K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	EC:2.1.3.3	
2930961135	470	100	1	470	1	470	0.0e+00	1060	KO:K03758	arginine:ornithine antiporter / lysine permease		
2930961137	314	99.68	1	314	1	314	0.0e+00	702	KO:K00926	carbamate kinase [EC:2.7.2.2]	EC:2.7.2.2	
2930961144	463	100	1	463	78	540	0.0e+00	1070	KO:K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	EC:6.1.1.22	
2930961155	262	100	1	262	1	262	0.0e+00	629	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	
2930961156	268	98.88	1	268	1	268	0.0e+00	593	KO:K07024	uncharacterized protein		
2930961159	251	99.6	2	251	1	250	0.0e+00	545	KO:K07024	uncharacterized protein		
2930961160	157	100	1	157	1	157	1.0e-113	368	KO:K00432	glutathione peroxidase [EC:1.11.1.9]	EC:1.11.1.9	
2930961161	303	100	1	303	18	320	0.0e+00	690	KO:K17836	beta-lactamase class A [EC:3.5.2.6]	EC:3.5.2.6	
2930961163	236	100	1	236	1	236	0.0e+00	525	KO:K01990	ABC-2 type transport system ATP-binding protein		
2930961165	260	99.23	1	260	1	260	0.0e+00	580	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	EC:3.1.3.48	
2930961166	237	99.58	1	237	1	237	0.0e+00	530	KO:K07090	uncharacterized protein		
2930961168	589	100	1	589	1	589	0.0e+00	1310	KO:K18104	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:3.6.3.44]	EC:3.6.3.44	
2930961169	204	99.51	1	204	1	204	0.0e+00	460	KO:K01304	pyroglutamyl-peptidase [EC:3.4.19.3]	EC:3.4.19.3	
2930961170	216	100	1	216	1	216	0.0e+00	473	KO:K06188	aquaporin Z		
2930961173	136	99.26	1	136	1	136	4.3e-95	313	KO:K01462	peptide deformylase [EC:3.5.1.88]	EC:3.5.1.88	
2930961175	297	99.66	1	297	1	297	0.0e+00	681	KO:K16785	energy-coupling factor transport system permease protein		
2930961176	550	98.18	1	550	1	550	0.0e+00	1210	KO:K16787	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	
2930961177	161	100	1	161	52	212	2.4e-116	376	KO:K16927	energy-coupling factor transport system substrate-specific component		
2930961191	106	100	1	106	1	106	6.3e-73	247	KO:K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	EC:4.1.1.44	
2930961196	186	100	1	186	1	186	0.0e+00	447	KO:K01246	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	EC:3.2.2.20	
2930961197	377	99.47	1	377	1	377	0.0e+00	854	KO:K03547	exonuclease SbcD		
2930961198	960	98.53	1	955	1	955	0.0e+00	2060	KO:K03546	exonuclease SbcC		
2930961200	327	99.39	1	327	1	327	0.0e+00	768	KO:K01442	choloylglycine hydrolase [EC:3.5.1.24]	EC:3.5.1.24	
2930961201	751	100	1	751	1	751	0.0e+00	1720	KO:K05349	beta-glucosidase [EC:3.2.1.21]	EC:3.2.1.21	
2930961203	546	100	1	546	1	546	0.0e+00	1260	KO:K15580	oligopeptide transport system substrate-binding protein		
2930961206	267	100	1	267	1	267	0.0e+00	608	KO:K02073	D-methionine transport system substrate-binding protein		
2930961208	300	99.67	1	300	55	354	0.0e+00	665	KO:K02071	D-methionine transport system ATP-binding protein		
2930961209	226	100	1	226	1	226	0.0e+00	491	KO:K02072	D-methionine transport system permease protein		
2930961213	124	100	1	124	1	124	3.0e-88	292	KO:K02437	glycine cleavage system H protein		
2930961214	346	99.71	1	346	1	346	0.0e+00	786	KO:K03800	lipoate-protein ligase A [EC:2.7.7.63]	EC:2.7.7.63	
2930961218	551	100	1	551	1	551	0.0e+00	1270	KO:K02035	peptide/nickel transport system substrate-binding protein		
2930961218	551	100	1	551	1	551	0.0e+00	1270	KO:K15580	oligopeptide transport system substrate-binding protein		
2930961219	379	99.74	1	379	1	379	0.0e+00	884	KO:K03575	A/G-specific adenine glycosylase [EC:3.2.2.-]	EC:3.2.2.-	
2930961222	173	98.84	1	173	30	202	5.7e-124	399	KO:K06999	phospholipase/carboxylesterase		
2930961224	67	100	1	67	1	67	3.7e-43	158	KO:K03704	cold shock protein (beta-ribbon, CspA family)		
2930961231	271	98.52	1	271	1	271	0.0e+00	613	KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.1.49	
2930961231	271	98.52	1	271	1	271	0.0e+00	613	KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.4.7	
2930961233	412	100	1	412	11	422	0.0e+00	953	KO:K01485	cytosine deaminase [EC:3.5.4.1]	EC:3.5.4.1	
2930961235	264	99.62	1	264	1	264	0.0e+00	607	KO:K03469	ribonuclease HI [EC:3.1.26.4]	EC:3.1.26.4	
2930961236	142	99.3	1	142	1	142	4.2e-96	317	KO:K04750	PhnB protein		
2930961237	202	99.5	1	202	1	202	0.0e+00	481	KO:K00661	maltose O-acetyltransferase [EC:2.3.1.79]	EC:2.3.1.79	
2930961238	526	100	1	526	1	526	0.0e+00	1200	KO:K03451	betaine/carnitine transporter, BCCT family		
2930961240	230	99.13	1	230	1	230	0.0e+00	516	KO:K01838	beta-phosphoglucomutase [EC:5.4.2.6]	EC:5.4.2.6	
2930961246	238	100	1	238	1	238	0.0e+00	571	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.163	
2930961246	238	100	1	238	1	238	0.0e+00	571	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.201	
2930961247	265	100	1	265	1	265	0.0e+00	617	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	
2930961252	286	99.65	1	286	1	286	0.0e+00	647	KO:K00014	shikimate dehydrogenase [EC:1.1.1.25]	EC:1.1.1.25	
2930961253	407	99.51	1	407	1	407	0.0e+00	908	KO:K08177	MFS transporter, OFA family, oxalate/formate antiporter		
2930961256	321	98.75	1	321	1	321	0.0e+00	716	KO:K03522	electron transfer flavoprotein alpha subunit		
2930961257	202	95.54	1	202	1	202	0.0e+00	431	KO:K03521	electron transfer flavoprotein beta subunit		
2930961258	372	98.92	1	372	1	372	0.0e+00	826	KO:K00248	butyryl-CoA dehydrogenase [EC:1.3.8.1]	EC:1.3.8.1	
2930961259	340	99.71	1	340	1	340	0.0e+00	792	KO:K01785	aldose 1-epimerase [EC:5.1.3.3]	EC:5.1.3.3	
2930961264	474	99.79	1	474	1	474	0.0e+00	1050	KO:K16209	lactose/raffinose/galactose permease		
2930961265	389	99.74	1	389	1	389	0.0e+00	890	KO:K00849	galactokinase [EC:2.7.1.6]	EC:2.7.1.6	
2930961266	334	99.7	1	334	1	334	0.0e+00	771	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	
2930961267	487	99.18	1	487	1	487	0.0e+00	1120	KO:K00965	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	EC:2.7.7.12	
2930961268	336	100	1	336	1	336	0.0e+00	754	KO:K02529	LacI family transcriptional regulator		
2930961270	750	99.73	1	750	1	750	0.0e+00	1740	KO:K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	EC:1.17.4.1	
2930961270	750	99.73	1	750	1	750	0.0e+00	1740	KO:K00527	ribonucleoside-triphosphate reductase [EC:1.17.4.2]	EC:1.17.4.2	
2930961272	651	99.69	1	651	1	651	0.0e+00	1500	KO:K07386	putative endopeptidase [EC:3.4.24.-]	EC:3.4.24.-	
2930961280	351	100	1	351	1	351	0.0e+00	812	KO:K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	EC:3.5.1.28	
2930961280	351	100	1	351	1	351	0.0e+00	812	KO:K13714	bifunctional autolysin [EC:3.5.1.28 3.2.1.96]	EC:3.2.1.96	
2930961280	351	100	1	351	1	351	0.0e+00	812	KO:K13714	bifunctional autolysin [EC:3.5.1.28 3.2.1.96]	EC:3.5.1.28	
2930961281	163	100	1	163	1	163	4.3e-121	390	KO:K09825	Fur family transcriptional regulator, peroxide stress response regulator		
2930961286	347	100	1	347	1	347	0.0e+00	795	KO:K07404	6-phosphogluconolactonase [EC:3.1.1.31]	EC:3.1.1.31	
2930961293	296	99.32	1	296	1	296	0.0e+00	655	KO:K02040	phosphate transport system substrate-binding protein		
2930961294	317	100	1	317	1	317	0.0e+00	704	KO:K02037	phosphate transport system permease protein		
2930961295	296	100	1	296	1	296	0.0e+00	643	KO:K02038	phosphate transport system permease protein		
2930961296	267	99.63	1	267	1	267	0.0e+00	604	KO:K02036	phosphate transport system ATP-binding protein [EC:3.6.3.27]	EC:3.6.3.27	
2930961297	356	99.16	1	356	1	356	0.0e+00	826	KO:K11069	spermidine/putrescine transport system substrate-binding protein		
2930961298	267	100	1	267	1	267	0.0e+00	584	KO:K11070	spermidine/putrescine transport system permease protein		
