gene_oid	gene_length	superfam_id	db_name	percent_identity	query_start	query_end	evalue	bit_score	align_length
2930960857	145	55729	SuperFamily	83.81	1	144	4.8e-28	92.4	144
2930960858	577	50729	SuperFamily	17.22	322	478	1.3e-01	5.9	157
2930960859	495	51735	SuperFamily	93.88	2	199	1.8e-60	197.6	198
2930960859	495	55347	SuperFamily	99.31	187	493	4.8e-104	341.1	307
2930960860	273	110710	SuperFamily	95.93	3	270	2.8e-76	249.6	268
2930960861	648	141571	SuperFamily	67.42	123	235	2.1e-03	11.6	113
2930960861	648	49299	SuperFamily	31.11	360	432	1.7e-02	9.1	73
2930960861	648	51338	SuperFamily	44.26	464	508	9.0e-04	13.2	45
2930960861	648	51338	SuperFamily	54.1	556	632	9.0e-04	13.2	77
2930960862	144	81321	SuperFamily	23.11	2	75	2.1e-01	5	74
2930960862	144	81321	SuperFamily	24.89	82	144	2.1e-01	5	63
2930960863	67	47413	SuperFamily	90.91	1	65	8.7e-19	59.9	65
2930960864	388	52540	SuperFamily	49.2	3	310	3.3e-13	43.2	308
2930960865	212	51069	SuperFamily	96.03	5	205	1.3e-41	136.7	201
2930960866	387	50353	SuperFamily	58.06	233	357	1.4e-03	12.3	125
2930960867	375	63825	SuperFamily	63.91	84	375	1.5e-11	38.3	292
2930960868	205	51161	SuperFamily	96	1	199	5.9e-51	166	199
2930960869	322	51430	SuperFamily	97.69	1	317	1.8e-93	306.5	317
2930960870	387	103473	SuperFamily	92.57	6	387	6.8e-35	114.4	382
2930960871	138	81464	SuperFamily	53	11	88	6.2e-03	10.8	78
2930960871	138	57716	SuperFamily	50	85	133	2.6e-04	14.6	49
2930960872	394	140111	SuperFamily	50	78	126	7.2e-04	13.4	49
2930960872	394	46689	SuperFamily	85.19	274	325	3.0e-20	64.4	52
2930960872	394	46689	SuperFamily	87.04	327	376	3.0e-20	64.4	50
2930960873	291	51126	SuperFamily	27.65	16	278	4.7e-24	79.2	263
2930960874	384	51126	SuperFamily	51.98	1	302	1.2e-13	44.9	302
2930960875	96	81340	SuperFamily	15.11	3	94	2.0e-04	14.6	92
2930960876	329	103473	SuperFamily	77.18	1	329	1.1e-32	106.9	329
2930960877	115	54427	SuperFamily	28.79	2	83	1.5e-03	12.7	82
2930960878	403	53383	SuperFamily	94.79	1	396	8.4e-94	308.5	396
2930960879	651	52540	SuperFamily	96.38	2	226	1.0e-63	208.7	225
2930960879	651	50447	SuperFamily	79.61	226	316	1.9e-09	31.3	91
2930960879	651	54980	SuperFamily	96.2	317	394	5.6e-15	48.7	78
2930960879	651	54211	SuperFamily	95.87	391	506	4.3e-28	91.1	116
2930960879	651	54980	SuperFamily	85.42	511	607	6.5e-17	54.8	97
2930960880	224	52317	SuperFamily	69.4	1	214	5.5e-41	134.4	214
2930960881	358	48371	SuperFamily	95.77	19	234	3.1e-44	145	216
2930960882	230	64288	SuperFamily	90.56	63	228	1.5e-27	90	166
2930960883	334	101478	SuperFamily	97.34	1	333	6.4e-66	216.3	333
2930960885	292	53613	SuperFamily	96.33	1	292	1.4e-54	179.2	292
2930960886	299	53474	SuperFamily	95.52	3	292	2.9e-53	174.9	290
2930960888	407	103473	SuperFamily	93.06	1	405	2.0e-78	257.4	405
2930960889	239	51366	SuperFamily	98.27	1	235	3.4e-63	207.1	235
2930960890	210	53271	SuperFamily	90.68	6	209	4.2e-52	170.1	204
2930960892	510	51445	SuperFamily	98.87	49	408	1.8e-57	189.1	360
2930960893	287	51215	SuperFamily	88.82	6	157	1.2e-15	51.2	152
2930960893	287	46689	SuperFamily	55.38	176	227	3.6e-18	58	52
2930960893	287	46689	SuperFamily	80	225	284	3.6e-18	58	60
2930960895	137	48097	SuperFamily	43.16	14	135	6.7e-01	4.5	122
2930960896	83	81338	SuperFamily	8.43	1	29	1.3e+00	2.2	29
2930960896	83	81338	SuperFamily	29.32	13	83	1.3e+00	2.2	71
2930960897	88	69047	SuperFamily	72.46	24	88	5.1e-06	20.4	65
2930960898	415	49401	SuperFamily	79.43	191	333	1.1e-20	67.9	143
2930960899	482	49452	SuperFamily	65.52	75	164	1.0e-10	35.1	90
2930960899	482	49478	SuperFamily	95.56	170	261	5.3e-21	67.7	92
2930960899	482	49452	SuperFamily	87.36	256	348	1.0e-10	35.1	93
2930960900	501	51445	SuperFamily	99.73	16	385	1.1e-109	361.1	370
2930960901	296	103481	SuperFamily	90.57	39	143	6.1e-18	58.7	105
2930960901	296	103481	SuperFamily	95.28	185	293	6.1e-18	58.7	109
2930960902	63	103473	SuperFamily	10.51	4	62	7.3e-03	8.9	59
2930960903	389	53901	SuperFamily	99.63	4	266	2.8e-82	269.3	263
2930960903	389	53901	SuperFamily	96.8	267	389	1.8e-41	133.7	123
2930960904	347	53671	SuperFamily	97.11	1	314	6.7e-90	294.8	314
2930960906	364	55909	SuperFamily	99.18	1	364	0.0e+00	486.3	364
2930960907	313	53633	SuperFamily	99.67	3	311	1.2e-82	271.3	309
2930960908	370	55909	SuperFamily	98.35	1	362	8.1e-123	403.6	362
2930960909	269	46689	SuperFamily	91.57	1	79	2.7e-22	71.5	79
2930960909	269	53697	SuperFamily	88.7	87	260	2.7e-17	56.8	174
2930960910	295	46785	SuperFamily	95.51	1	90	2.4e-15	49.6	90
2930960910	295	53850	SuperFamily	96.23	85	292	1.2e-28	94.2	208
2930960911	543	53223	SuperFamily	86.73	1	260	1.7e-97	319.7	260
2930960911	543	51735	SuperFamily	91.48	261	543	2.5e-85	279.6	283
2930960913	165	81345	SuperFamily	47.53	1	160	1.8e-02	8.4	160
2930960914	396	103473	SuperFamily	91.5	2	394	6.9e-49	160.3	393
2930960915	173	46689	SuperFamily	87.32	10	76	1.6e-11	37.6	67
2930960916	352	81469	SuperFamily	69.05	222	259	1.2e-01	6.9	38
2930960917	227	52540	SuperFamily	91.25	3	226	5.1e-60	196.1	224
2930960918	307	46689	SuperFamily	49.59	3	84	5.5e-09	29.7	82
2930960918	307	46689	SuperFamily	20.33	82	136	5.5e-09	29.7	55
2930960918	307	53098	SuperFamily	89.94	154	303	2.1e-24	80	150
2930960919	420	103473	SuperFamily	87.92	1	417	6.0e-74	242.7	417
2930960920	210	55136	SuperFamily	42.58	96	204	3.1e-06	21.4	109
2930960921	217	56784	SuperFamily	98.37	1	217	9.6e-38	123.9	217
2930960922	390	56796	SuperFamily	96.48	2	390	5.1e-127	416.8	389
2930960923	325	161111	SuperFamily	98.53	25	246	2.8e-36	118.7	222
2930960923	325	160240	SuperFamily	96.34	246	325	2.0e-12	40.9	80
2930960924	226	51206	SuperFamily	86.47	21	146	8.6e-25	80.5	126
2930960924	226	46785	SuperFamily	93.9	150	221	1.8e-07	24.7	72
2930960925	310	53590	SuperFamily	99.03	3	309	8.3e-100	327.6	307
2930960926	115	141986	SuperFamily	64.1	2	104	4.3e-19	62.3	103
2930960927	227	52317	SuperFamily	97.6	1	178	2.7e-41	134.2	178
2930960928	128	46785	SuperFamily	80.99	2	125	2.4e-29	94.9	124
2930960929	95	46785	SuperFamily	78.95	1	90	4.5e-10	32.8	90
2930960930	396	51395	SuperFamily	92.11	1	367	9.5e-90	295	367
2930960931	89	103473	SuperFamily	16.79	1	82	5.8e-12	39	82
2930960932	38	103473	SuperFamily	8.63	1	38	2.3e-02	7.4	38
2930960933	140	46955	SuperFamily	91.34	3	125	6.7e-32	103.4	123
2930960935	557	51445	SuperFamily	98.95	1	483	0.0e+00	509.2	483
2930960935	557	51011	SuperFamily	98.72	486	557	1.9e-19	62.5	72
2930960936	460	103473	SuperFamily	94.96	18	459	2.3e-39	129.1	442
2930960937	332	47413	SuperFamily	93.55	1	62	7.6e-16	50.5	62
2930960937	332	53822	SuperFamily	95.69	60	324	1.4e-57	188.6	265
2930960940	547	53850	SuperFamily	97.68	29	547	2.6e-115	379.5	519
2930960944	101	143430	SuperFamily	95.45	1	85	1.2e-14	48	85
2930960945	459	103473	SuperFamily	94.72	1	453	1.7e-35	116.4	453
2930960946	174	53474	SuperFamily	11.87	52	173	2.3e-10	34.7	122
2930960947	182	53474	SuperFamily	47.21	2	182	1.8e-19	64.4	181
2930960948	735	74650	SuperFamily	78.73	1	246	7.1e-27	88.1	246
2930960948	735	48208	SuperFamily	93.81	250	731	1.3e-110	364.7	482
2930960951	277	53254	SuperFamily	90.36	37	266	5.6e-37	121.1	230
2930960952	176	55729	SuperFamily	90.16	1	176	2.7e-25	82.9	176
2930960953	104	103481	SuperFamily	92.45	4	104	1.0e-17	58	101
2930960954	109	103481	SuperFamily	94.34	6	108	3.4e-16	53.1	103
2930960957	291	53067	SuperFamily	98.43	1	291	6.1e-41	134.5	291
2930960958	333	50129	SuperFamily	93.55	1	173	1.0e-52	172.1	173
2930960958	333	51735	SuperFamily	79.75	161	298	2.5e-15	51	138
2930960960	130	54593	SuperFamily	66.07	1	130	6.0e-23	75.8	130
2930960961	465	46785	SuperFamily	93.24	11	83	3.1e-20	64.6	73
2930960961	465	53383	SuperFamily	97.02	87	465	1.2e-75	248.9	379
2930960962	264	53613	SuperFamily	96.62	1	261	6.3e-64	209.6	261
2930960963	166	81338	SuperFamily	36.8	5	142	1.0e-01	6.1	138
2930960964	186	110710	SuperFamily	92.75	6	185	1.0e-72	236.5	180
2930960965	210	141571	SuperFamily	93.37	30	205	3.1e-39	127.5	176
2930960966	325	47413	SuperFamily	95.16	2	63	9.6e-20	62.6	62
2930960966	325	53822	SuperFamily	95.69	61	319	7.3e-53	173.2	259
2930960968	346	46785	SuperFamily	63.33	1	43	5.0e-07	22.9	43
2930960968	346	53613	SuperFamily	96.49	43	345	2.4e-48	158.5	303
2930960969	318	53613	SuperFamily	95.13	11	311	5.4e-53	173.9	301
2930960970	230	51366	SuperFamily	96	1	227	4.9e-31	101.5	227
2930960971	208	81324	SuperFamily	51.55	60	135	7.3e-01	3.8	76
2930960972	116	56796	SuperFamily	20.6	6	100	1.7e-16	53.5	95
2930960973	233	56796	SuperFamily	56.78	1	230	1.5e-54	178.6	230
2930960976	310	53590	SuperFamily	98.4	1	310	1.3e-107	353.3	310
2930960978	116	102824	SuperFamily	47.66	1	80	1.2e-04	16.1	80
2930960979	426	50969	SuperFamily	30.23	195	423	8.9e-07	22.8	229
2930960980	309	46689	SuperFamily	56.91	2	81	4.4e-09	30.1	80
2930960980	309	46689	SuperFamily	47.97	60	140	4.4e-09	30.1	81
2930960980	309	53098	SuperFamily	87.42	154	305	2.4e-30	99.3	152
2930960982	409	56801	SuperFamily	62.52	7	395	4.3e-71	233.9	389
2930960983	96	56801	SuperFamily	13.84	1	95	1.7e-20	66.9	95
2930960984	328	53850	SuperFamily	96.67	43	267	1.8e-46	152.3	225
2930960985	525	56300	SuperFamily	98.17	1	312	1.4e-75	247.7	312
2930960985	525	55816	SuperFamily	99.02	310	523	2.3e-48	158.1	214
2930960987	157	52833	SuperFamily	89.86	26	155	3.5e-35	114.2	130
2930960988	94	51735	SuperFamily	42.48	15	89	5.6e-03	11.1	75
2930960989	309	51735	SuperFamily	83.67	1	175	6.9e-25	82	175
2930960989	309	48179	SuperFamily	98.39	178	306	2.1e-32	105.4	129
2930960990	656	82171	SuperFamily	82.34	24	397	8.0e-22	72	374
2930960990	656	53474	SuperFamily	98.06	395	652	5.8e-58	190	258
2930960991	76	47413	SuperFamily	87.18	1	75	3.5e-21	67.9	75
2930960996	329	46689	SuperFamily	84.55	1	121	4.1e-09	30.2	121
2930960996	329	53098	SuperFamily	93.08	175	329	8.5e-32	104	155
2930960997	157	54001	SuperFamily	82.43	27	154	1.5e-38	125.2	128
2930960998	139	56235	SuperFamily	38.01	1	137	8.7e-17	55.5	137
2930960999	163	56235	SuperFamily	42.69	2	146	5.6e-34	111.9	145
2930961000	63	81342	SuperFamily	25.46	6	62	2.3e-02	7.9	57
2930961001	145	55120	SuperFamily	56.14	27	145	2.0e-04	14.8	119
2930961002	187	55166	SuperFamily	91.58	4	178	7.0e-48	156.4	175
2930961003	215	64153	SuperFamily	90.12	2	213	2.5e-56	184.2	212
2930961004	150	46785	SuperFamily	82.1	2	147	1.2e-23	77.1	146
2930961005	108	55031	SuperFamily	50.43	29	107	3.2e-03	11.3	79
2930961007	430	51126	SuperFamily	46.46	197	427	3.1e-01	4.8	231
2930961008	148	50104	SuperFamily	30.56	24	73	1.1e-03	12.6	50
2930961008	148	50104	SuperFamily	32.41	77	143	1.1e-03	12.6	67
2930961009	288	81648	SuperFamily	74.38	64	187	9.0e-01	3.4	124
2930961010	125	53383	SuperFamily	22.79	5	119	5.9e-03	10	115
2930961011	297	53067	SuperFamily	97.81	5	297	8.3e-43	140.6	293
2930961015	283	53335	SuperFamily	70.56	105	278	7.9e-07	22.8	174
2930961016	139	47413	SuperFamily	82.05	1	81	4.0e-13	42.6	81
2930961017	602	55486	SuperFamily	96.48	2	587	2.2e-92	305	586
2930961018	282	53474	SuperFamily	76.54	10	282	2.3e-44	146.2	273
2930961020	535	54791	SuperFamily	62.5	200	303	5.3e-10	32.7	104
2930961020	535	109604	SuperFamily	81.11	310	476	5.1e-29	95	167
2930961021	439	52540	SuperFamily	96.46	13	245	9.3e-40	130.3	233
2930961021	439	48019	SuperFamily	98.92	250	436	4.0e-73	238.3	187
2930961022	281	51430	SuperFamily	91.05	1	275	8.3e-88	287.8	275
2930961023	397	46785	SuperFamily	88.73	9	79	3.9e-14	45.4	71
2930961023	397	53067	SuperFamily	97.49	84	380	8.2e-33	107.9	297
2930961024	31	46955	SuperFamily	22.03	1	31	1.5e-09	31.6	31
2930961025	210	46955	SuperFamily	59.06	1	90	1.4e-12	41.3	90
2930961025	210	57667	SuperFamily	79.25	155	204	6.0e-04	14.2	50
2930961027	316	143865	SuperFamily	76.53	11	252	3.3e-10	33.5	242
2930961027	316	144083	SuperFamily	100	252	314	7.3e-15	48	63
2930961028	147	47413	SuperFamily	52.63	1	55	6.5e-09	29.3	55
2930961031	58	81321	SuperFamily	14.08	1	57	1.8e-02	7.9	57
2930961033	93	103473	SuperFamily	19.42	1	93	1.3e-02	8.3	93
2930961035	164	55718	SuperFamily	64.15	82	162	5.5e-03	10.9	81
2930961036	487	50249	SuperFamily	91.18	26	92	4.9e-16	51.2	67
2930961036	487	53335	SuperFamily	99.44	99	486	8.6e-74	243	388
2930961037	216	52540	SuperFamily	88.98	2	215	3.9e-60	196.8	214
2930961039	278	51735	SuperFamily	89.82	3	267	2.3e-64	210.8	265
2930961040	262	53613	SuperFamily	93.18	1	260	8.2e-52	169.7	260
2930961041	271	53613	SuperFamily	90.94	5	267	2.1e-77	253.7	263
2930961042	217	51391	SuperFamily	90.27	2	217	2.0e-57	187.3	216
2930961043	55	52540	SuperFamily	17.5	1	55	1.9e-15	51.4	55
2930961044	542	52540	SuperFamily	45.04	1	173	4.9e-24	78.8	173
2930961045	432	56672	SuperFamily	98.33	10	252	1.5e-49	162.1	243
2930961045	432	100879	SuperFamily	97.14	257	363	1.8e-11	38.1	107
2930961048	332	63825	SuperFamily	58.65	74	328	2.9e-08	27.7	255
2930961049	184	88946	SuperFamily	66.37	3	108	5.4e-05	16.9	106
2930961049	184	46689	SuperFamily	63.46	130	175	2.3e-04	14.8	46
2930961052	302	46785	SuperFamily	91.01	3	87	4.8e-21	67.6	85
2930961052	302	53850	SuperFamily	87.34	86	296	6.1e-36	117.8	211
2930961053	405	53383	SuperFamily	92.31	1	397	1.2e-97	321.2	397
2930961054	453	82057	SuperFamily	72.09	38	121	8.2e-04	13.6	84
2930961054	453	82057	SuperFamily	70.93	137	218	8.2e-04	13.6	82
2930961054	453	49384	SuperFamily	45.03	296	430	1.5e-01	5.5	135
2930961056	184	55486	SuperFamily	50.3	3	128	4.3e-04	14.2	126
2930961058	456	52540	SuperFamily	86.06	1	411	3.0e-16	53.6	411
2930961060	213	47413	SuperFamily	76.83	1	75	7.0e-08	26.1	75
2930961060	213	47413	SuperFamily	68.29	116	189	7.0e-08	26.1	74
2930961062	126	46785	SuperFamily	62.79	7	123	1.4e-17	57.6	117
2930961063	85	55267	SuperFamily	37.33	2	57	2.4e-03	11.5	56
2930961066	213	51735	SuperFamily	95.12	1	204	1.2e-32	107.3	204
2930961067	196	53649	SuperFamily	61.97	7	195	1.9e-25	84.1	189
2930961068	419	82866	SuperFamily	19.5	1	223	3.0e+00	1.5	223
2930961068	419	81648	SuperFamily	49.58	269	358	1.6e-01	6.4	90
2930961070	304	53590	SuperFamily	98.38	2	302	1.1e-87	287.9	301
2930961072	283	56300	SuperFamily	93.75	2	254	4.9e-32	105.5	253
2930961073	242	53335	SuperFamily	99.16	1	241	9.3e-42	136.6	241
2930961074	278	109709	SuperFamily	93.86	108	218	3.0e-31	101.2	111
2930961075	255	52540	SuperFamily	86.16	1	255	4.4e-72	236.3	255
2930961076	294	109709	SuperFamily	98.25	114	226	4.6e-34	110.2	113
2930961077	67	63393	SuperFamily	52.17	10	56	1.5e-04	15.2	47
2930961078	366	52540	SuperFamily	100	3	304	9.2e-87	284.5	302
2930961079	243	103473	SuperFamily	39.15	67	239	4.1e-05	16.3	173
2930961080	195	161098	SuperFamily	65.02	1	192	5.1e-02	7.4	192
2930961081	379	51412	SuperFamily	98.42	1	378	0.0e+00	456.9	378
2930961082	229	52172	SuperFamily	78.43	1	126	1.5e-38	124.8	126
2930961082	229	46894	SuperFamily	94.34	122	229	1.2e-27	89.3	108
2930961083	387	158472	SuperFamily	83.33	89	141	4.5e-04	14.3	53
2930961083	387	55874	SuperFamily	95.26	205	382	7.0e-39	126.5	178
2930961084	439	56601	SuperFamily	93.02	1	317	1.0e-65	215.5	317
2930961084	439	69189	SuperFamily	87.1	309	436	5.7e-09	29.7	128
2930961085	1030	58104	SuperFamily	43.28	132	295	1.4e-07	25.5	164
2930961085	1030	58104	SuperFamily	86.56	282	553	1.4e-07	25.5	272
2930961085	1030	58042	SuperFamily	62.75	721	773	2.2e-06	21.8	53
2930961086	419	69360	SuperFamily	51.97	322	416	1.7e-01	5.8	95
2930961087	444	51905	SuperFamily	58.78	1	168	3.6e-52	170.9	168
