gene_oid	gene_length	superfam_id	db_name	percent_identity	query_start	query_end	evalue	bit_score	align_length
2930961365	207	SM00047	SMART	93.48	58	206	5.9e-40	130.9	149
2930961370	256	SM00382	SMART	83.7	35	231	1.0e-13	45.2	197
2930961377	164	SM00382	SMART	40.22	36	143	2.7e-08	27.6	108
2930961378	94	SM00382	SMART	36.96	1	71	5.2e-04	13.7	71
2930961381	449	SM00382	SMART	78.26	28	266	9.4e-18	58.3	239
2930961381	449	SM00382	SMART	29.35	345	436	9.4e-18	58.3	92
2930961382	68	SM00382	SMART	21.74	3	62	2.1e-03	11.8	60
2930961385	811	SM00940	SMART	100	1	159	2.3e-84	276.9	159
2930961385	811	SM00939	SMART	99.72	544	805	1.6e-76	252.2	262
2930961388	190	SM00382	SMART	17.39	2	140	4.8e-04	13.8	139
2930961392	246	SM00382	SMART	72.83	28	229	1.4e-19	64.1	202
2930961393	278	SM00062	SMART	98.36	43	266	1.8e-68	224.6	224
2930961396	425	SM00382	SMART	34.78	200	299	2.5e-06	21.3	100
2930961402	366	SM00382	SMART	94.57	36	235	4.2e-19	62.6	200
2930961403	319	SM00382	SMART	78.26	39	243	7.0e-18	58.6	205
2930961404	216	SM00855	SMART	98.63	4	176	6.3e-24	78.4	173
2930961411	744	SM00364	SMART	65	361	375	2.4e-04	15	15
2930961411	744	SM00364	SMART	70	382	397	2.4e-04	15	16
2930961416	782	SM00406	SMART	46.05	10	63	5.7e-03	10.5	54
2930961423	591	SM00487	SMART	93.61	15	212	4.3e-34	111.3	198
2930961423	591	SM00487	SMART	31.96	243	303	4.3e-34	111.3	61
2930961423	591	SM00956	SMART	98.43	405	508	5.4e-41	134	104
2930961423	591	SM00341	SMART	92.59	515	591	1.1e-25	83.5	77
2930961424	496	SM00813	SMART	100	290	486	1.2e-67	222.3	197
2930961427	296	SM00418	SMART	72.15	13	72	2.6e-16	52.9	60
2930961428	195	SM01266	SMART	98.46	6	60	7.3e-17	55.2	55
2930961429	361	SM00345	SMART	100	8	67	6.5e-20	64.7	60
2930961432	242	SM01007	SMART	98.94	7	197	2.9e-69	227.9	191
2930961434	187	SM01266	SMART	100	6	60	3.1e-18	59.6	55
2930961451	145	SM00422	SMART	79.17	19	78	1.6e-16	53.4	60
2930961455	215	SM00529	SMART	99.01	23	122	9.4e-41	132.8	100
2930961455	215	SM00899	SMART	96.67	142	215	4.5e-12	39.9	74
2930961462	210	SM00382	SMART	27.17	1	149	2.7e-04	14.7	149
2930961473	828	SM00382	SMART	92.39	207	351	2.0e-28	92.8	145
2930961473	828	SM00382	SMART	75	548	690	2.0e-28	92.8	143
2930961473	828	SM01086	SMART	99.02	725	814	1.0e-36	119.9	90
2930961477	1206	SM00663	SMART	100	216	495	0.0e+00	563.6	280
2930961481	699	SM00889	SMART	100	481	599	3.6e-74	243.3	119
2930961481	699	SM00838	SMART	100	601	688	1.4e-56	184.8	88
2930961484	102	SM01403	SMART	100	7	101	5.1e-65	212.7	95
2930961488	282	SM01383	SMART	100	43	119	1.8e-49	161.9	77
2930961488	282	SM01382	SMART	100	125	256	1.1e-89	294.2	132
2930961491	219	SM00322	SMART	96.83	59	124	2.6e-12	40.4	66
2930961495	122	SM01374	SMART	99.32	1	122	1.0e-86	284.3	122
2930961496	103	SM00739	SMART	89.29	2	29	1.4e-10	34.4	28
2930961505	219	SM00382	SMART	26.09	4	79	3.6e-03	11	76
2930961505	219	SM00778	SMART	29.27	126	141	1.3e-02	9.2	16
2930961505	219	SM00778	SMART	26.83	150	170	1.3e-02	9.2	21
2930961506	72	SM00316	SMART	91.67	7	72	2.3e-13	43.8	66
2930961507	39	SM01384	SMART	11.34	12	39	4.1e-03	8.4	28
2930961510	316	SM00662	SMART	100	18	229	2.9e-100	330.1	212
2930961512	279	SM00382	SMART	94.57	33	217	2.8e-19	63.2	185
2930961513	488	SM00382	SMART	73.91	36	225	7.5e-16	52.1	190
2930961547	577	SM00382	SMART	75	360	557	9.0e-19	61.6	198
2930961548	579	SM00382	SMART	78.26	367	553	2.7e-18	60	187
2930961555	676	SM00532	SMART	99.78	13	451	0.0e+00	836	439
2930961555	676	SM00278	SMART	85	449	468	8.6e-06	19.7	20
2930961555	676	SM00278	SMART	90	483	502	8.6e-06	19.7	20
2930961555	676	SM00292	SMART	90.32	601	674	5.5e-14	46.2	74
2930961559	473	SM00845	SMART	100	325	471	2.1e-75	247.7	147
2930961560	339	SM00046	SMART	79.62	4	126	8.2e-14	44.9	123
2930961562	143	SM00382	SMART	27.17	1	118	2.2e-06	21.5	118
2930961564	362	SM00342	SMART	100	181	264	2.9e-32	105.2	84
2930961565	92	SM00877	SMART	100	4	80	1.4e-39	129.1	77
2930961566	238	SM00877	SMART	80	48	127	2.3e-34	112.2	80
2930961566	238	SM00877	SMART	81.18	152	229	2.3e-34	112.2	78
2930961572	162	SM00877	SMART	100	2	77	2.2e-31	102.4	76
2930961573	96	SM00877	SMART	100	3	79	3.0e-40	131.3	77
2930961582	114	SM00877	SMART	80	42	108	3.9e-24	78.8	67
2930961585	118	SM00530	SMART	76.79	12	72	9.7e-14	45	61
2930961586	79	SM00530	SMART	98.21	7	62	4.6e-15	49.2	56
2930961587	229	SM01133	SMART	99.66	7	220	3.2e-100	330.4	214
2930961591	432	SM00941	SMART	98.67	345	418	5.7e-33	107.3	74
2930961601	304	SM00530	SMART	37.5	38	78	7.3e-06	19.7	41
2930961605	441	SM00487	SMART	83.56	13	201	5.5e-45	147.2	189
2930961605	441	SM00490	SMART	84.88	221	325	6.6e-30	97.5	105
2930961631	868	SM00831	SMART	78.67	3	70	1.1e-16	54.1	68
2930961633	745	SM00382	SMART	86.96	139	280	5.1e-29	94.8	142
2930961633	745	SM00382	SMART	75	469	638	5.1e-29	94.8	170
2930961633	745	SM01086	SMART	100	639	726	2.6e-30	99	88
2930961668	126	SM00530	SMART	98.21	8	69	1.8e-09	31.3	62
2930961669	75	SM00530	SMART	98.21	4	58	7.6e-17	54.9	55
2930961671	61	SM01279	SMART	39.22	5	46	6.6e-03	9.8	42
2930961674	169	SM00530	SMART	69.64	19	60	3.0e-06	20.9	42
2930961698	71	SM00963	SMART	26.32	7	30	1.8e-01	5.3	24
2930961698	71	SM00963	SMART	32.63	33	66	1.8e-01	5.3	34
2930961704	89	SM00257	SMART	100	46	89	7.0e-10	32.5	44
2930961705	367	SM00338	SMART	33.85	204	233	1.0e-02	9.5	30
2930961705	367	SM00338	SMART	52.31	221	257	1.0e-02	9.5	37
2930961718	215	SM00257	SMART	77.78	176	215	3.9e-07	23.7	40
2930961735	377	SM00530	SMART	96.43	14	69	5.9e-06	19.9	56
2930961748	126	SM00530	SMART	98.21	8	69	1.7e-09	31.3	62
2930961749	75	SM00530	SMART	98.21	4	58	7.3e-17	54.9	55
2930961751	61	SM01279	SMART	39.22	5	46	6.3e-03	9.8	42
2930961754	169	SM00530	SMART	69.64	19	60	2.9e-06	20.9	42
2930961779	71	SM00963	SMART	26.32	7	30	1.7e-01	5.3	24
2930961779	71	SM00963	SMART	32.63	33	66	1.7e-01	5.3	34
2930961789	123	SM00338	SMART	33.85	19	48	5.9e-04	13.5	30
2930961789	123	SM00338	SMART	40	42	72	5.9e-04	13.5	31
2930961808	215	SM00257	SMART	77.78	176	215	3.7e-07	23.7	40
2930961824	377	SM00530	SMART	96.43	14	69	5.9e-06	19.9	56
2930961830	189	SM00235	SMART	81.86	40	188	3.9e-14	46.3	149
2930961838	215	SM00382	SMART	22.83	6	102	1.1e-03	12.7	97
2930961845	158	SM00347	SMART	86.14	30	128	2.4e-28	92.2	99
2930961849	836	SM00382	SMART	22.83	28	81	1.5e-10	34.9	54
2930961849	836	SM00382	SMART	16.3	525	545	1.5e-10	34.9	21
2930961849	836	SM00382	SMART	59.78	626	797	1.5e-10	34.9	172
2930961857	232	SM00100	SMART	98.37	22	143	8.8e-29	93.6	122
2930961857	232	SM00419	SMART	90	173	221	2.5e-18	59.3	49
2930961863	419	SM00644	SMART	97.79	53	186	1.2e-34	113.7	134
2930961863	419	SM00287	SMART	50.72	292	336	9.3e-03	9.4	45
2930961863	419	SM00287	SMART	52.17	372	417	9.3e-03	9.4	46
2930961866	563	SM01016	SMART	98.97	1	84	3.3e-29	96.2	84
2930961866	563	SM00836	SMART	100	450	563	1.4e-40	132.6	114
2930961872	324	SM00471	SMART	72.88	163	287	3.1e-06	20.4	125
2930961876	244	SM00382	SMART	83.7	27	211	3.1e-13	43.6	185
2930961884	219	SM00954	SMART	98.48	44	165	4.4e-47	154.5	122
2930961897	503	SM00546	SMART	30.23	286	306	5.4e-03	10.3	21
2930961897	503	SM00546	SMART	34.88	342	359	5.4e-03	10.3	18
2930961902	2760	SM00635	SMART	67.44	1130	1194	6.1e-11	36	65
2930961911	781	SM00382	SMART	84.78	449	630	1.9e-06	21.6	182
2930961911	781	SM00843	SMART	100	708	773	2.2e-43	141.4	66
2930961912	40	SM00831	SMART	25.33	2	32	5.1e-03	9.6	31
2930961914	143	SM00966	SMART	38.3	9	30	3.8e-07	23.8	22
2930961914	143	SM00966	SMART	34.04	81	101	3.8e-07	23.8	21
2930961917	631	SM00740	SMART	97.01	512	572	9.9e-22	70.5	61
2930961917	631	SM00740	SMART	88.06	573	629	9.9e-22	70.5	57
2930961922	442	SM00842	SMART	98.97	7	194	4.1e-89	292.3	188
2930961923	419	SM00864	SMART	100	14	206	2.8e-117	385.8	193
2930961926	259	SM00363	SMART	80.95	182	241	2.3e-12	40.4	60
2930961929	74	SM00357	SMART	98.57	3	66	2.3e-23	76.3	64
2930961937	218	SM00855	SMART	98.63	2	162	8.5e-24	77.9	161
2930961938	226	SM00028	SMART	88.24	33	65	2.0e-18	59.2	33
2930961938	226	SM00028	SMART	67.65	72	96	2.0e-18	59.2	25
2930961938	226	SM00028	SMART	94.12	103	136	2.0e-18	59.2	34
2930961938	226	SM00028	SMART	70.59	144	170	2.0e-18	59.2	27
2930961938	226	SM00028	SMART	38.24	189	202	2.0e-18	59.2	14
2930961939	841	SM00278	SMART	80	109	125	3.4e-06	20.8	17
2930961939	841	SM00382	SMART	65.22	360	567	1.2e-09	31.9	208
2930961940	328	SM01400	SMART	100	10	126	2.4e-73	240	117
2930961940	328	SM01400	SMART	7.84	240	255	2.4e-73	240	16
2930961943	292	SM00062	SMART	100	42	270	1.8e-55	181.7	229
2930961948	101	SM00354	SMART	97.22	9	80	1.0e-25	83.4	72
2930961954	532	SM00257	SMART	97.78	35	80	6.7e-34	109.8	46
2930961954	532	SM00257	SMART	100	87	130	6.7e-34	109.8	44
2930961957	559	SM00849	SMART	93.5	23	217	1.4e-28	94.2	195
2930961968	614	SM00838	SMART	87.5	402	483	3.3e-11	36.1	82
2930961974	349	SM00228	SMART	88.75	98	191	2.2e-10	34.4	94
2930961975	231	SM00278	SMART	95	179	198	9.5e-12	37.9	20
2930961975	231	SM00278	SMART	85	209	225	9.5e-12	37.9	17
2930961977	755	SM00849	SMART	98.37	499	703	6.8e-13	42.6	205
2930961980	89	SM01387	SMART	100	7	88	5.8e-51	166.6	82
2930961981	610	SM00849	SMART	90.24	17	208	1.9e-28	93.7	192
2930961985	418	SM00994	SMART	95.35	10	49	5.2e-25	81.2	40
2930961985	418	SM00382	SMART	90.22	111	270	3.7e-16	53	160
2930961985	418	SM01086	SMART	99.02	316	412	3.2e-35	114.9	97
2930961986	197	SM00382	SMART	25	26	124	4.4e-03	10.7	99
2930961989	605	SM00465	SMART	98.04	16	96	8.0e-23	75.3	81
2930961989	605	SM00278	SMART	85	538	557	2.1e-05	18.4	20
2930961994	129	SM00338	SMART	30.77	73	103	8.4e-04	12.9	31
2930961994	129	SM00338	SMART	29.23	102	128	8.4e-04	12.9	27
2930962001	231	SM00046	SMART	85.99	3	118	1.6e-11	37.2	116
2930962007	154	SM00562	SMART	96.48	4	144	7.3e-57	186	141
2930962009	220	SM00855	SMART	97.26	5	179	1.6e-25	83.5	175
2930962016	82	SM01139	SMART	21.79	3	79	1.5e-03	10.8	77
2930962018	586	SM00382	SMART	77.17	362	554	4.8e-16	52.6	193
2930962019	597	SM00382	SMART	81.52	381	571	3.7e-15	49.8	191
2930962020	213	SM00563	SMART	99.26	34	144	2.4e-31	102.5	111
2930962034	1445	SM00481	SMART	100	339	406	4.6e-30	98	68
2930962034	1445	SM00479	SMART	93.37	424	580	9.0e-42	136.9	157
2930962037	400	SM00316	SMART	88.89	134	199	5.2e-11	36.1	66
2930962037	400	SM00322	SMART	38.1	245	298	3.4e-10	33.5	54
2930962037	400	SM00322	SMART	53.97	301	364	3.4e-10	33.5	64
2930962043	315	SM00904	SMART	99.27	186	311	7.3e-58	189.2	126
2930962047	382	SM00271	SMART	98.61	4	61	2.1e-31	102.1	58
2930962053	610	SM00838	SMART	85.23	410	488	5.6e-10	32	79
2930962057	35	SM00756	SMART	12.35	4	28	1.1e-03	11.4	25
2930962064	744	SM00471	SMART	94.92	46	158	3.7e-14	45.9	113
2930962064	744	SM00954	SMART	99.24	240	350	5.0e-71	233.2	111
2930962068	283	SM00287	SMART	92.75	33	93	1.7e-14	47.4	61
2930962068	283	SM00646	SMART	96.32	167	282	9.9e-24	77.6	116
2930962078	309	SM00518	SMART	99.33	5	288	2.3e-101	333	284
2930962084	328	SM00382	SMART	56.52	137	288	1.1e-03	12.6	152
2930962087	301	SM00382	SMART	67.39	7	122	2.5e-06	21.2	116
2930962090	691	SM00914	SMART	64.86	661	686	5.9e-02	7	26
2930962091	612	SM00400	SMART	98.18	35	89	8.2e-35	113.2	55
2930962099	870	SM00382	SMART	94.57	200	344	4.6e-30	98.1	145
2930962099	870	SM00382	SMART	81.52	599	740	4.6e-30	98.1	142
2930962099	870	SM01086	SMART	100	770	859	9.9e-33	106.8	90
2930962100	1134	SM00481	SMART	88	16	82	6.4e-19	61.8	67
2930962103	293	SM00316	SMART	40.28	75	118	5.8e-07	23	44
2930962103	293	SM00316	SMART	62.5	174	214	5.8e-07	23	41
2930962108	240	SM00363	SMART	80.95	2	60	9.5e-17	54.5	59
2930962111	155	SM00487	SMART	70.32	14	152	8.7e-27	87.3	139
2930962112	329	SM00490	SMART	83.72	100	180	1.2e-27	90.1	81
2930962113	204	SM00257	SMART	93.33	160	204	4.9e-11	36.2	45
2930962114	226	SM00382	SMART	35.87	5	167	2.0e-04	15	163
2930962115	434	SM00316	SMART	81.94	26	86	1.3e-82	267.4	61
2930962115	434	SM00316	SMART	100	118	185	1.3e-82	267.4	68
2930962115	434	SM00316	SMART	98.61	204	274	1.3e-82	267.4	71
2930962115	434	SM00316	SMART	97.22	289	360	1.3e-82	267.4	72
2930962116	435	SM00382	SMART	56.52	2	132	3.0e-10	33.9	131
2930962116	435	SM00382	SMART	33.7	176	362	3.0e-10	33.9	187
2930962117	91	SM00411	SMART	98.97	2	91	1.3e-54	178.6	90
2930962118	419	SM00028	SMART	91.18	33	65	2.7e-13	43	33
2930962118	419	SM00028	SMART	70.59	67	93	2.7e-13	43	27
2930962118	419	SM00028	SMART	61.76	136	163	2.7e-13	43	28
2930962118	419	SM00028	SMART	61.76	175	198	2.7e-13	43	24
2930962118	419	SM00028	SMART	55.88	205	232	2.7e-13	43	28
2930962118	419	SM00028	SMART	76.47	243	271	2.7e-13	43	29
2930962118	419	SM00028	SMART	94.12	272	305	2.7e-13	43	34
2930962118	419	SM00028	SMART	76.47	340	367	2.7e-13	43	28
2930962121	630	SM00382	SMART	77.17	28	230	6.5e-28	91.1	203
2930962121	630	SM00382	SMART	86.96	344	520	6.5e-28	91.1	177
2930962135	703	SM00493	SMART	97.12	19	118	1.4e-30	100.5	100
2930962135	703	SM00436	SMART	97.83	120	208	8.3e-55	178.7	89
2930962135	703	SM00437	SMART	99.35	259	521	8.7e-119	391.1	263
2930962138	470	SM01086	SMART	95.1	362	460	6.8e-28	91	99
2930962140	90	SM01207	SMART	50.52	1	71	8.3e-26	83.8	71
2930962141	125	SM01207	SMART	44.79	8	108	1.3e-43	142.5	101
2930962143	576	SM00433	SMART	92.8	1	557	0.0e+00	1045.3	557
2930962144	815	SM00434	SMART	100	10	463	0.0e+00	829.5	454
2930962146	309	SM01131	SMART	98.57	181	307	4.0e-62	203.5	127
2930962163	292	SM00497	SMART	54.72	11	49	4.7e-03	11	39
2930962164	192	SM00342	SMART	98.81	105	187	1.1e-26	86.9	83
2930962175	267	SM00422	SMART	95.83	2	70	5.4e-19	61.5	69
2930962178	217	SM00478	SMART	99.44	39	187	8.5e-48	156.6	149
2930962185	142	SM00347	SMART	97.03	21	120	1.6e-13	43.9	100
2930962187	858	SM01096	SMART	98.39	420	540	2.8e-44	144.7	121
2930962188	358	SM01097	SMART	99.34	2	133	3.0e-64	210.2	132
2930962190	307	SM00363	SMART	80.95	12	76	7.9e-12	38.7	65
2930962205	380	SM00981	SMART	94.02	59	155	3.7e-09	30.2	97
2930962207	117	SM00340	SMART	36.36	39	74	2.2e-02	8.3	36
2930962211	120	SM00450	SMART	89.36	22	116	1.1e-13	44.5	95
2930962212	173	SM00347	SMART	97.03	49	150	2.5e-23	75.8	102
2930962217	946	SM00479	SMART	97.96	6	173	1.5e-42	139.5	168
2930962217	946	SM00487	SMART	33.33	253	350	5.0e-14	45.4	98
2930962217	946	SM00487	SMART	8.68	418	482	5.0e-14	45.4	65
2930962217	946	SM00491	SMART	82.5	768	900	5.1e-29	95.1	133
2930962232	233	SM00382	SMART	79.35	30	206	1.1e-07	25.6	177
2930962233	151	SM00422	SMART	95.83	3	70	1.6e-26	86.1	68
2930962245	241	SM00382	SMART	83.7	30	217	2.0e-13	44.2	188
2930962250	116	SM00226	SMART	87.74	1	115	8.0e-40	130.3	115
2930962252	667	SM00382	SMART	85.87	32	224	3.8e-14	46.6	193
