gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2930950138	506	99.8	1	506	1	506	0.0e+00	1120	KO:K18231	macrolide transport system ATP-binding/permease protein		
2930950139	477	100	1	477	1	477	0.0e+00	1050	KO:K18926	MFS transporter, DHA2 family, lincomycin resistance protein		
2930950141	257	100	1	257	1	257	0.0e+00	585	KO:K00065	2-deoxy-D-gluconate 3-dehydrogenase [EC:1.1.1.125]	EC:1.1.1.125	
2930950142	322	100	1	322	1	322	0.0e+00	721	KO:K02525	LacI family transcriptional regulator, kdg operon repressor		
2930950145	141	100	1	141	1	141	1.2e-100	329	KO:K13993	HSP20 family protein		
2930950149	778	99.87	1	778	1	778	0.0e+00	1690	KO:K12952	cation-transporting ATPase E [EC:3.6.3.-]	EC:3.6.3.-	
2930950151	597	100	1	597	1	597	0.0e+00	1360	KO:K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	EC:3.1.4.46	
2930950152	872	100	1	872	1	872	0.0e+00	1980	KO:K04072	acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]	EC:1.1.1.1	
2930950152	872	100	1	872	1	872	0.0e+00	1980	KO:K04072	acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]	EC:1.2.1.10	
2930950161	281	100	1	281	1	281	0.0e+00	674	KO:K01815	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	EC:5.3.1.17	
2930950162	326	99.69	1	326	1	326	0.0e+00	727	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	EC:2.7.1.45	
2930950163	395	100	1	395	1	395	0.0e+00	882	KO:K00925	acetate kinase [EC:2.7.2.1]	EC:2.7.2.1	
2930950165	540	99.63	1	540	1	540	0.0e+00	1230	KO:K01992	ABC-2 type transport system permease protein		
2930950166	297	100	1	297	1	297	0.0e+00	683	KO:K01990	ABC-2 type transport system ATP-binding protein		
2930950167	218	100	1	218	1	218	0.0e+00	494	KO:K06950	uncharacterized protein		
2930950169	475	100	1	475	1	475	0.0e+00	1130	KO:K01812	glucuronate isomerase [EC:5.3.1.12]	EC:5.3.1.12	
2930950170	472	100	1	472	1	472	0.0e+00	1060	KO:K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family		
2930950171	831	99.88	1	831	1	831	0.0e+00	1950	KO:K01187	alpha-glucosidase [EC:3.2.1.20]	EC:3.2.1.20	
2930950172	603	100	1	603	1	603	0.0e+00	1410	KO:K01195	beta-glucuronidase [EC:3.2.1.31]	EC:3.2.1.31	
2930950173	545	100	1	545	1	545	0.0e+00	1260	KO:K00040	fructuronate reductase [EC:1.1.1.57]	EC:1.1.1.57	
2930950175	220	100	1	220	1	220	0.0e+00	502	KO:K15634	probable phosphoglycerate mutase [EC:5.4.2.12]	EC:5.4.2.12	
2930950177	513	100	1	513	1	513	0.0e+00	1200	KO:K00851	gluconokinase [EC:2.7.1.12]	EC:2.7.1.12	
2930950178	300	100	1	300	1	300	0.0e+00	693	KO:K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	EC:1.1.1.343	
2930950178	300	100	1	300	1	300	0.0e+00	693	KO:K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	EC:1.1.1.44	
2930950180	356	99.72	1	356	1	356	0.0e+00	839	KO:K01686	mannonate dehydratase [EC:4.2.1.8]	EC:4.2.1.8	
2930950181	335	100	1	335	1	335	0.0e+00	746	KO:K02529	LacI family transcriptional regulator		
2930950182	492	100	1	492	1	492	0.0e+00	1120	KO:K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family		
2930950184	486	100	1	486	1	486	0.0e+00	1150	KO:K01812	glucuronate isomerase [EC:5.3.1.12]	EC:5.3.1.12	
2930950191	167	100	1	167	1	167	2.6e-120	388	KO:K03976	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]	EC:3.1.1.-	
2930950194	160	100	1	160	1	160	2.0e-111	362	KO:K03624	transcription elongation factor GreA		
2930950196	251	100	1	251	1	251	0.0e+00	577	KO:K07707	two-component system, AgrA family, response regulator AgrA		
2930950198	443	100	1	443	1	443	0.0e+00	995	KO:K07706	two-component system, AgrA family, sensor histidine kinase AgrC [EC:2.7.13.-]	EC:2.7.13.-	
2930950201	295	100	1	295	1	295	0.0e+00	703	KO:K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	EC:5.4.99.23	
2930950208	602	100	1	602	1	602	0.0e+00	1390	KO:K02035	peptide/nickel transport system substrate-binding protein		
2930950209	316	100	1	316	1	316	0.0e+00	721	KO:K02034	peptide/nickel transport system permease protein		
2930950210	319	100	1	319	1	319	0.0e+00	742	KO:K02033	peptide/nickel transport system permease protein		
2930950211	324	100	1	324	1	324	0.0e+00	730	KO:K02032	peptide/nickel transport system ATP-binding protein		
2930950212	337	100	1	337	1	337	0.0e+00	774	KO:K02031	peptide/nickel transport system ATP-binding protein		
2930950214	337	100	1	337	1	337	0.0e+00	785	KO:K03800	lipoate-protein ligase A [EC:2.7.7.63]	EC:2.7.7.63	
2930950217	449	100	1	449	1	449	0.0e+00	1060	KO:K01805	xylose isomerase [EC:5.3.1.5]	EC:5.3.1.5	
2930950218	502	100	1	502	1	502	0.0e+00	1160	KO:K00854	xylulokinase [EC:2.7.1.17]	EC:2.7.1.17	
2930950221	259	100	1	259	1	259	0.0e+00	585	KO:K03366	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	EC:1.1.1.-	
2930950221	259	100	1	259	1	259	0.0e+00	585	KO:K03366	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	EC:1.1.1.304	
2930950221	259	100	1	259	1	259	0.0e+00	585	KO:K03366	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	EC:1.1.1.76	
2930950222	124	100	1	124	1	124	1.6e-91	302	KO:K05937	uncharacterized protein		
2930950225	169	100	1	169	1	169	2.3e-125	403	KO:K06910	uncharacterized protein		
2930950226	390	100	1	390	1	390	0.0e+00	886	KO:K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	EC:3.5.1.18	
2930950227	251	100	1	251	1	251	0.0e+00	570	KO:K10716	voltage-gated potassium channel		
2930950232	480	99.79	1	480	1	480	0.0e+00	1060	KO:K03315	Na+:H+ antiporter, NhaC family		
2930950233	357	100	1	357	1	357	0.0e+00	794	KO:K07088	uncharacterized protein		
2930950234	333	100	1	333	1	333	0.0e+00	755	KO:K03778	D-lactate dehydrogenase [EC:1.1.1.28]	EC:1.1.1.28	
2930950235	530	100	1	530	1	530	0.0e+00	1160	KO:K02476	two-component system, CitB family, sensor kinase [EC:2.7.13.3]	EC:2.7.13.3	
2930950235	530	100	1	530	1	530	0.0e+00	1160	KO:K11614	two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]	EC:2.7.13.3	
2930950236	238	100	1	238	1	238	0.0e+00	525	KO:K02475	two-component system, CitB family, response regulator		
2930950236	238	100	1	238	1	238	0.0e+00	525	KO:K11615	two-component system, CitB family, response regulator MalR		
2930950247	178	100	1	178	1	178	0.0e+00	435	KO:K13727	phenolic acid decarboxylase [EC:4.1.1.-]	EC:4.1.1.-	
2930950251	147	100	1	147	1	147	4.0e-102	334	KO:K02348	ElaA protein		
2930950256	216	100	1	216	1	216	0.0e+00	504	KO:K03709	DtxR family transcriptional regulator, Mn-dependent transcriptional regulator		
2930950258	526	100	1	526	1	526	0.0e+00	1160	KO:K03322	manganese transport protein		
2930950259	328	100	1	328	1	328	0.0e+00	752	KO:K00364	GMP reductase [EC:1.7.1.7]	EC:1.7.1.7	
2930950260	428	99.77	1	428	1	428	0.0e+00	987	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	
2930950261	432	99.77	1	432	1	432	0.0e+00	971	KO:K01756	adenylosuccinate lyase [EC:4.3.2.2]	EC:4.3.2.2	
2930950263	310	100	1	310	1	310	0.0e+00	731	KO:K06889	uncharacterized protein		
2930950264	264	100	1	264	10	273	0.0e+00	608	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	EC:3.1.3.48	
2930950268	209	100	1	209	36	244	0.0e+00	480	KO:K07010	putative glutamine amidotransferase		
2930950270	215	100	1	215	1	215	0.0e+00	496	KO:K07457	endonuclease III related protein		
2930950271	526	100	1	415	1	415	0.0e+00	953	KO:K00864	glycerol kinase [EC:2.7.1.30]	EC:2.7.1.30	
2930950274	740	100	1	740	1	740	0.0e+00	1670	KO:K05349	beta-glucosidase [EC:3.2.1.21]	EC:3.2.1.21	
2930950276	663	99.85	1	663	1	663	0.0e+00	1560	KO:K12308	beta-galactosidase [EC:3.2.1.23]	EC:3.2.1.23	
2930950278	444	100	1	444	1	444	0.0e+00	1080	KO:K01201	glucosylceramidase [EC:3.2.1.45]	EC:3.2.1.45	
2930950280	105	100	1	105	1	105	9.6e-74	249	KO:K10947	PadR family transcriptional regulator, regulatory protein PadR		
2930950284	399	100	1	399	1	399	0.0e+00	908	KO:K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	EC:1.3.1.44	
2930950284	399	100	1	399	1	399	0.0e+00	908	KO:K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	EC:1.3.1.9	
2930950287	455	99.78	1	455	1	455	0.0e+00	1030	KO:K03293	amino acid transporter, AAT family		
2930950291	411	100	1	411	1	411	0.0e+00	918	KO:K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	EC:3.5.1.18	
2930950292	336	100	1	336	1	336	0.0e+00	764	KO:K13953	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	EC:1.1.1.1	
2930950293	138	99.28	1	138	1	138	4.4e-94	310	KO:K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein		
2930950294	309	100	1	309	1	309	0.0e+00	694	KO:K05847	osmoprotectant transport system ATP-binding protein		
2930950295	506	100	1	506	1	506	0.0e+00	1120	KO:K05846	osmoprotectant transport system permease protein		
2930950301	473	99.79	1	473	1	473	0.0e+00	1110	KO:K08659	dipeptidase [EC:3.4.-.-]	EC:3.4.-	
2930950303	190	98.95	1	190	1	190	0.0e+00	449	KO:K00661	maltose O-acetyltransferase [EC:2.3.1.79]	EC:2.3.1.79	
2930950306	690	100	1	690	1	690	0.0e+00	1540	KO:K01533	Cu2+-exporting ATPase [EC:3.6.3.4]	EC:3.6.3.4	
2930950308	432	100	20	432	11	423	0.0e+00	909	KO:K07258	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	EC:3.4.16.4	
2930950310	641	99.84	1	641	1	641	0.0e+00	1400	KO:K17686	Cu+-exporting ATPase [EC:3.6.3.54]	EC:3.6.3.54	
2930950318	564	100	1	564	1	564	0.0e+00	1320	KO:K10254	oleate hydratase [EC:4.2.1.53]	EC:4.2.1.53	
2930950319	194	100	1	194	1	194	0.0e+00	451	KO:K03100	signal peptidase I [EC:3.4.21.89]	EC:3.4.21.89	
2930950320	130	100	1	130	1	130	5.7e-91	301	KO:K01489	cytidine deaminase [EC:3.5.4.5]	EC:3.5.4.5	
2930950324	173	100	1	173	1	173	2.5e-128	412	KO:K08996	putative membrane protein		
2930950329	220	100	1	220	1	220	0.0e+00	479	KO:K05846	osmoprotectant transport system permease protein		
2930950330	310	100	1	310	1	310	0.0e+00	724	KO:K05845	osmoprotectant transport system substrate-binding protein		
2930950331	208	100	1	208	1	208	0.0e+00	460	KO:K05846	osmoprotectant transport system permease protein		
2930950332	401	100	1	401	1	401	0.0e+00	901	KO:K05847	osmoprotectant transport system ATP-binding protein		
2930950334	409	100	1	409	1	409	0.0e+00	914	KO:K08161	MFS transporter, DHA1 family, multidrug resistance protein		
2930950335	317	100	1	317	1	317	0.0e+00	739	KO:K07223	putative iron-dependent peroxidase		
2930950336	388	99.74	1	388	1	388	0.0e+00	910	KO:K14155	cystathione beta-lyase [EC:4.4.1.8]	EC:4.4.1.8	
2930950343	491	99.8	1	491	1	491	0.0e+00	1060	KO:K02004	putative ABC transport system permease protein		
2930950344	219	100	1	219	1	219	0.0e+00	504	KO:K02003	putative ABC transport system ATP-binding protein		
2930950345	545	99.82	1	545	1	545	0.0e+00	1300	KO:K01187	alpha-glucosidase [EC:3.2.1.20]	EC:3.2.1.20	
2930950347	250	100	1	250	1	250	0.0e+00	581	KO:K03811	nicotinamide mononucleotide transporter		
2930950349	586	100	1	586	1	586	0.0e+00	1340	KO:K00158	pyruvate oxidase [EC:1.2.3.3]	EC:1.2.3.3	
2930950352	454	100	1	454	1	454	0.0e+00	1010	KO:K00936			
2930950356	403	100	1	403	1	403	0.0e+00	911	KO:K03885	NADH dehydrogenase [EC:1.6.99.3]	EC:1.6.99.3	
2930950358	172	100	1	172	1	172	1.8e-124	401	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	
2930950360	471	100	1	471	1	471	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.16	
2930950360	471	100	1	471	1	471	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.20	
2930950360	471	100	1	471	1	471	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.79	
2930950364	281	100	1	281	1	281	0.0e+00	678	KO:K01815	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	EC:5.3.1.17	
2930950365	271	100	1	271	1	271	0.0e+00	614	KO:K00065	2-deoxy-D-gluconate 3-dehydrogenase [EC:1.1.1.125]	EC:1.1.1.125	
2930950366	335	99.7	1	335	2	336	0.0e+00	733	KO:K02526	2-keto-3-deoxygluconate permease		
2930950367	320	98.75	1	320	1	320	0.0e+00	715	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	EC:2.7.1.45	
2930950368	217	100	1	217	1	217	0.0e+00	487	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.2.14	
2930950368	217	100	1	217	1	217	0.0e+00	487	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.3.42	
2930950369	249	100	1	249	2	250	0.0e+00	559	KO:K00038	3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]	EC:1.1.1.53	
2930950370	459	100	1	459	1	459	0.0e+00	1000	KO:K03322	manganese transport protein		
2930950374	108	100	1	108	17	124	7.2e-75	253	KO:K03671	thioredoxin 1		
2930950376	130	100	1	130	18	147	2.2e-94	310	KO:K06199	CrcB protein		
2930950377	118	100	1	118	1	118	2.5e-81	272	KO:K06199	CrcB protein		
2930950380	157	100	1	157	1	157	5.9e-115	372	KO:K07173	S-ribosylhomocysteine lyase [EC:4.4.1.21]	EC:4.4.1.21	
2930950382	437	100	1	437	1	437	0.0e+00	1020	KO:K02761	PTS system, cellobiose-specific IIC component		
2930950385	281	100	1	281	1	281	0.0e+00	619	KO:K07090	uncharacterized protein		
2930950388	411	100	1	411	1	411	0.0e+00	935	KO:K08161	MFS transporter, DHA1 family, multidrug resistance protein		
2930950390	145	100	12	145	1	134	6.4e-90	299	KO:K00951	GTP pyrophosphokinase [EC:2.7.6.5]	EC:2.7.6.5	
2930950390	145	100	12	145	1	134	6.4e-90	299	KO:K07816	putative GTP pyrophosphokinase [EC:2.7.6.5]	EC:2.7.6.5	
2930950395	230	98.7	1	230	1	230	0.0e+00	509	KO:K14983	two-component system, OmpR family, response regulator CiaR		
2930950396	448	100	1	448	1	448	0.0e+00	1000	KO:K14982	two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]	EC:2.7.13.3	
2930950397	321	100	1	321	1	321	0.0e+00	731	KO:K02529	LacI family transcriptional regulator		
2930950398	457	100	1	457	1	457	0.0e+00	1040	KO:K16211	maltose/moltooligosaccharide transporter		
2930950399	756	100	1	756	1	756	0.0e+00	1780	KO:K00691	maltose phosphorylase [EC:2.4.1.8]	EC:2.4.1.8	
2930950402	89	100	1	89	1	89	1.7e-58	204	KO:K02954	small subunit ribosomal protein S14		
2930950403	343	100	1	343	1	343	0.0e+00	807	KO:K01785	aldose 1-epimerase [EC:5.1.3.3]	EC:5.1.3.3	
2930950405	272	100	1	272	1	272	0.0e+00	620	KO:K07024	uncharacterized protein		
2930950407	306	100	1	306	1	306	0.0e+00	712	KO:K07482	transposase, IS30 family		
2930950409	142	100	1	142	1	142	3.4e-97	320	KO:K16509	regulatory protein spx		
2930950415	107	99.07	1	107	1	107	3.6e-71	242	KO:K07090	uncharacterized protein		
2930950422	768	98.44	1	768	1	768	0.0e+00	1790	KO:K09809	CDP-glycerol glycerophosphotransferase [EC:2.7.8.12]	EC:2.7.8.12	
2930950427	252	100	1	252	1	252	0.0e+00	561	KO:K02003	putative ABC transport system ATP-binding protein		
2930950428	603	100	1	603	1	603	0.0e+00	1330	KO:K02004	putative ABC transport system permease protein		
2930950439	396	100	1	396	1	396	0.0e+00	870	KO:K08153	MFS transporter, DHA1 family, multidrug resistance protein		
2930950442	260	99.62	1	260	1	260	0.0e+00	606	KO:K00435	peroxiredoxin [EC:1.11.1.-]	EC:1.11.1.-	
2930950444	380	99.21	1	380	1	380	0.0e+00	834	KO:K00027	malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]	EC:1.1.1.38	
2930950445	326	100	1	326	1	326	0.0e+00	736	KO:K07088	uncharacterized protein		
2930950446	317	99.68	1	317	1	317	0.0e+00	709	KO:K01910	[citrate (pro-3S)-lyase] ligase [EC:6.2.1.22]	EC:6.2.1.22	
2930950447	97	100	1	97	1	97	4.8e-60	209	KO:K01646	citrate lyase subunit gamma (acyl carrier protein)		
2930950448	304	99.67	1	304	1	304	0.0e+00	669	KO:K01644	citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]	EC:4.1.3.34	
2930950449	512	99.8	1	512	1	512	0.0e+00	1150	KO:K01643	citrate lyase subunit alpha / citrate CoA-transferase [EC:2.8.3.10]	EC:2.8.3.10	
2930950450	180	99.44	1	180	2	181	3.0e-125	404	KO:K05964	holo-ACP synthase [EC:2.7.7.61]	EC:2.7.7.61	
2930950451	269	99.24	1	264	1	264	0.0e+00	597	KO:K05966	triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]	EC:2.4.2.52	
2930950452	309	100	1	309	1	309	0.0e+00	701	KO:K09936	bacterial/archaeal transporter family-2 protein		
2930950453	313	100	1	313	1	313	0.0e+00	728	KO:K01239	purine nucleosidase [EC:3.2.2.1]	EC:3.2.2.1	
2930950455	573	100	1	573	1	573	0.0e+00	1330	KO:K01023	arylsulfate sulfotransferase [EC:2.8.2.22]	EC:2.8.2.22	
2930950458	124	100	1	124	1	124	1.4e-83	279	KO:K07979	GntR family transcriptional regulator		
2930950459	297	100	1	297	1	297	0.0e+00	665	KO:K01990	ABC-2 type transport system ATP-binding protein		
2930950461	346	100	1	346	1	346	0.0e+00	788	KO:K02647	carbohydrate diacid regulator		
2930950462	434	100	1	434	1	434	0.0e+00	922	KO:K03299	gluconate:H+ symporter, GntP family		
2930950463	378	100	1	378	1	378	0.0e+00	841	KO:K00865	glycerate kinase [EC:2.7.1.31]	EC:2.7.1.31	
2930950464	480	99.79	1	480	1	480	0.0e+00	1100	KO:K08981	putative membrane protein		
2930950465	159	100	1	159	1	159	8.7e-114	369	KO:K09167	uncharacterized protein		
2930950467	146	100	1	146	1	146	6.1e-103	337	KO:K08728	nucleoside deoxyribosyltransferase [EC:2.4.2.6]	EC:2.4.2.6	
2930950468	467	100	1	467	1	467	0.0e+00	1050	KO:K03457	nucleobase:cation symporter-1, NCS1 family		
2930950475	275	98.91	1	275	61	335	0.0e+00	606	KO:K03322	manganese transport protein		
2930950477	419	100	1	419	1	419	0.0e+00	959	KO:K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	EC:6.1.1.1	
2930950487	444	99.77	1	444	1	444	0.0e+00	1010	KO:K00383	glutathione reductase (NADPH) [EC:1.8.1.7]	EC:1.8.1.7	
2930950494	320	100	1	320	1	320	0.0e+00	723	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	EC:2.7.1.45	
2930950495	207	100	1	207	1	207	0.0e+00	457	KO:K08093	3-hexulose-6-phosphate synthase [EC:4.1.2.43]	EC:4.1.2.43	
2930950496	180	100	1	180	1	180	1.9e-120	390	KO:K08094	6-phospho-3-hexuloisomerase [EC:5.3.1.27]	EC:5.3.1.27	
2930950497	328	100	1	328	1	328	0.0e+00	719	KO:K02525	LacI family transcriptional regulator, kdg operon repressor		
2930950501	338	100	1	338	1	338	0.0e+00	769	KO:K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	EC:6.1.1.2	
2930950502	306	100	1	306	1	306	0.0e+00	680	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.11	
