gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2930950529	459	4	454	0.0e+00	578.2	TIGR01173	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
2930950530	326	10	318	5.3e-124	406.7	TIGR01251	ribose-phosphate pyrophosphokinase
2930950535	271	5	263	1.5e-64	211.6	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930950539	222	12	94	1.0e-34	112.2	TIGR04567	DNA-directed RNA polymerase delta subunit
2930950540	535	1	528	0.0e+00	827.4	TIGR00337	CTP synthase
2930950546	558	7	550	0.0e+00	777.8	TIGR02418	acetolactate synthase, catabolic
2930950547	237	5	236	2.9e-65	213.5	TIGR01252	alpha-acetolactate decarboxylase
2930950548	1519	13	35	1.4e-11	37.4	TIGR03715	KxYKxGKxW signal peptide
2930950549	428	1	417	0.0e+00	465.2	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2930950550	83	1	81	4.7e-20	65.2	TIGR00105	ribosomal protein L31
2930950551	237	91	221	1.7e-15	50.7	TIGR01076	LPXTG-site transpeptidase (sortase) family protein
2930950566	461	31	455	9.4e-122	400.5	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2930950569	122	1	120	5.1e-30	98	TIGR00516	holo-[acyl-carrier-protein] synthase
2930950570	373	7	372	6.4e-111	364.4	TIGR00492	alanine racemase
2930950576	318	11	307	0.0e+00	430.2	TIGR01771	L-lactate dehydrogenase
2930950577	185	1	185	7.3e-66	215	TIGR00447	aminoacyl-tRNA hydrolase
2930950578	1180	155	1093	0.0e+00	1129.6	TIGR00580	transcription-repair coupling factor (mfd)
2930950583	450	22	206	5.6e-60	196.1	TIGR02432	tRNA(Ile)-lysidine synthetase, N-terminal domain
2930950583	450	375	420	4.7e-11	35.7	TIGR02433	tRNA(Ile)-lysidine synthetase, C-terminal domain
2930950584	180	8	173	7.7e-67	217.8	TIGR01203	hypoxanthine phosphoribosyltransferase
2930950585	699	133	628	0.0e+00	771.6	TIGR01241	ATP-dependent metalloprotease FtsH
2930950587	340	8	327	5.0e-115	377.6	TIGR00737	putative TIM-barrel protein, nifR3 family
2930950596	493	10	489	0.0e+00	451.7	TIGR00924	amino acid/peptide transporter (Peptide:H+ symporter), bacterial
2930950597	258	1	231	1.9e-80	263.3	TIGR03729	putative phosphoesterase
2930950600	267	3	264	4.2e-72	236.5	TIGR00112	pyrroline-5-carboxylate reductase
2930950601	380	1	373	1.2e-92	304.3	TIGR00221	N-acetylglucosamine-6-phosphate deacetylase
2930950604	246	58	232	6.3e-50	163	TIGR00696	bacterial polymer biosynthesis proteins, WecB/TagA/CpsF family
2930950605	488	11	468	0.0e+00	615.5	TIGR01513	putative nicotinate phosphoribosyltransferase
2930950606	276	16	276	9.3e-72	234.8	TIGR00552	NAD+ synthetase
2930950610	293	4	292	2.6e-65	213.8	TIGR00191	homoserine kinase
2930950616	468	19	341	3.9e-59	194.1	TIGR00797	putative efflux protein, MATE family
2930950618	139	1	116	7.3e-34	110.1	TIGR00824	PTS system, mannose/fructose/sorbose family, IIA component
2930950621	275	8	274	4.0e-90	295.4	TIGR00828	PTS system, mannose/fructose/sorbose family, IID component
2930950623	130	1	130	5.9e-32	104.3	TIGR00254	diguanylate cyclase (GGDEF) domain
2930950627	468	240	267	2.3e-05	18.2	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930950627	468	289	316	1.0e-04	16.2	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930950627	468	345	372	1.7e-04	15.4	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930950627	468	4	167	1.3e-59	194.1	TIGR03061	YhgE/Pip N-terminal domain
2930950628	430	103	130	5.5e-06	20.2	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930950628	430	131	158	1.0e-04	16.1	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930950628	430	166	193	4.1e-04	14.3	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930950628	430	210	412	2.0e-69	226.9	TIGR03062	YhgE/Pip C-terminal domain
2930950628	430	40	67	7.7e-08	26	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930950628	430	68	95	1.1e-06	22.4	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930950630	371	114	262	5.4e-47	153.5	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2930950633	223	2	223	4.9e-82	268.6	TIGR01258	phosphoglycerate mutase, BPG-dependent, family 1
2930950637	228	6	222	2.5e-87	285.4	TIGR00021	ribose 5-phosphate isomerase
2930950639	179	60	178	4.1e-22	72.1	TIGR00576	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut)
2930950640	426	1	420	0.0e+00	588.5	TIGR00416	DNA repair protein RadA
2930950642	496	5	493	0.0e+00	569	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2930950643	470	2	469	0.0e+00	567.6	TIGR00435	cysteinyl-tRNA synthetase
2930950645	255	10	250	3.3e-76	249.5	TIGR00186	rRNA methylase, putative, group 3
2930950647	189	20	187	2.0e-16	53.7	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2930950648	58	3	58	1.5e-16	53.7	TIGR00964	preprotein translocase, SecE subunit, bacterial
2930950649	182	9	181	2.2e-58	190.5	TIGR00922	transcription termination/antitermination factor NusG
2930950650	141	3	141	1.0e-64	210.3	TIGR01632	50S ribosomal protein uL11, bacterial form
2930950651	232	4	230	2.2e-100	328.3	TIGR01169	ribosomal protein L1, bacterial/chloroplast
2930950654	122	1	122	4.4e-42	137.1	TIGR00855	ribosomal protein L7/L12
2930950656	192	5	182	1.5e-53	174.7	TIGR00730	TIGR00730 family protein
2930950658	331	7	320	0.0e+00	487.6	TIGR04171	ribonucleoside-diphosphate reductase, class 1b, beta subunit
2930950659	721	10	721	0.0e+00	1110.2	TIGR04170	ribonucleoside-diphosphate reductase, class 1b, alpha subunit
2930950660	75	3	74	1.4e-34	111.8	TIGR02194	Glutaredoxin-like protein NrdH
2930950664	576	3	358	0.0e+00	468.7	TIGR02397	DNA polymerase III, subunit gamma and tau
2930950665	105	1	105	4.1e-26	84.8	TIGR00103	DNA-binding protein, YbaB/EbfC family
2930950666	199	1	197	1.4e-79	259.7	TIGR00615	recombination protein RecR
2930950668	214	1	201	5.2e-57	186.3	TIGR00041	dTMP kinase
2930950670	337	18	205	3.1e-60	196.6	TIGR00678	DNA polymerase III, delta' subunit
2930950672	293	14	292	1.7e-87	286.9	TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
2930950674	240	3	216	1.0e-50	166.2	TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ
2930950675	202	48	183	4.9e-34	111	TIGR01575	ribosomal-protein-alanine acetyltransferase
2930950676	326	1	301	4.4e-120	394.1	TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD
2930950682	541	2	524	0.0e+00	824	TIGR02348	chaperonin GroL
2930950687	219	1	201	7.8e-58	189	TIGR00257	uncharacterized protein, YigZ family
2930950689	224	32	224	6.4e-26	85.2	TIGR00201	comF family protein
2930950690	186	2	103	7.1e-32	103.8	TIGR00741	ribosomal subunit interface protein
2930950692	332	1	326	0.0e+00	504.6	TIGR00020	peptide chain release factor 2
2930950697	293	3	274	2.6e-78	256.9	TIGR02136	phosphate binding protein
2930950698	258	20	258	2.0e-74	244	TIGR02138	phosphate ABC transporter, permease protein PstC
2930950700	294	7	289	4.0e-79	259.3	TIGR00974	phosphate ABC transporter, permease protein PstA
2930950701	274	29	274	1.8e-115	378.2	TIGR00972	phosphate ABC transporter, ATP-binding protein
2930950702	252	5	252	1.6e-121	398	TIGR00972	phosphate ABC transporter, ATP-binding protein
2930950703	226	3	214	5.7e-60	196.3	TIGR02135	phosphate transport system regulatory protein PhoU
2930950706	311	5	304	2.2e-115	378.7	TIGR00679	Hpr(Ser) kinase/phosphatase
2930950707	287	5	272	5.1e-75	246.1	TIGR00544	prolipoprotein diacylglyceryl transferase
2930950709	301	4	264	2.6e-109	358.5	TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
2930950710	313	4	302	1.6e-114	375.5	TIGR01292	thioredoxin-disulfide reductase
2930950714	668	9	663	0.0e+00	1092.7	TIGR00631	excinuclease ABC, B subunit
2930950715	951	5	923	0.0e+00	1452.8	TIGR00630	excinuclease ABC, A subunit
2930950718	336	11	326	1.6e-114	376.2	TIGR01826	conserved hypothetical protein, cofD-related
2930950719	312	4	304	2.9e-121	398.2	TIGR00647	DNA-binding protein WhiA
2930950720	198	1	192	8.9e-96	312.9	TIGR00493	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
2930950728	336	4	328	3.5e-127	417.8	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
2930950730	252	5	241	2.6e-54	178.1	TIGR00419	triosephosphate isomerase
2930950731	439	4	428	0.0e+00	711.3	TIGR01060	phosphopyruvate hydratase
2930950734	78	2	76	2.5e-23	75.7	TIGR00810	protein translocase, SecG subunit
2930950736	797	4	718	0.0e+00	843.9	TIGR02063	ribonuclease R
2930950737	157	13	155	1.2e-58	191	TIGR00086	SsrA-binding protein
2930950741	239	6	217	2.0e-74	243.8	TIGR00628	uracil-DNA glycosylase
2930950742	285	1	281	2.5e-109	359.1	TIGR00651	phosphate acetyltransferase
2930950743	157	6	139	1.3e-40	132.2	TIGR00150	tRNA threonylcarbamoyl adenosine modification protein YjeE
2930950746	178	1	172	7.1e-23	74.9	TIGR00573	exonuclease, DNA polymerase III, epsilon subunit family
2930950747	254	1	250	2.8e-96	315.6	TIGR00633	exodeoxyribonuclease III (xth)
2930950748	304	21	297	1.4e-72	238.1	TIGR00179	UDP-N-acetylenolpyruvoylglucosamine reductase
2930950749	710	3	554	1.2e-76	252.1	TIGR00831	Na+/H+ antiporter, bacterial form
2930950751	283	5	258	8.8e-92	300.7	TIGR00159	TIGR00159 family protein
2930950753	451	4	446	0.0e+00	590.2	TIGR01455	phosphoglucosamine mutase
2930950754	605	2	605	0.0e+00	683.4	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
2930950756	240	1	240	1.5e-68	224.7	TIGR00502	glucosamine-6-phosphate isomerase
2930950758	633	68	612	0.0e+00	556.4	TIGR01525	heavy metal translocating P-type ATPase
2930950766	297	5	291	6.5e-116	380.3	TIGR03659	heme ABC transporter, heme-binding protein isdE
2930950769	311	3	304	5.8e-95	311.7	TIGR03706	exopolyphosphatase
2930950770	720	10	680	0.0e+00	894.5	TIGR03705	polyphosphate kinase 1
2930950781	461	3	456	0.0e+00	614.9	TIGR00979	fumarate hydratase, class II
2930950787	410	5	410	0.0e+00	540	TIGR01078	arginine deiminase
2930950832	159	4	139	2.8e-16	53.8	TIGR01637	phage transcriptional regulator, ArpU family
2930950845	445	28	437	7.9e-42	137.7	TIGR01547	phage terminase, large subunit, PBSX family
2930950846	453	25	424	9.4e-122	400.5	TIGR01555	phage-related protein, HI1409 family
2930950847	275	161	266	7.4e-24	78.1	TIGR01641	phage putative head morphogenesis protein, SPP1 gp7 family
2930950861	1901	215	580	8.4e-50	163.4	TIGR01760	phage tail tape measure protein, TP901 family, core region
2930950886	374	206	374	1.2e-36	119.7	TIGR00254	diguanylate cyclase (GGDEF) domain
2930950898	361	1	360	0.0e+00	536.4	TIGR00019	peptide chain release factor 1
2930950899	283	26	276	5.9e-86	281.7	TIGR03534	protein-(glutamine-N5) methyltransferase, release factor-specific
2930950900	338	1	205	1.0e-61	201.4	TIGR00057	tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family
2930950903	209	3	209	3.3e-92	301.5	TIGR01091	uracil phosphoribosyltransferase
2930950904	239	5	235	2.0e-38	126.2	TIGR01131	ATP synthase subunit 6 (eukaryotes),also subunit A (prokaryotes)
2930950905	70	13	69	7.4e-27	87	TIGR01260	ATP synthase, F0 subunit c
2930950906	171	19	165	2.2e-37	122	TIGR01144	ATP synthase, F0 subunit b
2930950907	180	8	178	1.8e-40	132.8	TIGR01145	ATP synthase, F1 delta subunit
2930950908	513	2	502	0.0e+00	790.1	TIGR00962	proton translocating ATP synthase, F1 alpha subunit
2930950909	299	2	297	1.2e-91	301.2	TIGR01146	ATP synthase, F1 gamma subunit
2930950910	471	2	464	0.0e+00	818.7	TIGR01039	ATP synthase, F1 beta subunit
2930950911	139	7	138	8.7e-31	100.4	TIGR01216	ATP synthase, F1 epsilon subunit (delta in mitochondria)
2930950912	76	9	75	3.8e-19	62.7	TIGR02327	conserved hypothetical integral membrane protein
2930950913	435	1	417	0.0e+00	559.9	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2930950914	335	1	330	0.0e+00	431.4	TIGR00904	cell shape determining protein, MreB/Mrl family
2930950915	99	5	79	3.9e-31	100.6	TIGR00278	putative membrane protein insertion efficiency factor
2930950921	380	8	351	2.0e-95	313	TIGR01205	D-alanine--D-alanine ligase
2930950930	201	3	201	2.2e-79	259.5	TIGR01017	ribosomal protein S4, bacterial/organelle type
2930950934	405	6	377	4.5e-117	384.9	TIGR00342	tRNA sulfurtransferase ThiI
2930950937	888	8	868	0.0e+00	1185.6	TIGR00422	valyl-tRNA synthetase
2930950938	440	24	434	4.8e-130	428.1	TIGR01499	folylpolyglutamate synthase/dihydrofolate synthase
2930950939	220	31	206	7.5e-40	130.7	TIGR00608	DNA repair protein radc
2930950940	334	5	333	0.0e+00	470	TIGR00904	cell shape determining protein, MreB/Mrl family
2930950941	283	1	283	7.2e-49	160.1	TIGR00219	rod shape-determining protein MreC
2930950942	175	11	168	1.0e-18	61.4	TIGR03426	rod shape-determining protein MreD
2930950944	268	2	265	3.6e-117	384	TIGR01968	septum site-determining protein MinD
2930950946	213	7	105	3.8e-28	91.7	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930950952	195	1	192	2.3e-53	175.1	TIGR00560	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
2930950953	416	1	415	0.0e+00	432.1	TIGR00200	competence/damage-inducible protein CinA N-terminal domain
2930950954	377	4	324	0.0e+00	564.2	TIGR02012	protein RecA
2930950957	519	6	519	0.0e+00	723.2	TIGR03319	ribonuclease Y
2930950958	264	1	264	3.7e-88	289	TIGR00282	metallophosphoesterase, MG_246/BB_0505 family
2930950959	892	6	888	0.0e+00	1117.8	TIGR01070	DNA mismatch repair protein MutS
2930950960	672	2	305	4.9e-93	305.9	TIGR00585	DNA mismatch repair protein MutL
2930950961	202	1	202	1.4e-46	152.1	TIGR00084	Holliday junction DNA helicase, RuvA subunit
2930950962	338	27	332	0.0e+00	451.8	TIGR00635	Holliday junction DNA helicase, RuvB subunit
2930950963	344	2	344	0.0e+00	451.1	TIGR00113	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
2930950964	381	7	376	0.0e+00	549.5	TIGR00430	tRNA-guanine transglycosylase
2930950965	141	13	97	1.7e-23	76.2	TIGR00739	preprotein translocase, YajC subunit
2930950970	879	8	858	0.0e+00	951.9	TIGR00344	alanine--tRNA ligase
2930950972	145	4	136	8.3e-41	132.8	TIGR00250	putative transcription antitermination factor YqgF
2930950976	787	1	787	0.0e+00	768.5	TIGR01069	MutS2 family protein
2930950977	105	7	105	3.9e-34	110.6	TIGR01068	thioredoxin
2930950979	276	6	256	8.4e-78	254.9	TIGR00067	glutamate racemase
2930950980	199	4	197	1.4e-58	191	TIGR00042	non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family
2930950981	172	2	152	1.6e-26	87	TIGR00040	phosphoesterase, MJ0936 family
2930950990	333	4	333	0.0e+00	554.4	TIGR01481	catabolite control protein A
2930950993	492	283	384	3.6e-26	85.3	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930950994	245	1	238	5.4e-91	298.2	TIGR01033	DNA-binding regulatory protein, YebC/PmpR family
2930950997	103	5	28	8.2e-09	28.8	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2930951000	140	3	26	4.6e-05	16.9	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2930951003	396	1	396	0.0e+00	502	TIGR00016	acetate kinase
2930951009	264	4	256	1.4e-97	319.8	TIGR01457	HAD-superfamily subfamily IIA hydrolase, TIGR01457
2930951010	209	4	205	4.7e-45	147.6	TIGR01906	integral membrane protein TIGR01906
2930951046	135	3	116	4.1e-36	117.5	TIGR01617	transcriptional regulator, Spx/MgsR family
2930951050	440	22	436	1.0e-91	301.6	TIGR03937	poly-beta-1,6 N-acetyl-D-glucosamine synthase
2930951054	809	3	809	0.0e+00	1118.3	TIGR00396	leucyl-tRNA synthetase, eubacterial and mitochondrial family
2930951061	277	2	271	9.5e-55	179.5	TIGR00196	yjeF C-terminal region, hydroxyethylthiazole kinase-related
