gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2931375730	472	385	431	3.0e-23	75.4	TIGR02433	tRNA(Ile)-lysidine synthetase, C-terminal domain
2931375731	180	9	174	9.1e-73	237.8	TIGR01203	hypoxanthine phosphoribosyltransferase
2931375732	637	108	602	0.0e+00	827	TIGR01241	ATP-dependent metalloprotease FtsH
2931375733	258	2	251	2.6e-98	322.9	TIGR00671	pantothenate kinase, type III
2931375736	308	8	305	0.0e+00	491.9	TIGR01139	cysteine synthase A
2931375737	470	100	456	6.3e-122	401.5	TIGR01824	aminodeoxychorismate synthase, component I, clade 2
2931375738	194	1	187	2.4e-96	315.3	TIGR00566	glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase
2931375740	285	26	276	1.4e-104	343.6	TIGR01496	dihydropteroate synthase
2931375741	120	2	117	1.6e-48	158.3	TIGR00525	dihydroneopterin aldolase
2931375742	167	5	134	4.6e-52	169.9	TIGR01498	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
2931375744	333	4	323	0.0e+00	479	TIGR00737	putative TIM-barrel protein, nifR3 family
2931375745	499	10	499	0.0e+00	781.9	TIGR00499	lysyl-tRNA synthetase, eukaryotic and non-spirochete bacterial
2931375766	458	1	452	0.0e+00	777	TIGR00416	DNA repair protein RadA
2931375769	232	4	223	2.2e-86	283.1	TIGR00453	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
2931375770	158	3	157	6.2e-74	241.5	TIGR00151	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
2931375771	483	4	483	0.0e+00	697.8	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2931375773	217	6	167	3.5e-80	262	TIGR01172	serine O-acetyltransferase
2931375774	466	3	465	0.0e+00	672.1	TIGR00435	cysteinyl-tRNA synthetase
2931375776	249	4	244	4.5e-96	315.2	TIGR00186	rRNA methylase, putative, group 3
2931375778	218	15	212	1.2e-111	365.1	TIGR02859	RNA polymerase sigma-H factor
2931375779	59	3	59	2.4e-25	82.6	TIGR00964	preprotein translocase, SecE subunit, bacterial
2931375780	177	5	177	3.1e-70	229.7	TIGR00922	transcription termination/antitermination factor NusG
2931375781	141	3	141	2.1e-66	216.5	TIGR01632	50S ribosomal protein uL11, bacterial form
2931375782	232	3	229	7.2e-111	363.3	TIGR01169	ribosomal protein L1, bacterial/chloroplast
2931375785	123	1	123	9.4e-53	172.2	TIGR00855	ribosomal protein L7/L12
2931375788	1199	9	1182	0.0e+00	1930.1	TIGR02386	DNA-directed RNA polymerase, beta' subunit, predominant form
2931375790	138	1	137	1.5e-70	229.2	TIGR00981	ribosomal protein S12, bacterial/organelle
2931375791	156	3	156	6.1e-73	238.2	TIGR01029	ribosomal protein S7, bacterial/organelle
2931375792	692	1	691	0.0e+00	1301.7	TIGR00484	translation elongation factor EF-G
2931375793	396	1	396	0.0e+00	776.4	TIGR00485	translation elongation factor TU
2931375795	102	4	102	2.5e-48	156.8	TIGR01049	ribosomal protein S10, bacterial/organelle
2931375796	209	4	203	2.5e-88	289.5	TIGR03625	50S ribosomal protein uL3, bacterial form
2931375797	207	17	204	6.6e-85	277.5	TIGR03953	50S ribosomal protein L4, bacterial/organelle
2931375799	277	3	276	0.0e+00	465.8	TIGR01171	ribosomal protein L2, bacterial/organellar
2931375800	92	1	92	4.2e-49	159.2	TIGR01050	ribosomal protein S19, bacterial/organelle
2931375801	113	5	107	1.2e-55	180.5	TIGR01044	ribosomal protein L22, bacterial type
2931375802	218	1	210	3.5e-98	321.8	TIGR01009	ribosomal protein S3, bacterial type
2931375803	144	2	127	9.8e-65	210.7	TIGR01164	ribosomal protein L16, bacterial/organelle
2931375804	66	5	60	4.2e-26	85.1	TIGR00012	ribosomal protein L29
2931375805	87	7	78	1.6e-36	118.6	TIGR03635	ribosomal protein uS17, bacterial form
2931375806	122	1	122	5.3e-59	191.8	TIGR01067	ribosomal protein L14, bacterial/organelle
2931375807	103	1	101	2.1e-43	141.3	TIGR01079	ribosomal protein L24, bacterial/organelle
2931375811	179	2	177	6.9e-77	251.4	TIGR03654	ribosomal protein L6, bacterial type
2931375812	120	7	120	1.7e-51	167.7	TIGR00060	ribosomal protein L18, bacterial type
2931375813	168	10	165	9.8e-75	243.9	TIGR01021	ribosomal protein S5, bacterial/organelle type
2931375814	59	4	58	5.7e-27	87.5	TIGR01308	ribosomal protein L30, bacterial/organelle
2931375815	146	2	144	4.9e-58	189.4	TIGR01071	ribosomal protein L15, bacterial/organelle
2931375816	431	15	425	0.0e+00	509.5	TIGR00967	preprotein translocase, SecY subunit
2931375817	217	2	213	1.3e-83	274.1	TIGR01351	adenylate kinase
2931375818	248	2	248	1.2e-105	346.8	TIGR00500	methionine aminopeptidase, type I
2931375820	72	3	71	3.4e-41	133.4	TIGR00008	translation initiation factor IF-1
2931375821	37	1	37	4.3e-25	81.9	TIGR01022	ribosomal protein L36, bacterial type
2931375822	121	3	114	5.7e-54	175.8	TIGR03631	ribosomal protein uS13, bacterial form
2931375823	131	12	128	1.7e-59	193.7	TIGR03632	ribosomal protein uS11, bacterial form
2931375824	314	20	313	1.3e-126	416.1	TIGR02027	DNA-directed RNA polymerase, alpha subunit, bacterial and chloroplast-type
2931375825	120	2	120	2.3e-51	167.2	TIGR00059	ribosomal protein L17
2931375826	281	7	275	1.2e-121	399.5	TIGR04520	energy-coupling factor transporter ATPase
2931375827	289	3	281	4.8e-123	403.9	TIGR04521	energy-coupling factor transporter ATPase
2931375829	247	1	240	4.8e-79	259.5	TIGR00071	tRNA pseudouridine(38-40) synthase
2931375831	145	3	143	5.8e-68	221.4	TIGR01066	ribosomal protein L13, bacterial type
2931375835	237	41	228	1.2e-86	283.9	TIGR02883	N-acetylmuramoyl-L-alanine amidase CwlD
2931375839	254	52	243	1.0e-87	287.1	TIGR02764	polysaccharide deacetylase family sporulation protein PdaB
2931375855	478	6	478	1.6e-116	384.3	TIGR00815	high affinity sulphate transporter 1
2931375869	304	10	300	0.0e+00	510.5	TIGR00274	N-acetylmuramic acid 6-phosphate etherase
2931375877	187	1	187	6.1e-111	363	TIGR02948	RNA polymerase sigma-W factor
2931375879	273	2	257	8.1e-118	386.5	TIGR00159	TIGR00159 family protein
2931375881	448	5	443	0.0e+00	620.4	TIGR01455	phosphoglucosamine mutase
2931375882	600	2	600	0.0e+00	775.5	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
2931375886	179	89	168	3.7e-38	123.8	TIGR00589	O-6-methylguanine DNA methyltransferase
2931375907	444	1	440	0.0e+00	874	TIGR00712	glycerol-3-phosphate transporter
2931375918	81	2	76	8.8e-31	100.3	TIGR01592	holin, SPP1 family
2931375921	384	6	384	0.0e+00	638.6	TIGR01142	phosphoribosylglycinamide formyltransferase 2
2931375925	177	9	161	3.1e-64	210	TIGR00473	CDP-diacylglycerol--serine O-phosphatidyltransferase
2931375927	263	50	263	2.8e-83	273	TIGR00163	phosphatidylserine decarboxylase precursor
2931375933	631	2	474	0.0e+00	611.4	TIGR02002	PTS system, glucose-specific IIBC component
2931375933	631	499	619	2.6e-47	154.1	TIGR00830	PTS system, glucose subfamily, IIA component
2931375934	249	1	249	2.9e-122	401.3	TIGR00502	glucosamine-6-phosphate isomerase
2931375937	356	43	356	0.0e+00	475.5	TIGR01123	branched-chain amino acid aminotransferase, group II
2931375941	404	17	404	0.0e+00	466.4	TIGR00835	amino acid carrier protein
2931375942	327	18	327	9.5e-122	400	TIGR03814	glutaminase A
2931375945	308	1	298	0.0e+00	469.9	TIGR03249	5-dehydro-4-deoxyglucarate dehydratase
2931375947	455	27	434	0.0e+00	533.2	TIGR00893	D-galactonate transporter
2931375948	455	15	455	0.0e+00	900.6	TIGR03247	glucarate dehydratase
2931375950	510	12	510	0.0e+00	927.2	TIGR03248	galactarate dehydratase
2931375963	70	4	50	5.3e-18	58.7	TIGR01411	twin arginine-targeting protein translocase, TatA/E family
2931375964	242	8	219	2.0e-57	188.9	TIGR00945	Twin arginine targeting (Tat) protein translocase TatC
2931375965	215	4	215	1.4e-107	352.7	TIGR00504	pyroglutamyl-peptidase I
2931375967	477	14	455	3.2e-96	317.2	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2931375969	375	27	375	0.0e+00	548.9	TIGR00520	L-asparaginase, type II
2931375992	130	4	129	3.0e-61	201.7	TIGR03558	luciferase family oxidoreductase, group 1
2931375996	257	32	242	2.6e-81	266.7	TIGR03716	integral membrane protein, YkoY family
2931376006	418	41	401	0.0e+00	605.5	TIGR01186	glycine betaine/L-proline transport ATP binding subunit
2931376009	383	12	359	4.5e-113	372.3	TIGR01891	amidohydrolase
2931376014	321	11	309	0.0e+00	440	TIGR01771	L-lactate dehydrogenase
2931376015	541	3	538	0.0e+00	709.8	TIGR00795	L-lactate transport
2931376021	272	15	272	4.4e-93	305.4	TIGR00552	NAD+ synthetase
2931376032	515	5	515	0.0e+00	975.9	TIGR01237	delta-1-pyrroline-5-carboxylate dehydrogenase, group 2, putative
2931376033	449	1	448	0.0e+00	677.2	TIGR02121	sodium/proline symporter
2931376035	285	19	280	3.8e-60	197.3	TIGR03943	TIGR03943 family protein
2931376039	481	4	242	2.4e-96	316.4	TIGR01469	uroporphyrin-III C-methyltransferase
2931376040	106	7	106	3.4e-34	111.5	TIGR02378	nitrite reductase [NAD(P)H], small subunit
2931376041	805	6	791	0.0e+00	1313.1	TIGR02374	nitrite reductase [NAD(P)H], large subunit
2931376042	710	24	707	0.0e+00	623.7	TIGR01591	formate dehydrogenase, alpha subunit, archaeal-type
2931376043	771	6	769	0.0e+00	1197.8	TIGR02374	nitrite reductase [NAD(P)H], large subunit
2931376044	401	13	346	4.4e-104	342.7	TIGR00886	nitrite extrusion protein (nitrite facilitator)
2931376045	302	2	215	2.5e-78	257.5	TIGR00294	GTP cyclohydrolase, MptA/FolE2 family
2931376049	226	19	117	4.0e-31	101.8	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2931376064	185	7	185	1.0e-75	247.9	TIGR03127	6-phospho 3-hexuloisomerase
2931376065	210	2	207	7.1e-92	301	TIGR03128	3-hexulose-6-phosphate synthase
2931376067	3587	1532	1932	5.9e-127	418.1	TIGR01733	amino acid adenylation domain
2931376067	3587	2572	2962	4.4e-122	402	TIGR01733	amino acid adenylation domain
2931376067	3587	3429	3583	4.2e-54	176.9	TIGR01720	non-ribosomal peptide synthase domain TIGR01720
2931376067	3587	488	891	0.0e+00	437.7	TIGR01733	amino acid adenylation domain
2931376068	3583	1523	1928	0.0e+00	443	TIGR01733	amino acid adenylation domain
2931376068	3583	2568	2958	6.2e-122	401.5	TIGR01733	amino acid adenylation domain
2931376068	3583	3424	3574	6.1e-53	173.2	TIGR01720	non-ribosomal peptide synthase domain TIGR01720
2931376068	3583	492	888	0.0e+00	435.1	TIGR01733	amino acid adenylation domain
2931376069	1275	491	891	1.8e-129	426.3	TIGR01733	amino acid adenylation domain
2931376075	224	100	224	1.2e-30	100.5	TIGR00556	phosphopantetheine--protein transferase domain
2931376078	234	24	122	3.4e-31	102.1	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2931376081	204	14	194	2.4e-94	308.5	TIGR00421	polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases
2931376082	473	6	441	0.0e+00	549.9	TIGR00148	UbiD family decarboxylase
2931376087	492	14	488	0.0e+00	465.6	TIGR00924	amino acid/peptide transporter (Peptide:H+ symporter), bacterial
2931376091	407	4	397	2.6e-98	323.6	TIGR02887	germination protein, Ger(x)C family
2931376092	373	4	364	3.1e-79	261.2	TIGR00912	spore germination protein (amino acid permease)
2931376099	29	2	26	3.4e-16	53	TIGR01732	conserved hypothetical tiny transmembrane protein
2931376100	37	7	34	3.2e-13	43.5	TIGR01732	conserved hypothetical tiny transmembrane protein
2931376101	454	1	449	2.8e-76	251.6	TIGR00657	aspartate kinase
2931376107	472	13	430	7.9e-108	355.5	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2931376113	436	15	436	0.0e+00	786	TIGR00700	4-aminobutyrate aminotransferase, prokaryotic type
2931376114	462	7	456	0.0e+00	780.2	TIGR01780	succinate-semialdehyde dehydrogenase
2931376115	287	1	284	2.0e-120	395.5	TIGR00776	RhaT L-rhamnose-proton symporter family protein
2931376121	478	14	353	0.0e+00	637.2	TIGR00851	PTS system, mannitol-specific IIC component
2931376124	354	3	351	0.0e+00	648.6	TIGR02089	tartrate dehydrogenase
2931376125	187	18	181	2.9e-54	177.6	TIGR02227	signal peptidase I, bacterial type
2931376130	249	10	244	3.0e-37	122.8	TIGR01487	phosphoglycolate phosphatase, TA0175-type
2931376134	240	10	225	2.7e-108	354.2	TIGR00370	sensor histidine kinase inhibitor, KipI family
2931376135	337	2	334	9.2e-94	308.2	TIGR00724	biotin-dependent carboxylase uncharacterized domain
2931376151	96	9	93	4.5e-29	95.4	TIGR03954	integral membrane protein
2931376153	727	2	727	0.0e+00	1125.8	TIGR01056	DNA topoisomerase III, bacteria and conjugative plasmid
2931376155	574	6	570	0.0e+00	530	TIGR02720	pyruvate oxidase
2931376161	425	28	392	0.0e+00	461.8	TIGR01197	NRAMP (natural resistance-associated macrophage protein) metal ion transporters
2931376169	350	49	305	4.4e-109	358.1	TIGR00787	tripartite ATP-independent periplasmic transporter solute receptor, DctP family
2931376180	290	10	288	5.2e-72	236.8	TIGR01297	cation diffusion facilitator family transporter
2931376182	361	4	348	2.4e-124	408.7	TIGR01205	D-alanine--D-alanine ligase
2931376183	457	32	451	0.0e+00	496.7	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2931376188	121	1	121	8.7e-58	188.4	TIGR00516	holo-[acyl-carrier-protein] synthase
2931376190	389	8	371	0.0e+00	499.6	TIGR00492	alanine racemase
2931376194	121	5	98	1.2e-09	32.4	TIGR00377	anti-anti-sigma factor
2931376197	109	1	106	3.3e-35	114.6	TIGR00377	anti-anti-sigma factor
2931376198	160	1	159	4.0e-88	287.1	TIGR01924	serine-protein kinase RsbW
2931376199	262	1	255	6.9e-124	406.6	TIGR02941	RNA polymerase sigma-B factor
2931376271	91	1	85	1.0e-22	74.3	TIGR01003	Phosphotransferase System HPr (HPr) Family
2931376280	435	5	430	0.0e+00	748.1	TIGR00935	arsenite/antimonite efflux pump membrane protein
2931376296	297	9	296	3.1e-87	286.7	TIGR01297	cation diffusion facilitator family transporter
2931376318	885	6	877	0.0e+00	459.2	TIGR00833	Transport protein
2931376321	402	8	394	0.0e+00	493.4	TIGR00710	drug resistance transporter, Bcr/CflA subfamily
2931376325	395	7	392	4.1e-92	303.4	TIGR01426	glycosyltransferase, MGT family
2931376334	103	1	95	8.9e-28	91.4	TIGR00853	PTS system, lactose/cellobiose family IIB component
2931376336	260	9	260	9.3e-110	361.8	TIGR00359	phosphotransferase system, cellobiose specific, IIC component
2931376337	187	1	170	4.4e-77	254.1	TIGR00410	PTS system, lactose/cellobiose family IIC component
2931376342	137	32	136	7.8e-27	88.6	TIGR00218	mannose-6-phosphate isomerase, class I
2931376353	325	2	324	4.6e-122	401.2	TIGR01379	thiamine-phosphate kinase
2931376354	158	9	140	6.8e-53	172.5	TIGR00150	tRNA threonylcarbamoyl adenosine modification protein YjeE
2931376355	229	3	216	7.2e-53	174	TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ
2931376356	151	14	145	1.4e-45	149	TIGR01575	ribosomal-protein-alanine acetyltransferase
2931376357	346	9	321	0.0e+00	451.9	TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD
2931376359	170	4	154	2.9e-71	232.3	TIGR00581	molybdenum cofactor biosynthesis protein MoaC
2931376361	57	2	48	4.9e-20	65.2	TIGR01411	twin arginine-targeting protein translocase, TatA/E family
2931376362	251	8	223	2.7e-76	250.5	TIGR00945	Twin arginine targeting (Tat) protein translocase TatC
2931376366	543	2	524	0.0e+00	861.5	TIGR02348	chaperonin GroL
2931376371	353	8	350	2.8e-17	57	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
2931376372	464	28	461	0.0e+00	514.9	TIGR00792	sugar (Glycoside-Pentoside-Hexuronide) transporter
2931376380	473	1	451	2.3e-116	383.6	TIGR00879	MFS transporter, sugar porter (SP) family
2931376381	346	2	343	1.6e-17	57.9	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
2931376392	469	1	450	0.0e+00	811.3	TIGR01773	gamma-aminobutyrate permease
2931376393	290	10	289	3.8e-79	260.2	TIGR01297	cation diffusion facilitator family transporter
2931376397	513	203	513	0.0e+00	531.6	TIGR00884	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit
2931376397	513	9	196	1.8e-89	292.4	TIGR00888	GMP synthase (glutamine-hydrolyzing), N-terminal domain or A subunit
2931376404	162	5	162	4.1e-71	231.8	TIGR01162	phosphoribosylaminoimidazole carboxylase, PurE protein
2931376405	380	11	366	0.0e+00	487.5	TIGR01161	phosphoribosylaminoimidazole carboxylase, PurK protein
2931376406	431	1	429	0.0e+00	624.6	TIGR00928	adenylosuccinate lyase
2931376407	241	1	241	2.2e-89	293.8	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
2931376408	84	2	80	7.1e-40	129.5	TIGR00302	phosphoribosylformylglycinamidine synthase, purS protein
2931376409	227	1	219	3.6e-94	308.6	TIGR01737	phosphoribosylformylglycinamidine synthase I
2931376410	742	23	738	0.0e+00	1014.1	TIGR01736	phosphoribosylformylglycinamidine synthase II
2931376411	476	12	457	0.0e+00	580.1	TIGR01134	amidophosphoribosyltransferase
2931376412	346	3	335	0.0e+00	503.1	TIGR00878	phosphoribosylaminoimidazole synthetase
2931376413	195	2	193	1.3e-82	270.2	TIGR00639	phosphoribosylglycinamide formyltransferase, formyltetrahydrofolate-dependent
2931376414	512	4	512	0.0e+00	868.1	TIGR00355	phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
2931376415	422	1	418	0.0e+00	590.4	TIGR00877	phosphoribosylamine--glycine ligase
2931376420	580	27	575	7.6e-62	203.6	TIGR01178	adenine deaminase
2931376422	104	7	94	2.8e-51	166.2	TIGR02531	TrpR-related protein YerC/YecD
2931376425	228	8	223	4.4e-69	226.6	TIGR01768	geranylgeranylglyceryl phosphate synthase family protein
2931376426	739	8	737	0.0e+00	1251.7	TIGR01073	ATP-dependent DNA helicase PcrA
2931376427	668	13	662	0.0e+00	955.7	TIGR00575	DNA ligase, NAD-dependent
2931376434	492	3	489	0.0e+00	782.5	TIGR02121	sodium/proline symporter
2931376435	96	4	96	8.6e-38	122.9	TIGR00135	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit
2931376436	485	11	478	0.0e+00	708.3	TIGR00132	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit
2931376437	476	1	474	0.0e+00	607.3	TIGR00133	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
2931376440	303	1	295	0.0e+00	453.2	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2931376442	458	20	450	0.0e+00	707.7	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2931376446	157	1	157	2.7e-52	171.3	TIGR01741	conserved hypothetical protein
2931376452	239	1	236	1.1e-72	238.8	TIGR01033	DNA-binding regulatory protein, YebC/PmpR family
2931376496	254	1	254	3.3e-88	289.6	TIGR02623	glucose-1-phosphate cytidylyltransferase
2931376497	322	3	322	2.3e-68	225.1	TIGR02622	CDP-glucose 4,6-dehydratase
2931376502	235	4	227	1.0e-105	346.4	TIGR02254	noncanonical pyrimidine nucleotidase, YjjG family
2931376503	461	22	452	0.0e+00	481.5	TIGR00909	amino acid transporter
2931376518	478	32	472	0.0e+00	452.2	TIGR00785	anion transporter
2931376523	433	1	432	0.0e+00	800.8	TIGR00784	citrate transporter, CitMHS family
2931376531	249	1	249	6.1e-103	337.8	TIGR00500	methionine aminopeptidase, type I
2931376532	452	1	448	0.0e+00	591	TIGR01998	PTS system, N-acetylglucosamine-specific IIBC component
2931376535	471	16	443	0.0e+00	449	TIGR00835	amino acid carrier protein
2931376538	470	5	466	0.0e+00	732	TIGR01992	PTS system, trehalose-specific IIBC component
2931376539	561	8	557	0.0e+00	918.4	TIGR02403	alpha,alpha-phosphotrehalase
2931376540	238	5	236	4.4e-111	364.3	TIGR02404	trehalose operon repressor, B. subtilis-type
2931376542	1462	1423	1457	2.2e-04	16.1	TIGR01167	LPXTG-motif cell wall anchor domain
2931376542	1462	43	655	0.0e+00	755.3	TIGR01390	2',3'-cyclic-nucleotide 2'-phosphodiesterase
2931376543	172	4	171	6.0e-61	199.1	TIGR01382	intracellular protease, PfpI family
2931376551	275	2	265	5.6e-93	305.7	TIGR00765	YihY family inner membrane protein
2931376554	351	7	349	0.0e+00	563.3	TIGR00378	calcium/proton exchanger (cax)
2931376557	373	8	371	0.0e+00	660.5	TIGR04478	radical SAM/CxCxxxxC motif protein YfkAB
2931376559	263	30	253	3.0e-115	377.8	TIGR02884	delta-lactam-biosynthetic de-N-acetylase
2931376561	319	4	315	5.0e-126	414.5	TIGR00383	magnesium Mg(2+) and cobalt Co(2+) transport protein (corA)
2931376563	466	25	455	0.0e+00	692.2	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2931376571	458	1	458	0.0e+00	555.1	TIGR01350	dihydrolipoamide dehydrogenase
2931376573	59	1	58	4.0e-30	98.1	TIGR02861	small acid-soluble spore protein, H-type
2931376579	104	2	87	1.2e-15	51.8	TIGR03930	WXG100 family type VII secretion target
2931376582	527	2	525	0.0e+00	881	TIGR02005	PTS system, alpha-glucoside-specific IIBC component
2931376589	482	1	459	3.9e-116	382.8	TIGR00879	MFS transporter, sugar porter (SP) family
2931376596	311	9	306	4.8e-94	309.2	TIGR01188	daunorubicin resistance ABC transporter ATP-binding subunit
2931376606	518	13	508	3.9e-61	201.4	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2931376612	293	2	293	0.0e+00	434	TIGR00654	phenazine biosynthesis protein PhzF family
2931376616	303	3	293	3.5e-111	365.6	TIGR01777	TIGR01777 family protein
2931376621	50	17	48	2.9e-24	79	TIGR03091	small, acid-soluble spore protein K
2931376629	369	15	295	9.2e-122	400.1	TIGR01084	A/G-specific adenine glycosylase
2931376632	84	8	84	5.7e-29	94.9	TIGR01442	small, acid-soluble spore protein, gamma-type
2931376637	429	4	427	0.0e+00	565.4	TIGR00713	glutamate-1-semialdehyde-2,1-aminomutase
2931376666	590	132	557	0.0e+00	753.1	TIGR00190	phosphomethylpyrimidine synthase
2931376670	329	33	317	2.1e-106	349.6	TIGR01728	ABC transporter, substrate-binding protein, aliphatic sulfonates family
2931376672	376	2	347	0.0e+00	638.2	TIGR03565	alkanesulfonate monooxygenase, FMNH(2)-dependent
2931376679	386	10	343	3.4e-127	418.3	TIGR00276	epoxyqueuosine reductase
2931376681	157	2	157	1.4e-74	243.3	TIGR00185	tRNA (cytidine(34)-2'-O)-methyltransferase
2931376687	392	9	380	0.0e+00	630.4	TIGR02877	sporulation protein YhbH
2931376690	532	13	504	0.0e+00	670.5	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2931376699	276	10	261	3.4e-35	116.1	TIGR00363	lipoprotein, YaeC family
2931376700	359	188	356	5.3e-53	173.4	TIGR00254	diguanylate cyclase (GGDEF) domain
2931376730	191	7	188	1.0e-57	189.1	TIGR02898	sporulation lipoprotein, YhcN/YlaJ family
2931376733	1196	1160	1192	1.5e-04	16.7	TIGR01167	LPXTG-motif cell wall anchor domain
2931376734	198	73	198	5.4e-48	156.5	TIGR01076	LPXTG-site transpeptidase (sortase) family protein
2931376735	302	14	301	9.1e-101	331.2	TIGR00005	pseudouridine synthase, RluA family
2931376738	220	49	184	9.6e-20	65.5	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2931376742	274	6	230	7.2e-71	232.7	TIGR00861	MIP family channel proteins
2931376743	496	3	495	0.0e+00	750.4	TIGR01311	glycerol kinase
