gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2931375671	427	99	407	52	310	2.7e-29	97.2	pfam00704	Glyco_hydro_18	312
2931375672	181	6	177	1	174	1.4e-34	114.2	pfam00857	Isochorismatase	175
2931375673	161	2	149	3	138	1.4e-42	139.1	pfam14437	MafB19-deam	138
2931375675	563	20	179	1	162	5.3e-47	154	pfam13177	DNA_pol3_delta2	163
2931375675	563	232	401	9	132	9.6e-14	45.9	pfam12169	DNA_pol3_gamma3	143
2931375676	107	12	102	1	91	5.2e-36	117.2	pfam02575	YbaB_DNA_bd	91
2931375677	198	39	78	2	40	2.6e-19	62.9	pfam02132	RecR	40
2931375677	198	80	171	1	89	1.4e-27	90.5	pfam13662	Toprim_4	89
2931375678	74	1	70	5	70	4.3e-25	82.1	pfam10704	DUF2508	71
2931375679	87	5	85	2	75	1.5e-20	67.6	pfam07441	BofA	75
2931375685	64	11	55	1	45	4.6e-22	72.1	pfam10764	Gin	45
2931375686	204	8	198	2	190	1.9e-63	208.3	pfam10112	Halogen_Hydrol	191
2931375687	386	51	382	3	331	8.7e-124	407.2	pfam05816	TelA	332
2931375688	480	3	363	1	416	3.9e-124	408.9	pfam01276	OKR_DC_1	417
2931375688	480	392	464	62	105	4.4e-12	40.9	pfam03711	OKR_DC_1_C	132
2931375689	212	8	199	1	185	8.5e-62	202.5	pfam02223	Thymidylate_kin	185
2931375690	109	1	109	1	109	1.9e-56	183.3	pfam06153	CdAMP_rec	109
2931375691	128	1	127	21	143	1.3e-39	129.8	pfam03885	DUF327	143
2931375692	329	11	170	2	162	4.1e-60	196.6	pfam13177	DNA_pol3_delta2	163
2931375692	329	233	328	28	109	7.3e-08	27.4	pfam09115	DNApol3-delta_C	117
2931375693	275	61	146	2	86	3.9e-34	111.2	pfam04468	PSP1	86
2931375694	119	1	114	1	102	1.5e-39	129.2	pfam06156	DUF972	102
2931375695	247	17	188	4	122	3.2e-12	40.7	pfam05175	MTS	169
2931375696	99	5	80	2	75	1.8e-19	64.2	pfam01541	GIY-YIG	78
2931375697	292	16	216	2	211	4.0e-29	96.4	pfam00590	TP_methylase	212
2931375698	94	8	51	1	43	1.8e-13	44.6	pfam04014	MazE_antitoxin	46
2931375699	664	8	375	1	390	2.9e-122	402.6	pfam09334	tRNA-synt_1g	391
2931375699	664	397	554	1	126	2.7e-11	38	pfam08264	Anticodon_1	152
2931375699	664	570	662	1	95	5.1e-29	94.7	pfam01588	tRNA_bind	96
2931375700	255	3	253	1	254	2.7e-93	306.3	pfam01026	TatD_DNase	255
2931375701	437	70	110	1	39	3.7e-14	46.6	pfam03990	DUF348	41
2931375701	437	127	167	1	41	8.2e-14	45.5	pfam03990	DUF348	41
2931375701	437	184	224	1	41	5.1e-16	52.6	pfam03990	DUF348	41
2931375701	437	241	315	3	75	6.1e-22	72.3	pfam07501	G5	75
2931375701	437	376	437	1	75	3.4e-24	79.3	pfam06725	3D	75
2931375702	186	4	81	1	77	4.2e-08	28	pfam13662	Toprim_4	89
2931375702	186	92	176	2	83	2.8e-28	92.6	pfam13331	DUF4093	83
2931375703	292	19	283	2	263	1.8e-91	300.2	pfam00398	RrnaAD	265
2931375704	290	4	286	1	281	7.7e-121	397	pfam05582	Peptidase_U57	281
2931375705	86	3	75	2	72	7.4e-33	106.9	pfam06257	VEG	73
2931375706	61	8	54	13	60	4.8e-10	33.8	pfam00269	SASP	60
2931375707	292	89	147	2	66	2.9e-14	47.5	pfam00288	GHMP_kinases_N	66
2931375707	292	200	278	1	80	4.3e-11	37.5	pfam08544	GHMP_kinases_C	85
2931375708	285	4	73	1	70	6.8e-33	106.9	pfam09182	PuR_N	70
2931375708	285	105	265	5	147	2.3e-24	80.1	pfam00156	Pribosyltran	159
2931375709	125	7	124	1	120	8.1e-51	165.5	pfam01042	Ribonuc_L-PSP	121
2931375710	97	1	82	2	81	6.8e-37	120	pfam04026	SpoVG	82
2931375711	456	5	228	2	221	4.5e-27	89.6	pfam00483	NTP_transferase	248
2931375711	456	266	301	1	34	1.3e-10	35.1	pfam00132	Hexapep	36
2931375711	456	317	352	1	36	1.5e-11	38	pfam00132	Hexapep	36
2931375711	456	395	429	2	35	1.5e-08	28.6	pfam00132	Hexapep	36
2931375712	317	10	126	1	116	1.1e-53	174.5	pfam13793	Pribosyltran_N	116
2931375712	317	198	317	75	184	8.2e-28	92.1	pfam14572	Pribosyl_synth	185
2931375713	204	4	90	1	81	7.9e-23	75.2	pfam01386	Ribosomal_L25p	81
2931375713	204	98	181	2	86	4.2e-26	85.6	pfam14693	Ribosomal_TL5_C	86
2931375714	188	3	185	1	160	6.0e-63	206.1	pfam01195	Pept_tRNA_hydro	160
2931375715	76	1	76	1	76	7.8e-39	126.3	pfam10955	DUF2757	76
2931375716	1177	500	595	1	89	6.0e-32	104.7	pfam02559	CarD_CdnL_TRCF	89
2931375716	1177	625	788	1	171	1.0e-19	65.4	pfam00270	DEAD	176
2931375716	1177	819	930	9	110	3.5e-20	66.9	pfam00271	Helicase_C	111
2931375716	1177	1025	1119	2	93	2.0e-28	93.1	pfam03461	TRCF	95
2931375717	178	8	54	2	43	2.2e-12	41.1	pfam04014	MazE_antitoxin	46
2931375717	178	54	177	1	126	3.5e-47	154	pfam15714	SpoVT_C	126
2931375718	532	12	309	1	273	7.6e-70	229.7	pfam01943	Polysacc_synt	274
2931375718	532	359	505	1	141	6.1e-28	92.1	pfam14667	Polysacc_synt_C	142
2931375719	489	4	207	1	211	2.1e-31	103.9	pfam00590	TP_methylase	212
2931375719	489	255	328	1	74	2.4e-31	102.2	pfam03819	MazG	74
2931375719	489	387	456	8	69	3.1e-09	31.3	pfam03819	MazG	74
2931375720	86	1	47	1	48	1.9e-12	41.2	pfam01479	S4	48
2931375721	100	17	82	1	64	1.7e-22	73.4	pfam07873	YabP	64
2931375722	211	11	88	2	77	3.0e-22	73.1	pfam09578	Spore_YabQ	78
2931375723	125	45	123	3	79	1.8e-20	67	pfam04977	DivIC	80
2931375724	128	2	74	3	75	1.3e-23	77.6	pfam00575	S1	75
2931375727	827	618	805	3	192	1.7e-38	126.8	pfam07228	SpoIIE	193
2931375728	245	2	89	105	167	4.6e-07	24.6	pfam00092	VWA	175
2931375729	338	28	283	1	220	1.1e-15	52.1	pfam00069	Pkinase	264
2931375730	472	19	203	2	181	6.1e-66	216	pfam01171	ATP_bind_3	182
2931375730	472	256	325	4	65	1.5e-06	23.1	pfam09179	TilS	67
2931375730	472	385	459	1	58	4.5e-18	58.9	pfam11734	TilS_C	74
2931375731	180	10	161	10	158	7.3e-27	88.2	pfam00156	Pribosyltran	159
2931375732	637	8	105	2	107	3.8e-13	44.2	pfam06480	FtsH_ext	109
2931375732	637	197	330	1	131	2.7e-46	151.6	pfam00004	AAA	132
2931375732	637	390	600	2	211	8.6e-92	300.9	pfam01434	Peptidase_M41	211
2931375733	258	2	206	1	208	2.5e-78	257	pfam03309	Pan_kinase	208
2931375734	291	2	278	1	267	1.2e-93	307.7	pfam01430	HSP33	267
2931375735	297	2	134	14	146	1.6e-08	28.9	pfam13624	SurA_N_3	162
2931375735	297	135	261	1	121	1.4e-22	75.3	pfam13145	Rotamase_2	121
2931375736	308	8	294	2	293	1.6e-74	245.3	pfam00291	PALP	294
2931375737	470	14	150	3	142	3.8e-33	109.1	pfam04715	Anth_synt_I_N	142
2931375737	470	198	452	2	258	2.7e-99	326.2	pfam00425	Chorismate_bind	258
2931375738	194	3	187	2	187	4.4e-58	190.6	pfam00117	GATase	190
2931375739	294	29	254	1	223	1.5e-52	173.1	pfam01063	Aminotran_4	223
2931375740	285	28	261	1	244	1.6e-91	300.6	pfam00809	Pterin_bind	244
2931375741	120	4	116	1	111	5.0e-38	124.5	pfam02152	FolB	111
2931375742	167	6	134	1	111	1.4e-41	135.9	pfam01288	HPPK	112
2931375743	69	10	64	1	55	1.0e-16	55.2	pfam01381	HTH_3	55
2931375744	333	14	324	1	307	5.4e-117	384.6	pfam01207	Dus	310
2931375745	499	65	142	1	76	7.5e-17	55.6	pfam01336	tRNA_anti-codon	76
2931375745	499	158	497	2	313	1.9e-85	281	pfam00152	tRNA-synt_2	314
2931375762	154	3	151	2	149	1.9e-59	194.7	pfam05848	CtsR	149
2931375763	185	139	174	3	35	3.1e-07	24.4	pfam02151	UVR	36
2931375764	363	19	254	2	244	2.7e-90	296.6	pfam00217	ATP-gua_Ptrans	245
2931375765	810	17	69	1	53	4.1e-19	62.9	pfam02861	Clp_N	53
2931375765	810	91	143	3	53	4.0e-20	66.1	pfam02861	Clp_N	53
2931375765	810	204	339	2	111	3.2e-15	51.1	pfam00004	AAA	132
2931375765	810	417	452	1	36	9.9e-09	29.2	pfam02151	UVR	36
2931375765	810	536	708	1	171	4.3e-59	193.8	pfam07724	AAA_2	171
2931375765	810	714	794	1	80	5.2e-27	88.2	pfam10431	ClpB_D2-small	81
2931375766	458	58	223	17	193	2.8e-17	57.3	pfam13481	AAA_25	194
2931375766	458	343	430	57	121	3.3e-10	34.3	pfam13541	ChlI	121
2931375767	360	28	143	2	117	3.3e-30	98.5	pfam02457	DisA_N	119
2931375767	360	146	286	1	140	3.9e-52	170.2	pfam10635	DisA-linker	142
2931375769	232	3	225	3	220	5.3e-97	318.2	pfam01128	IspD	221
2931375770	158	2	156	1	155	6.4e-67	219	pfam02542	YgbB	155
2931375771	483	4	323	1	314	0.0e+00	435.8	pfam00749	tRNA-synt_1c	314
2931375773	217	2	38	72	103	4.1e-06	21.5	pfam06426	SATase_N	105
2931375773	217	66	109	2	36	2.7e-05	18.2	pfam00132	Hexapep	36
2931375773	217	118	153	1	35	7.5e-09	29.5	pfam00132	Hexapep	36
2931375774	466	15	314	2	300	0.0e+00	468.2	pfam01406	tRNA-synt_1e	301
2931375774	466	353	416	1	55	1.8e-18	61.2	pfam09190	DALR_2	63
2931375775	143	16	117	2	104	3.0e-19	64	pfam00636	Ribonuclease_3	105
2931375776	249	7	81	1	76	3.6e-24	79.3	pfam08032	SpoU_sub_bind	76
2931375776	249	97	238	2	142	4.3e-41	134.8	pfam00588	SpoU_methylase	142
2931375777	170	4	166	1	166	1.2e-57	188.8	pfam05991	NYN_YacP	166
2931375778	218	38	108	1	70	1.4e-15	51.2	pfam04542	Sigma70_r2	71
2931375778	218	159	207	10	54	2.3e-11	37.7	pfam08281	Sigma70_r4_2	54
2931375779	59	4	57	2	54	2.9e-22	72.8	pfam00584	SecE	54
2931375780	177	3	110	1	94	3.7e-30	98.7	pfam02357	NusG	95
2931375780	177	127	159	3	31	7.0e-10	33	pfam00467	KOW	32
2931375781	141	9	66	1	58	3.9e-33	107.5	pfam03946	Ribosomal_L11_N	58
2931375781	141	71	139	1	70	4.2e-28	92.1	pfam00298	Ribosomal_L11	70
2931375782	232	30	220	2	205	1.5e-57	189	pfam00687	Ribosomal_L1	205
2931375784	166	3	101	4	100	2.5e-32	105.4	pfam00466	Ribosomal_L10	100
2931375785	123	4	51	2	48	9.7e-22	70.9	pfam16320	Ribosomal_L12_N	48
2931375785	123	57	123	1	67	4.2e-32	104.8	pfam00542	Ribosomal_L12	67
2931375786	201	27	197	2	169	5.7e-51	166.8	pfam05175	MTS	169
2931375787	1193	28	456	1	201	4.0e-32	105.7	pfam04563	RNA_pol_Rpb2_1	203
2931375787	1193	140	295	1	156	3.5e-29	96.2	pfam04561	RNA_pol_Rpb2_2	190
2931375787	1193	358	410	149	190	1.5e-08	28.8	pfam04561	RNA_pol_Rpb2_2	190
2931375787	1193	469	537	1	68	5.0e-32	104.3	pfam04565	RNA_pol_Rpb2_3	68
2931375787	1193	547	614	1	65	2.5e-27	89.3	pfam10385	RNA_pol_Rpb2_45	65
2931375787	1193	675	1069	2	390	0.0e+00	548	pfam00562	RNA_pol_Rpb2_6	390
2931375787	1193	1071	1147	1	85	9.4e-29	94.1	pfam04560	RNA_pol_Rpb2_7	87
2931375788	1199	4	331	3	312	2.1e-91	300.8	pfam04997	RNA_pol_Rpb1_1	312
2931375788	1199	333	396	1	54	1.1e-10	36.4	pfam00623	RNA_pol_Rpb1_2	166
2931375788	1199	375	475	69	165	3.9e-31	102.9	pfam00623	RNA_pol_Rpb1_2	166
2931375788	1199	478	663	1	158	4.1e-38	125.2	pfam04983	RNA_pol_Rpb1_3	158
2931375788	1199	692	776	1	84	5.6e-16	52.9	pfam05000	RNA_pol_Rpb1_4	108
2931375788	1199	770	1131	1	265	3.0e-68	224.5	pfam04998	RNA_pol_Rpb1_5	267
2931375789	82	2	82	9	86	1.2e-17	57.9	pfam01248	Ribosomal_L7Ae	95
2931375790	138	2	136	1	135	7.5e-42	136.6	pfam00164	Ribosom_S12_S23	135
2931375791	156	1	149	1	149	8.8e-69	224.3	pfam00177	Ribosomal_S7	149
2931375792	692	8	280	2	193	7.0e-71	232.1	pfam00009	GTP_EFTU	194
2931375792	692	322	389	1	74	8.8e-18	58.9	pfam03144	GTP_EFTU_D2	74
2931375792	692	402	476	1	74	1.5e-37	121.9	pfam14492	EFG_II	75
2931375792	692	477	596	1	120	1.6e-48	157.9	pfam03764	EFG_IV	121
2931375792	692	598	685	1	88	2.2e-34	111.8	pfam00679	EFG_C	89
2931375793	396	10	203	1	193	2.6e-63	207.5	pfam00009	GTP_EFTU	194
2931375793	396	226	296	1	73	2.9e-21	70.1	pfam03144	GTP_EFTU_D2	74
2931375793	396	300	395	1	110	1.8e-34	112.8	pfam03143	GTP_EFTU_D3	111
2931375794	318	32	303	29	238	4.4e-19	63	pfam12146	Hydrolase_4	239
2931375795	102	7	101	1	98	1.4e-38	125.4	pfam00338	Ribosomal_S10	98
2931375796	209	85	184	210	290	2.2e-18	60.7	pfam00297	Ribosomal_L3	369
2931375797	207	17	205	1	191	3.1e-75	246.5	pfam00573	Ribosomal_L4	192
2931375798	95	6	92	1	83	7.3e-34	110.5	pfam00276	Ribosomal_L23	86
2931375799	277	42	118	1	76	8.9e-35	113	pfam00181	Ribosomal_L2	77
2931375799	277	125	251	1	126	9.0e-58	188.4	pfam03947	Ribosomal_L2_C	126
2931375800	92	3	83	1	81	1.5e-37	121.8	pfam00203	Ribosomal_S19	81
2931375801	113	7	108	2	101	3.8e-36	118.1	pfam00237	Ribosomal_L22	102
2931375802	218	37	110	1	77	4.0e-23	75.5	pfam07650	KH_2	78
2931375802	218	119	201	1	83	1.2e-40	132.3	pfam00189	Ribosomal_S3_C	83
2931375803	144	4	132	1	132	8.4e-55	178.8	pfam00252	Ribosomal_L16	132
2931375804	66	4	60	1	57	2.6e-28	92.2	pfam00831	Ribosomal_L29	57
2931375805	87	12	79	1	68	5.0e-34	110.7	pfam00366	Ribosomal_S17	68
2931375806	122	1	122	1	122	1.5e-55	180.8	pfam00238	Ribosomal_L14	122
2931375807	103	5	36	1	32	1.6e-11	38.3	pfam00467	KOW	32
2931375807	103	38	101	1	64	1.5e-32	106.3	pfam17136	ribosomal_L24	65
2931375808	179	24	80	1	57	7.8e-30	97.4	pfam00281	Ribosomal_L5	57
2931375808	179	84	177	1	94	1.8e-44	144.3	pfam00673	Ribosomal_L5_C	94
2931375809	61	9	60	1	54	2.7e-27	88.8	pfam00253	Ribosomal_S14	54
2931375810	132	5	132	1	127	2.9e-57	186.5	pfam00410	Ribosomal_S8	127
2931375811	179	11	83	1	76	4.9e-26	85.7	pfam00347	Ribosomal_L6	76
2931375811	179	91	166	1	75	1.6e-22	74.4	pfam00347	Ribosomal_L6	76
2931375812	120	5	120	2	116	9.4e-56	181.6	pfam00861	Ribosomal_L18p	116
2931375813	168	13	77	1	65	3.8e-34	110.9	pfam00333	Ribosomal_S5	65
2931375813	168	88	159	2	72	6.9e-32	103.2	pfam03719	Ribosomal_S5_C	72
2931375814	59	4	54	2	52	5.8e-22	71.8	pfam00327	Ribosomal_L30	52
2931375815	146	27	145	1	120	1.2e-40	133.3	pfam00828	Ribosomal_L27A	121
2931375816	431	68	413	1	307	1.4e-113	373.5	pfam00344	SecY	307
2931375817	217	5	191	1	150	2.4e-64	210.4	pfam00406	ADK	151
2931375817	217	127	162	1	36	8.6e-19	61.7	pfam05191	ADK_lid	36
2931375818	248	11	239	3	209	1.9e-58	192	pfam00557	Peptidase_M24	209
2931375820	72	7	70	1	64	1.7e-30	99	pfam01176	eIF-1a	64
2931375821	37	1	37	1	38	6.3e-21	68.7	pfam00444	Ribosomal_L36	38
2931375822	121	3	108	1	128	4.0e-36	118.6	pfam00416	Ribosomal_S13	128
2931375823	131	21	130	1	110	1.6e-53	174.2	pfam00411	Ribosomal_S11	110
2931375824	314	26	221	1	69	6.9e-25	80.7	pfam01193	RNA_pol_L	69
2931375824	314	53	171	6	110	9.5e-26	84.8	pfam01000	RNA_pol_A_bac	112
2931375824	314	239	305	2	67	5.7e-31	100.5	pfam03118	RNA_pol_A_CTD	67
2931375825	120	16	120	1	94	1.0e-41	136.2	pfam01196	Ribosomal_L17	94
2931375826	281	25	171	1	137	2.2e-37	123	pfam00005	ABC_tran	137
2931375827	289	23	174	2	137	9.9e-35	114.4	pfam00005	ABC_tran	137
2931375828	265	13	237	2	218	1.3e-67	221.9	pfam02361	CbiQ	218
2931375829	247	6	105	4	107	3.2e-11	38.1	pfam01416	PseudoU_synth_1	108
2931375829	247	144	246	1	108	2.8e-36	118.7	pfam01416	PseudoU_synth_1	108
2931375831	145	15	139	1	125	1.5e-59	194.1	pfam00572	Ribosomal_L13	125
2931375832	130	10	130	1	120	1.4e-48	158.8	pfam00380	Ribosomal_S9	120
2931375833	255	63	159	1	94	3.4e-15	50.9	pfam08241	Methyltransf_11	95
2931375834	147	1	147	1	146	7.2e-60	195.6	pfam10730	DUF2521	146
2931375835	237	43	227	1	174	1.9e-50	165.8	pfam01520	Amidase_3	175
2931375836	352	106	345	6	245	6.8e-86	282.1	pfam10609	ParA	246
2931375838	198	17	195	1	179	1.5e-76	250.6	pfam14089	KbaA	179
2931375839	254	51	176	2	123	3.5e-28	92.4	pfam01522	Polysacc_deac_1	124
2931375855	478	144	356	187	381	2.9e-34	112.8	pfam00916	Sulfate_transp	381
2931375855	478	391	478	9	98	6.6e-09	29.8	pfam01740	STAS	117
2931375857	319	40	222	5	184	3.8e-20	66.7	pfam01758	SBF	195
2931375858	250	6	242	6	250	1.1e-30	101.4	pfam00756	Esterase	251
2931375859	336	11	329	1	312	6.7e-89	292.3	pfam01032	FecCD	312
2931375860	334	17	327	2	312	1.2e-87	288.1	pfam01032	FecCD	312
2931375861	317	59	290	41	234	3.4e-33	109.5	pfam01497	Peripla_BP_2	239
2931375862	529	185	265	1	80	5.3e-20	65.9	pfam12833	HTH_18	81
2931375862	529	269	503	1	235	4.7e-25	82.9	pfam01497	Peripla_BP_2	239
2931375863	370	13	370	1	353	0.0e+00	509.1	pfam07075	DUF1343	353
2931375865	642	43	392	2	319	0.0e+00	434.3	pfam00933	Glyco_hydro_3	319
2931375865	642	435	636	2	197	3.8e-18	60.5	pfam01915	Glyco_hydro_3_C	198
2931375866	441	52	423	2	328	1.4e-77	255.5	pfam00144	Beta-lactamase	330
2931375867	455	12	45	1	34	2.9e-16	53.1	pfam00367	PTS_EIIB	34
2931375867	455	119	390	2	323	1.1e-41	137.2	pfam02378	PTS_EIIC	324
2931375868	283	3	79	2	76	1.2e-29	96.5	pfam01418	HTH_6	77
2931375868	283	126	257	1	131	2.1e-26	86.6	pfam01380	SIS	132
2931375869	304	114	215	51	119	3.5e-14	47.1	pfam01380	SIS	132
2931375870	160	13	139	16	117	4.1e-06	21.4	pfam00583	Acetyltransf_1	117
2931375871	151	2	146	1	137	3.6e-44	144.5	pfam04463	DUF523	137
2931375877	187	23	90	3	69	1.2e-23	77.1	pfam04542	Sigma70_r2	71
2931375877	187	127	180	3	54	7.7e-17	55.2	pfam08281	Sigma70_r4_2	54
2931375878	208	3	38	1	35	9.6e-09	29.8	pfam13490	zf-HC2	35
2931375879	273	117	236	2	118	7.6e-46	149	pfam02457	DisA_N	119
2931375880	484	55	135	1	82	2.9e-13	44.4	pfam07949	YbbR	82
2931375880	484	143	228	1	82	4.9e-17	56.5	pfam07949	YbbR	82
2931375880	484	237	316	1	82	8.2e-19	62.2	pfam07949	YbbR	82
2931375880	484	329	411	13	65	1.7e-06	22.7	pfam07949	YbbR	82
2931375881	448	2	137	2	134	1.1e-44	145.9	pfam02878	PGM_PMM_I	138
2931375881	448	157	253	2	103	1.4e-17	58.6	pfam02879	PGM_PMM_II	103
2931375881	448	257	369	1	113	3.6e-37	121.5	pfam02880	PGM_PMM_III	114
2931375881	448	373	442	1	73	1.0e-20	68.1	pfam00408	PGM_PMM_IV	74
2931375882	600	49	192	10	133	2.3e-22	74	pfam13522	GATase_6	134
2931375882	600	286	415	3	130	5.4e-38	124.2	pfam01380	SIS	132
2931375882	600	456	583	2	131	4.5e-23	75.9	pfam01380	SIS	132
2931375883	112	1	98	53	104	1.0e-07	26.8	pfam00730	HhH-GPD	108
2931375884	177	11	134	28	121	9.6e-14	45.9	pfam07934	OGG_N	121
2931375885	211	27	91	1	64	7.8e-31	100.4	pfam02805	Ada_Zn_binding	65
2931375885	211	121	200	1	80	8.0e-21	68.6	pfam12833	HTH_18	81
2931375886	179	7	86	1	77	6.1e-20	66.3	pfam02870	Methyltransf_1N	77
2931375886	179	90	170	1	80	1.5e-31	102.8	pfam01035	DNA_binding_1	81
2931375887	505	66	110	17	56	1.2e-08	29.3	pfam00662	Proton_antipo_N	58
2931375887	505	122	408	1	286	3.0e-73	240.9	pfam00361	Proton_antipo_M	293
2931375888	871	30	857	1	751	0.0e+00	898.6	pfam10070	DUF2309	751
2931375891	124	4	114	2	109	1.1e-40	132.7	pfam10057	DUF2294	111
2931375892	114	35	108	2	77	2.1e-18	60.6	pfam00486	Trans_reg_C	77
2931375893	132	55	124	2	66	1.3e-11	39	pfam00672	HAMP	69
2931375896	256	25	186	1	152	6.8e-32	105.2	pfam00069	Pkinase	264
2931375898	394	63	387	1	325	0.0e+00	629.1	pfam16226	DUF4885	325
2931375899	462	14	458	1	464	5.4e-108	355.9	pfam00324	AA_permease	479
2931375902	267	29	261	34	293	1.2e-35	117.5	pfam00905	Transpeptidase	306
2931375903	417	276	410	325	442	7.7e-19	62.1	pfam00067	p450	463
2931375905	539	8	431	2	403	1.4e-51	170	pfam13520	AA_permease_2	425
2931375906	293	43	285	1	258	1.3e-66	219.3	pfam03009	GDPD	259
2931375907	444	30	400	1	352	3.0e-54	178.6	pfam07690	MFS_1	353
2931375908	82	6	78	1	73	3.1e-31	102.3	pfam10852	DUF2651	73
2931375909	305	35	93	2	58	5.2e-16	52.8	pfam01047	MarR	59
2931375909	305	163	279	14	117	9.1e-19	62.2	pfam00583	Acetyltransf_1	117
2931375910	297	19	295	5	259	1.8e-33	110.2	pfam07690	MFS_1	353
2931375911	139	1	137	50	178	1.8e-16	54.3	pfam07690	MFS_1	353
2931375914	732	83	134	8	57	5.5e-11	37	pfam01471	PG_binding_1	57
2931375914	732	220	276	6	57	2.4e-11	38.1	pfam01471	PG_binding_1	57
2931375914	732	298	433	2	128	1.5e-39	129.7	pfam08924	DUF1906	128
2931375915	265	7	141	2	136	7.9e-26	85.2	pfam00892	EamA	137
2931375916	275	13	147	3	136	7.5e-28	91.5	pfam02311	AraC_binding	136
2931375916	275	190	268	2	80	1.7e-20	67.5	pfam12833	HTH_18	81
2931375918	81	1	74	1	73	1.5e-32	106	pfam04688	Holin_SPP1	74
2931375919	556	10	52	1	43	3.4e-17	56.7	pfam01476	LysM	44
2931375919	556	71	113	1	43	3.4e-17	56.7	pfam01476	LysM	44
2931375919	556	132	174	1	43	3.4e-17	56.7	pfam01476	LysM	44
2931375919	556	193	235	1	43	3.4e-17	56.7	pfam01476	LysM	44
2931375919	556	254	296	1	43	3.4e-17	56.7	pfam01476	LysM	44
2931375919	556	315	357	1	43	3.4e-17	56.7	pfam01476	LysM	44
2931375921	384	114	287	2	170	1.4e-61	201.4	pfam02222	ATP-grasp	171
2931375922	313	95	312	8	215	4.3e-27	89.7	pfam00089	Trypsin	221
2931375923	132	1	130	1	130	5.3e-74	240.6	pfam10794	DUF2606	130
2931375924	296	57	286	1	210	3.4e-15	51.6	pfam12697	Abhydrolase_6	212
2931375925	177	3	67	2	66	1.4e-15	52.2	pfam01066	CDP-OH_P_transf	66
2931375926	162	29	156	1	119	4.5e-29	95.8	pfam09335	SNARE_assoc	120
2931375927	263	63	261	2	200	4.2e-58	190.5	pfam02666	PS_Dcarbxylase	200
2931375929	446	93	439	1	343	1.2e-62	207	pfam05139	Erythro_esteras	344
2931375930	295	27	105	5	79	8.4e-22	71.7	pfam12833	HTH_18	81
2931375931	322	116	213	2	104	3.1e-13	44.6	pfam00581	Rhodanese	107
