gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2931375671	427	98.59	1	427	1	427	0.0e+00	968	KO:K06306	spore germination protein		
2931375673	161	100	1	161	1	161	3.7e-112	364	KO:K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	EC:3.5.4.33	
2931375675	563	99.64	1	563	1	563	0.0e+00	1270	KO:K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	EC:2.7.7.7	
2931375676	107	100	1	107	1	107	3.1e-70	239	KO:K09747	uncharacterized protein		
2931375677	198	100	1	198	1	198	0.0e+00	456	KO:K06187	recombination protein RecR		
2931375679	87	100	1	87	1	87	1.4e-53	190	KO:K06317	inhibitor of the pro-sigma K processing machinery		
2931375689	212	100	1	212	1	212	0.0e+00	475	KO:K00943	dTMP kinase [EC:2.7.4.9]	EC:2.7.4.9	
2931375691	128	100	1	128	19	146	9.8e-84	280	KO:K09770	uncharacterized protein		
2931375692	329	100	1	329	1	329	0.0e+00	745	KO:K02341	DNA polymerase III subunit delta' [EC:2.7.7.7]	EC:2.7.7.7	
2931375696	99	98.99	1	99	1	99	1.6e-68	234	KO:K07461	putative endonuclease		
2931375697	292	100	1	292	1	292	0.0e+00	668	KO:K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	EC:2.1.1.198	
2931375698	94	100	1	94	1	94	2.2e-59	207	KO:K06284	transcriptional pleiotropic regulator of transition state genes		
2931375699	664	100	1	664	1	664	0.0e+00	1530	KO:K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	EC:6.1.1.10	
2931375700	255	100	1	255	1	255	0.0e+00	589	KO:K03424	TatD DNase family protein [EC:3.1.21.-]	EC:3.1.21.-	
2931375702	186	100	1	186	1	186	0.0e+00	421	KO:K05985	ribonuclease M5 [EC:3.1.26.8]	EC:3.1.26.8	
2931375703	292	100	1	292	1	292	0.0e+00	643	KO:K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	EC:2.1.1.182	
2931375704	290	100	1	290	1	290	0.0e+00	667	KO:K06436	spore coat assemly protein		
2931375707	292	99.66	1	292	1	292	0.0e+00	656	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	EC:2.7.1.148	
2931375708	285	100	1	285	1	285	0.0e+00	626	KO:K09685	purine operon repressor		
2931375709	125	100	1	125	1	125	8.7e-85	283	KO:K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	EC:3.5.99.10	
2931375710	97	100	1	97	1	97	2.1e-64	222	KO:K06412	stage V sporulation protein G		
2931375711	456	100	1	456	1	456	0.0e+00	1030	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.3.1.157	
2931375711	456	100	1	456	1	456	0.0e+00	1030	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.7.7.23	
2931375712	317	100	1	317	1	317	0.0e+00	708	KO:K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	EC:2.7.6.1	
2931375713	204	100	1	204	1	204	0.0e+00	455	KO:K02897	large subunit ribosomal protein L25		
2931375714	188	100	1	188	1	188	0.0e+00	435	KO:K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	EC:3.1.1.29	
2931375716	1177	99.83	1	1177	1	1177	0.0e+00	2610	KO:K03723	transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]	EC:3.6.4.-	
2931375717	178	100	1	178	1	178	2.2e-122	395	KO:K04769	AbrB family transcriptional regulator, stage V sporulation protein T		
2931375719	489	99.59	1	489	1	489	0.0e+00	1110	KO:K02499	tetrapyrrole methylase family protein / MazG family protein		
2931375723	125	100	1	125	1	125	1.6e-81	273	KO:K13052	cell division protein DivIC		
2931375724	128	100	1	128	1	128	2.6e-87	290	KO:K07571	S1 RNA binding domain protein		
2931375727	827	100	1	827	4	830	0.0e+00	1830	KO:K06382	stage II sporulation protein E [EC:3.1.3.16]	EC:3.1.3.16	
2931375728	245	100	1	245	3	247	0.0e+00	544	KO:K07114	Ca-activated chloride channel homolog		
2931375729	338	99.41	1	338	1	338	0.0e+00	768	KO:K08884	serine/threonine protein kinase, bacterial [EC:2.7.11.1]	EC:2.7.11.1	
2931375730	472	100	1	472	1	472	0.0e+00	1090	KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	EC:6.3.4.19	
2931375732	637	100	1	637	1	637	0.0e+00	1430	KO:K03798	cell division protease FtsH [EC:3.4.24.-]	EC:3.4.24.-	
2931375733	258	100	1	258	1	258	0.0e+00	593	KO:K03525	type III pantothenate kinase [EC:2.7.1.33]	EC:2.7.1.33	
2931375734	291	100	1	291	1	291	0.0e+00	660	KO:K04083	molecular chaperone Hsp33		
2931375736	308	100	1	308	1	308	0.0e+00	690	KO:K01738	cysteine synthase A [EC:2.5.1.47]	EC:2.5.1.47	
2931375737	470	100	1	470	1	470	0.0e+00	1080	KO:K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	EC:2.6.1.85	
2931375738	194	99.48	1	194	1	194	0.0e+00	444	KO:K01664	para-aminobenzoate synthetase component II [EC:2.6.1.85]	EC:2.6.1.85	
2931375739	294	98.98	1	294	1	294	0.0e+00	668	KO:K02619	4-amino-4-deoxychorismate lyase [EC:4.1.3.38]	EC:4.1.3.38	
2931375740	285	99.65	1	285	1	285	0.0e+00	646	KO:K00796	dihydropteroate synthase [EC:2.5.1.15]	EC:2.5.1.15	
2931375741	120	100	1	120	1	120	1.4e-83	279	KO:K01633	dihydroneopterin aldolase [EC:4.1.2.25]	EC:4.1.2.25	
2931375742	167	99.4	1	167	1	167	2.8e-116	377	KO:K00950	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	EC:2.7.6.3	
2931375745	499	99.8	1	499	4	502	0.0e+00	1140	KO:K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	EC:6.1.1.6	
2931375762	154	100	1	154	1	154	4.2e-103	338	KO:K03708	transcriptional regulator of stress and heat shock response		
2931375763	185	100	1	185	4	188	0.0e+00	436	KO:K19411	protein arginine kinase activator		
2931375764	363	100	1	363	1	363	0.0e+00	812	KO:K19405	protein arginine kinase [EC:2.7.14.1]	EC:2.7.14.1	
2931375765	810	100	1	810	1	810	0.0e+00	1780	KO:K03696	ATP-dependent Clp protease ATP-binding subunit ClpC		
2931375766	458	100	1	458	1	458	0.0e+00	1020	KO:K04485	DNA repair protein RadA/Sms		
2931375767	360	100	1	360	1	360	0.0e+00	799	KO:K07067	diadenylate cyclase [EC:2.7.7.85]	EC:2.7.7.85	
2931375769	232	99.57	1	232	1	232	0.0e+00	519	KO:K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	EC:2.7.7.60	
2931375770	158	99.37	1	158	5	162	4.1e-112	364	KO:K01770	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]	EC:4.6.1.12	
2931375771	483	100	1	483	1	483	0.0e+00	1110	KO:K09698	nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]	EC:6.1.1.24	
2931375773	217	100	1	217	1	217	0.0e+00	497	KO:K00640	serine O-acetyltransferase [EC:2.3.1.30]	EC:2.3.1.30	
2931375774	466	100	1	466	1	466	0.0e+00	1090	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	
2931375775	143	100	1	143	1	143	5.4e-97	319	KO:K11145	ribonuclease III family protein [EC:3.1.26.-]	EC:3.1.26.-	
2931375776	249	100	1	249	1	249	0.0e+00	560	KO:K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	EC:2.1.1.185	
2931375777	170	100	1	170	1	170	7.2e-118	382	KO:K06962	uncharacterized protein		
2931375778	218	100	1	218	1	218	0.0e+00	487	KO:K03091	RNA polymerase sporulation-specific sigma factor		
2931375779	59	100	1	59	1	59	2.0e-34	133	KO:K03073	preprotein translocase subunit SecE		
2931375780	177	100	1	177	13	189	6.3e-127	408	KO:K02601	transcriptional antiterminator NusG		
2931375781	141	100	1	141	18	158	9.7e-95	313	KO:K02867	large subunit ribosomal protein L11		
2931375782	232	100	1	232	1	232	0.0e+00	521	KO:K02863	large subunit ribosomal protein L1		
2931375784	166	100	1	166	1	166	2.2e-108	354	KO:K02864	large subunit ribosomal protein L10		
2931375785	123	100	1	123	6	128	9.0e-77	260	KO:K02935	large subunit ribosomal protein L7/L12		
2931375786	201	100	1	201	1	201	0.0e+00	455	KO:K00564	16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	EC:2.1.1.172	
2931375787	1193	100	1	1193	1	1193	0.0e+00	2710	KO:K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	EC:2.7.7.6	
2931375788	1199	100	1	1199	1	1199	0.0e+00	2700	KO:K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	EC:2.7.7.6	
2931375789	82	100	1	82	6	87	1.5e-47	172	KO:K07590	large subunit ribosomal protein L7A		
2931375790	138	100	1	138	1	138	1.0e-96	318	KO:K02950	small subunit ribosomal protein S12		
2931375791	156	100	1	156	1	156	1.5e-109	356	KO:K02992	small subunit ribosomal protein S7		
2931375792	692	100	1	692	1	692	0.0e+00	1560	KO:K02355	elongation factor G		
2931375793	396	100	1	396	1	396	0.0e+00	902	KO:K02358	elongation factor Tu		
2931375795	102	100	1	102	1	102	2.2e-66	228	KO:K02946	small subunit ribosomal protein S10		
2931375796	209	100	1	209	1	209	0.0e+00	471	KO:K02906	large subunit ribosomal protein L3		
2931375797	207	100	1	207	1	207	0.0e+00	456	KO:K02926	large subunit ribosomal protein L4		
2931375798	95	100	1	95	1	95	9.6e-61	211	KO:K02892	large subunit ribosomal protein L23		
2931375799	277	99.64	1	277	1	277	0.0e+00	641	KO:K02886	large subunit ribosomal protein L2		
2931375800	92	100	1	92	1	92	2.3e-63	218	KO:K02965	small subunit ribosomal protein S19		
2931375801	113	100	1	113	1	113	2.4e-72	246	KO:K02890	large subunit ribosomal protein L22		
2931375802	218	100	1	218	1	218	0.0e+00	490	KO:K02982	small subunit ribosomal protein S3		
2931375803	144	100	1	144	1	144	5.3e-101	331	KO:K02878	large subunit ribosomal protein L16		
2931375804	66	100	1	66	5	70	2.0e-37	142	KO:K02904	large subunit ribosomal protein L29		
2931375805	87	100	1	87	1	87	2.7e-55	195	KO:K02961	small subunit ribosomal protein S17		
2931375806	122	100	1	122	1	122	1.5e-80	270	KO:K02874	large subunit ribosomal protein L14		
2931375807	103	100	1	103	1	103	3.8e-69	236	KO:K02895	large subunit ribosomal protein L24		
2931375808	179	100	1	179	1	179	1.4e-123	399	KO:K02931	large subunit ribosomal protein L5		
2931375809	61	100	1	61	1	61	5.7e-40	148	KO:K02954	small subunit ribosomal protein S14		
2931375810	132	100	1	132	1	132	6.2e-88	292	KO:K02994	small subunit ribosomal protein S8		
2931375811	179	100	1	179	6	184	7.9e-125	402	KO:K02933	large subunit ribosomal protein L6		
2931375812	120	100	1	120	1	120	1.9e-78	264	KO:K02881	large subunit ribosomal protein L18		
2931375813	168	100	1	168	1	168	8.1e-113	367	KO:K02988	small subunit ribosomal protein S5		
2931375814	59	100	1	59	1	59	1.2e-33	130	KO:K02907	large subunit ribosomal protein L30		
2931375815	146	99.32	1	146	1	146	7.8e-100	328	KO:K02876	large subunit ribosomal protein L15		
2931375816	431	100	1	431	1	431	0.0e+00	956	KO:K03076	preprotein translocase subunit SecY		
2931375817	217	100	1	217	1	217	0.0e+00	503	KO:K00939	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	
2931375818	248	100	1	248	1	248	0.0e+00	579	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	
2931375820	72	97.22	1	72	1	72	1.9e-45	165	KO:K02518	translation initiation factor IF-1		
2931375821	37	97.3	1	37	2	38	5.1e-20	89.4	KO:K02919	large subunit ribosomal protein L36		
2931375822	121	100	1	121	1	121	8.3e-80	268	KO:K02952	small subunit ribosomal protein S13		
2931375823	131	100	1	131	1	131	6.6e-89	295	KO:K02948	small subunit ribosomal protein S11		
2931375824	314	100	1	314	1	314	0.0e+00	697	KO:K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	EC:2.7.7.6	
2931375825	120	100	1	120	1	120	4.6e-79	266	KO:K02879	large subunit ribosomal protein L17		
2931375826	281	99.64	1	281	1	281	0.0e+00	631	KO:K16786	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	
2931375827	289	100	1	289	1	289	0.0e+00	649	KO:K16787	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	
2931375828	265	100	1	265	1	265	0.0e+00	588	KO:K16785	energy-coupling factor transport system permease protein		
2931375829	247	99.6	1	247	1	247	0.0e+00	578	KO:K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	EC:5.4.99.12	
2931375831	145	100	1	145	1	145	3.9e-103	337	KO:K02871	large subunit ribosomal protein L13		
2931375832	130	100	1	130	1	130	1.5e-87	291	KO:K02996	small subunit ribosomal protein S9		
2931375835	237	100	1	237	1	237	0.0e+00	548	KO:K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	EC:3.5.1.28	
2931375836	352	100	1	352	1	352	0.0e+00	798	KO:K03593	ATP-binding protein involved in chromosome partitioning		
2931375837	185	100	1	185	1	185	1.4e-129	416	KO:K06294	spore germination protein D		
2931375838	198	100	1	198	1	198	0.0e+00	448	KO:K06349	KinB signaling pathway activation protein		
2931375855	478	100	1	478	1	478	0.0e+00	1040	KO:K03321	sulfate permease, SulP family		
2931375858	250	99.6	1	250	1	250	0.0e+00	578	KO:K07017	uncharacterized protein		
2931375859	336	99.7	1	336	1	336	0.0e+00	740	KO:K02015	iron complex transport system permease protein		
2931375860	334	100	1	334	1	334	0.0e+00	735	KO:K02015	iron complex transport system permease protein		
2931375861	317	100	1	317	1	317	0.0e+00	708	KO:K02016	iron complex transport system substrate-binding protein		
2931375865	642	100	1	642	1	642	0.0e+00	1440	KO:K01207	beta-N-acetylhexosaminidase [EC:3.2.1.52]	EC:3.2.1.52	
2931375867	455	100	1	455	1	455	0.0e+00	1000	KO:K02810	PTS system, sucrose-specific IIC component		
2931375869	304	100	1	304	1	304	0.0e+00	676	KO:K07106	N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	EC:4.2.1.126	
2931375877	187	100	1	187	1	187	2.0e-130	419	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		
2931375879	273	100	1	273	10	282	0.0e+00	611	KO:K18672	diadenylate cyclase [EC:2.7.7.85]	EC:2.7.7.85	
2931375881	448	100	1	448	1	448	0.0e+00	1010	KO:K03431	phosphoglucosamine mutase [EC:5.4.2.10]	EC:5.4.2.10	
2931375882	600	100	1	600	1	600	0.0e+00	1340	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	
2931375884	177	100	1	177	1	177	0.0e+00	420	KO:K01247	DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	EC:3.2.2.21	
2931375885	211	100	1	211	1	211	0.0e+00	504	KO:K13530	AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]	EC:2.1.1.-	
2931375886	179	100	1	179	1	179	0.0e+00	420	KO:K13531	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	
2931375887	505	100	1	505	1	505	0.0e+00	1130	KO:K05577	NAD(P)H-quinone oxidoreductase subunit 5 [EC:1.6.5.3]	EC:1.6.5.3	
2931375888	871	99.31	1	871	1	871	0.0e+00	2020	KO:K09822	uncharacterized protein		
2931375896	256	99.61	1	256	1	256	0.0e+00	580	KO:K08884	serine/threonine protein kinase, bacterial [EC:2.7.11.1]	EC:2.7.11.1	
2931375899	462	100	1	462	1	462	0.0e+00	1060	KO:K03293	amino acid transporter, AAT family		
2931375902	267	100	1	267	1	267	0.0e+00	622	KO:K17838	beta-lactamase class D [EC:3.5.2.6]	EC:3.5.2.6	
2931375903	417	100	1	417	1	417	0.0e+00	979	KO:K15629	fatty-acid peroxygenase [EC:1.11.2.4]	EC:1.11.2.4	
2931375906	293	100	1	293	1	293	0.0e+00	675	KO:K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	EC:3.1.4.46	
2931375907	444	100	1	444	1	444	0.0e+00	1040	KO:K02445	MFS transporter, OPA family, glycerol-3-phosphate transporter		
2931375921	384	100	1	384	116	499	0.0e+00	860	KO:K08289	phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]	EC:2.1.2.2	
2931375922	313	99.68	1	313	1	313	0.0e+00	739	KO:K01318	glutamyl endopeptidase [EC:3.4.21.19]	EC:3.4.21.19	
2931375925	177	100	1	177	1	177	3.6e-128	412	KO:K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	EC:2.7.8.8	
2931375927	263	100	1	263	1	263	0.0e+00	606	KO:K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]	EC:4.1.1.65	
2931375929	446	100	1	446	27	472	0.0e+00	1040	KO:K06880	erythromycin esterase [EC:3.1.1.-]	EC:3.1.1.-	
2931375931	322	100	1	322	1	322	0.0e+00	771	KO:K07146	UPF0176 protein		
2931375932	414	100	1	414	1	414	0.0e+00	904	KO:K11102	proton glutamate symport protein		
2931375933	631	100	1	631	1	631	0.0e+00	1430	KO:K02765	PTS system, D-glucosamine-specific IIC component		
2931375934	249	100	1	249	1	249	0.0e+00	569	KO:K02564	glucosamine-6-phosphate deaminase [EC:3.5.99.6]	EC:3.5.99.6	
2931375935	235	100	1	235	1	235	0.0e+00	528	KO:K03710	GntR family transcriptional regulator		
2931375937	356	100	1	356	8	363	0.0e+00	813	KO:K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	EC:2.6.1.42	
2931375938	448	100	1	448	23	470	0.0e+00	1010	KO:K16235	S-methylmethionine transporter		
2931375939	315	100	1	315	1	315	0.0e+00	734	KO:K00547	homocysteine S-methyltransferase [EC:2.1.1.10]	EC:2.1.1.10	
2931375941	404	100	1	404	1	404	0.0e+00	890	KO:K11626	putative sodium/glutamine symporter		
2931375942	327	100	1	327	1	327	0.0e+00	755	KO:K01425	glutaminase [EC:3.5.1.2]	EC:3.5.1.2	
2931375943	429	100	1	429	22	450	0.0e+00	969	KO:K07717	two-component system, sensor histidine kinase YcbA [EC:2.7.13.3]	EC:2.7.13.3	
2931375944	314	100	1	314	1	314	0.0e+00	697	KO:K07719	two-component system, response regulator YcbB		
2931375945	308	100	1	308	3	310	0.0e+00	701	KO:K01707	5-dehydro-4-deoxyglucarate dehydratase [EC:4.2.1.41]	EC:4.2.1.41	
2931375946	488	100	1	488	1	488	0.0e+00	1090	KO:K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	EC:1.2.1.3	
2931375947	455	100	1	455	1	455	0.0e+00	1040	KO:K03535	MFS transporter, ACS family, glucarate transporter		
2931375948	455	100	1	455	1	455	0.0e+00	1060	KO:K01706	glucarate dehydratase [EC:4.2.1.40]	EC:4.2.1.40	
2931375950	510	99.8	1	510	1	510	0.0e+00	1170	KO:K01708	galactarate dehydratase [EC:4.2.1.42]	EC:4.2.1.42	
2931375951	306	100	1	306	1	306	0.0e+00	713	KO:K06979	macrolide phosphotransferase		
2931375957	307	100	1	307	1	307	0.0e+00	684	KO:K01990	ABC-2 type transport system ATP-binding protein		
2931375960	142	100	1	142	1	142	8.3e-105	341	KO:K01449	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	EC:3.5.1.28	
2931375962	583	100	1	583	1	583	0.0e+00	1380	KO:K01113	alkaline phosphatase D [EC:3.1.3.1]	EC:3.1.3.1	
2931375963	70	100	1	70	4	73	3.6e-41	153	KO:K03116	sec-independent protein translocase protein TatA		
2931375964	242	100	1	242	1	242	0.0e+00	540	KO:K03118	sec-independent protein translocase protein TatC		
2931375965	215	99.07	1	215	1	215	0.0e+00	495	KO:K01304	pyroglutamyl-peptidase [EC:3.4.19.3]	EC:3.4.19.3	
2931375967	477	99.79	1	477	1	477	0.0e+00	1060	KO:K18926	MFS transporter, DHA2 family, lincomycin resistance protein		
2931375968	188	100	1	188	1	188	0.0e+00	430	KO:K18939	TetR/AcrR family transcriptional regulator, lmrAB and yxaGH operons repressor		
2931375969	375	99.47	1	375	1	375	0.0e+00	824	KO:K01424	L-asparaginase [EC:3.5.1.1]	EC:3.5.1.1	
2931375970	212	100	1	212	12	223	0.0e+00	482	KO:K01046	triacylglycerol lipase [EC:3.1.1.3]	EC:3.1.1.3	
2931375972	358	99.72	1	358	1	358	0.0e+00	810	KO:K07039	uncharacterized protein		
2931375973	239	99.58	4	239	83	318	0.0e+00	532	KO:K11640	two-component system, LytT family, sensor histidine kinase NatK [EC:2.7.13.3]	EC:2.7.13.3	
2931375974	91	97.8	1	91	1	91	4.6e-61	212	KO:K11640	two-component system, LytT family, sensor histidine kinase NatK [EC:2.7.13.3]	EC:2.7.13.3	
2931375976	246	100	1	246	1	246	0.0e+00	548	KO:K09697	sodium transport system ATP-binding protein		
2931375977	386	100	1	386	1	386	0.0e+00	844	KO:K09696	sodium transport system permease protein		
2931375983	131	100	1	131	1	131	6.6e-96	315	KO:K17733	peptidoglycan L-alanyl-D-glutamate endopeptidase CwlK [EC:3.4.-.-]	EC:3.4.-	
2931375984	290	100	1	290	1	290	0.0e+00	677	KO:K06368	response regulator aspartate phosphatase J [EC:3.1.-.-]	EC:3.1.-	
2931375986	258	100	1	258	1	258	0.0e+00	580	KO:K00034	glucose 1-dehydrogenase [EC:1.1.1.47]	EC:1.1.1.47	
2931375987	561	100	1	561	1	561	0.0e+00	1360	KO:K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	EC:3.2.1.10	
2931375988	319	100	1	319	1	319	0.0e+00	734	KO:K09815	zinc transport system substrate-binding protein		
2931375989	231	100	1	231	1	231	0.0e+00	540	KO:K09817	zinc transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	
2931375990	280	100	1	280	1	280	0.0e+00	595	KO:K09816	zinc transport system permease protein		
2931375994	193	100	1	193	1	193	0.0e+00	445	KO:K05795	tellurium resistance protein TerD		
2931375995	192	100	1	192	1	192	0.0e+00	452	KO:K05795	tellurium resistance protein TerD		
2931376002	400	99.75	1	400	1	400	0.0e+00	897	KO:K08369	MFS transporter, putative metabolite:H+ symporter		
2931376006	418	100	1	418	1	418	0.0e+00	923	KO:K02000	glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]	EC:3.6.3.32	
2931376007	282	100	1	282	1	282	0.0e+00	619	KO:K02001	glycine betaine/proline transport system permease protein		
2931376008	293	100	1	293	1	293	0.0e+00	671	KO:K02002	glycine betaine/proline transport system substrate-binding protein		
2931376009	383	100	1	383	1	383	0.0e+00	883	KO:K14665	amidohydrolase [EC:3.5.1.-]	EC:3.5.1.-	
2931376012	477	99.79	1	477	1	477	0.0e+00	1120	KO:K01176	alpha-amylase [EC:3.2.1.1]	EC:3.2.1.1	
2931376013	183	100	1	183	1	183	0.0e+00	436	KO:K01176	alpha-amylase [EC:3.2.1.1]	EC:3.2.1.1	
2931376014	321	100	1	321	1	321	0.0e+00	735	KO:K00016	L-lactate dehydrogenase [EC:1.1.1.27]	EC:1.1.1.27	
2931376015	541	99.63	1	541	1	541	0.0e+00	1190	KO:K03303	lactate permease		
2931376017	253	99.6	2	253	1	252	0.0e+00	611	KO:K09190	uncharacterized protein		
2931376020	172	100	1	172	1	172	3.3e-128	411	KO:K09967	uncharacterized protein		
2931376021	272	100	1	272	15	286	0.0e+00	619	KO:K01916	NAD+ synthase [EC:6.3.1.5]	EC:6.3.1.5	
2931376023	186	100	1	186	1	186	0.0e+00	436	KO:K00891	shikimate kinase [EC:2.7.1.71]	EC:2.7.1.71	
2931376029	318	100	1	318	1	318	0.0e+00	742	KO:K01060	cephalosporin-C deacetylase [EC:3.1.1.41]	EC:3.1.1.41	
2931376030	260	100	1	260	1	260	0.0e+00	596	KO:K07074	uncharacterized protein		
2931376031	305	100	1	305	1	305	0.0e+00	696	KO:K00318	proline dehydrogenase [EC:1.5.-.-]	EC:1.5.-	
2931376032	515	100	1	515	1	515	0.0e+00	1170	KO:K00294	1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]	EC:1.2.1.88	
2931376033	449	100	1	449	25	473	0.0e+00	1010	KO:K11928	sodium/proline symporter		
2931376035	285	100	1	285	1	285	0.0e+00	683	KO:K08986	putative membrane protein		
2931376036	294	100	1	294	1	294	0.0e+00	643	KO:K07089	uncharacterized protein		
2931376038	336	99.4	1	336	1	336	0.0e+00	767	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	
2931376039	481	99.79	1	481	1	481	0.0e+00	1110	KO:K13542	uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]	EC:2.1.1.107	
2931376039	481	99.79	1	481	1	481	0.0e+00	1110	KO:K13542	uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]	EC:4.2.1.75	
2931376040	106	100	1	106	1	106	4.2e-75	253	KO:K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	EC:1.7.1.15	
