gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2930947746	428	5	427	0.0e+00	610.6	TIGR00184	adenylosuccinate synthase
2930947747	432	1	429	0.0e+00	536.9	TIGR00928	adenylosuccinate lyase
2930947757	526	8	423	0.0e+00	587.7	TIGR01311	glycerol kinase
2930947768	147	5	143	2.1e-28	93.2	TIGR01753	flavodoxin, short chain
2930947793	690	92	685	0.0e+00	591.6	TIGR01511	copper-(or silver)-translocating P-type ATPase
2930947794	148	9	138	4.7e-48	156.4	TIGR02698	copper transport repressor, CopY/TcrY family
2930947797	641	67	629	0.0e+00	632.5	TIGR01525	heavy metal translocating P-type ATPase
2930947802	347	15	337	1.7e-82	270.6	TIGR01430	adenosine deaminase
2930947807	194	10	181	3.4e-42	137.7	TIGR02227	signal peptidase I, bacterial type
2930947808	130	5	130	6.2e-43	139.7	TIGR01354	cytidine deaminase, homotetrameric
2930947811	443	12	438	5.0e-106	348.5	TIGR00792	sugar (Glycoside-Pentoside-Hexuronide) transporter
2930947813	758	128	738	0.0e+00	579.3	TIGR00630	excinuclease ABC, A subunit
2930947820	401	11	372	1.5e-128	422.4	TIGR01186	glycine betaine/L-proline transport ATP binding subunit
2930947823	317	10	305	7.3e-65	212.9	TIGR01413	Dyp-type peroxidase family
2930947824	388	5	383	1.1e-118	390	TIGR04350	putative C-S lyase
2930947836	250	42	232	6.6e-22	71.9	TIGR01528	nicotinamide mononucleotide transporter PnuC
2930947838	586	6	575	0.0e+00	646.8	TIGR02720	pyruvate oxidase
2930947846	172	76	159	5.2e-30	97	TIGR00589	O-6-methylguanine DNA methyltransferase
2930947852	271	23	271	2.3e-97	318.9	TIGR01832	2-deoxy-D-gluconate 3-dehydrogenase
2930947853	335	1	316	7.5e-107	351.1	TIGR00793	2-keto-3-deoxygluconate transporter
2930947855	217	6	208	3.5e-50	163.8	TIGR01182	Entner-Doudoroff aldolase
2930947857	459	42	423	1.1e-114	377.3	TIGR01197	NRAMP (natural resistance-associated macrophage protein) metal ion transporters
2930947858	284	6	281	1.6e-81	267.1	TIGR00762	EDD domain protein, DegV family
2930947860	108	4	103	6.2e-35	113.1	TIGR01068	thioredoxin
2930947862	130	5	119	1.3e-22	74.1	TIGR00494	protein CrcB
2930947863	118	3	117	1.7e-22	73.6	TIGR00494	protein CrcB
2930947868	437	10	434	1.3e-53	176.1	TIGR00410	PTS system, lactose/cellobiose family IIC component
2930947878	388	11	286	8.9e-72	235.4	TIGR00932	transporter, monovalent cation:proton antiporter-2 (CPA2) family
2930947890	272	6	264	1.0e-47	156.5	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930947893	142	2	115	3.4e-29	95.1	TIGR01617	transcriptional regulator, Spx/MgsR family
2930947897	695	5	27	9.0e-12	38	TIGR03715	KxYKxGKxW signal peptide
2930947897	695	660	694	7.4e-08	26.5	TIGR01167	LPXTG-motif cell wall anchor domain
2930947913	443	411	443	3.6e-05	18	TIGR01167	LPXTG-motif cell wall anchor domain
2930947914	602	63	593	0.0e+00	519.3	TIGR01525	heavy metal translocating P-type ATPase
2930947918	201	12	201	8.8e-53	172.6	TIGR00779	cadmium resistance transporter (or sequestration) family protein
2930947919	343	7	341	4.9e-50	164.2	TIGR00698	conserved hypothetical integral membrane protein
2930947921	396	45	183	6.3e-36	117.2	TIGR00880	Multidrug resistance protein
2930947935	378	2	378	0.0e+00	485.9	TIGR00045	glycerate kinase
2930947940	467	32	455	2.9e-52	171.7	TIGR02358	putative hydroxymethylpyrimidine transporter CytX
2930947946	455	37	418	6.8e-112	368.1	TIGR01197	NRAMP (natural resistance-associated macrophage protein) metal ion transporters
2930947948	419	1	418	1.4e-125	413.1	TIGR00234	tyrosyl-tRNA synthetase
2930947961	393	11	287	1.3e-72	238.2	TIGR00932	transporter, monovalent cation:proton antiporter-2 (CPA2) family
2930947968	180	4	180	2.0e-63	207.1	TIGR03127	6-phospho 3-hexuloisomerase
2930947973	338	2	334	3.1e-82	270	TIGR00233	tryptophanyl-tRNA synthetase
2930947974	306	3	304	1.4e-87	287.3	TIGR03706	exopolyphosphatase
2930947975	420	2	374	3.4e-90	296.6	TIGR00532	hydroxymethylglutaryl-CoA reductase, degradative
2930947980	677	534	677	1.1e-40	132.2	TIGR00399	methionyl-tRNA synthetase C-terminal region/beta chain
2930947980	677	7	522	0.0e+00	558.7	TIGR00398	methionine--tRNA ligase
2930947981	258	3	255	2.6e-80	263	TIGR00010	hydrolase, TatD family
2930947982	190	3	179	7.8e-56	182.5	TIGR00334	ribonuclease M5
2930947983	296	23	290	3.9e-85	278.8	TIGR00755	ribosomal RNA small subunit methyltransferase A
2930947985	284	1	284	4.0e-87	286	TIGR00154	4-diphosphocytidyl-2C-methyl-D-erythritol kinase
2930947988	466	21	456	0.0e+00	474	TIGR00792	sugar (Glycoside-Pentoside-Hexuronide) transporter
2930948000	279	3	267	5.0e-109	356.9	TIGR01743	pur operon repressor, Bacillus subtilis type
2930948001	459	4	454	0.0e+00	580	TIGR01173	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
2930948002	326	10	318	5.1e-124	406.7	TIGR01251	ribose-phosphate pyrophosphokinase
2930948007	271	5	263	1.4e-64	211.6	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930948011	222	12	94	1.0e-34	112.2	TIGR04567	DNA-directed RNA polymerase delta subunit
2930948012	535	1	528	0.0e+00	827.4	TIGR00337	CTP synthase
2930948017	558	7	550	0.0e+00	772.8	TIGR02418	acetolactate synthase, catabolic
2930948018	237	5	236	2.8e-65	213.5	TIGR01252	alpha-acetolactate decarboxylase
2930948019	1519	13	35	1.4e-11	37.4	TIGR03715	KxYKxGKxW signal peptide
2930948020	428	1	417	0.0e+00	464.9	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2930948021	83	1	81	4.6e-20	65.2	TIGR00105	ribosomal protein L31
2930948022	237	91	221	1.6e-15	50.7	TIGR01076	LPXTG-site transpeptidase (sortase) family protein
2930948038	461	31	455	9.1e-122	400.5	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2930948041	122	1	120	4.9e-30	98	TIGR00516	holo-[acyl-carrier-protein] synthase
2930948042	373	7	372	6.2e-111	364.4	TIGR00492	alanine racemase
2930948048	318	11	307	0.0e+00	430.2	TIGR01771	L-lactate dehydrogenase
2930948050	185	1	185	7.1e-66	215	TIGR00447	aminoacyl-tRNA hydrolase
2930948051	1180	155	1093	0.0e+00	1134.7	TIGR00580	transcription-repair coupling factor (mfd)
2930948056	450	22	206	5.4e-60	196.1	TIGR02432	tRNA(Ile)-lysidine synthetase, N-terminal domain
2930948056	450	375	420	4.6e-11	35.7	TIGR02433	tRNA(Ile)-lysidine synthetase, C-terminal domain
2930948058	133	1	126	6.3e-53	172.5	TIGR01203	hypoxanthine phosphoribosyltransferase
2930948059	699	133	628	0.0e+00	771.6	TIGR01241	ATP-dependent metalloprotease FtsH
2930948061	340	8	327	4.8e-115	377.6	TIGR00737	putative TIM-barrel protein, nifR3 family
2930948070	493	10	489	0.0e+00	451.7	TIGR00924	amino acid/peptide transporter (Peptide:H+ symporter), bacterial
2930948071	258	1	231	1.8e-80	263.3	TIGR03729	putative phosphoesterase
2930948074	267	3	264	4.0e-72	236.5	TIGR00112	pyrroline-5-carboxylate reductase
2930948075	380	1	373	1.2e-92	304.3	TIGR00221	N-acetylglucosamine-6-phosphate deacetylase
2930948078	246	58	232	6.1e-50	163	TIGR00696	bacterial polymer biosynthesis proteins, WecB/TagA/CpsF family
2930948079	488	11	468	0.0e+00	615.5	TIGR01513	putative nicotinate phosphoribosyltransferase
2930948080	276	16	276	9.0e-72	234.8	TIGR00552	NAD+ synthetase
2930948084	293	4	292	2.5e-65	213.8	TIGR00191	homoserine kinase
2930948090	468	19	341	3.7e-59	194.1	TIGR00797	putative efflux protein, MATE family
2930948092	139	1	116	7.0e-34	110.1	TIGR00824	PTS system, mannose/fructose/sorbose family, IIA component
2930948098	376	208	376	3.7e-38	124.4	TIGR00254	diguanylate cyclase (GGDEF) domain
2930948101	931	226	253	1.9e-04	15.3	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930948101	931	289	316	1.7e-04	15.4	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930948101	931	345	372	3.8e-04	14.3	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930948101	931	4	167	9.5e-60	194.5	TIGR03061	YhgE/Pip N-terminal domain
2930948101	931	540	567	1.0e-05	19.3	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930948101	931	568	595	2.7e-06	21.1	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930948101	931	603	630	1.3e-05	19	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930948101	931	631	658	2.2e-04	15.1	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930948101	931	710	913	1.1e-70	231	TIGR03062	YhgE/Pip C-terminal domain
2930948104	371	114	262	6.8e-47	153.1	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2930948107	223	2	223	4.7e-82	268.6	TIGR01258	phosphoglycerate mutase, BPG-dependent, family 1
2930948111	228	6	222	2.4e-87	285.4	TIGR00021	ribose 5-phosphate isomerase
2930948113	179	60	178	4.0e-22	72.1	TIGR00576	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut)
2930948114	426	1	420	0.0e+00	588.5	TIGR00416	DNA repair protein RadA
2930948116	496	5	493	0.0e+00	569	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2930948117	470	2	469	0.0e+00	567.6	TIGR00435	cysteinyl-tRNA synthetase
2930948119	255	10	250	3.2e-76	249.5	TIGR00186	rRNA methylase, putative, group 3
2930948121	189	20	187	1.9e-16	53.7	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2930948122	58	3	58	1.5e-16	53.7	TIGR00964	preprotein translocase, SecE subunit, bacterial
2930948123	182	9	181	2.1e-58	190.5	TIGR00922	transcription termination/antitermination factor NusG
2930948124	141	3	141	1.0e-64	210.3	TIGR01632	50S ribosomal protein uL11, bacterial form
2930948125	232	4	230	2.1e-100	328.3	TIGR01169	ribosomal protein L1, bacterial/chloroplast
2930948128	122	1	122	4.2e-42	137.1	TIGR00855	ribosomal protein L7/L12
2930948130	192	5	182	1.5e-53	174.7	TIGR00730	TIGR00730 family protein
2930948132	331	7	320	0.0e+00	487.6	TIGR04171	ribonucleoside-diphosphate reductase, class 1b, beta subunit
2930948133	721	10	721	0.0e+00	1110.2	TIGR04170	ribonucleoside-diphosphate reductase, class 1b, alpha subunit
2930948134	75	3	74	1.4e-34	111.8	TIGR02194	Glutaredoxin-like protein NrdH
2930948138	576	3	358	0.0e+00	468.7	TIGR02397	DNA polymerase III, subunit gamma and tau
2930948139	105	1	105	1.2e-25	83.2	TIGR00103	DNA-binding protein, YbaB/EbfC family
2930948140	199	1	197	2.7e-79	258.8	TIGR00615	recombination protein RecR
2930948142	214	1	201	5.0e-57	186.3	TIGR00041	dTMP kinase
2930948144	337	18	205	3.0e-60	196.6	TIGR00678	DNA polymerase III, delta' subunit
2930948146	293	14	292	1.7e-87	286.9	TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
2930948148	240	3	216	8.7e-51	166.4	TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ
2930948149	202	48	183	4.8e-34	111	TIGR01575	ribosomal-protein-alanine acetyltransferase
2930948150	326	1	301	4.2e-120	394.1	TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD
2930948156	541	2	524	0.0e+00	824	TIGR02348	chaperonin GroL
2930948161	219	1	200	8.5e-58	188.7	TIGR00257	uncharacterized protein, YigZ family
2930948163	224	32	224	2.4e-26	86.4	TIGR00201	comF family protein
2930948164	186	2	103	6.2e-32	103.8	TIGR00741	ribosomal subunit interface protein
2930948166	332	1	326	0.0e+00	506.8	TIGR00020	peptide chain release factor 2
2930948170	293	3	274	2.3e-78	256.9	TIGR02136	phosphate binding protein
2930948171	308	20	306	1.2e-87	287.2	TIGR02138	phosphate ABC transporter, permease protein PstC
2930948172	294	7	289	3.5e-79	259.3	TIGR00974	phosphate ABC transporter, permease protein PstA
2930948173	274	29	274	1.6e-115	378.2	TIGR00972	phosphate ABC transporter, ATP-binding protein
2930948174	252	5	252	1.4e-121	398	TIGR00972	phosphate ABC transporter, ATP-binding protein
2930948175	226	3	214	5.0e-60	196.3	TIGR02135	phosphate transport system regulatory protein PhoU
2930948178	311	5	304	2.0e-115	378.7	TIGR00679	Hpr(Ser) kinase/phosphatase
2930948179	287	5	272	4.5e-75	246.1	TIGR00544	prolipoprotein diacylglyceryl transferase
2930948181	301	4	264	2.3e-109	358.5	TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
2930948182	313	4	302	1.4e-114	375.5	TIGR01292	thioredoxin-disulfide reductase
2930948186	668	9	663	0.0e+00	1092.7	TIGR00631	excinuclease ABC, B subunit
2930948187	951	5	923	0.0e+00	1452.8	TIGR00630	excinuclease ABC, A subunit
2930948190	336	11	326	1.4e-114	376.2	TIGR01826	conserved hypothetical protein, cofD-related
2930948191	312	4	304	5.1e-121	397.1	TIGR00647	DNA-binding protein WhiA
2930948192	198	1	192	7.8e-96	312.9	TIGR00493	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
2930948199	336	4	328	3.1e-127	417.8	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
2930948201	252	5	241	2.3e-54	178.1	TIGR00419	triosephosphate isomerase
2930948202	439	4	428	0.0e+00	711.3	TIGR01060	phosphopyruvate hydratase
2930948203	368	333	365	1.5e-04	16	TIGR01167	LPXTG-motif cell wall anchor domain
2930948205	78	2	76	2.2e-23	75.7	TIGR00810	protein translocase, SecG subunit
2930948207	797	4	718	0.0e+00	843.9	TIGR02063	ribonuclease R
2930948208	157	13	155	1.0e-58	191	TIGR00086	SsrA-binding protein
2930948211	239	6	217	1.7e-74	243.8	TIGR00628	uracil-DNA glycosylase
2930948212	324	18	320	4.9e-118	387.5	TIGR00651	phosphate acetyltransferase
2930948213	157	6	139	1.1e-40	132.2	TIGR00150	tRNA threonylcarbamoyl adenosine modification protein YjeE
2930948216	178	1	172	4.7e-23	75.4	TIGR00573	exonuclease, DNA polymerase III, epsilon subunit family
2930948217	254	1	250	1.9e-96	316	TIGR00633	exodeoxyribonuclease III (xth)
2930948218	304	21	297	1.2e-72	238.1	TIGR00179	UDP-N-acetylenolpyruvoylglucosamine reductase
2930948219	710	3	554	1.0e-76	252.1	TIGR00831	Na+/H+ antiporter, bacterial form
2930948221	283	5	258	7.7e-92	300.7	TIGR00159	TIGR00159 family protein
2930948223	451	4	446	0.0e+00	590.2	TIGR01455	phosphoglucosamine mutase
2930948224	605	2	605	0.0e+00	683.4	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
2930948227	240	1	240	2.7e-69	226.9	TIGR00502	glucosamine-6-phosphate isomerase
2930948229	633	68	612	0.0e+00	557.6	TIGR01525	heavy metal translocating P-type ATPase
2930948237	297	5	291	5.7e-116	380.3	TIGR03659	heme ABC transporter, heme-binding protein isdE
2930948240	311	3	304	5.1e-95	311.7	TIGR03706	exopolyphosphatase
2930948241	720	10	680	0.0e+00	893.9	TIGR03705	polyphosphate kinase 1
2930948252	461	3	456	0.0e+00	614.9	TIGR00979	fumarate hydratase, class II
2930948258	410	5	410	0.0e+00	541	TIGR01078	arginine deiminase
2930948278	264	96	264	1.6e-36	119.1	TIGR00254	diguanylate cyclase (GGDEF) domain
2930948287	361	1	360	0.0e+00	536.4	TIGR00019	peptide chain release factor 1
2930948288	283	26	276	5.2e-86	281.7	TIGR03534	protein-(glutamine-N5) methyltransferase, release factor-specific
2930948289	338	1	205	9.0e-62	201.4	TIGR00057	tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family
2930948291	209	3	209	2.9e-92	301.5	TIGR01091	uracil phosphoribosyltransferase
2930948292	239	5	235	2.1e-38	126	TIGR01131	ATP synthase subunit 6 (eukaryotes),also subunit A (prokaryotes)
2930948293	70	13	69	6.5e-27	87	TIGR01260	ATP synthase, F0 subunit c
2930948294	171	19	165	1.9e-37	122	TIGR01144	ATP synthase, F0 subunit b
2930948295	180	8	178	1.5e-40	132.8	TIGR01145	ATP synthase, F1 delta subunit
2930948296	513	2	502	0.0e+00	788.8	TIGR00962	proton translocating ATP synthase, F1 alpha subunit
2930948297	299	2	297	1.0e-91	301.2	TIGR01146	ATP synthase, F1 gamma subunit
2930948298	471	2	464	0.0e+00	818.7	TIGR01039	ATP synthase, F1 beta subunit
2930948299	139	7	138	7.6e-31	100.4	TIGR01216	ATP synthase, F1 epsilon subunit (delta in mitochondria)
2930948300	76	9	75	3.3e-19	62.7	TIGR02327	conserved hypothetical integral membrane protein
2930948301	435	1	417	0.0e+00	559.9	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2930948302	335	1	330	0.0e+00	431.4	TIGR00904	cell shape determining protein, MreB/Mrl family
2930948303	99	5	79	3.4e-31	100.6	TIGR00278	putative membrane protein insertion efficiency factor
2930948309	380	8	351	1.9e-95	313	TIGR01205	D-alanine--D-alanine ligase
2930948318	201	3	201	2.0e-79	259.5	TIGR01017	ribosomal protein S4, bacterial/organelle type
2930948322	405	6	377	4.1e-117	384.9	TIGR00342	tRNA sulfurtransferase ThiI
2930948325	888	8	868	0.0e+00	1187.3	TIGR00422	valyl-tRNA synthetase
2930948326	440	24	434	4.4e-130	428.1	TIGR01499	folylpolyglutamate synthase/dihydrofolate synthase
2930948327	220	31	206	6.8e-40	130.7	TIGR00608	DNA repair protein radc
2930948328	334	5	333	0.0e+00	470	TIGR00904	cell shape determining protein, MreB/Mrl family
2930948329	283	1	283	6.6e-49	160.1	TIGR00219	rod shape-determining protein MreC
2930948330	175	11	168	9.5e-19	61.4	TIGR03426	rod shape-determining protein MreD
2930948332	268	2	265	3.3e-117	384	TIGR01968	septum site-determining protein MinD
2930948334	213	7	105	3.5e-28	91.7	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930948340	195	1	192	2.1e-53	175.1	TIGR00560	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
2930948341	416	1	415	0.0e+00	432.1	TIGR00200	competence/damage-inducible protein CinA N-terminal domain
2930948342	377	4	324	0.0e+00	564.2	TIGR02012	protein RecA
2930948345	519	6	519	0.0e+00	723.2	TIGR03319	ribonuclease Y
2930948346	264	1	264	3.4e-88	289	TIGR00282	metallophosphoesterase, MG_246/BB_0505 family
2930948347	892	6	826	0.0e+00	1119.7	TIGR01070	DNA mismatch repair protein MutS
2930948348	672	2	305	4.5e-93	305.9	TIGR00585	DNA mismatch repair protein MutL
2930948349	202	1	202	2.8e-46	151	TIGR00084	Holliday junction DNA helicase, RuvA subunit
2930948350	338	27	332	0.0e+00	452.2	TIGR00635	Holliday junction DNA helicase, RuvB subunit
2930948351	344	2	344	0.0e+00	451.1	TIGR00113	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
2930948352	381	7	376	0.0e+00	550	TIGR00430	tRNA-guanine transglycosylase
2930948353	141	13	97	1.6e-23	76.2	TIGR00739	preprotein translocase, YajC subunit
2930948357	879	8	858	0.0e+00	951.9	TIGR00344	alanine--tRNA ligase
2930948359	145	4	136	7.6e-41	132.8	TIGR00250	putative transcription antitermination factor YqgF
2930948363	787	1	787	0.0e+00	767.8	TIGR01069	MutS2 family protein
2930948364	105	7	105	3.9e-34	110.6	TIGR01068	thioredoxin
2930948366	276	6	256	1.8e-77	253.8	TIGR00067	glutamate racemase
2930948367	199	4	197	1.4e-58	191	TIGR00042	non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family
2930948368	172	2	152	7.6e-27	88	TIGR00040	phosphoesterase, MJ0936 family
2930948372	433	1	409	3.5e-66	217.5	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930948377	333	4	333	0.0e+00	554.4	TIGR01481	catabolite control protein A
2930948380	492	283	384	3.6e-26	85.3	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930948381	245	1	238	5.4e-91	298.2	TIGR01033	DNA-binding regulatory protein, YebC/PmpR family
2930948385	103	5	28	8.0e-09	28.8	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2930948388	140	3	26	4.6e-05	16.9	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2930948390	396	1	396	0.0e+00	502	TIGR00016	acetate kinase
2930948396	264	4	256	1.4e-97	319.8	TIGR01457	HAD-superfamily subfamily IIA hydrolase, TIGR01457
2930948397	209	4	205	4.6e-45	147.6	TIGR01906	integral membrane protein TIGR01906
2930948432	135	3	116	4.0e-36	117.5	TIGR01617	transcriptional regulator, Spx/MgsR family
2930948436	440	22	436	2.9e-92	303.3	TIGR03937	poly-beta-1,6 N-acetyl-D-glucosamine synthase
2930948440	809	3	809	0.0e+00	1116.5	TIGR00396	leucyl-tRNA synthetase, eubacterial and mitochondrial family
2930948446	277	2	271	9.4e-55	179.5	TIGR00196	yjeF C-terminal region, hydroxyethylthiazole kinase-related
2930948447	466	2	466	0.0e+00	566.9	TIGR01886	dipeptidase PepV
2930948449	369	1	368	0.0e+00	498.7	TIGR00518	alanine dehydrogenase
2930948455	443	6	435	9.1e-130	427.3	TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
2930948456	242	43	234	9.9e-31	100.8	TIGR01528	nicotinamide mononucleotide transporter PnuC
2930948458	449	15	434	1.2e-67	222.3	TIGR00801	uracil-xanthine permease
2930948459	448	16	437	1.5e-114	376.7	TIGR02967	guanine deaminase
2930948460	886	6	886	0.0e+00	1047.5	TIGR00593	DNA polymerase I
2930948461	286	1	273	1.5e-97	319.8	TIGR00577	DNA-formamidopyrimidine glycosylase
2930948462	209	4	191	3.3e-56	183.7	TIGR00152	dephospho-CoA kinase
2930948463	166	1	147	6.3e-63	204.9	TIGR00244	transcriptional regulator NrdR
2930948466	647	74	639	0.0e+00	648.5	TIGR00418	threonyl-tRNA synthetase
2930948468	155	1	153	8.5e-65	211.1	TIGR00168	translation initiation factor IF-3
2930948469	64	2	64	2.6e-21	69.4	TIGR00001	ribosomal protein L35
2930948470	119	1	114	3.1e-50	162.9	TIGR01032	ribosomal protein L20
2930948471	180	3	169	2.1e-37	121.9	TIGR01668	HAD superfamily (subfamily IIIA) phosphatase, TIGR01668
2930948472	380	17	380	0.0e+00	506.2	TIGR03597	ribosome biogenesis GTPase YqeH
2930948473	102	2	98	2.0e-23	76.5	TIGR00253	putative RNA-binding protein, YhbY family
2930948474	210	27	208	3.3e-51	167.7	TIGR00482	nicotinate (nicotinamide) nucleotide adenylyltransferase
