gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2930952713	109	2	40	15	51	8.6e-08	25.8	pfam05534	HicB	51
2930952715	187	22	184	3	158	7.5e-50	162.7	pfam06042	NTP_transf_6	159
2930952716	167	14	72	2	57	4.6e-14	46.1	pfam11391	DUF2798	59
2930952716	167	91	150	1	57	4.3e-07	23.8	pfam11391	DUF2798	59
2930952717	121	34	111	1	76	1.0e-14	48.5	pfam03061	4HBT	79
2930952718	273	18	269	3	250	3.9e-79	259.3	pfam00378	ECH_1	251
2930952719	477	5	380	3	422	2.0e-74	244.5	pfam00501	AMP-binding	423
2930952719	477	388	461	2	74	1.7e-16	54.9	pfam13193	AMP-binding_C	74
2930952720	180	11	158	1	145	2.8e-23	76.5	pfam06496	DUF1097	147
2930952722	504	109	323	2	191	1.3e-32	107.1	pfam08245	Mur_ligase_M	192
2930952722	504	342	429	1	90	3.9e-18	59.4	pfam02875	Mur_ligase_C	91
2930952723	502	67	144	1	75	2.1e-15	50.4	pfam01336	tRNA_anti-codon	76
2930952723	502	160	499	3	313	5.2e-79	259.3	pfam00152	tRNA-synt_2	314
2930952725	299	159	298	65	167	8.1e-11	35.2	pfam07690	MFS_1	353
2930952728	274	5	213	2	190	5.5e-47	153.6	pfam00106	adh_short	195
2930952730	211	7	199	1	184	2.2e-18	60.6	pfam13460	NAD_binding_10	184
2930952732	501	18	460	3	425	1.2e-62	205.9	pfam13520	AA_permease_2	425
2930952733	479	37	394	26	373	1.1e-57	189.3	pfam00282	Pyridoxal_deC	375
2930952734	503	10	332	1	314	2.3e-109	358.9	pfam00749	tRNA-synt_1c	314
2930952740	428	11	406	1	389	2.0e-119	392.8	pfam00375	SDF	390
2930952743	187	4	134	1	122	8.3e-36	116.5	pfam00578	AhpC-TSA	124
2930952743	187	154	185	2	28	4.0e-08	26.9	pfam10417	1-cysPrx_C	40
2930952745	213	7	190	1	184	1.2e-40	133.1	pfam13460	NAD_binding_10	184
2930952748	480	7	177	1	158	1.3e-52	171.9	pfam03446	NAD_binding_2	158
2930952748	480	182	476	1	289	7.4e-126	413.2	pfam00393	6PGD	289
2930952749	142	26	85	3	62	7.7e-12	38.8	pfam12802	MarR_2	62
2930952750	145	13	143	6	125	1.2e-20	67.5	pfam13673	Acetyltransf_10	127
2930952752	495	10	192	2	177	5.3e-62	203.4	pfam00479	G6PD_N	177
2930952752	495	194	490	2	288	2.2e-101	332.6	pfam02781	G6PD_C	289
2930952753	273	34	265	1	220	1.7e-64	211.5	pfam02522	Antibiotic_NAT	221
2930952754	191	12	58	11	47	2.0e-12	40.6	pfam00440	TetR_N	47
2930952755	475	1	443	29	462	3.0e-83	273.6	pfam00171	Aldedh	462
2930952756	280	15	280	1	290	3.3e-61	200.8	pfam00248	Aldo_ket_red	292
2930952757	355	18	61	1	44	8.0e-16	51.5	pfam13936	HTH_38	44
2930952759	388	209	388	2	175	1.9e-20	66.9	pfam07690	MFS_1	353
2930952760	448	31	396	2	347	6.8e-37	121	pfam07690	MFS_1	353
2930952761	204	7	192	1	184	3.2e-24	79.7	pfam13460	NAD_binding_10	184
2930952762	489	13	404	1	351	1.8e-50	165.6	pfam07690	MFS_1	353
2930952763	219	12	57	8	44	2.7e-06	21	pfam00440	TetR_N	47
2930952764	248	8	163	4	170	4.3e-19	63	pfam00881	Nitroreductase	170
2930952765	157	6	144	1	119	2.8e-40	131.1	pfam07972	Flavodoxin_NdrI	120
2930952766	506	20	74	6	43	8.0e-08	26.7	pfam00005	ABC_tran	137
2930952766	506	284	410	1	137	4.9e-20	66.3	pfam00005	ABC_tran	137
2930952767	477	29	421	2	352	4.3e-35	115	pfam07690	MFS_1	353
2930952769	257	14	208	1	193	4.4e-58	189.8	pfam00106	adh_short	195
2930952770	322	5	51	1	45	2.0e-16	53.4	pfam00356	LacI	46
2930952770	322	62	217	3	140	8.1e-12	38.9	pfam00532	Peripla_BP_1	279
2930952771	183	12	58	4	40	1.1e-07	25.4	pfam00440	TetR_N	47
2930952771	183	77	151	1	77	4.2e-09	30.5	pfam14278	TetR_C_8	77
2930952772	269	3	189	1	187	1.6e-45	148.7	pfam00106	adh_short	195
2930952773	396	1	153	44	174	2.3e-31	102.6	pfam01595	DUF21	176
2930952773	396	167	227	2	53	2.5e-09	31.4	pfam00571	CBS	57
2930952773	396	232	289	7	55	5.3e-09	30.3	pfam00571	CBS	57
2930952773	396	304	384	2	80	1.2e-11	38.4	pfam03471	CorC_HlyC	81
2930952775	141	39	141	1	100	1.7e-23	76.6	pfam00011	HSP20	101
2930952776	492	8	483	2	418	7.7e-28	91.2	pfam13520	AA_permease_2	425
2930952778	282	20	264	2	290	6.9e-53	173.5	pfam00248	Aldo_ket_red	292
2930952780	778	69	290	2	221	1.1e-54	178.9	pfam00122	E1-E2_ATPase	221
2930952780	778	295	545	1	210	2.0e-28	93.9	pfam00702	Hydrolase	210
2930952781	174	20	116	1	105	6.3e-31	100.4	pfam08876	DUF1836	105
2930952782	597	7	324	2	319	4.2e-97	318.5	pfam10110	GPDPase_memb	320
2930952782	597	347	520	1	118	5.8e-17	56	pfam03009	GDPD	259
2930952783	872	4	300	28	292	5.0e-24	78.4	pfam00171	Aldedh	462
2930952783	872	469	857	3	362	4.3e-115	378.2	pfam00465	Fe-ADH	364
2930952784	191	34	76	2	44	2.5e-14	47	pfam01476	LysM	44
2930952786	216	34	77	2	44	2.8e-13	43.6	pfam01476	LysM	44
2930952790	173	16	60	7	44	1.3e-09	31.6	pfam00440	TetR_N	47
2930952791	281	29	279	32	257	1.2e-27	90.7	pfam04962	KduI	261
2930952792	326	8	312	3	301	3.4e-58	191.1	pfam00294	PfkB	302
2930952793	395	3	388	1	390	0.0e+00	447.1	pfam00871	Acetate_kinase	390
2930952796	297	22	161	1	137	8.8e-27	88.1	pfam00005	ABC_tran	137
2930952797	218	25	129	2	121	1.4e-08	28.9	pfam01966	HD	122
2930952798	445	21	182	1	160	2.0e-28	92.9	pfam01554	MatE	161
2930952798	445	243	396	1	140	6.3e-17	55.5	pfam01554	MatE	161
2930952799	475	1	469	3	464	0.0e+00	678.5	pfam02614	UxaC	464
2930952800	472	22	449	1	427	1.5e-85	281.1	pfam13347	MFS_2	427
2930952801	831	12	120	4	93	1.4e-15	51.3	pfam16338	DUF4968	94
2930952801	831	142	211	2	66	2.8e-20	66.3	pfam13802	Gal_mutarotas_2	66
2930952801	831	236	682	1	435	4.7e-124	408.7	pfam01055	Glyco_hydro_31	435
2930952801	831	698	765	4	63	4.2e-13	43.3	pfam17137	DUF5110	72
2930952802	603	12	180	3	169	2.5e-21	70.1	pfam02837	Glyco_hydro_2_N	169
2930952802	603	182	276	3	110	8.8e-13	42.8	pfam00703	Glyco_hydro_2	110
2930952802	603	278	597	1	300	4.5e-76	249.6	pfam02836	Glyco_hydro_2_C	302
2930952803	445	6	443	2	440	3.4e-128	421.8	pfam02447	GntP_permease	440
2930952804	218	7	200	7	194	3.1e-43	141.3	pfam01081	Aldolase	196
2930952805	320	1	306	19	301	5.1e-59	193.8	pfam00294	PfkB	302
2930952806	471	1	466	3	464	0.0e+00	640.6	pfam02614	UxaC	464
2930952808	521	20	464	2	427	2.4e-54	178.3	pfam13347	MFS_2	427
2930952809	221	7	69	3	64	3.5e-17	55.7	pfam00392	GntR	64
2930952809	221	76	204	5	124	5.6e-25	82	pfam07729	FCD	125
2930952810	357	1	355	2	350	0.0e+00	519.1	pfam03786	UxuA	350
2930952811	545	38	203	2	150	1.4e-12	41.8	pfam01232	Mannitol_dh	151
2930952811	545	239	510	1	242	9.2e-31	101	pfam08125	Mannitol_dh_C	246
2930952812	292	1	267	3	281	1.6e-29	96.9	pfam01263	Aldose_epim	301
2930952813	220	6	213	3	159	2.0e-35	116.1	pfam00300	His_Phos_1	194
2930952814	330	6	325	11	129	5.6e-20	65.2	pfam00389	2-Hacid_dh	134
2930952814	330	116	294	3	177	8.6e-52	168.9	pfam02826	2-Hacid_dh_C	178
2930952815	513	3	247	1	245	4.4e-67	220	pfam00370	FGGY_N	245
2930952815	513	256	452	2	196	1.5e-36	119.8	pfam02782	FGGY_C	198
2930952816	300	2	167	1	151	6.0e-40	130.8	pfam03446	NAD_binding_2	158
2930952816	300	169	299	1	117	5.8e-25	82	pfam00393	6PGD	289
2930952817	233	7	69	3	64	3.0e-18	59.1	pfam00392	GntR	64
2930952817	233	81	204	5	124	8.0e-23	75.1	pfam07729	FCD	125
2930952818	356	1	354	1	350	0.0e+00	506.7	pfam03786	UxuA	350
2930952819	335	5	50	1	46	5.0e-17	55.3	pfam00356	LacI	46
2930952819	335	169	330	2	164	1.3e-33	110.4	pfam13377	Peripla_BP_3	164
2930952820	492	37	467	1	427	5.3e-93	305.6	pfam13347	MFS_2	427
2930952821	526	29	506	1	476	0.0e+00	614.3	pfam16257	UxaE	476
2930952822	486	1	468	2	464	0.0e+00	703.8	pfam02614	UxaC	464
2930952823	413	86	294	127	283	9.2e-08	24.9	pfam00668	Condensation	457
2930952825	464	18	410	1	352	5.3e-44	144.3	pfam07690	MFS_1	353
2930952826	175	1	129	1	128	3.4e-50	163.3	pfam11683	DUF3278	130
2930952827	62	4	58	1	53	1.3e-16	54.3	pfam01381	HTH_3	55
2930952830	167	33	157	12	121	4.3e-22	72.4	pfam04073	tRNA_edit	123
2930952831	229	5	67	2	64	1.1e-17	57.4	pfam00392	GntR	64
2930952831	229	93	227	2	131	2.6e-29	95.7	pfam07702	UTRA	141
2930952832	223	32	223	82	157	2.7e-13	43.9	pfam00413	Peptidase_M10	158
2930952833	160	8	77	2	71	2.0e-22	73	pfam03449	GreA_GreB_N	71
2930952833	160	80	157	4	75	7.3e-24	77.4	pfam01272	GreA_GreB	77
2930952835	226	1	100	18	111	5.4e-11	36.5	pfam00072	Response_reg	112
2930952835	226	127	221	2	97	3.0e-16	53.4	pfam04397	LytTR	98
2930952836	441	329	435	1	98	2.0e-12	40.7	pfam14501	HATPase_c_5	101
2930952838	246	11	244	4	234	9.2e-68	222.1	pfam13561	adh_short_C2	234
2930952840	295	92	241	1	161	3.5e-27	89.3	pfam00849	PseudoU_synth_2	161
2930952841	151	4	146	2	141	1.3e-32	107.1	pfam00582	Usp	141
2930952842	323	27	239	1	199	7.9e-35	114.2	pfam01545	Cation_efflux	199
2930952843	571	11	403	2	352	3.0e-44	145.1	pfam07690	MFS_1	353
2930952845	602	106	521	6	368	8.7e-59	193.1	pfam00496	SBP_bac_5	377
2930952846	316	30	84	4	42	2.2e-07	24.7	pfam12911	OppC_N	51
2930952846	316	125	308	1	181	4.3e-28	92.1	pfam00528	BPD_transp_1	185
2930952847	319	113	318	2	184	4.8e-44	144.1	pfam00528	BPD_transp_1	185
2930952848	324	30	182	2	136	5.7e-33	108.2	pfam00005	ABC_tran	137
2930952848	324	233	288	1	36	4.3e-08	27.5	pfam08352	oligo_HPY	65
2930952849	337	27	186	2	136	8.4e-32	104.4	pfam00005	ABC_tran	137
2930952849	337	237	298	1	57	6.8e-15	49.2	pfam08352	oligo_HPY	65
2930952850	154	1	80	6	81	5.4e-20	65.4	pfam02082	Rrf2	83
2930952851	337	38	155	9	131	7.6e-12	39.1	pfam03099	BPL_LplA_LipB	131
2930952851	337	251	335	1	85	4.2e-29	94.3	pfam10437	Lip_prot_lig_C	85
2930952857	502	4	247	1	245	1.7e-68	224.6	pfam00370	FGGY_N	245
2930952857	502	256	443	3	196	1.3e-34	113.4	pfam02782	FGGY_C	198
2930952858	450	5	435	45	450	2.6e-115	379.6	pfam00083	Sugar_tr	452
2930952859	259	10	257	4	233	6.3e-58	189.9	pfam13561	adh_short_C2	234
2930952860	124	17	112	2	83	2.2e-14	47.6	pfam08818	DUF1801	84
2930952861	853	16	837	2	838	0.0e+00	683.7	pfam09586	YfhO	839
2930952862	173	5	149	1	141	1.1e-27	91.2	pfam00582	Usp	141
2930952863	169	11	166	7	130	5.7e-29	94.9	pfam01161	PBP	132
2930952864	393	70	381	2	205	2.8e-39	128.8	pfam01546	Peptidase_M20	207
2930952864	393	176	284	2	105	7.2e-16	52	pfam07687	M20_dimer	109
2930952865	251	131	206	3	78	2.1e-18	60	pfam07885	Ion_trans_2	79
2930952867	299	30	275	2	290	3.5e-50	164.6	pfam00248	Aldo_ket_red	292
2930952869	177	13	128	24	97	3.1e-10	34.2	pfam00583	Acetyltransf_1	117
2930952870	480	164	457	1	303	2.4e-47	155.4	pfam03553	Na_H_antiporter	303
2930952871	357	15	169	2	150	9.0e-18	57.6	pfam03547	Mem_trans	387
2930952872	333	2	332	6	133	1.6e-27	89.7	pfam00389	2-Hacid_dh	134
2930952872	333	110	300	3	178	3.8e-46	150.5	pfam02826	2-Hacid_dh_C	178
2930952873	530	37	176	7	137	5.0e-21	69.2	pfam17203	sCache_3_2	140
2930952873	530	218	277	8	43	1.8e-06	21.7	pfam13188	PAS_8	67
2930952873	530	318	375	6	54	1.1e-14	47.7	pfam14689	SPOB_a	62
2930952873	530	419	528	8	108	8.3e-16	52.4	pfam02518	HATPase_c	111
2930952874	238	3	117	1	110	1.8e-22	73.5	pfam00072	Response_reg	112
2930952874	238	131	162	1	30	3.6e-07	24.4	pfam12431	CitT	30
2930952875	444	11	426	8	343	7.2e-15	48.7	pfam12698	ABC2_membrane_3	345
2930952876	192	17	63	2	45	2.5e-10	33.9	pfam00440	TetR_N	47
2930952876	192	85	163	3	77	9.6e-11	35.8	pfam14278	TetR_C_8	77
2930952877	218	2	213	15	238	3.9e-24	79.3	pfam00563	EAL	238
2930952878	143	7	93	35	112	9.8e-17	55.1	pfam01609	DDE_Tnp_1	214
2930952879	123	9	81	1	75	1.1e-29	96.3	pfam13340	DUF4096	75
2930952881	287	7	29	1	23	2.2e-12	40.2	pfam13240	zinc_ribbon_2	23
2930952882	486	18	43	3	26	1.8e-10	33.8	pfam13248	zf-ribbon_3	26
2930952884	154	19	145	6	128	1.5e-18	61	pfam00293	NUDIX	131
2930952886	178	8	166	1	157	1.3e-78	255.9	pfam05870	PA_decarbox	158
2930952887	166	1	74	2	73	9.7e-20	64.2	pfam03551	PadR	75
2930952887	166	86	166	1	73	7.5e-20	65.3	pfam10400	Vir_act_alpha_C	77
2930952888	188	18	64	4	44	5.9e-08	26.3	pfam00440	TetR_N	47
2930952889	344	6	250	1	232	1.1e-24	81	pfam01370	Epimerase	241
2930952890	147	7	144	28	126	1.3e-16	54.6	pfam13673	Acetyltransf_10	127
2930952891	150	28	86	1	58	5.3e-14	45.8	pfam01047	MarR	59
2930952895	188	10	186	3	190	1.2e-17	58.2	pfam03596	Cad	192
2930952896	215	2	58	9	60	9.3e-09	29.3	pfam01325	Fe_dep_repress	60
2930952896	215	61	130	1	67	2.7e-16	53.3	pfam02742	Fe_dep_repr_C	70
2930952897	145	7	145	3	141	6.6e-24	78.9	pfam00582	Usp	141
2930952898	484	19	403	1	356	7.8e-115	377.4	pfam01566	Nramp	358
2930952900	123	9	81	1	75	1.1e-29	96.3	pfam13340	DUF4096	75
2930952901	143	7	93	35	112	9.8e-17	55.1	pfam01609	DDE_Tnp_1	214
2930952902	328	6	324	3	327	1.5e-68	225.1	pfam00478	IMPDH	345
2930952903	428	4	420	1	418	0.0e+00	599.1	pfam00709	Adenylsucc_synt	419
2930952904	432	3	286	6	311	8.0e-63	206.5	pfam00206	Lyase_1	312
2930952904	432	350	428	1	72	1.2e-24	80.5	pfam10397	ADSL_C	73
2930952905	301	7	99	1	72	1.1e-11	38.8	pfam13460	NAD_binding_10	184
2930952906	470	1	452	9	461	2.5e-129	425.5	pfam00171	Aldedh	462
2930952907	304	8	192	1	182	3.6e-16	53.4	pfam13460	NAD_binding_10	184
2930952908	192	12	58	3	46	7.6e-10	32.4	pfam00440	TetR_N	47
2930952909	310	86	214	2	106	7.7e-14	45.3	pfam12146	Hydrolase_4	239
2930952910	264	7	264	2	231	4.7e-66	216.9	pfam13350	Y_phosphatase3	232
2930952911	294	69	271	1	210	3.5e-40	131.9	pfam07859	Abhydrolase_3	211
2930952912	613	41	180	4	141	1.7e-23	77.4	pfam09286	Pro-kuma_activ	142
2930952912	613	257	589	86	276	4.0e-07	23.4	pfam00082	Peptidase_S8	298
2930952914	244	3	217	3	216	6.5e-62	202.9	pfam07722	Peptidase_C26	216
2930952916	215	35	175	2	95	2.1e-12	41.3	pfam00730	HhH-GPD	108
2930952917	504	9	256	1	245	9.4e-83	271.3	pfam00370	FGGY_N	245
2930952917	504	265	455	2	197	2.7e-58	190.8	pfam02782	FGGY_C	198
2930952918	344	130	180	24	57	5.2e-09	30.1	pfam01471	PG_binding_1	57
2930952918	344	221	341	1	94	7.1e-14	45.6	pfam00877	NLPC_P60	105
2930952919	290	47	128	2	74	8.7e-15	49	pfam13457	SH3_8	76
2930952919	290	134	264	1	144	2.0e-34	113.1	pfam13529	Peptidase_C39_2	144
2930952920	740	32	286	73	318	2.1e-51	169	pfam00933	Glyco_hydro_3	319
2930952920	740	316	546	2	198	2.0e-49	162.1	pfam01915	Glyco_hydro_3_C	198
2930952920	740	579	649	1	71	5.4e-20	65.2	pfam14310	Fn3-like	71
2930952921	289	21	153	11	133	9.6e-15	48.5	pfam02311	AraC_binding	136
2930952921	289	206	285	4	80	3.6e-23	75.5	pfam12833	HTH_18	81
2930952922	663	9	378	2	374	1.4e-75	248.7	pfam02449	Glyco_hydro_42	374
2930952922	663	389	597	1	206	2.8e-41	135.1	pfam08532	Glyco_hydro_42M	207
2930952923	247	25	245	5	187	8.7e-17	54.8	pfam07690	MFS_1	353
2930952924	112	29	110	26	89	9.3e-14	45.5	pfam13586	DDE_Tnp_1_2	90
2930952925	102	8	76	1	68	2.8e-22	72.7	pfam13340	DUF4096	75
2930952926	183	4	182	4	167	3.9e-20	65.8	pfam07690	MFS_1	353
2930952927	409	39	376	2	348	6.4e-47	154	pfam02055	Glyco_hydro_30	348
2930952928	183	4	183	2	165	4.6e-43	141.2	pfam00857	Isochorismatase	175
2930952929	105	14	83	1	75	5.9e-21	68.1	pfam03551	PadR	75
2930952930	212	1	196	4	153	4.0e-12	39.9	pfam08006	DUF1700	181
2930952931	324	55	323	3	250	7.6e-51	166.6	pfam13349	DUF4097	251
2930952932	331	23	331	2	301	4.1e-46	151.3	pfam01207	Dus	310
2930952933	399	5	82	3	78	1.4e-24	79.6	pfam12242	Eno-Rase_NADH_b	79
2930952933	399	84	321	2	236	2.8e-88	289	pfam12241	Enoyl_reductase	236
2930952933	399	327	389	1	58	5.7e-17	55.8	pfam07055	Eno-Rase_FAD_bd	64
2930952934	147	7	137	1	134	3.3e-20	66.6	pfam00258	Flavodoxin_1	143
2930952935	174	15	149	31	117	3.7e-11	37.2	pfam00583	Acetyltransf_1	117
2930952936	446	1	445	2	457	3.5e-98	323	pfam00324	AA_permease	479
2930952938	202	39	201	44	212	2.5e-21	70.5	pfam13731	WxL	212
2930952940	411	64	408	2	206	4.5e-37	121.6	pfam01546	Peptidase_M20	207
2930952940	411	203	313	2	108	6.0e-18	58.7	pfam07687	M20_dimer	109
2930952941	285	130	236	10	116	9.5e-18	58.4	pfam00665	rve	119
2930952942	322	12	119	2	109	1.7e-33	108.6	pfam08240	ADH_N	109
2930952942	322	160	287	1	129	2.4e-26	86	pfam00107	ADH_zinc_N	130
2930952943	138	2	49	2	48	5.7e-16	51.7	pfam13412	HTH_24	48
2930952944	341	11	54	2	44	5.5e-17	55.2	pfam13936	HTH_38	44
2930952944	341	189	298	3	116	2.4e-13	44.2	pfam00665	rve	119
2930952945	309	17	164	1	136	1.9e-35	116.3	pfam00005	ABC_tran	137
2930952946	506	30	211	5	182	1.6e-24	80.5	pfam00528	BPD_transp_1	185
2930952946	506	234	501	2	256	3.3e-60	197.6	pfam04069	OpuAC	257
2930952947	374	12	369	6	311	4.3e-15	49.6	pfam01717	Meth_synt_2	324
