gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2930952859	259	100	1	259	1	259	0.0e+00	585	KO:K03366	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	EC:1.1.1.-	
2930952859	259	100	1	259	1	259	0.0e+00	585	KO:K03366	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	EC:1.1.1.304	
2930952859	259	100	1	259	1	259	0.0e+00	585	KO:K03366	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	EC:1.1.1.76	
2930952860	124	100	1	124	1	124	1.1e-91	302	KO:K05937	uncharacterized protein		
2930952863	169	100	1	169	1	169	2.3e-125	403	KO:K06910	uncharacterized protein		
2930952864	393	100	4	393	1	390	0.0e+00	886	KO:K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	EC:3.5.1.18	
2930952865	251	100	1	251	1	251	0.0e+00	570	KO:K10716	voltage-gated potassium channel		
2930952870	480	100	1	480	1	480	0.0e+00	1060	KO:K03315	Na+:H+ antiporter, NhaC family		
2930952871	357	100	1	357	1	357	0.0e+00	794	KO:K07088	uncharacterized protein		
2930952872	333	100	1	333	1	333	0.0e+00	755	KO:K03778	D-lactate dehydrogenase [EC:1.1.1.28]	EC:1.1.1.28	
2930952873	530	100	1	530	1	530	0.0e+00	1160	KO:K02476	two-component system, CitB family, sensor kinase [EC:2.7.13.3]	EC:2.7.13.3	
2930952873	530	100	1	530	1	530	0.0e+00	1160	KO:K11614	two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]	EC:2.7.13.3	
2930952874	238	100	1	238	1	238	0.0e+00	525	KO:K02475	two-component system, CitB family, response regulator		
2930952874	238	100	1	238	1	238	0.0e+00	525	KO:K11615	two-component system, CitB family, response regulator MalR		
2930952886	178	100	1	178	1	178	0.0e+00	435	KO:K13727	phenolic acid decarboxylase [EC:4.1.1.-]	EC:4.1.1.-	
2930952890	147	100	1	147	1	147	4.0e-102	334	KO:K02348	ElaA protein		
2930952896	215	100	1	215	1	215	0.0e+00	502	KO:K03709	DtxR family transcriptional regulator, Mn-dependent transcriptional regulator		
2930952898	484	100	1	484	1	484	0.0e+00	1070	KO:K03322	manganese transport protein		
2930952902	328	100	1	328	1	328	0.0e+00	753	KO:K00364	GMP reductase [EC:1.7.1.7]	EC:1.7.1.7	
2930952903	428	100	1	428	1	428	0.0e+00	989	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	
2930952904	432	100	1	432	1	432	0.0e+00	973	KO:K01756	adenylosuccinate lyase [EC:4.3.2.2]	EC:4.3.2.2	
2930952906	470	100	1	470	1	470	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.16	
2930952906	470	100	1	470	1	470	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.20	
2930952906	470	100	1	470	1	470	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.79	
2930952909	310	100	1	310	1	310	0.0e+00	730	KO:K06889	uncharacterized protein		
2930952910	264	100	1	264	1	264	0.0e+00	609	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	EC:3.1.3.48	
2930952914	244	100	1	244	1	244	0.0e+00	557	KO:K07010	putative glutamine amidotransferase		
2930952916	215	100	1	215	1	215	0.0e+00	496	KO:K07457	endonuclease III related protein		
2930952917	504	100	1	504	1	504	0.0e+00	1160	KO:K00864	glycerol kinase [EC:2.7.1.30]	EC:2.7.1.30	
2930952920	740	100	1	740	1	740	0.0e+00	1670	KO:K05349	beta-glucosidase [EC:3.2.1.21]	EC:3.2.1.21	
2930952922	663	100	1	663	1	663	0.0e+00	1560	KO:K12308	beta-galactosidase [EC:3.2.1.23]	EC:3.2.1.23	
2930952927	409	100	1	409	1	409	0.0e+00	995	KO:K01201	glucosylceramidase [EC:3.2.1.45]	EC:3.2.1.45	
2930952929	105	100	1	105	1	105	2.0e-73	248	KO:K10947	PadR family transcriptional regulator, regulatory protein PadR		
2930952933	399	100	1	399	1	399	0.0e+00	907	KO:K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	EC:1.3.1.44	
2930952933	399	100	1	399	1	399	0.0e+00	907	KO:K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	EC:1.3.1.9	
2930952936	446	100	1	446	10	455	0.0e+00	1010	KO:K03293	amino acid transporter, AAT family		
2930952940	411	100	1	411	1	411	0.0e+00	916	KO:K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	EC:3.5.1.18	
2930952942	322	100	1	322	1	322	0.0e+00	734	KO:K13953	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	EC:1.1.1.1	
2930952943	138	100	1	138	1	138	2.2e-94	311	KO:K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein		
2930952945	309	100	1	309	1	309	0.0e+00	693	KO:K05847	osmoprotectant transport system ATP-binding protein		
2930952946	506	100	1	506	1	506	0.0e+00	1120	KO:K05846	osmoprotectant transport system permease protein		
2930952951	473	100	1	473	1	473	0.0e+00	1110	KO:K08659	dipeptidase [EC:3.4.-.-]	EC:3.4.-	
2930952953	191	100	1	191	1	191	0.0e+00	452	KO:K00661	maltose O-acetyltransferase [EC:2.3.1.79]	EC:2.3.1.79	
2930952956	690	100	1	690	1	690	0.0e+00	1540	KO:K01533	Cu2+-exporting ATPase [EC:3.6.3.4]	EC:3.6.3.4	
2930952958	423	100	1	423	1	423	0.0e+00	935	KO:K07258	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	EC:3.4.16.4	
2930952960	641	99.84	1	641	1	641	0.0e+00	1400	KO:K17686	Cu+-exporting ATPase [EC:3.6.3.54]	EC:3.6.3.54	
2930952968	564	100	1	564	1	564	0.0e+00	1330	KO:K10254	oleate hydratase [EC:4.2.1.53]	EC:4.2.1.53	
2930952969	194	100	1	194	1	194	0.0e+00	450	KO:K03100	signal peptidase I [EC:3.4.21.89]	EC:3.4.21.89	
2930952970	128	100	1	128	1	128	5.0e-89	295	KO:K01489	cytidine deaminase [EC:3.5.4.5]	EC:3.5.4.5	
2930952974	173	100	1	173	1	173	2.5e-128	412	KO:K08996	putative membrane protein		
2930952979	220	100	1	220	1	220	0.0e+00	479	KO:K05846	osmoprotectant transport system permease protein		
2930952980	310	100	1	310	1	310	0.0e+00	724	KO:K05845	osmoprotectant transport system substrate-binding protein		
2930952981	208	100	1	208	1	208	0.0e+00	458	KO:K05846	osmoprotectant transport system permease protein		
2930952982	401	100	1	401	1	401	0.0e+00	901	KO:K05847	osmoprotectant transport system ATP-binding protein		
2930952985	409	100	1	409	1	409	0.0e+00	914	KO:K08161	MFS transporter, DHA1 family, multidrug resistance protein		
2930952986	317	100	1	317	1	317	0.0e+00	739	KO:K07223	putative iron-dependent peroxidase		
2930952987	388	100	1	388	1	388	0.0e+00	911	KO:K14155	cystathione beta-lyase [EC:4.4.1.8]	EC:4.4.1.8	
2930952994	491	100	1	491	1	491	0.0e+00	1060	KO:K02004	putative ABC transport system permease protein		
2930952995	219	100	1	219	1	219	0.0e+00	503	KO:K02003	putative ABC transport system ATP-binding protein		
2930952996	545	100	1	545	1	545	0.0e+00	1300	KO:K01187	alpha-glucosidase [EC:3.2.1.20]	EC:3.2.1.20	
2930952998	250	100	1	250	1	250	0.0e+00	581	KO:K03811	nicotinamide mononucleotide transporter		
2930953000	586	99.83	1	586	1	586	0.0e+00	1340	KO:K00158	pyruvate oxidase [EC:1.2.3.3]	EC:1.2.3.3	
2930953004	371	100	1	371	1	371	0.0e+00	823	KO:K00936			
2930953012	403	100	1	403	1	403	0.0e+00	911	KO:K03885	NADH dehydrogenase [EC:1.6.99.3]	EC:1.6.99.3	
2930953013	172	100	1	172	1	172	1.8e-124	401	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	
2930953017	471	100	1	471	1	471	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.16	
2930953017	471	100	1	471	1	471	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.20	
2930953017	471	100	1	471	1	471	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.79	
2930953019	306	100	1	306	1	306	0.0e+00	712	KO:K07482	transposase, IS30 family		
2930953024	281	100	1	281	1	281	0.0e+00	678	KO:K01815	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	EC:5.3.1.17	
2930953025	271	100	1	271	1	271	0.0e+00	615	KO:K00065	2-deoxy-D-gluconate 3-dehydrogenase [EC:1.1.1.125]	EC:1.1.1.125	
2930953026	335	100	1	335	2	336	0.0e+00	737	KO:K02526	2-keto-3-deoxygluconate permease		
2930953027	318	100	1	318	1	318	0.0e+00	718	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	EC:2.7.1.45	
2930953028	217	100	1	217	1	217	0.0e+00	487	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.2.14	
2930953028	217	100	1	217	1	217	0.0e+00	487	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.3.42	
2930953029	249	100	1	249	2	250	0.0e+00	559	KO:K00038	3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]	EC:1.1.1.53	
2930953030	459	100	1	459	1	459	0.0e+00	1000	KO:K03322	manganese transport protein		
2930953034	108	100	1	108	17	124	7.2e-75	253	KO:K03671	thioredoxin 1		
2930953036	130	100	1	130	18	147	2.2e-94	310	KO:K06199	CrcB protein		
2930953037	118	100	1	118	1	118	2.5e-81	272	KO:K06199	CrcB protein		
2930953040	157	100	1	157	1	157	5.9e-115	372	KO:K07173	S-ribosylhomocysteine lyase [EC:4.4.1.21]	EC:4.4.1.21	
2930953042	437	100	1	437	1	437	0.0e+00	1010	KO:K02761	PTS system, cellobiose-specific IIC component		
2930953045	281	100	1	281	1	281	0.0e+00	618	KO:K07090	uncharacterized protein		
2930953048	416	100	6	416	1	411	0.0e+00	935	KO:K08161	MFS transporter, DHA1 family, multidrug resistance protein		
2930953049	223	100	1	223	1	223	0.0e+00	501	KO:K00951	GTP pyrophosphokinase [EC:2.7.6.5]	EC:2.7.6.5	
2930953049	223	100	1	223	1	223	0.0e+00	501	KO:K07816	putative GTP pyrophosphokinase [EC:2.7.6.5]	EC:2.7.6.5	
2930953054	230	100	1	230	1	230	0.0e+00	513	KO:K14983	two-component system, OmpR family, response regulator CiaR		
2930953055	446	100	1	446	1	446	0.0e+00	992	KO:K14982	two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]	EC:2.7.13.3	
2930953056	321	100	1	321	1	321	0.0e+00	730	KO:K02529	LacI family transcriptional regulator		
2930953057	457	100	1	457	1	457	0.0e+00	1040	KO:K16211	maltose/moltooligosaccharide transporter		
2930953058	756	100	1	756	1	756	0.0e+00	1780	KO:K00691	maltose phosphorylase [EC:2.4.1.8]	EC:2.4.1.8	
2930953060	89	100	1	89	1	89	1.7e-58	204	KO:K02954	small subunit ribosomal protein S14		
2930953061	343	100	1	343	1	343	0.0e+00	808	KO:K01785	aldose 1-epimerase [EC:5.1.3.3]	EC:5.1.3.3	
2930953063	272	100	1	272	1	272	0.0e+00	621	KO:K07024	uncharacterized protein		
2930953067	142	100	1	142	1	142	3.4e-97	320	KO:K16509	regulatory protein spx		
2930953072	148	100	1	148	1	148	4.6e-100	329	KO:K07090	uncharacterized protein		
2930953075	560	100	1	560	1	560	0.0e+00	1360	KO:K01198	xylan 1,4-beta-xylosidase [EC:3.2.1.37]	EC:3.2.1.37	
2930953080	768	100	1	768	1	768	0.0e+00	1810	KO:K09809	CDP-glycerol glycerophosphotransferase [EC:2.7.8.12]	EC:2.7.8.12	
2930953085	252	100	1	252	1	252	0.0e+00	561	KO:K02003	putative ABC transport system ATP-binding protein		
2930953086	603	100	1	603	1	603	0.0e+00	1340	KO:K02004	putative ABC transport system permease protein		
2930953097	396	100	1	396	1	396	0.0e+00	871	KO:K08153	MFS transporter, DHA1 family, multidrug resistance protein		
2930953098	286	100	1	286	1	286	0.0e+00	658	KO:K01198	xylan 1,4-beta-xylosidase [EC:3.2.1.37]	EC:3.2.1.37	
2930953100	260	100	1	260	1	260	0.0e+00	609	KO:K00435	peroxiredoxin [EC:1.11.1.-]	EC:1.11.1.-	
2930953103	124	100	1	124	1	124	1.4e-83	279	KO:K07979	GntR family transcriptional regulator		
2930953104	297	100	1	297	1	297	0.0e+00	665	KO:K01990	ABC-2 type transport system ATP-binding protein		
