gene_oid	gene_length	superfam_id	db_name	percent_identity	query_start	query_end	evalue	bit_score	align_length
2930939567	495	55347	SuperFamily	99.31	187	493	4.7e-104	341.1	307
2930939568	92	110710	SuperFamily	29.26	2	89	2.0e-21	70.1	88
2930939569	180	110710	SuperFamily	63.7	1	177	1.9e-48	158.5	177
2930939570	452	53098	SuperFamily	78.69	21	437	2.4e-47	155.9	417
2930939571	191	46689	SuperFamily	86.42	1	76	4.1e-14	45.8	76
2930939572	452	53720	SuperFamily	81.78	1	423	2.3e-98	323.7	423
2930939573	280	51430	SuperFamily	97.55	1	280	1.6e-78	257.4	280
2930939574	355	46689	SuperFamily	69.11	8	150	8.8e-06	19.4	143
2930939574	355	53098	SuperFamily	89.94	197	345	9.7e-20	64.8	149
2930939575	306	46689	SuperFamily	40.4	11	61	7.9e-07	23.1	51
2930939575	306	46689	SuperFamily	65.66	52	124	7.9e-07	23.1	73
2930939575	306	53098	SuperFamily	89.94	153	304	6.6e-28	91.3	152
2930939576	107	103473	SuperFamily	24.22	1	107	1.4e-10	34.4	107
2930939577	271	50814	SuperFamily	40.76	28	147	5.7e-03	10.9	120
2930939578	355	46689	SuperFamily	69.11	8	150	9.3e-07	22.5	143
2930939578	355	53098	SuperFamily	89.94	197	345	1.0e-19	64.8	149
2930939579	157	52218	SuperFamily	86.67	1	156	6.7e-18	58.3	156
2930939580	248	55469	SuperFamily	99.58	1	248	1.8e-56	184.7	248
2930939581	219	46689	SuperFamily	81.01	3	78	1.9e-12	40.6	76
2930939581	219	48498	SuperFamily	68.29	85	192	5.8e-08	26.6	108
2930939582	489	103473	SuperFamily	94.72	1	486	7.7e-61	199.7	486
2930939583	204	51735	SuperFamily	96.1	1	203	3.7e-25	82.9	203
2930939584	448	103473	SuperFamily	92.84	6	443	4.8e-61	200.2	438
2930939585	301	103473	SuperFamily	75.06	1	301	1.7e-38	126.2	301
2930939586	212	46689	SuperFamily	59.35	2	86	8.4e-08	25.9	85
2930939586	212	46689	SuperFamily	20.33	82	168	8.4e-08	25.9	87
2930939587	520	52540	SuperFamily	80.07	7	210	1.5e-70	230.7	204
2930939587	520	52540	SuperFamily	76.87	250	498	1.5e-70	230.7	249
2930939588	477	103473	SuperFamily	41.83	2	217	2.1e-53	175.1	216
2930939588	477	103473	SuperFamily	60.18	211	477	2.1e-53	175.1	267
2930939589	59	81490	SuperFamily	64.86	28	57	1.7e-02	9.4	30
2930939590	257	51735	SuperFamily	98.18	12	257	8.4e-74	242	246
2930939591	322	47413	SuperFamily	96.77	1	63	4.4e-16	51.2	63
2930939591	322	53822	SuperFamily	97.25	61	315	2.0e-39	129.3	255
2930939592	451	54631	SuperFamily	98.22	212	356	2.2e-31	102.5	145
2930939592	451	56176	SuperFamily	96.55	356	439	6.6e-15	48.3	84
2930939594	141	49764	SuperFamily	84.67	1	140	2.2e-32	104.9	140
2930939596	282	51430	SuperFamily	90.74	6	277	1.9e-89	293.1	272
2930939597	52	82866	SuperFamily	20.63	3	52	2.5e-04	14.2	50
2930939598	778	81665	SuperFamily	94.94	1	774	3.9e-59	194.4	774
2930939599	174	46997	SuperFamily	84.29	82	145	4.4e-03	11.4	64
2930939600	597	53800	SuperFamily	28	133	240	1.1e-03	12.9	108
2930939600	597	51695	SuperFamily	98.78	340	571	6.5e-47	154.6	232
2930939601	872	53720	SuperFamily	99.08	21	467	9.1e-79	258.8	447
2930939601	872	56796	SuperFamily	97.99	457	872	3.7e-115	377.8	416
2930939602	191	54106	SuperFamily	87.5	32	78	5.4e-12	38.4	47
2930939602	191	53955	SuperFamily	82.56	117	190	9.8e-03	10	74
2930939603	216	54106	SuperFamily	87.5	32	79	1.6e-10	33.9	48
2930939603	216	53955	SuperFamily	80.23	141	216	4.3e-03	11.2	76
2930939605	116	53955	SuperFamily	79.07	43	114	1.7e-05	18.8	72
2930939606	82	55469	SuperFamily	44.78	4	82	6.5e-03	10.3	79
2930939607	183	46689	SuperFamily	88.73	4	73	9.5e-14	44.6	70
2930939608	281	51182	SuperFamily	100	5	265	6.1e-99	324.2	261
2930939609	326	53613	SuperFamily	98.8	5	320	2.7e-75	247	316
2930939610	395	53067	SuperFamily	99.36	2	155	2.1e-47	154.3	154
2930939610	395	53067	SuperFamily	98.76	156	395	4.2e-86	281	240
2930939611	165	141322	SuperFamily	58.33	62	131	4.0e-03	10.9	70
2930939613	297	52540	SuperFamily	92.52	3	226	4.2e-57	186.9	224
2930939614	218	109604	SuperFamily	97.69	1	218	3.3e-66	216.1	218
2930939615	312	81324	SuperFamily	65	32	247	4.1e-01	4.7	216
2930939616	427	53067	SuperFamily	98.78	163	414	1.3e-68	224.2	252
2930939617	300	51735	SuperFamily	91.48	1	165	2.9e-42	137.8	165
2930939617	300	48179	SuperFamily	94.7	166	298	1.4e-18	60.8	133
2930939618	349	46689	SuperFamily	43.09	8	100	2.2e-07	24.5	93
2930939618	349	53098	SuperFamily	89.94	197	347	3.6e-17	56.5	151
2930939619	85	46785	SuperFamily	63	3	84	7.2e-17	54.4	82
2930939620	285	46689	SuperFamily	84.62	39	90	5.0e-05	16.7	52
2930939620	285	53098	SuperFamily	87.42	130	281	1.8e-30	99.7	152
2930939621	437	49417	SuperFamily	56.74	136	284	8.7e-02	6.4	149
2930939621	437	46785	SuperFamily	41.49	368	434	8.9e-03	9.9	67
2930939623	167	55826	SuperFamily	96.82	13	167	6.4e-36	116.7	155
2930939624	241	64288	SuperFamily	97.78	55	239	2.5e-43	141.1	185
2930939625	184	55486	SuperFamily	67.09	72	184	3.0e-05	17.9	113
2930939626	160	46557	SuperFamily	97.44	6	82	3.5e-20	64.8	77
2930939626	160	54534	SuperFamily	96.2	80	158	1.6e-22	72.1	79
2930939627	100	53850	SuperFamily	22.31	3	96	4.0e-04	13.8	94
2930939628	251	52172	SuperFamily	62.11	2	160	1.5e-11	37.6	159
2930939629	430	47413	SuperFamily	71.26	144	213	3.5e-03	11.6	70
2930939629	430	55874	SuperFamily	82.19	280	420	5.2e-13	42.6	141
2930939630	443	81338	SuperFamily	44.49	4	186	8.4e-01	3.1	183
2930939631	246	51735	SuperFamily	98.48	5	246	2.8e-78	256.7	242
2930939633	295	55120	SuperFamily	88.49	77	295	5.9e-59	192.6	219
2930939634	151	52402	SuperFamily	93.57	5	151	2.4e-34	112.3	147
2930939636	438	103473	SuperFamily	76.29	1	377	8.0e-54	176.5	377
2930939637	69	46689	SuperFamily	63.38	14	69	5.3e-11	35.9	56
2930939638	109	52540	SuperFamily	20.29	4	105	3.2e-03	10.8	102
2930939639	602	53850	SuperFamily	96.45	53	598	7.5e-82	269.2	546
2930939640	316	161098	SuperFamily	95.57	100	305	2.5e-21	70.1	206
2930939641	319	161098	SuperFamily	95.57	88	317	2.4e-19	63.6	230
2930939642	324	52540	SuperFamily	100	3	253	9.0e-74	241	251
2930939643	337	52540	SuperFamily	99.58	7	257	1.4e-69	227.3	251
2930939644	355	46689	SuperFamily	69.11	8	150	8.8e-06	19.4	143
2930939644	355	53098	SuperFamily	89.94	197	345	9.7e-20	64.8	149
2930939645	154	46785	SuperFamily	94.93	1	143	1.0e-20	67.5	143
2930939646	337	55681	SuperFamily	99.19	1	249	4.7e-75	245.9	249
2930939646	337	82649	SuperFamily	95.6	250	337	2.7e-26	84.6	88
2930939647	139	82866	SuperFamily	46.5	10	138	1.4e-02	9	129
2930939648	159	109998	SuperFamily	36.78	2	155	2.0e-03	12.2	154
2930939651	449	51658	SuperFamily	99.54	4	447	0.0e+00	527.6	444
2930939652	502	53067	SuperFamily	99.6	3	250	8.9e-76	248.3	248
2930939652	502	53067	SuperFamily	98.78	249	492	7.7e-68	221.6	244
2930939653	457	103473	SuperFamily	93.74	2	450	4.7e-81	266.1	449
2930939654	259	51735	SuperFamily	98.18	4	259	4.0e-79	259.4	256
2930939655	124	159888	SuperFamily	98.35	3	124	1.5e-40	131.6	122
2930939656	844	54593	SuperFamily	77.4	102	233	8.7e-01	3.7	132
2930939656	844	101898	SuperFamily	47.31	460	714	3.8e-03	10.7	255
2930939657	173	52402	SuperFamily	93.57	6	159	1.2e-29	97	154
2930939658	169	49777	SuperFamily	89.09	1	166	5.1e-32	104.3	166
2930939659	390	53187	SuperFamily	92.67	1	380	6.4e-58	189.7	380
2930939660	251	81324	SuperFamily	95.52	4	221	1.5e-36	120	218
2930939662	299	51430	SuperFamily	90.43	18	291	2.2e-93	306	274
2930939663	129	103473	SuperFamily	19.46	4	114	2.8e-03	10.2	111
2930939664	177	55729	SuperFamily	45.23	2	165	3.9e-19	63.1	164
2930939667	333	51735	SuperFamily	99.5	101	302	1.6e-47	155.2	202
2930939668	530	103190	SuperFamily	94.85	39	174	5.1e-31	100.8	136
2930939668	530	55785	SuperFamily	31.82	217	293	4.5e-07	23.6	77
2930939668	530	55874	SuperFamily	88.11	385	524	1.5e-20	67	140
2930939669	238	52172	SuperFamily	80.53	1	188	5.5e-29	94.3	188
2930939671	192	46689	SuperFamily	85.92	7	76	7.3e-15	48	70
2930939671	192	48498	SuperFamily	84.75	78	186	2.8e-04	14.9	109
2930939672	218	141868	SuperFamily	86.21	2	218	3.7e-33	108.2	217
2930939673	174	55729	SuperFamily	92.59	1	171	4.2e-21	69.7	171
2930939674	287	144206	SuperFamily	16.67	1	19	3.0e-04	14.3	19
2930939674	287	144206	SuperFamily	18.18	14	52	3.0e-04	14.3	39
2930939675	486	57783	SuperFamily	75.93	17	62	3.7e-05	17.1	46
2930939676	55	103473	SuperFamily	9.83	2	53	4.6e-03	9.7	52
2930939677	154	55811	SuperFamily	81.63	9	151	2.7e-28	92.2	143
2930939678	64	81338	SuperFamily	16.17	4	64	8.2e-04	12.8	61
2930939679	178	50814	SuperFamily	98.31	1	178	7.3e-81	263.4	178
2930939680	166	46785	SuperFamily	92.7	1	166	1.5e-41	135.5	166
2930939681	188	46689	SuperFamily	81.69	9	77	6.5e-13	41.9	69
2930939681	188	47943	SuperFamily	47.33	77	170	3.4e-03	11.4	94
2930939682	344	51735	SuperFamily	96.78	1	338	1.2e-61	202.5	338
2930939683	147	55729	SuperFamily	82.38	1	147	4.6e-32	105.5	147
2930939684	150	46785	SuperFamily	93.06	2	144	4.7e-31	100.6	143
2930939685	114	51395	SuperFamily	18.65	9	112	2.2e-03	11	104
2930939687	210	50729	SuperFamily	74.31	84	194	4.6e-03	10.8	111
2930939689	215	46785	SuperFamily	93.44	2	60	1.1e-12	40.5	59
2930939689	215	47979	SuperFamily	90.79	61	133	6.4e-16	51.5	73
2930939690	145	52402	SuperFamily	92.4	7	145	6.7e-27	88.1	139
2930939692	711	49899	SuperFamily	88.26	45	341	1.8e-18	60.7	297
2930939693	328	51412	SuperFamily	89.71	1	324	1.5e-89	293.9	324
2930939694	428	52540	SuperFamily	99.54	1	428	0.0e+00	577.4	428
2930939695	432	48557	SuperFamily	99.07	2	428	2.2e-128	422	427
2930939696	301	51735	SuperFamily	79.17	1	291	2.9e-29	96.4	291
2930939697	470	53720	SuperFamily	90.85	2	460	0.0e+00	446.6	459
2930939698	304	51735	SuperFamily	92.2	1	204	7.9e-29	94.7	204
2930939699	187	46689	SuperFamily	73.42	2	66	6.5e-14	44.9	65
2930939699	187	48498	SuperFamily	94.07	78	187	3.4e-07	23.9	110
2930939700	310	53474	SuperFamily	71.11	10	310	2.3e-42	139.2	301
2930939701	264	52799	SuperFamily	100	7	263	6.8e-56	183.6	257
2930939702	148	53474	SuperFamily	44.83	6	147	7.9e-20	65.3	142
2930939703	144	53474	SuperFamily	41.34	1	140	1.5e-15	51.4	140
2930939704	391	46894	SuperFamily	58.46	98	159	4.3e-03	10.7	62
2930939705	585	54897	SuperFamily	87.71	2	176	7.1e-33	107.3	175
2930939705	585	52743	SuperFamily	96.75	172	585	4.7e-50	164.4	414
2930939706	219	81321	SuperFamily	46.22	4	141	2.4e+00	1.4	138
2930939706	219	81321	SuperFamily	14.22	145	207	2.4e+00	1.4	63
2930939707	209	52317	SuperFamily	88.17	1	202	2.5e-37	122.1	202
2930939709	215	48150	SuperFamily	86.64	1	208	5.0e-40	131	208
2930939710	461	53067	SuperFamily	99.21	8	259	2.7e-93	305.5	252
2930939711	55	53067	SuperFamily	18.72	1	45	6.8e-09	29.2	45
2930939712	344	47090	SuperFamily	42.17	119	186	2.0e-10	33.8	68
2930939712	344	54001	SuperFamily	87.84	199	344	4.6e-24	78.1	146
2930939713	290	82057	SuperFamily	88.37	42	130	9.5e-10	32.4	89
2930939714	740	51445	SuperFamily	95.62	5	315	6.8e-81	265.7	311
2930939714	740	52279	SuperFamily	99.53	316	549	7.8e-50	163.3	234
2930939715	289	51215	SuperFamily	91.93	1	159	4.9e-20	65.3	159
2930939715	289	46689	SuperFamily	46.15	200	237	3.3e-19	61.1	38
2930939715	289	46689	SuperFamily	73.85	236	287	3.3e-19	61.1	52
2930939716	669	51445	SuperFamily	99.49	11	386	7.3e-70	229.9	376
2930939716	669	52317	SuperFamily	98.48	392	603	7.3e-41	133.4	212
2930939717	285	46689	SuperFamily	39.02	4	57	1.9e-07	24.7	54
2930939717	285	46689	SuperFamily	47.97	35	113	1.9e-07	24.7	79
2930939717	285	53098	SuperFamily	87.42	130	281	1.6e-30	99.7	152
2930939718	409	103473	SuperFamily	91.05	1	409	7.2e-45	146.9	409
2930939719	444	51445	SuperFamily	99.72	39	380	2.1e-69	228.2	342
2930939720	183	52499	SuperFamily	70.36	1	183	8.2e-56	182.8	183
2930939721	105	46785	SuperFamily	54.49	7	104	5.3e-25	81.7	98
2930939722	212	103473	SuperFamily	23.49	46	197	3.2e-04	13.2	152
2930939723	324	51126	SuperFamily	52.69	42	324	1.7e-03	11.7	283
2930939724	331	51395	SuperFamily	97.38	20	327	3.9e-54	177.6	308
2930939725	399	51735	SuperFamily	30.35	43	302	3.2e-06	20.6	260
2930939726	147	52218	SuperFamily	89.6	2	147	6.2e-30	97.7	146
2930939727	174	55729	SuperFamily	91.72	1	173	1.5e-22	74.1	173
2930939730	202	49265	SuperFamily	48.04	128	199	1.6e-03	12.3	72
2930939731	715	49899	SuperFamily	94.78	43	341	4.6e-21	69.2	299
2930939731	715	81296	SuperFamily	66.29	477	576	6.9e-01	4	100
2930939732	411	53187	SuperFamily	94.51	1	411	6.1e-58	189.7	411
2930939733	336	50129	SuperFamily	95.48	1	180	1.4e-52	171.7	180
2930939733	336	51735	SuperFamily	58.48	165	334	1.5e-05	19.1	170
2930939734	138	46785	SuperFamily	95.24	1	62	1.9e-16	52.2	62
2930939734	138	54909	SuperFamily	84.42	64	138	1.8e-06	21.5	75
2930939735	309	52540	SuperFamily	95.83	1	247	4.4e-78	254.7	247
2930939736	506	161098	SuperFamily	98.03	12	206	4.8e-38	124.3	195
2930939736	506	53850	SuperFamily	98.89	234	506	7.5e-70	229.1	273
2930939737	374	51726	SuperFamily	91.37	11	374	2.1e-81	267.4	364
2930939738	184	52218	SuperFamily	98.92	1	174	8.9e-38	123.5	174
2930939739	149	46785	SuperFamily	69.19	2	141	1.6e-21	70.2	140
2930939740	915	81665	SuperFamily	98.73	24	906	6.2e-104	341.8	883
2930939742	331	82057	SuperFamily	60.26	31	92	4.6e-08	27	62
2930939742	331	82057	SuperFamily	92.31	129	206	4.6e-08	27	78
2930939743	191	51161	SuperFamily	92.5	1	190	1.5e-50	164.6	190
2930939745	311	103481	SuperFamily	95.28	45	154	7.2e-21	67.9	110
2930939745	311	103481	SuperFamily	96.23	194	301	7.2e-21	67.9	108
2930939747	643	81653	SuperFamily	99.13	181	280	5.9e-23	74.1	100
2930939747	643	56784	SuperFamily	87.66	378	643	7.9e-44	144.1	266
2930939748	148	46785	SuperFamily	95.08	7	127	2.7e-28	91.8	121
2930939749	423	56601	SuperFamily	96.35	3	301	2.2e-57	188.1	299
2930939750	281	51430	SuperFamily	90.43	4	280	3.7e-77	252.6	277
2930939751	641	161098	SuperFamily	34.13	4	109	2.3e-01	4.8	106
2930939751	641	81653	SuperFamily	97.39	129	227	1.2e-26	85.9	99
2930939751	641	161098	SuperFamily	24.6	242	317	2.3e-01	4.8	76
2930939751	641	56784	SuperFamily	99.68	326	627	3.0e-57	188	302
2930939752	123	49503	SuperFamily	96.43	14	122	1.4e-12	41.5	109
2930939754	282	88713	SuperFamily	75.74	77	268	9.6e-36	116.9	192
2930939755	274	47823	SuperFamily	88.78	4	106	1.4e-07	25.4	103
2930939756	347	51556	SuperFamily	51.91	3	346	2.0e-74	245.3	344
2930939757	646	52266	SuperFamily	89.57	465	641	8.1e-15	48.5	177
2930939758	250	69360	SuperFamily	65.67	59	246	2.5e-03	10.9	188
2930939759	564	51905	SuperFamily	91.37	1	538	6.6e-11	36.6	538
2930939760	194	51306	SuperFamily	92.71	25	190	2.3e-43	142.2	166
2930939761	130	53927	SuperFamily	95.42	2	129	6.6e-44	142.5	128
2930939762	79	117839	SuperFamily	30.91	1	56	2.6e-03	10.7	56
2930939763	181	46785	SuperFamily	79.01	8	160	2.6e-24	79	153
2930939764	443	103473	SuperFamily	97.6	2	443	4.7e-29	95.1	442
2930939767	758	52540	SuperFamily	95.56	10	423	4.9e-75	246.2	414
2930939767	758	52540	SuperFamily	94.88	461	729	4.9e-75	246.2	269
2930939768	129	55331	SuperFamily	98.45	2	129	9.4e-34	109.2	128
2930939770	443	103473	SuperFamily	79.38	9	441	2.8e-03	10.4	433
2930939771	220	161098	SuperFamily	94.58	20	213	2.0e-36	119	194
2930939772	310	53850	SuperFamily	99.26	35	306	3.4e-67	220.4	272
2930939773	608	52540	SuperFamily	96.67	2	247	5.4e-74	241.4	246
2930939773	608	54631	SuperFamily	76.38	247	345	1.9e-16	53.8	99
2930939773	608	161098	SuperFamily	98.03	409	597	7.4e-38	123.7	189
2930939774	159	51735	SuperFamily	52.68	1	153	4.0e-06	20.9	153
2930939775	409	103473	SuperFamily	96.16	2	408	1.2e-75	248.2	407
