gene_oid	gene_length	superfam_id	db_name	percent_identity	query_start	query_end	evalue	bit_score	align_length
2930939694	428	SM00788	SMART	99.76	3	421	0.0e+00	964.7	419
2930939695	432	SM00998	SMART	100	349	429	1.3e-39	129.1	81
2930939701	264	SM00404	SMART	23.91	114	186	3.7e-04	13.7	73
2930939705	585	SM00944	SMART	98.64	12	152	5.7e-36	117.6	141
2930939709	215	SM00478	SMART	98.32	39	196	2.9e-20	66	158
2930939715	289	SM00342	SMART	98.81	200	283	4.0e-24	78.5	84
2930939734	138	SM00344	SMART	73.21	3	86	2.6e-22	72.4	84
2930939735	309	SM00382	SMART	95.65	26	221	4.4e-21	68.9	196
2930939739	149	SM00347	SMART	85.15	33	125	5.0e-16	52	93
2930939740	915	SM00831	SMART	98.67	26	99	2.1e-30	98.7	74
2930939743	191	SM01266	SMART	100	5	59	3.7e-19	62.5	55
2930939763	181	SM00347	SMART	72.28	37	132	3.5e-19	62.3	96
2930939767	758	SM00382	SMART	18.48	29	48	3.5e-12	40	20
2930939767	758	SM00382	SMART	31.52	253	414	3.5e-12	40	162
2930939767	758	SM00382	SMART	66.3	477	721	3.5e-12	40	245
2930939773	608	SM00382	SMART	86.96	28	214	3.7e-18	59.4	187
2930939773	608	SM00116	SMART	93.62	259	307	3.3e-10	33.2	49
2930939792	276	SM00448	SMART	94.67	1	114	4.8e-21	68.9	114
2930939793	432	SM00387	SMART	93.08	314	425	1.6e-18	60.4	112
2930939802	214	SM00100	SMART	96.75	7	125	1.4e-09	31.1	119
2930939802	214	SM00419	SMART	72	169	212	7.4e-07	22.3	44
2930939819	231	SM01418	SMART	47.06	3	39	1.3e-02	9	37
2930939819	231	SM00287	SMART	43.48	83	121	8.9e-02	6.1	39
2930939819	231	SM00287	SMART	26.09	176	224	8.9e-02	6.1	49
2930939826	124	SM00345	SMART	100	13	72	4.4e-20	65.1	60
2930939827	236	SM00382	SMART	68.48	29	214	2.7e-15	50.1	186
2930939831	177	SM00347	SMART	91.09	40	133	5.7e-25	81.1	94
2930939832	589	SM00382	SMART	80.43	375	564	1.3e-16	54.4	190
2930939837	133	SM00347	SMART	90.1	26	121	3.9e-12	39.3	96
2930939839	142	SM00422	SMART	98.61	6	74	1.7e-28	92.4	69
2930939843	316	SM00641	SMART	16.26	38	63	4.7e-04	13.1	26
2930939843	316	SM00641	SMART	51.22	161	227	4.7e-04	13.1	67
2930939847	1049	SM00382	SMART	21.74	27	94	2.6e-05	17.8	68
2930939850	34	SM00243	SMART	26.32	3	26	7.3e-03	8.3	24
2930939854	354	SM00382	SMART	95.65	35	238	1.2e-17	57.7	204
2930939854	354	SM00930	SMART	98.82	271	346	5.4e-31	100.7	76
2930939866	379	SM00478	SMART	98.88	44	195	3.1e-52	171.1	152
2930939870	67	SM00357	SMART	98.57	3	66	6.0e-33	107.3	64
2930939871	79	SM01117	SMART	98.41	6	78	5.7e-15	49.1	73
2930939872	49	SM00461	SMART	30.65	9	47	4.5e-03	9.7	39
2930939884	202	SM01266	SMART	100	5	57	1.0e-16	54.5	53
2930939892	284	SM00530	SMART	91.07	6	59	1.3e-11	37.9	54
2930939892	284	SM00028	SMART	70.59	150	178	2.1e-04	15	29
2930939897	147	SM01022	SMART	99.3	25	147	2.1e-41	135.9	123
2930939905	112	SM00418	SMART	96.2	16	97	7.9e-21	67.5	82
2930939906	337	SM00829	SMART	5.17	21	47	3.2e-41	134.1	27
2930939906	337	SM00829	SMART	34.48	59	194	3.2e-41	134.1	136
2930939906	337	SM00829	SMART	7.47	211	237	3.2e-41	134.1	27
2930939906	337	SM00829	SMART	13.22	287	333	3.2e-41	134.1	47
2930939907	321	SM00893	SMART	87.88	6	190	2.3e-36	119	185
2930939907	321	SM00893	SMART	6.93	215	237	2.3e-36	119	23
2930939908	264	SM00893	SMART	98.27	22	215	1.8e-58	191.8	194
2930939921	221	SM00382	SMART	96.74	29	208	2.4e-16	53.6	180
2930939926	167	SM00347	SMART	82.18	28	122	3.5e-19	62.3	95
2930939936	354	SM00644	SMART	97.79	56	195	2.2e-36	119.2	140
2930939945	788	SM00487	SMART	20.09	186	266	1.6e-08	27.2	81
2930939945	788	SM00487	SMART	22.37	299	405	1.6e-08	27.2	107
2930939952	267	SM00382	SMART	77.17	47	246	4.9e-11	36.3	200
2930939956	370	SM00382	SMART	97.83	30	213	9.7e-21	67.8	184
2930939965	253	SM01001	SMART	81.82	118	245	4.4e-41	133.8	128
2930939967	228	SM00419	SMART	96	164	218	6.1e-07	22.6	55
2930939976	298	SM00382	SMART	95.65	27	206	5.0e-14	46	180
2930939979	336	SM00870	SMART	100	15	328	0.0e+00	475.4	314
2930939982	79	SM00647	SMART	46.15	1	61	5.7e-06	19.4	61
2930939988	469	SM00382	SMART	71.74	30	233	2.9e-31	101.9	204
2930939988	469	SM00382	SMART	79.35	277	466	2.9e-31	101.9	190
2930939992	222	SM01059	SMART	98.57	7	210	1.8e-106	349.7	204
2930939994	252	SM00421	SMART	63.16	72	111	1.0e-05	18.2	40
2930940006	220	SM00855	SMART	97.26	6	181	1.5e-23	77	176
2930940009	156	SM00422	SMART	81.94	19	82	7.7e-17	54.4	64
2930940017	207	SM00047	SMART	93.48	58	206	1.7e-40	132.5	149
2930940026	256	SM00382	SMART	88.04	35	232	4.8e-14	46.1	198
2930940032	257	SM00382	SMART	85.87	36	230	4.2e-14	46.3	195
2930940036	518	SM00382	SMART	78.26	28	266	9.1e-23	74.3	239
2930940036	518	SM00382	SMART	75	345	511	9.1e-23	74.3	167
2930940039	811	SM00940	SMART	100	1	159	2.1e-84	276.8	159
2930940039	811	SM00939	SMART	99.72	544	805	7.1e-77	253.2	262
2930940042	190	SM00382	SMART	17.39	2	140	4.3e-04	13.8	139
2930940046	246	SM00382	SMART	72.83	28	229	1.3e-19	64.1	202
2930940047	278	SM00062	SMART	98.36	43	266	1.2e-66	218.4	224
2930940050	425	SM00382	SMART	34.78	200	299	2.2e-06	21.3	100
2930940055	366	SM00382	SMART	94.57	36	235	4.1e-19	62.5	200
2930940056	319	SM00382	SMART	78.26	39	243	6.4e-18	58.6	205
2930940057	216	SM00855	SMART	98.63	4	176	5.7e-24	78.4	173
2930940063	748	SM00365	SMART	95.45	360	382	9.8e-04	12.9	23
2930940063	748	SM00364	SMART	60	382	397	6.4e-02	7.3	16
2930940071	140	SM00419	SMART	68	22	62	4.3e-03	10.2	41
2930940072	591	SM00487	SMART	94.06	15	212	4.8e-34	111	198
2930940072	591	SM00487	SMART	31.96	243	303	4.8e-34	111	61
2930940072	591	SM00956	SMART	98.43	405	508	2.1e-41	135.2	104
2930940072	591	SM00341	SMART	92.59	515	591	1.4e-25	83	77
2930940073	496	SM00813	SMART	100	290	486	3.1e-67	220.8	197
2930940077	226	SM00418	SMART	72.15	13	72	1.6e-16	53.5	60
2930940078	102	SM01266	SMART	98.46	6	60	1.9e-17	57	55
2930940081	361	SM00345	SMART	100	8	67	7.3e-20	64.4	60
2930940084	242	SM01007	SMART	98.94	7	197	2.6e-69	227.9	191
2930940086	187	SM01266	SMART	100	6	60	2.5e-20	66.2	55
2930940104	145	SM00422	SMART	79.17	19	78	7.4e-16	51.2	60
2930940107	215	SM00529	SMART	99.01	23	122	8.5e-41	132.8	100
2930940107	215	SM00899	SMART	96.67	142	215	3.9e-12	40	74
2930940110	222	SM00014	SMART	95.03	87	200	2.7e-18	59.6	114
2930940114	210	SM00382	SMART	27.17	1	149	2.3e-04	14.7	149
2930940125	828	SM00382	SMART	92.39	207	351	1.9e-28	92.8	145
2930940125	828	SM00382	SMART	75	548	690	1.9e-28	92.8	143
2930940125	828	SM01086	SMART	99.02	725	814	9.5e-37	119.9	90
2930940129	1215	SM00663	SMART	100	225	504	0.0e+00	563.6	280
2930940133	699	SM00889	SMART	100	481	599	3.4e-74	243.3	119
2930940133	699	SM00838	SMART	100	601	688	1.3e-56	184.8	88
2930940135	102	SM01403	SMART	100	7	101	4.8e-65	212.7	95
2930940139	282	SM01383	SMART	100	43	119	1.6e-49	161.9	77
2930940139	282	SM01382	SMART	100	125	256	1.0e-89	294.2	132
2930940142	219	SM00322	SMART	96.83	59	124	3.2e-12	40	66
2930940146	122	SM01374	SMART	99.32	1	122	9.5e-87	284.3	122
2930940147	103	SM00739	SMART	89.29	2	29	1.3e-10	34.4	28
2930940157	219	SM00382	SMART	26.09	4	79	3.4e-03	11	76
2930940157	219	SM00778	SMART	29.27	126	141	1.2e-02	9.2	16
2930940157	219	SM00778	SMART	26.83	150	170	1.2e-02	9.2	21
2930940158	72	SM00316	SMART	91.67	7	72	2.1e-13	43.8	66
2930940159	39	SM01384	SMART	11.34	12	39	3.8e-03	8.4	28
2930940162	316	SM00662	SMART	100	18	229	1.1e-98	324.8	212
2930940164	279	SM00382	SMART	94.57	33	217	2.6e-19	63.2	185
2930940165	290	SM00382	SMART	73.91	36	225	3.1e-16	53.2	190
2930940192	577	SM00382	SMART	75	360	556	7.8e-19	61.7	197
2930940193	579	SM00382	SMART	78.26	367	553	2.6e-18	60	187
2930940199	676	SM00532	SMART	99.78	13	451	0.0e+00	825.5	439
2930940199	676	SM00278	SMART	85	449	468	7.9e-06	19.7	20
2930940199	676	SM00278	SMART	90	483	502	7.9e-06	19.7	20
2930940199	676	SM00292	SMART	90.32	601	674	5.1e-14	46.2	74
2930940203	473	SM00845	SMART	100	325	471	1.9e-75	247.7	147
2930940204	339	SM00046	SMART	79.62	4	126	7.7e-14	44.9	123
2930940208	143	SM00382	SMART	27.17	1	118	2.0e-06	21.5	118
2930940217	286	SM00530	SMART	37.5	20	60	9.6e-06	19.2	41
2930940221	419	SM00487	SMART	83.56	13	197	4.8e-45	147.3	185
2930940221	419	SM00490	SMART	84.88	221	325	5.3e-30	97.7	105
2930940245	868	SM00831	SMART	78.67	3	69	3.1e-16	52.6	67
2930940247	696	SM00382	SMART	86.96	90	231	3.8e-29	95.1	142
2930940247	696	SM00382	SMART	75	420	589	3.8e-29	95.1	170
2930940247	696	SM01086	SMART	100	590	677	1.1e-30	100.1	88
2930940274	178	SM00235	SMART	81.86	29	177	1.6e-13	44.3	149
2930940275	355	SM00421	SMART	47.37	21	60	3.4e-04	13.3	40
2930940278	98	SM00418	SMART	89.87	14	90	1.6e-22	73.1	77
2930940282	134	SM01088	SMART	66.04	5	43	2.0e-03	11.6	39
2930940284	365	SM00248	SMART	86.67	8	38	4.6e-04	14.2	31
2930940284	365	SM00248	SMART	56.67	94	112	4.6e-04	14.2	19
2930940285	333	SM00354	SMART	100	5	75	4.7e-40	130.2	71
2930940287	246	SM00382	SMART	77.17	30	220	2.4e-19	63.4	191
2930940288	492	SM00062	SMART	93.85	43	266	2.0e-38	125.5	224
2930940290	321	SM00382	SMART	36.96	131	279	2.5e-07	24.4	149
2930940315	117	SM00422	SMART	79.17	13	69	1.3e-17	57	57
2930940319	129	SM00316	SMART	100	4	75	2.3e-24	79.2	72
2930940341	400	SM00382	SMART	72.83	38	188	2.8e-09	30.7	151
2930940352	135	SM00530	SMART	98.21	6	60	1.6e-09	31.3	55
2930940359	84	SM00530	SMART	80.36	11	67	3.9e-09	30.1	57
2930940363	232	SM00382	SMART	86.96	13	166	1.1e-07	25.6	154
2930940386	146	SM00184	SMART	43.48	101	136	5.2e-04	13.9	36
2930940387	252	SM00389	SMART	42.86	4	34	3.2e-04	13.6	31
2930940387	252	SM00389	SMART	36.51	111	142	3.2e-04	13.6	32
2930940421	213	SM00014	SMART	95.65	88	202	1.2e-28	93.6	115
2930940424	224	SM00382	SMART	80.43	26	202	1.9e-11	37.8	177
2930940428	229	SM00363	SMART	60.32	5	60	2.1e-07	24.4	56
2930940431	168	SM00463	SMART	37.23	15	44	6.2e-03	9.8	30
2930940431	168	SM00463	SMART	23.4	66	102	6.2e-03	9.8	37
2930940432	369	SM01003	SMART	100	4	135	3.3e-72	236.4	132
2930940432	369	SM01002	SMART	100	147	296	2.7e-79	260.5	150
2930940437	929	SM00382	SMART	73.91	595	782	1.3e-08	28.5	188
2930940437	929	SM00843	SMART	100	846	911	1.4e-32	106.1	66
2930940444	886	SM00475	SMART	98.91	4	267	6.3e-130	427.7	264
2930940444	886	SM00474	SMART	83.66	330	477	2.2e-13	43.6	148
2930940444	886	SM00482	SMART	100	644	850	1.7e-112	369.7	207
2930940445	282	SM01232	SMART	90.76	134	217	2.0e-36	119.1	84
2930940450	308	SM00382	SMART	63.04	156	294	1.2e-07	25.4	139
2930940451	647	SM00863	SMART	94.2	170	218	1.5e-16	54.4	49
2930940460	102	SM01103	SMART	100	2	85	2.0e-37	121.9	84
2930940462	197	SM00471	SMART	86.44	26	153	1.9e-12	40.4	128
2930940467	62	SM00834	SMART	20	23	38	2.8e-02	7.7	16
2930940467	62	SM00834	SMART	15.56	35	55	2.8e-02	7.7	21
2930940469	104	SM00418	SMART	94.94	13	91	1.2e-21	70.2	79
2930940472	228	SM00448	SMART	99.33	2	112	1.3e-44	146.2	111
2930940473	536	SM00304	SMART	92.45	218	272	3.1e-08	27.5	55
2930940473	536	SM00388	SMART	98.88	273	340	2.1e-20	67.1	68
2930940473	536	SM00387	SMART	96.92	385	497	3.0e-35	115.3	113
2930940477	256	SM00967	SMART	97.92	32	102	1.5e-12	41.8	71
2930940478	165	SM00471	SMART	79.66	35	143	2.4e-07	23.9	109
2930940481	802	SM00873	SMART	99.1	219	392	1.5e-87	287.3	174
2930940481	802	SM00896	SMART	100	709	802	9.0e-44	143.3	94
2930940483	223	SM00382	SMART	57.61	6	160	5.2e-08	26.6	155
2930940491	226	SM01160	SMART	58.88	59	134	3.2e+00	.9	76
2930940491	226	SM01160	SMART	15.89	155	191	3.2e+00	.9	37
2930940494	138	SM00450	SMART	90.43	40	132	3.2e-18	59.2	93
2930940499	307	SM00382	SMART	31.52	3	147	4.1e-04	14	145
2930940500	128	SM00422	SMART	93.06	13	81	2.8e-25	81.9	69
2930940501	446	SM01230	SMART	99.7	107	356	0.0e+00	463.3	250
2930940511	186	SM01185	SMART	100	68	122	8.0e-28	90.5	55
2930940511	186	SM00841	SMART	100	130	185	6.1e-36	116.9	56
2930940516	81	SM01358	SMART	13.7	7	76	8.8e-03	9	70
2930940520	566	SM00382	SMART	30.43	21	121	1.0e-04	15.9	101
2930940525	204	SM00072	SMART	99.51	4	187	5.7e-72	235.8	184
2930940526	71	SM01409	SMART	94.87	9	62	2.3e-17	56.2	54
2930940528	805	SM00487	SMART	88.58	265	464	4.8e-30	97.9	200
2930940531	248	SM00331	SMART	92.4	9	240	3.0e-51	168	232
2930940532	669	SM00220	SMART	92.21	11	258	1.1e-68	225.2	248
2930940532	669	SM00740	SMART	97.01	363	430	4.6e-38	123.3	68
2930940532	669	SM00740	SMART	100	431	498	4.6e-38	123.3	68
2930940532	669	SM00740	SMART	98.51	499	565	4.6e-38	123.3	67
2930940535	224	SM00983	SMART	97.3	147	210	3.0e-21	69.2	64
2930940538	565	SM01120	SMART	98.92	36	201	1.8e-65	214.7	166
2930940538	565	SM01121	SMART	100	242	565	0.0e+00	625.2	324
2930940539	677	SM00487	SMART	95.43	249	438	1.8e-38	125.7	190
2930940539	677	SM00487	SMART	24.66	483	539	1.8e-38	125.7	57
2930940542	229	SM00535	SMART	98.57	21	156	1.6e-53	175	136
2930940542	229	SM00358	SMART	98.53	163	229	6.4e-22	71.6	67
2930940543	1183	SM00382	SMART	18.48	23	82	5.3e-08	26.6	60
2930940543	1183	SM00968	SMART	98.1	519	638	1.9e-37	122.3	120
2930940543	1183	SM00382	SMART	40.22	983	1160	5.3e-08	26.6	178
2930940544	449	SM00963	SMART	97.89	171	252	2.4e-24	79.8	82
2930940544	449	SM00382	SMART	76.09	269	430	5.4e-15	49.2	162
2930940545	40	SM00962	SMART	11.67	1	29	4.0e-13	41.6	29
2930940547	482	SM00963	SMART	98.95	3	87	9.1e-34	110.5	85
2930940547	482	SM00962	SMART	100	101	297	1.2e-116	383.6	197
2930940548	882	SM00831	SMART	100	5	78	1.2e-28	93	74
2930940549	390	SM00382	SMART	88.04	18	184	2.6e-06	21.1	167
2930940559	155	SM00347	SMART	96.04	35	135	3.3e-19	62.4	101
2930940567	466	SM00878	SMART	100	336	443	1.5e-56	185.1	108
2930940568	277	SM00355	SMART	47.83	27	39	7.6e-03	10.8	13
2930940568	277	SM00355	SMART	43.48	46	57	7.6e-03	10.8	12
2930940579	134	SM00422	SMART	98.61	3	72	1.1e-21	70.3	70
2930940585	159	SM00850	SMART	95.65	61	158	7.0e-23	74.8	98
2930940586	150	SM00422	SMART	72.22	27	86	3.6e-06	19.7	60
2930940592	117	SM00422	SMART	95.83	1	69	7.0e-18	57.8	69
2930940597	395	SM01060	SMART	99.23	6	389	0.0e+00	901.3	384
2930940603	274	SM00530	SMART	98.21	8	62	6.1e-14	45.5	55
2930940603	274	SM00028	SMART	94.12	112	144	8.1e-02	6.9	33
2930940615	355	SM00421	SMART	47.37	21	60	3.4e-04	13.3	40
2930940622	946	SM00479	SMART	97.96	6	173	1.3e-42	139.5	168
2930940622	946	SM00487	SMART	33.33	253	350	8.7e-14	44.5	98
2930940622	946	SM00487	SMART	8.68	418	482	8.7e-14	44.5	65
2930940622	946	SM00491	SMART	82.5	768	900	2.3e-28	92.8	133
2930940626	173	SM00347	SMART	97.03	49	150	2.5e-23	75.8	102
2930940627	120	SM00450	SMART	89.36	22	116	2.3e-13	43.4	95
2930940632	117	SM00338	SMART	33.85	43	69	3.5e-06	20.6	27
2930940632	117	SM00338	SMART	23.08	86	104	3.5e-06	20.6	19
2930940634	380	SM00981	SMART	94.02	59	155	3.5e-09	30.2	97
2930940648	266	SM00363	SMART	80.95	12	76	8.3e-13	41.7	65
2930940650	358	SM01097	SMART	99.34	2	133	6.1e-64	209.1	132
2930940651	858	SM01096	SMART	98.39	420	540	1.1e-44	145.9	121
2930940653	142	SM00347	SMART	96.04	21	120	6.6e-13	41.8	100
2930940661	216	SM00478	SMART	99.44	39	187	8.0e-48	156.7	149
2930940662	267	SM00422	SMART	95.83	2	70	5.1e-19	61.5	69
2930940672	325	SM00342	SMART	98.81	237	319	6.8e-27	87.5	83
2930940677	276	SM00132	SMART	69.23	117	134	6.4e-01	3.7	18
2930940677	276	SM00132	SMART	25	135	153	6.4e-01	3.7	19
2930940682	703	SM00493	SMART	97.12	19	118	1.4e-30	100.5	100
2930940682	703	SM00436	SMART	97.83	120	208	7.9e-55	178.7	89
2930940682	703	SM00437	SMART	99.35	259	521	5.7e-119	391.7	263
2930940685	470	SM01086	SMART	95.1	362	460	5.5e-28	91.2	99
2930940687	207	SM01207	SMART	100	8	188	6.1e-82	268.9	181
2930940688	655	SM00433	SMART	99.84	37	636	0.0e+00	1154.7	600
2930940689	815	SM00434	SMART	100	10	463	0.0e+00	829.6	454
2930940691	309	SM01131	SMART	98.57	181	307	6.6e-62	202.7	127
2930940711	231	SM00705	SMART	55	2	14	1.3e-02	9.7	13
2930940711	231	SM00705	SMART	40	39	47	1.3e-02	9.7	9
2930940720	630	SM00382	SMART	77.17	28	230	6.3e-28	91.1	203
2930940720	630	SM00382	SMART	86.96	344	520	6.3e-28	91.1	177
2930940723	419	SM00028	SMART	91.18	33	65	1.2e-15	50.4	33
2930940723	419	SM00028	SMART	70.59	67	93	1.2e-15	50.4	27
2930940723	419	SM00028	SMART	61.76	136	163	1.2e-15	50.4	28
2930940723	419	SM00028	SMART	61.76	175	198	1.2e-15	50.4	24
2930940723	419	SM00028	SMART	55.88	205	232	1.2e-15	50.4	28
2930940723	419	SM00028	SMART	76.47	243	271	1.2e-15	50.4	29
2930940723	419	SM00028	SMART	94.12	272	305	1.2e-15	50.4	34
2930940723	419	SM00028	SMART	76.47	340	367	1.2e-15	50.4	28
2930940724	91	SM00411	SMART	98.97	2	91	1.2e-54	178.6	90
2930940725	435	SM00382	SMART	57.61	2	132	3.0e-10	33.8	131
2930940725	435	SM00382	SMART	33.7	176	362	3.0e-10	33.8	187
2930940726	434	SM00316	SMART	81.94	26	86	1.2e-82	267.4	61
2930940726	434	SM00316	SMART	100	118	185	1.2e-82	267.4	68
2930940726	434	SM00316	SMART	98.61	204	274	1.2e-82	267.4	71
2930940726	434	SM00316	SMART	97.22	289	360	1.2e-82	267.4	72
2930940727	226	SM00382	SMART	35.87	5	167	1.9e-04	15	163
2930940729	473	SM00487	SMART	95.89	14	209	1.4e-30	99.7	196
2930940733	240	SM00363	SMART	80.95	2	60	9.0e-17	54.5	59
2930940738	293	SM00316	SMART	40.28	75	118	5.6e-07	23	44
2930940738	293	SM00316	SMART	62.5	174	214	5.6e-07	23	41
2930940741	1121	SM00481	SMART	88	3	69	5.9e-19	61.8	67
2930940749	612	SM00400	SMART	98.18	35	89	8.2e-35	113.1	55
2930940750	691	SM00914	SMART	64.86	661	686	5.7e-02	7	26
2930940753	301	SM00382	SMART	67.39	7	122	2.4e-06	21.2	116
2930940756	328	SM00382	SMART	56.52	137	288	1.0e-03	12.6	152
2930940762	309	SM00518	SMART	99.33	5	288	5.8e-103	338.2	284
2930940771	283	SM00287	SMART	92.75	33	93	6.0e-12	39	61
2930940771	283	SM00646	SMART	96.32	167	282	1.7e-23	76.8	116
2930940775	744	SM00471	SMART	94.92	46	158	3.5e-14	45.9	113
2930940775	744	SM00954	SMART	99.24	240	350	4.7e-71	233.2	111
2930940782	35	SM00756	SMART	12.35	2	27	1.0e-03	11.4	26
2930940789	355	SM00421	SMART	47.37	21	60	3.3e-04	13.3	40
2930940792	610	SM00838	SMART	85.23	410	488	5.3e-10	32	79
2930940798	382	SM00271	SMART	98.61	4	61	2.0e-31	102.1	58
2930940802	315	SM00904	SMART	99.27	186	311	6.7e-59	192.6	126
2930940808	401	SM00316	SMART	88.89	134	199	5.0e-11	36	66
2930940808	401	SM00322	SMART	38.1	245	298	3.3e-10	33.5	54
2930940808	401	SM00322	SMART	53.97	301	366	3.3e-10	33.5	66
2930940811	1445	SM00481	SMART	100	339	406	8.3e-31	100.4	68
2930940811	1445	SM00479	SMART	93.37	424	580	8.6e-42	136.9	157
2930940825	213	SM00563	SMART	99.26	34	144	2.2e-31	102.5	111
2930940826	597	SM00382	SMART	81.52	381	571	4.0e-15	49.6	191
2930940827	586	SM00382	SMART	77.17	362	554	4.5e-16	52.7	193
2930940829	82	SM01139	SMART	21.79	3	79	1.5e-03	10.8	77
2930940835	220	SM00855	SMART	97.26	5	179	1.6e-25	83.5	175
2930940836	154	SM00562	SMART	96.48	4	144	6.9e-57	186	141
2930940845	296	SM00046	SMART	85.99	3	118	6.0e-12	38.5	116
2930940851	129	SM00338	SMART	30.77	73	103	5.4e-04	13.4	31
2930940851	129	SM00338	SMART	29.23	102	128	5.4e-04	13.4	27
2930940856	605	SM00465	SMART	98.04	16	96	7.3e-23	75.3	81
2930940856	605	SM00278	SMART	85	538	557	2.0e-05	18.3	20
2930940859	197	SM00382	SMART	25	26	124	4.1e-03	10.7	99
2930940860	418	SM00994	SMART	95.35	10	49	4.7e-25	81.2	40
2930940860	418	SM00382	SMART	90.22	111	270	3.3e-16	53	160
2930940860	418	SM01086	SMART	99.02	316	412	2.9e-35	114.9	97
2930940864	610	SM00849	SMART	90.24	17	208	1.6e-28	93.8	192
2930940865	89	SM01387	SMART	100	7	88	5.2e-51	166.6	82
2930940870	707	SM00849	SMART	98.37	451	655	2.7e-13	43.7	205
2930940872	231	SM00278	SMART	95	179	198	8.3e-12	37.9	20
2930940872	231	SM00278	SMART	85	209	225	8.3e-12	37.9	17
2930940873	407	SM00279	SMART	72.97	273	299	9.9e-05	15.5	27
2930940874	349	SM00228	SMART	88.75	98	191	2.0e-10	34.4	94
2930940879	614	SM00838	SMART	87.5	402	483	3.0e-11	36.1	82
2930940891	559	SM00849	SMART	93.5	23	217	1.2e-28	94.1	195
2930940894	474	SM00257	SMART	97.78	33	78	4.9e-34	110.1	46
