gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2930939494	273	98.9	8	259	3	272	2.7e-53	174.6	COG1235	Phosphoribosyl 1,2-cyclic phosphodiesterase	269
2930939495	447	92.88	34	439	22	360	3.4e-91	299.6	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	347
2930939496	159	100	1	159	1	156	6.9e-59	192.1	COG1576	23S rRNA pseudoU1915 N3-methylase RlmH	155
2930939498	285	89.85	1	284	32	323	1.5e-68	225.1	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930939499	118	88	4	114	2	111	6.1e-24	78.4	COG3293	Transposase	124
2930939500	143	98.4	16	143	1	123	2.4e-19	63.6	COG3293	Transposase	124
2930939501	97	32.12	16	96	88	131	2.4e-06	21.2	COG5566	Transcriptional regulator, Middle operon regulator (Mor) family	137
2930939503	216	51	21	211	121	247	6.0e-29	95.6	COG0791	Cell wall-associated hydrolase, NlpC family	197
2930939504	497	11.59	1	85	1	62	9.0e-101	44.7	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930939504	497	71.21	67	496	133	513	9.0e-101	287.5	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930939505	205	98.02	1	200	4	201	4.2e-43	140.9	COG1279	Arginine exporter protein ArgO	202
2930939506	136	96.24	12	133	5	132	3.9e-28	91.6	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930939507	324	78.62	13	322	50	299	6.8e-67	219.8	COG0657	Acetyl esterase/lipase	312
2930939508	314	95.54	1	310	6	305	8.3e-54	176.3	COG1397	ADP-ribosylglycohydrolase	314
2930939509	114	49.47	15	111	9	102	2.0e-13	44.1	COG0110	Acetyltransferase (isoleucine patch superfamily)	190
2930939510	56	24.21	1	49	137	182	1.2e-18	61.2	COG0110	Acetyltransferase (isoleucine patch superfamily)	190
2930939512	190	93.17	2	190	2	192	9.7e-40	130	COG4300	Cadmium resistance protein CadD, predicted permease	205
2930939513	143	31.75	6	127	107	166	7.3e-07	22.7	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2930939514	170	94.96	36	166	7	138	5.7e-23	74.8	COG2246	Putative flippase GtrA (transmembrane translocase of bactoprenol-linked glucose)	139
2930939515	250	45.47	1	250	312	572	1.3e-35	116.7	COG4166	ABC-type oligopeptide transport system, periplasmic component	562
2930939516	329	98.15	1	329	4	322	1.2e-95	314.1	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930939517	264	45.99	5	264	7	270	1.1e-65	215.9	COG4166	ABC-type oligopeptide transport system, periplasmic component	562
2930939518	211	68.42	1	205	14	156	1.2e-13	45.8	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930939519	424	19.27	1	185	5	167	1.1e-55	81.8	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2930939519	424	28.25	157	416	579	817	1.1e-55	95.9	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2930939520	167	81.82	4	144	1	108	7.2e-30	97.6	COG0789	DNA-binding transcriptional regulator, MerR family	124
2930939521	313	93.38	1	147	5	145	2.6e-74	126.2	COG3238	Uncharacterized membrane protein YdcZ, DUF606 family	150
2930939521	313	95.36	164	313	4	147	2.6e-74	122	COG3238	Uncharacterized membrane protein YdcZ, DUF606 family	150
2930939522	282	88.04	1	264	23	287	2.2e-48	158.7	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2930939523	109	65.08	1	45	1	41	2.9e-07	23.5	COG4877	Uncharacterized protein	63
2930939525	187	95.7	3	186	8	185	2.5e-45	147.6	COG3575	Uncharacterized protein	184
2930939526	423	98.54	1	411	4	407	3.3e-75	247.1	COG3464	Transposase	402
2930939528	117	30.77	8	110	78	113	2.7e-03	9.4	COG2142	Succinate dehydrogenase, hydrophobic anchor subunit	117
2930939529	81	55.32	1	81	19	96	1.4e-15	51	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	141
2930939530	273	97.16	1	273	8	281	0.0e+00	437.9	COG0447	1,4-Dihydroxy-2-naphthoyl-CoA synthase	282
2930939531	112	19.72	1	111	15	126	2.0e-12	39.8	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2930939532	172	25.35	4	156	180	323	1.9e-23	76.1	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2930939533	198	38.73	1	197	340	559	6.8e-45	147	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2930939536	504	98.55	4	498	3	479	1.3e-103	340.9	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2930939537	502	98.43	1	502	8	508	0.0e+00	692.3	COG1190	Lysyl-tRNA synthetase (class II)	502
2930939538	393	47.52	202	390	8	189	8.9e-18	18	COG0477	MFS family permease	338
2930939538	393	72.06	5	278	2	277	8.9e-18	41.9	COG0477	MFS family permease	338
2930939541	250	82.46	1	245	4	224	5.9e-47	154.1	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2930939542	185	77.03	1	185	15	175	7.8e-06	20.4	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930939543	211	99.53	1	210	1	210	1.5e-44	145.9	COG2910	Putative NADH-flavin reductase	211
2930939544	196	74.64	1	185	14	169	1.7e-08	29.1	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930939545	501	94.72	5	492	3	468	3.2e-39	128.3	COG0531	Amino acid transporter	466
2930939546	479	90.93	4	477	31	451	1.9e-115	379.4	COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	460
2930939547	503	97.92	1	502	8	477	0.0e+00	451.2	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	472
2930939553	428	97.13	2	427	5	410	0.0e+00	482	COG1301	Na+/H+-dicarboxylate symporter	415
2930939556	187	95.31	1	187	3	185	2.0e-68	223.3	COG0450	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	194
2930939558	215	72.46	3	210	1	200	1.1e-17	57.3	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2930939561	480	99.16	3	480	2	471	0.0e+00	723.5	COG0362	6-phosphogluconate dehydrogenase	473
2930939562	150	87.97	12	145	14	130	2.6e-19	63.2	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930939563	145	94.84	1	144	3	149	4.6e-35	114.3	COG2153	Predicted N-acyltransferase, GNAT family	155
2930939565	285	89.85	1	284	32	323	1.7e-69	228.1	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930939567	495	98.56	1	492	5	483	0.0e+00	574.3	COG0364	Glucose-6-phosphate 1-dehydrogenase	483
2930939568	92	26.67	7	90	13	80	1.1e-10	34.8	COG2746	Aminoglycoside N3'-acetyltransferase	251
2930939569	180	66.67	1	180	81	250	1.5e-37	122.9	COG2746	Aminoglycoside N3'-acetyltransferase	251
2930939571	191	74.64	1	190	10	165	1.6e-16	55.4	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930939572	452	87.27	1	425	58	475	2.6e-92	303.2	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2930939573	280	95.62	1	280	6	311	3.8e-78	247.7	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	316
2930939574	355	96.92	14	351	4	318	1.7e-77	254.2	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930939575	306	96	2	305	7	318	2.5e-76	250.4	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930939576	107	25.32	1	107	208	307	3.0e-08	26.4	COG2814	Predicted arabinose efflux permease, MFS family	394
2930939578	355	96.92	14	351	4	318	2.1e-78	257.2	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930939579	157	89.51	2	156	3	130	6.9e-33	106.9	COG1780	Protein involved in ribonucleotide reduction	141
2930939580	248	93.98	1	185	6	208	1.7e-24	80.4	COG0778	Nitroreductase	207
2930939581	219	75.6	1	210	13	170	4.9e-13	43.8	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930939582	489	46.74	253	486	8	186	2.9e-42	11.5	COG0477	MFS family permease	338
2930939582	489	85.64	4	320	4	331	2.9e-42	130.2	COG0477	MFS family permease	338
2930939583	204	99.53	1	203	1	210	6.3e-52	170	COG2910	Putative NADH-flavin reductase	211
2930939584	448	97.33	1	446	5	442	0.0e+00	440.2	COG2271	Sugar phosphate permease	448
2930939585	301	24.8	1	111	99	193	1.9e-17	15.4	COG0477	MFS family permease	338
2930939585	301	49.09	113	299	4	191	1.9e-17	48.3	COG0477	MFS family permease	338
2930939586	212	65.85	2	210	7	220	7.0e-38	124.1	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930939587	520	13.64	16	92	4	76	1.5e-106	42.3	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930939587	520	68.97	83	483	151	519	1.5e-106	311.3	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930939588	477	49.35	268	477	7	195	6.9e-28	8.4	COG0477	MFS family permease	338
2930939588	477	82.25	20	303	4	318	6.9e-28	85.6	COG0477	MFS family permease	338
2930939590	257	99.25	9	255	2	267	2.0e-65	214.6	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2930939591	322	96.71	4	322	1	323	2.0e-61	201.5	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2930939592	451	97.72	4	442	2	429	2.9e-99	326.2	COG1253	Hemolysin or related protein, contains CBS domains	429
2930939594	141	94.52	1	141	8	145	5.5e-31	101.1	COG0071	Molecular chaperone IbpA, HSP20 family	146
2930939595	492	92.48	1	491	10	464	8.3e-49	159.9	COG0531	Amino acid transporter	466
2930939596	282	96.1	5	278	5	275	4.3e-98	321.2	COG0656	Aldo/keto reductase, related to diketogulonate reductase	280
2930939598	778	88.61	2	767	52	907	3.3e-128	419.3	COG0474	Magnesium-transporting ATPase (P-type)	917
2930939600	597	85.59	3	341	14	304	1.5e-44	145.4	COG4781	Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain	340
2930939600	597	95.57	323	572	8	266	4.5e-27	88.5	COG0584	Glycerophosphoryl diester phosphodiesterase	257
2930939601	872	92.07	4	461	34	474	7.8e-71	231.7	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2930939601	872	99.21	463	865	2	377	0.0e+00	459.7	COG1454	Alcohol dehydrogenase, class IV	377
2930939602	191	38.78	5	174	80	136	4.6e-12	38.8	COG1388	LysM repeat	124
2930939603	216	38.1	9	117	81	136	6.5e-11	36.4	COG1388	LysM repeat	124
2930939607	183	69.86	4	178	22	167	2.0e-13	45.1	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930939608	281	99.28	5	281	3	278	2.8e-112	368.4	COG3717	5-keto 4-deoxyuronate isomerase	278
2930939609	326	99.05	9	323	2	314	2.8e-65	214	COG0524	Sugar or nucleoside kinase, ribokinase family	311
2930939610	395	98.99	2	395	2	395	0.0e+00	490	COG0282	Acetate kinase	396
2930939611	165	54.13	23	165	31	89	2.7e-04	11.8	COG3584	3D (Asp-Asp-Asp) domain	109
2930939612	540	99.44	1	539	3	535	6.0e-116	381.7	COG3559	Putative exporter of polyketide antibiotics	536
2930939613	297	98.04	3	296	5	304	9.8e-80	261.8	COG1131	ABC-type multidrug transport system, ATPase component	293
2930939614	218	88.79	7	217	25	222	2.3e-40	132.1	COG1418	HD superfamily phosphodieaserase, includes HD domain of RNase Y	222
2930939615	312	66.74	3	312	145	451	1.1e-52	172.6	COG0534	Na+-driven multidrug efflux pump	455
2930939616	427	81.47	1	417	90	498	2.4e-116	383	COG1070	Sugar (pentulose or hexulose) kinase	502
2930939617	300	99.33	1	300	1	298	3.5e-129	423.9	COG1023	6-phosphogluconate dehydrogenase (decarboxylating)	300
2930939618	349	97.23	13	348	4	319	1.7e-81	267.4	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930939619	85	28.45	3	74	22	87	6.9e-24	78	COG1802	DNA-binding transcriptional regulator, GntR family	230
2930939620	285	89.85	1	284	32	323	1.6e-69	228.2	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930939623	167	98.71	12	167	1	153	9.4e-41	132.7	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC	155
2930939624	241	94.98	1	236	10	236	1.5e-56	185.1	COG2188	DNA-binding transcriptional regulator, GntR family	236
2930939626	160	98.68	10	158	1	150	3.2e-43	141	COG0782	Transcription elongation factor, GreA/GreB family	151
2930939628	251	97.98	1	248	2	244	1.1e-34	114	COG3279	DNA-binding response regulator, LytR/AlgR family	244
2930939629	430	26.4	49	419	259	362	5.3e-09	27.9	COG0642	Signal transduction histidine kinase	336
2930939631	246	99.25	2	244	2	267	5.5e-66	216.4	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2930939632	29	40.62	1	29	37	62	2.3e-03	11.9	COG4068	Predicted nucleic acid-binding protein, contains Zn-ribbon domain	64
2930939633	295	94.18	6	289	15	289	2.6e-65	214.2	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2930939634	151	98.74	1	149	2	158	3.4e-31	102.8	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2930939636	438	30.03	259	388	8	122	2.6e-37	18.1	COG0477	MFS family permease	338
2930939636	438	82.77	5	292	2	318	2.6e-37	109.1	COG0477	MFS family permease	338
2930939637	69	21.53	8	69	20	64	7.3e-10	33.8	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930939639	602	97.75	1	597	6	570	1.1e-54	179.8	COG0747	ABC-type transport system, periplasmic component	556
2930939640	316	95.3	16	313	13	296	1.8e-75	247.2	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	289
2930939641	319	99.37	1	319	1	316	6.7e-102	334.7	COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	317
2930939642	324	84.69	1	298	3	273	9.8e-110	360.3	COG4608	ABC-type oligopeptide transport system, ATPase component	309
2930939643	337	99.08	7	324	2	323	2.6e-123	404.6	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	316
2930939644	355	96.92	14	351	4	318	1.7e-77	254.2	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930939645	154	85.33	1	152	7	134	2.6e-20	66.5	COG1959	DNA-binding transcriptional regulator, IscR family	150
2930939646	337	95.22	2	250	12	250	5.8e-72	235.4	COG0095	Lipoate-protein ligase A	248
2930939651	449	100	1	443	1	438	0.0e+00	607.2	COG2115	Xylose isomerase	438
2930939652	502	99.6	1	495	2	501	0.0e+00	504.5	COG1070	Sugar (pentulose or hexulose) kinase	502
2930939653	457	35.51	285	446	56	191	4.2e-44	18	COG0477	MFS family permease	338
2930939653	457	95.82	5	326	8	374	4.2e-44	140.8	COG0477	MFS family permease	338
2930939654	259	99.25	1	258	2	267	2.4e-64	211.1	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2930939655	124	93.75	2	124	5	124	1.5e-35	115.6	COG5646	Uncharacterized conserved protein YdhG, YjbR/CyaY-like superfamily, DUF1801 family	126
2930939656	844	7.58	741	843	778	842	1.5e-42	12.4	COG4485	Uncharacterized membrane protein YfhO	858
2930939656	844	64.92	4	596	9	565	1.5e-42	120.3	COG4485	Uncharacterized membrane protein YfhO	858
2930939657	173	97.48	3	152	3	157	2.1e-22	74	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2930939658	169	75.42	7	168	40	174	1.1e-31	103.3	COG1881	Uncharacterized conserved protein, phosphatidylethanolamine-binding protein (PEBP) family	174
2930939659	390	95.45	1	381	14	412	2.1e-77	254.5	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2930939661	207	17.52	24	204	11	175	8.7e-04	10.8	COG2409	Uncharacterized membrane protein YdfJ, MMPL/SSD domain	937
2930939662	299	96.81	17	290	7	279	1.1e-105	346.1	COG0656	Aldo/keto reductase, related to diketogulonate reductase	280
2930939664	177	96.49	2	177	5	169	1.9e-42	138.6	COG3153	Predicted N-acetyltransferase YhbS	171
2930939665	480	92.64	4	469	16	468	2.9e-101	332.5	COG1757	Na+/H+ antiporter NhaC	485
2930939666	357	98.08	13	350	4	310	2.1e-40	131.9	COG0679	Predicted permease	311
2930939667	333	98.78	2	333	2	324	1.6e-79	260.7	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	324
2930939668	530	97.95	1	526	3	528	1.3e-116	383.5	COG3290	Sensor histidine kinase regulating citrate/malate metabolism	537
2930939669	238	98.66	1	227	1	221	8.6e-56	182.4	COG4565	Response regulator of citrate/malate metabolism	224
2930939671	192	80.86	3	189	14	182	3.4e-13	43.5	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930939672	218	87.55	1	217	18	242	1.5e-27	89.6	COG2200	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	256
2930939673	174	83.42	2	172	13	168	3.3e-05	16.7	COG1670	Protein N-acetyltransferase, RimJ/RimL family	187
2930939674	287	15.69	18	39	36	43	4.1e-03	3.8	COG0267	Ribosomal protein L33	50
2930939674	287	19.61	3	16	35	44	4.1e-03	5.8	COG0267	Ribosomal protein L33	50
2930939675	486	68.82	19	348	2	321	1.1e-27	90.7	COG4640	Uncharacterized membrane protein YvbJ	465
2930939677	154	86.3	14	154	16	141	3.1e-20	66.2	COG1051	ADP-ribose pyrophosphatase YjhB, NUDIX family	145
2930939679	178	98.86	2	176	2	174	4.0e-93	303.5	COG3479	Phenolic acid decarboxylase	175
2930939680	166	89.78	1	125	14	136	1.1e-23	76.9	COG1695	DNA-binding transcriptional regulator, PadR family	138
2930939681	188	40.67	1	177	18	102	3.5e-11	37.9	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930939682	344	97.51	1	341	4	316	4.0e-51	168	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2930939683	147	95.48	1	147	6	153	3.7e-49	160.2	COG2153	Predicted N-acyltransferase, GNAT family	155
2930939684	150	85.71	5	133	15	128	1.1e-20	67.4	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930939686	139	36.1	1	136	36	148	4.8e-04	12.6	COG0679	Predicted permease	311
2930939688	188	93.17	5	187	11	201	4.7e-17	55.6	COG4300	Cadmium resistance protein CadD, predicted permease	205
2930939689	215	84.42	1	147	9	138	9.9e-32	102.9	COG1321	Mn-dependent transcriptional regulator, DtxR family	154
2930939690	145	95.6	3	145	5	156	1.5e-20	68.1	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2930939691	524	97.14	24	471	4	411	5.9e-126	414.1	COG1914	Mn2+ and Fe2+ transporters of the NRAMP family	416
2930939693	328	41.74	4	112	19	109	2.4e-38	10.5	COG0516	IMP dehydrogenase/GMP reductase	170
2930939693	328	96.33	129	327	1	210	2.4e-38	107.6	COG0516	IMP dehydrogenase/GMP reductase	170
2930939694	428	99.77	1	427	1	429	0.0e+00	634.4	COG0104	Adenylosuccinate synthase	430
2930939695	432	99.32	1	430	1	436	0.0e+00	556.3	COG0015	Adenylosuccinate lyase	438
2930939696	301	72.27	1	276	2	233	8.5e-17	54.4	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2930939697	470	95.62	1	459	18	475	0.0e+00	459.6	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2930939698	304	91.3	2	256	1	252	1.4e-20	67.1	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2930939699	187	64.59	1	181	15	149	5.1e-17	56.9	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930939700	310	72.73	74	310	83	306	3.9e-31	101.8	COG1073	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family	299
2930939701	264	98	7	260	3	247	9.7e-29	94	COG2365	Protein tyrosine/serine phosphatase	249
2930939702	148	38.99	6	146	43	166	4.5e-19	62.7	COG0657	Acetyl esterase/lipase	312
2930939703	144	44.34	1	142	173	313	2.2e-18	60.4	COG0657	Acetyl esterase/lipase	312
2930939704	391	94.7	1	390	6	380	1.7e-106	349.8	COG3328	Transposase (or an inactivated derivative)	379
2930939705	585	6.89	465	575	448	529	2.9e-67	27.8	COG4934	Serine protease, subtilase family	1174
2930939705	585	35.13	4	454	34	451	2.9e-67	191.7	COG4934	Serine protease, subtilase family	1174
2930939706	219	85.24	4	218	12	190	1.9e-14	47	COG2364	Uncharacterized membrane protein YczE	210
2930939707	209	83.61	1	207	37	240	9.0e-67	218.5	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD (putrescine degradation), contains GATase1-like domain	243
2930939709	215	87.04	1	211	8	195	5.8e-48	156.7	COG2231	Uncharacterized protein related to Endonuclease III	215
2930939710	461	81.84	3	443	5	414	0.0e+00	609	COG0554	Glycerol kinase	499
2930939711	55	10.38	1	54	448	499	3.1e-10	32.5	COG0554	Glycerol kinase	499
2930939712	344	40.56	23	339	124	224	8.8e-21	66.6	COG0791	Cell wall-associated hydrolase, NlpC family	197
2930939713	290	83.57	110	284	21	198	2.5e-41	134.2	COG4990	Uncharacterized protein YvpB	195
2930939714	740	86.33	10	399	48	407	2.0e-69	227.7	COG1472	Periplasmic beta-glucosidase and related glycosidases	397
2930939715	289	78.79	137	288	22	125	1.4e-23	76	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2930939716	669	97.51	4	668	16	681	3.5e-86	283.3	COG1874	Beta-galactosidase GanA	673
2930939717	285	89.85	1	284	32	323	1.5e-69	228.2	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930939718	409	49.09	220	408	5	192	9.2e-25	43.7	COG0477	MFS family permease	338
2930939718	409	70.5	3	266	9	278	9.2e-25	41.8	COG0477	MFS family permease	338
2930939719	444	89.61	18	444	42	429	8.4e-48	156.3	COG5520	O-Glycosyl hydrolase	433
2930939720	183	92.72	1	183	4	194	2.4e-46	151.6	COG1335	Nicotinamidase-related amidase	205
2930939721	105	70.07	2	104	7	102	1.9e-24	79.4	COG1695	DNA-binding transcriptional regulator, PadR family	138
2930939722	212	92.82	1	199	5	185	1.2e-16	53.3	COG4709	Uncharacterized membrane protein	195
2930939724	331	96	13	331	7	318	2.4e-60	197.8	COG0042	tRNA-dihydrouridine synthase	323
2930939725	399	94.97	4	395	4	381	2.0e-121	398.8	COG3007	Trans-2-enoyl-CoA reductase	398
2930939726	147	96.73	3	146	4	151	5.5e-20	65.7	COG0716	Flavodoxin	151
2930939727	174	45.5	6	173	89	174	9.1e-11	35.6	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2930939728	455	96.32	1	455	11	455	0.0e+00	575.9	COG1113	L-asparagine transporter and related permeases	462
2930939732	411	96.89	1	411	12	416	3.2e-70	228.3	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2930939733	336	98.53	1	336	4	339	2.3e-120	395.1	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family	339
