gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2930955530	462	99.54	9	457	2	435	0.0e+00	574.3	COG0305	Replicative DNA helicase	435
2930955531	176	76.06	1	171	1	162	1.9e-21	69.5	COG0655	Multimeric flavodoxin WrbA	207
2930955532	86	20	1	85	211	289	1.5e-07	24	COG2814	Predicted arabinose efflux permease, MFS family	394
2930955533	304	48.83	108	299	5	191	1.3e-12	34.8	COG0477	MFS family permease	338
2930955533	304	56.66	1	181	100	316	1.3e-12	10.8	COG0477	MFS family permease	338
2930955534	89	40.78	2	88	69	141	8.0e-05	16.2	COG3134	Uncharacterized conserved protein YcfJ, contains glycine zipper 2TM domain	179
2930955536	536	98.43	1	536	7	571	1.9e-98	324.1	COG4166	ABC-type oligopeptide transport system, periplasmic component	562
2930955540	238	99.57	3	234	1	231	2.5e-90	295.4	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2930955541	618	99.13	152	617	5	459	0.0e+00	632.4	COG5002	Signal transduction histidine kinase	459
2930955542	433	95.22	2	432	11	428	6.1e-36	117.4	COG4863	Two-component signal transduction system YycFG, regulatory protein YycH	439
2930955543	284	99.62	1	269	1	263	1.7e-32	106.3	COG4853	Two-component signal transduction system YycFG, regulatory protein YycI	264
2930955544	275	98.9	10	261	3	272	1.6e-53	175.2	COG1235	Phosphoribosyl 1,2-cyclic phosphodiesterase	269
2930955545	279	53.15	34	278	21	214	1.1e-48	159.6	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	347
2930955546	168	39.73	1	159	216	360	9.4e-39	127	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	347
2930955547	159	100	1	159	1	156	5.8e-59	192.3	COG1576	23S rRNA pseudoU1915 N3-methylase RlmH	155
2930955549	309	97.54	1	308	7	323	8.2e-76	248.9	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930955550	254	72.33	2	252	70	299	2.2e-65	214.8	COG0657	Acetyl esterase/lipase	312
2930955551	314	96.5	1	311	6	308	6.0e-54	176.7	COG1397	ADP-ribosylglycohydrolase	314
2930955552	198	90.53	15	191	10	181	2.8e-50	164.2	COG0110	Acetyltransferase (isoleucine patch superfamily)	190
2930955554	190	93.17	2	190	2	192	8.3e-40	130.2	COG4300	Cadmium resistance protein CadD, predicted permease	205
2930955555	143	32.28	5	127	106	166	5.0e-07	23.2	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2930955556	170	94.24	36	166	7	137	1.1e-22	73.9	COG2246	Putative flippase GtrA (transmembrane translocase of bactoprenol-linked glucose)	139
2930955557	546	98.78	5	546	6	572	4.0e-107	352.7	COG4166	ABC-type oligopeptide transport system, periplasmic component	562
2930955558	211	68.42	1	205	13	155	9.0e-14	46.2	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930955559	424	19.27	1	168	5	167	3.6e-55	81.1	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2930955559	424	28.13	157	417	579	816	3.6e-55	96.5	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2930955560	282	88.04	1	264	23	287	1.0e-47	156.5	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2930955561	109	65.08	1	45	1	41	2.8e-07	23.5	COG4877	Uncharacterized protein	63
2930955563	204	83.87	3	171	8	163	2.4e-39	128	COG3575	Uncharacterized protein	184
2930955564	167	14.03	9	158	54	131	1.7e-02	7.5	COG2194	Phosphoethanolamine transferase for periplasmic glucans (OPG), alkaline phosphatase superfamily	555
2930955565	121	84.4	1	121	19	137	1.6e-24	79.8	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	141
2930955566	273	96.81	1	273	9	281	0.0e+00	436.8	COG0447	1,4-Dihydroxy-2-naphthoyl-CoA synthase	282
2930955567	284	54.4	1	268	15	323	7.1e-35	112.6	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2930955568	193	37.5	1	189	345	557	1.5e-44	145.8	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2930955571	504	98.55	4	498	3	479	6.4e-104	341.8	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2930955572	502	98.43	1	502	8	508	0.0e+00	692.1	COG1190	Lysyl-tRNA synthetase (class II)	502
2930955573	393	47.52	201	390	8	189	5.7e-17	17.9	COG0477	MFS family permease	338
2930955573	393	71.02	4	268	2	273	5.7e-17	39.9	COG0477	MFS family permease	338
2930955576	184	65.07	1	182	13	148	9.8e-17	55.9	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930955577	335	100	1	333	1	331	5.9e-64	210	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	326
2930955578	196	74.64	1	185	14	169	1.6e-08	29.1	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930955579	501	94.72	5	492	3	468	4.1e-39	127.9	COG0531	Amino acid transporter	466
2930955580	479	90.93	4	477	31	451	1.8e-115	379.4	COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	460
2930955581	269	50	1	263	8	247	2.1e-98	323.9	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	472
2930955582	341	97.23	8	341	3	318	2.3e-75	247.3	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930955583	242	47.5	1	241	251	478	3.4e-32	105.7	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	472
2930955588	428	97.37	2	427	5	411	0.0e+00	482.3	COG1301	Na+/H+-dicarboxylate symporter	415
2930955591	187	95.31	1	187	3	185	4.3e-69	225.4	COG0450	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	194
2930955593	213	72.46	1	205	1	200	3.8e-16	52.1	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2930955596	60	44.62	2	60	2	59	7.2e-13	43.2	COG1396	Transcriptional regulator, contains XRE-family HTH domain	120
2930955599	263	54.22	1	263	215	471	2.7e-109	359.6	COG0362	6-phosphogluconate dehydrogenase	473
2930955600	125	23.48	2	119	319	422	3.8e-08	26.7	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component	433
2930955601	282	94.63	2	282	13	294	5.6e-71	232.8	COG1175	ABC-type sugar transport system, permease component	295
2930955602	271	96.82	1	271	10	283	1.5e-64	211.7	COG0395	ABC-type glycerol-3-phosphate transport system, permease component	281
2930955603	48	14.15	1	48	275	320	8.0e-10	32.1	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930955604	105	30.77	2	104	139	238	8.1e-25	81.2	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930955605	76	21.85	1	76	5	75	2.6e-07	23.9	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930955606	49	16.4	1	44	208	248	1.0e-08	28.6	COG3338	Carbonic anhydrase	250
2930955608	205	91.58	12	194	8	181	2.5e-49	161.1	COG0110	Acetyltransferase (isoleucine patch superfamily)	190
2930955609	266	70.23	3	265	10	278	2.2e-12	40.6	COG0477	MFS family permease	338
2930955612	124	6.53	7	108	21	63	1.1e-02	8	COG1368	Phosphoglycerol transferase MdoB or a related enzyme of AlkP superfamily	650
2930955613	37	8.31	2	37	292	318	1.6e-04	14.7	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930955614	211	53.54	8	207	3	176	4.3e-26	85.3	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930955615	242	47.5	1	241	251	478	3.4e-32	105.7	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	472
2930955620	428	97.37	2	427	5	411	0.0e+00	482.3	COG1301	Na+/H+-dicarboxylate symporter	415
2930955623	187	95.31	1	187	3	185	4.3e-69	225.4	COG0450	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	194
2930955625	213	72.46	1	205	1	200	3.8e-16	52.1	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2930955628	104	73.08	2	103	2	96	8.5e-15	49.3	COG1396	Transcriptional regulator, contains XRE-family HTH domain	120
2930955631	480	99.16	3	480	2	471	0.0e+00	723.5	COG0362	6-phosphogluconate dehydrogenase	473
2930955632	142	87.97	4	137	14	130	2.2e-19	63.4	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930955633	146	94.84	1	145	4	150	3.0e-35	114.9	COG2153	Predicted N-acyltransferase, GNAT family	155
2930955634	495	98.56	1	492	5	483	0.0e+00	575.4	COG0364	Glucose-6-phosphate 1-dehydrogenase	483
2930955635	274	93.33	8	272	12	249	1.1e-48	159.1	COG2746	Aminoglycoside N3'-acetyltransferase	251
2930955636	280	95.62	1	280	6	311	1.1e-78	249.4	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	316
2930955638	388	47.85	1	190	205	393	2.1e-26	43	COG2814	Predicted arabinose efflux permease, MFS family	394
2930955638	388	54.68	163	385	172	387	2.1e-26	49.8	COG2814	Predicted arabinose efflux permease, MFS family	394
2930955639	448	97.33	1	446	5	442	0.0e+00	441.8	COG2271	Sugar phosphate permease	448
2930955640	248	93.98	1	185	6	208	4.8e-24	78.9	COG0778	Nitroreductase	207
2930955641	157	89.51	2	156	3	130	4.7e-33	107.4	COG1780	Protein involved in ribonucleotide reduction	141
2930955642	506	13.64	2	78	4	76	1.2e-106	42.4	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930955642	506	68.97	62	470	151	519	1.2e-106	311.5	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930955643	477	49.35	269	477	7	195	8.7e-28	8.3	COG0477	MFS family permease	338
2930955643	477	82.25	20	303	4	318	8.7e-28	85.5	COG0477	MFS family permease	338
2930955645	257	99.25	9	255	2	267	4.1e-67	220	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2930955646	322	96.71	4	322	1	323	4.0e-62	203.8	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2930955647	451	97.72	4	442	2	429	2.8e-99	326.2	COG1253	Hemolysin or related protein, contains CBS domains	429
2930955649	141	94.52	1	141	8	145	4.1e-32	104.7	COG0071	Molecular chaperone IbpA, HSP20 family	146
2930955650	492	92.48	1	491	10	464	7.6e-50	163.3	COG0531	Amino acid transporter	466
2930955651	282	96.1	5	278	5	275	4.2e-98	321.2	COG0656	Aldo/keto reductase, related to diketogulonate reductase	280
2930955653	778	88.82	2	767	53	910	1.2e-128	420.3	COG0474	Magnesium-transporting ATPase (P-type)	917
2930955655	597	85.59	3	341	14	304	9.7e-45	146	COG4781	Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain	340
2930955655	597	95.57	323	572	8	266	3.3e-27	88.7	COG0584	Glycerophosphoryl diester phosphodiesterase	257
2930955656	872	92.07	4	461	34	474	1.7e-70	230.5	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2930955656	872	99.21	463	865	2	377	0.0e+00	459.4	COG1454	Alcohol dehydrogenase, class IV	377
2930955657	191	38.78	5	109	80	136	5.0e-12	39.7	COG1388	LysM repeat	124
2930955658	257	82.15	1	257	7	273	7.9e-54	176.6	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930955660	216	25.32	32	214	4	83	6.1e-07	22.9	COG0739	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain	277
2930955664	183	68.42	2	179	20	162	5.7e-14	46.8	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930955665	281	99.28	5	281	3	278	1.2e-110	363	COG3717	5-keto 4-deoxyuronate isomerase	278
2930955666	326	99.05	9	323	2	314	3.4e-65	213.7	COG0524	Sugar or nucleoside kinase, ribokinase family	311
2930955667	395	98.99	2	395	2	395	0.0e+00	489.4	COG0282	Acetate kinase	396
2930955668	165	54.13	26	165	31	89	1.9e-04	12	COG3584	3D (Asp-Asp-Asp) domain	109
2930955669	540	99.44	1	539	3	535	8.7e-116	381.2	COG3559	Putative exporter of polyketide antibiotics	536
2930955670	297	98.04	3	296	5	304	7.0e-79	259	COG1131	ABC-type multidrug transport system, ATPase component	293
2930955671	218	88.79	7	217	25	222	1.2e-40	133	COG1418	HD superfamily phosphodieaserase, includes HD domain of RNase Y	222
2930955672	423	91.74	1	423	30	451	1.6e-76	251.2	COG0534	Na+-driven multidrug efflux pump	455
2930955673	475	99.57	2	471	2	463	0.0e+00	596.2	COG1904	Glucuronate isomerase	463
2930955674	472	96.99	10	472	10	460	5.2e-97	318.8	COG2211	Na+/melibiose symporter or related transporter	467
2930955675	831	85.46	45	763	90	759	0.0e+00	571	COG1501	Alpha-glucosidase, glycosyl hydrolase family GH31	772
2930955676	603	73.18	1	603	6	619	2.4e-111	366.5	COG3250	Beta-galactosidase/beta-glucuronidase	808
2930955677	545	98.31	16	535	3	468	7.3e-116	381.1	COG0246	Mannitol-1-phosphate/altronate dehydrogenases	473
2930955678	292	86.9	1	290	16	287	2.4e-41	135.5	COG2017	Galactose mutarotase or related enzyme	308
2930955679	220	89.47	2	210	2	188	5.5e-41	132.7	COG0406	Broad specificity phosphatase PhoE	208
2930955680	330	92.94	9	329	12	314	1.4e-74	244.2	COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	324
2930955681	513	98.8	1	503	3	498	0.0e+00	480.1	COG1070	Sugar (pentulose or hexulose) kinase	502
2930955682	300	99.33	1	300	1	298	7.1e-129	422.8	COG1023	6-phosphogluconate dehydrogenase (decarboxylating)	300
2930955683	233	90.95	1	220	17	227	1.4e-55	181.8	COG1802	DNA-binding transcriptional regulator, GntR family	230
2930955684	356	98.9	1	356	1	358	0.0e+00	463.5	COG1312	D-mannonate dehydratase	362
2930955685	335	99.4	4	334	1	332	2.7e-89	293.2	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2930955686	492	96.99	22	486	3	453	1.5e-127	419.4	COG2211	Na+/melibiose symporter or related transporter	467
2930955688	486	99.35	2	470	2	462	0.0e+00	604.9	COG1904	Glucuronate isomerase	463
2930955689	413	92.26	7	404	26	430	1.2e-38	123.2	COG4908	Uncharacterized protein, contains a NRPS condensation (elongation) domain	439
2930955690	60	19	1	59	26	67	5.5e-04	13.2	COG4649	Uncharacterized protein	221
2930955691	92	21.93	8	92	4	87	5.0e-07	23.3	COG0477	MFS family permease	338
2930955692	359	45.69	1	178	107	281	1.2e-15	29.6	COG0477	MFS family permease	338
2930955692	359	48.04	152	357	11	194	1.2e-15	27	COG0477	MFS family permease	338
2930955696	167	98.71	12	167	1	153	1.5e-40	131.9	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC	155
2930955697	241	94.98	1	236	10	236	1.4e-56	185.1	COG2188	DNA-binding transcriptional regulator, GntR family	236
2930955698	223	57.63	48	223	98	233	4.0e-09	29.3	COG5549	Predicted Zn-dependent protease	236
2930955699	160	98.68	10	158	1	150	3.0e-43	141	COG0782	Transcription elongation factor, GreA/GreB family	151
2930955701	251	97.98	1	248	2	244	1.7e-35	116.5	COG3279	DNA-binding response regulator, LytR/AlgR family	244
2930955702	444	27.16	50	433	256	362	1.9e-10	32.5	COG0642	Signal transduction histidine kinase	336
2930955704	246	99.25	2	244	2	267	7.3e-67	219.3	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2930955705	29	40.62	1	29	37	62	2.3e-03	11.9	COG4068	Predicted nucleic acid-binding protein, contains Zn-ribbon domain	64
2930955706	295	94.18	6	289	15	289	2.6e-65	214.2	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2930955707	151	98.74	1	149	2	158	3.3e-31	102.8	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2930955708	575	39.95	259	430	8	160	2.9e-35	17.2	COG0477	MFS family permease	338
2930955708	575	82.25	4	289	2	316	2.9e-35	103.4	COG0477	MFS family permease	338
2930955709	60	22.97	1	60	17	64	3.6e-10	34.7	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930955711	602	97.75	1	597	6	570	2.1e-54	178.9	COG0747	ABC-type transport system, periplasmic component	556
2930955712	316	95.3	16	313	13	296	1.8e-75	247.2	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	289
2930955713	319	99.37	1	319	1	316	6.5e-102	334.7	COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	317
2930955714	324	84.69	1	298	3	273	4.9e-109	358	COG4608	ABC-type oligopeptide transport system, ATPase component	309
2930955715	337	99.08	7	324	2	323	2.7e-123	404.5	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	316
2930955716	154	85.33	1	152	7	134	1.9e-20	66.8	COG1959	DNA-binding transcriptional regulator, IscR family	150
2930955717	337	95.22	2	250	12	250	5.6e-72	235.4	COG0095	Lipoate-protein ligase A	248
2930955720	449	100	1	443	1	438	0.0e+00	607.2	COG2115	Xylose isomerase	438
2930955721	502	99.6	1	495	2	501	0.0e+00	501.5	COG1070	Sugar (pentulose or hexulose) kinase	502
2930955722	195	53	4	194	8	210	1.1e-31	103.8	COG0477	MFS family permease	338
2930955723	268	31.59	33	138	254	374	6.7e-07	16	COG0477	MFS family permease	338
2930955723	268	35.51	95	258	56	191	6.7e-07	20.2	COG0477	MFS family permease	338
2930955725	259	99.25	1	258	2	267	2.3e-64	211.1	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2930955726	124	93.75	2	124	5	124	4.7e-35	114	COG5646	Uncharacterized conserved protein YdhG, YjbR/CyaY-like superfamily, DUF1801 family	126
2930955727	853	8.62	740	853	778	851	2.0e-42	14.6	COG4485	Uncharacterized membrane protein YfhO	858
2930955727	853	64.92	5	596	9	565	2.0e-42	115.4	COG4485	Uncharacterized membrane protein YfhO	858
2930955728	173	97.48	3	152	3	157	2.0e-22	74	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2930955729	169	75.42	7	168	40	174	1.0e-31	103.3	COG1881	Uncharacterized conserved protein, phosphatidylethanolamine-binding protein (PEBP) family	174
2930955730	393	96.41	1	384	10	412	1.2e-77	255.3	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2930955732	207	17.52	24	204	11	175	9.5e-04	10.6	COG2409	Uncharacterized membrane protein YdfJ, MMPL/SSD domain	937
2930955733	287	96.81	5	278	7	279	2.4e-105	344.8	COG0656	Aldo/keto reductase, related to diketogulonate reductase	280
2930955735	177	95.91	2	177	5	168	2.7e-42	138.1	COG3153	Predicted N-acetyltransferase YhbS	171
2930955736	480	92.64	4	469	16	468	3.1e-102	335.7	COG1757	Na+/H+ antiporter NhaC	485
2930955737	357	98.08	13	350	4	310	2.0e-40	131.9	COG0679	Predicted permease	311
2930955738	333	98.78	2	333	2	324	1.5e-79	260.7	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	324
2930955739	530	97.77	2	526	4	528	4.3e-116	381.7	COG3290	Sensor histidine kinase regulating citrate/malate metabolism	537
2930955740	238	98.66	1	227	1	221	1.2e-56	185.1	COG4565	Response regulator of citrate/malate metabolism	224
2930955741	444	26.4	34	118	16	62	3.5e-03	3.9	COG3617	Prophage antirepressor	176
2930955741	444	33.15	123	222	108	166	3.5e-03	5.8	COG3617	Prophage antirepressor	176
2930955742	192	80.86	4	188	14	182	3.3e-13	43.3	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930955743	218	87.55	1	217	18	242	6.0e-27	87.6	COG2200	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	256
2930955744	174	41.18	2	172	92	168	5.1e-05	16.2	COG1670	Protein N-acetyltransferase, RimJ/RimL family	187
2930955745	287	25.49	1	18	17	29	2.0e-03	6.7	COG1998	Ribosomal protein S27AE	51
2930955745	287	29.41	12	35	13	27	2.0e-03	9.2	COG1998	Ribosomal protein S27AE	51
2930955746	486	68.82	19	361	2	321	6.0e-28	91.6	COG4640	Uncharacterized membrane protein YvbJ	465
2930955748	154	86.3	14	154	16	141	3.0e-20	66.2	COG1051	ADP-ribose pyrophosphatase YjhB, NUDIX family	145
2930955750	178	98.86	2	176	2	174	3.7e-93	303.5	COG3479	Phenolic acid decarboxylase	175
2930955751	153	80.29	1	112	27	136	9.6e-18	57.6	COG1695	DNA-binding transcriptional regulator, PadR family	138
2930955752	188	40.67	1	177	18	102	1.7e-11	38.7	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930955753	345	98.13	1	342	2	316	2.0e-51	168.9	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2930955754	147	95.48	1	147	6	153	2.2e-49	160.8	COG2153	Predicted N-acyltransferase, GNAT family	155
2930955755	150	85.71	5	133	15	128	1.1e-20	67.4	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930955758	188	93.17	5	187	11	201	2.2e-16	53.2	COG4300	Cadmium resistance protein CadD, predicted permease	205
2930955759	216	88.31	1	167	9	144	8.2e-32	103.3	COG1321	Mn-dependent transcriptional regulator, DtxR family	154
2930955760	145	95.6	3	145	5	156	1.5e-20	68.1	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2930955761	526	97.14	24	471	4	411	2.5e-126	415.4	COG1914	Mn2+ and Fe2+ transporters of the NRAMP family	416
2930955762	328	43.58	4	112	18	112	1.4e-38	11.2	COG0516	IMP dehydrogenase/GMP reductase	170
2930955762	328	96.33	129	327	1	210	1.4e-38	107.6	COG0516	IMP dehydrogenase/GMP reductase	170
2930955763	428	99.77	1	427	1	429	0.0e+00	634.4	COG0104	Adenylosuccinate synthase	430
2930955764	432	99.32	1	430	1	436	0.0e+00	554.9	COG0015	Adenylosuccinate lyase	438
2930955765	187	64.59	1	181	15	149	5.1e-17	56.9	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930955766	310	72.73	74	310	83	306	6.2e-31	101.1	COG1073	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family	299
2930955767	264	98	7	260	3	247	9.3e-29	94	COG2365	Protein tyrosine/serine phosphatase	249
2930955768	294	83.65	7	292	48	313	3.7e-46	151.5	COG0657	Acetyl esterase/lipase	312
2930955769	613	6.89	493	603	448	529	2.0e-68	27.7	COG4934	Serine protease, subtilase family	1174
2930955769	613	35.63	21	482	28	451	2.0e-68	197	COG4934	Serine protease, subtilase family	1174
2930955770	219	85.24	4	218	12	190	1.1e-13	44.4	COG2364	Uncharacterized membrane protein YczE	210
2930955771	244	97.54	1	242	3	240	9.6e-71	231.5	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD (putrescine degradation), contains GATase1-like domain	243
2930955773	215	88.89	1	213	8	199	5.8e-50	163.3	COG2231	Uncharacterized protein related to Endonuclease III	215
2930955774	504	98.6	3	503	5	498	0.0e+00	711.5	COG0554	Glycerol kinase	499
2930955775	344	41.37	24	340	122	224	7.8e-21	67.1	COG0791	Cell wall-associated hydrolase, NlpC family	197
2930955776	290	84.51	110	290	21	200	4.8e-41	133.4	COG4990	Uncharacterized protein YvpB	195
2930955777	183	92.72	1	183	4	194	2.1e-46	151.8	COG1335	Nicotinamidase-related amidase	205
2930955778	105	70.07	2	104	7	102	9.4e-24	77.1	COG1695	DNA-binding transcriptional regulator, PadR family	138
2930955779	212	92.82	1	199	5	185	9.7e-17	53.5	COG4709	Uncharacterized membrane protein	195
2930955781	331	96	13	331	7	318	2.3e-60	197.9	COG0042	tRNA-dihydrouridine synthase	323
2930955782	399	94.97	4	394	4	381	4.2e-120	394.5	COG3007	Trans-2-enoyl-CoA reductase	398
2930955783	147	96.73	3	146	4	151	4.9e-19	62.6	COG0716	Flavodoxin	151
2930955784	174	45.5	6	173	89	174	1.0e-10	35.4	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2930955785	455	96.32	1	455	11	455	0.0e+00	576.8	COG1113	L-asparagine transporter and related permeases	462
2930955789	411	96.89	1	411	12	416	7.3e-70	227.2	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2930955790	336	98.53	1	336	4	339	1.5e-120	395.7	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family	339
2930955791	138	77.22	2	137	7	128	9.7e-23	74.4	COG1522	DNA-binding transcriptional regulator, Lrp family	154
2930955792	309	78.03	1	299	1	245	6.5e-111	364.1	COG1125	ABC-type proline/glycine betaine transport system, ATPase component	309
2930955793	506	91.93	1	214	12	216	2.2e-70	229.7	COG1174	ABC-type proline/glycine betaine transport system, permease component	221
2930955793	506	97	203	502	10	300	9.5e-104	339.9	COG1732	Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)	300
2930955794	374	97.89	7	370	6	329	2.6e-78	256.9	COG0620	Methionine synthase II (cobalamin-independent)	330
2930955795	184	83.7	3	181	1	154	2.0e-38	125.5	COG0431	NAD(P)H-dependent FMN reductase	184
2930955796	164	89.47	21	156	13	131	1.3e-16	54.3	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930955797	314	92.31	2	312	20	319	3.1e-93	305.8	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930955798	915	95.76	1	910	35	959	0.0e+00	756.3	COG0474	Magnesium-transporting ATPase (P-type)	917
2930955800	473	98.92	7	470	2	461	0.0e+00	440	COG4690	Dipeptidase	464
2930955802	190	91.05	13	190	8	180	5.7e-45	146.9	COG0110	Acetyltransferase (isoleucine patch superfamily)	190
2930955804	307	97.23	1	307	5	320	5.3e-77	252.7	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930955806	310	97.67	2	306	3	296	3.1e-35	115.4	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
